case,period,history_quality_pct,bars,ticks,initial_stop_atr,trailing_atr,trail_start_r,close_at_session_end,initial_balance,final_balance,net_profit,return_pct,gross_profit,gross_loss,profit_factor,equity_dd_amount,equity_dd_pct,balance_dd_amount,balance_dd_pct,trades,wins,losses,win_rate,long_trades,long_win_rate,short_trades,short_win_rate,largest_win,largest_loss,average_win,average_loss,expected_payoff,recovery_factor,sharpe_ratio,commission,swap,score,status,report,graph
ny-long-only,M5 (2019.07.16 - 2024.12.31),98.0,369312,7374930,4.0,6.0,1.0,True,10000.0,23455.620000000003,13455.62,134.55620000000002,80147.9,-66692.28,1.2,3781.93,16.6,3429.65,15.26,711,299,412,42.05,711,42.05,0,0.0,1189.41,-246.98,268.05,-158.43,18.92,3.56,3.85,-1417.5500000000004,-718.3000000000001,101.35620000000002,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Momentum Continuation Research 2026-08-31\Backtest Reports\Development\ny-long-only.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Momentum Continuation Research 2026-08-31\Backtest Reports\Development\ny-long-only.png
baseline-active,M5 (2019.07.16 - 2024.12.31),98.0,369312,7374930,4.0,6.0,1.0,True,10000.0,23807.09,13807.09,138.0709,149239.13,-135432.04,1.1,6649.96,29.04,6363.89,27.95,1398,535,863,38.27,711,42.05,687,34.35,1263.96,-239.44,278.95,-153.74,9.88,2.08,1.9,-2753.0800000000027,-710.3399999999999,79.9909,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Momentum Continuation Research 2026-08-31\Backtest Reports\Development\baseline-active.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Momentum Continuation Research 2026-08-31\Backtest Reports\Development\baseline-active.png
ny-gate-exact,M5 (2019.07.16 - 2024.12.31),98.0,369312,7374930,4.0,6.0,1.0,True,10000.0,16157.84,6157.84,61.5784,22980.77,-16822.93,1.37,1864.4,12.05,1578.0,10.34,261,119,142,45.59,261,45.59,0,0.0,721.3,-152.46,193.12,-115.32,23.59,3.3,5.93,-448.12000000000006,-148.45,37.4784,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Momentum Continuation Research 2026-08-31\Backtest Reports\Development\ny-gate-exact.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Momentum Continuation Research 2026-08-31\Backtest Reports\Development\ny-gate-exact.png
ny-gate-strict,M5 (2019.07.16 - 2024.12.31),98.0,369312,7374930,4.0,6.0,1.0,True,10000.0,15651.45,5651.45,56.5145,16840.59,-11189.14,1.51,1448.91,10.09,1216.45,8.59,183,87,96,47.54,183,47.54,0,0.0,649.39,-147.11,193.57,-113.3,30.88,3.9,7.81,-312.34000000000003,-106.53999999999999,36.3345,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Momentum Continuation Research 2026-08-31\Backtest Reports\Development\ny-gate-strict.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Momentum Continuation Research 2026-08-31\Backtest Reports\Development\ny-gate-strict.png
ny-gate-loose,M5 (2019.07.16 - 2024.12.31),98.0,369312,7374930,4.0,6.0,1.0,True,10000.0,15027.51,5027.51,50.27510000000001,24318.67,-19291.16,1.26,1822.68,12.24,1668.01,16.68,304,136,168,44.74,304,44.74,0,0.0,692.45,-151.39,178.81,-111.83,16.54,2.76,4.33,-503.3,-143.20000000000002,25.79510000000001,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Momentum Continuation Research 2026-08-31\Backtest Reports\Development\ny-gate-loose.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Momentum Continuation Research 2026-08-31\Backtest Reports\Development\ny-gate-loose.png
h1-exact,M5 (2019.07.16 - 2024.12.31),98.0,369312,7374930,2.5,2.5,0.0,False,10000.0,14837.93,4837.93,48.3793,50891.54,-46053.61,1.11,2556.96,25.35,2454.37,24.53,1318,507,811,38.47,1318,38.47,0,0.0,1214.59,-139.48,100.38,-55.4,3.67,1.89,0.82,-1122.2900000000002,-5220.0700000000015,-2.320700000000002,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Momentum Continuation Research 2026-08-31\Backtest Reports\Development\h1-exact.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Momentum Continuation Research 2026-08-31\Backtest Reports\Development\h1-exact.png
h1-wide,M5 (2019.07.16 - 2024.12.31),98.0,369312,7374930,3.0,3.0,0.0,False,10000.0,12949.81,2949.81,29.4981,38401.57,-35451.76,1.08,2033.61,19.94,1935.66,19.14,1062,403,659,37.95,1062,37.95,0,0.0,912.85,-121.01,95.29,-52.67,2.78,1.45,0.61,-743.4099999999991,-4637.680000000005,-10.381900000000002,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Momentum Continuation Research 2026-08-31\Backtest Reports\Development\h1-wide.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Momentum Continuation Research 2026-08-31\Backtest Reports\Development\h1-wide.png
h1-tight,M5 (2019.07.16 - 2024.12.31),98.0,369312,7374930,2.0,2.0,0.0,False,10000.0,8100.84,-1899.16,-18.991600000000002,50443.02,-52342.18,0.96,3357.88,32.98,3201.37,31.86,1762,641,1121,36.38,1762,36.38,0,0.0,1000.02,-134.35,78.69,-45.32,-1.08,-0.57,-0.38,-1538.0700000000004,-4974.090000000001,-84.9516,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Momentum Continuation Research 2026-08-31\Backtest Reports\Development\h1-tight.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Momentum Continuation Research 2026-08-31\Backtest Reports\Development\h1-tight.png
