event;time_msc;bid;ask;current_high;current_low;previous_high;previous_low
0;1761308985441;1.16147;1.16152;1.16150;1.16117;1.16141;1.16128
0;1761308985882;1.16146;1.16151;1.16150;1.16117;1.16141;1.16128
0;1761308986323;1.16147;1.16152;1.16150;1.16117;1.16141;1.16128
0;1761308986764;1.16141;1.16146;1.16150;1.16117;1.16141;1.16128
0;1761308987205;1.16140;1.16145;1.16150;1.16117;1.16141;1.16128
0;1761308987647;1.16141;1.16146;1.16150;1.16117;1.16141;1.16128
0;1761308988088;1.16140;1.16145;1.16150;1.16117;1.16141;1.16128
0;1761308988529;1.16141;1.16146;1.16150;1.16117;1.16141;1.16128
0;1761308988970;1.16140;1.16145;1.16150;1.16117;1.16141;1.16128
0;1761308989411;1.16141;1.16146;1.16150;1.16117;1.16141;1.16128
0;1761308989852;1.16140;1.16145;1.16150;1.16117;1.16141;1.16128
0;1761308990294;1.16142;1.16147;1.16150;1.16117;1.16141;1.16128
0;1761308990735;1.16141;1.16146;1.16150;1.16117;1.16141;1.16128
0;1761308991176;1.16142;1.16147;1.16150;1.16117;1.16141;1.16128
0;1761308991617;1.16141;1.16146;1.16150;1.16117;1.16141;1.16128
0;1761308992058;1.16144;1.16149;1.16150;1.16117;1.16141;1.16128
0;1761308992499;1.16145;1.16150;1.16150;1.16117;1.16141;1.16128
0;1761308992941;1.16144;1.16149;1.16150;1.16117;1.16141;1.16128
0;1761308993382;1.16145;1.16150;1.16150;1.16117;1.16141;1.16128
0;1761308993823;1.16144;1.16149;1.16150;1.16117;1.16141;1.16128
0;1761308994264;1.16145;1.16150;1.16150;1.16117;1.16141;1.16128
0;1761308994705;1.16144;1.16149;1.16150;1.16117;1.16141;1.16128
0;1761308995147;1.16145;1.16150;1.16150;1.16117;1.16141;1.16128
0;1761308995588;1.16143;1.16148;1.16150;1.16117;1.16141;1.16128
0;1761308996029;1.16144;1.16149;1.16150;1.16117;1.16141;1.16128
0;1761308996470;1.16143;1.16148;1.16150;1.16117;1.16141;1.16128
0;1761308996911;1.16144;1.16149;1.16150;1.16117;1.16141;1.16128
0;1761308997352;1.16143;1.16148;1.16150;1.16117;1.16141;1.16128
0;1761308997794;1.16144;1.16149;1.16150;1.16117;1.16141;1.16128
0;1761308998235;1.16142;1.16147;1.16150;1.16117;1.16141;1.16128
0;1761308998676;1.16143;1.16148;1.16150;1.16117;1.16141;1.16128
0;1761308999118;1.16139;1.16144;1.16150;1.16117;1.16141;1.16128
0;1761309000000;1.16141;1.16146;1.16141;1.16141;1.16150;1.16117
0;1761309000133;1.16142;1.16147;1.16142;1.16141;1.16150;1.16117
0;1761309000266;1.16141;1.16146;1.16142;1.16141;1.16150;1.16117
0;1761309000399;1.16142;1.16147;1.16142;1.16141;1.16150;1.16117
0;1761309000532;1.16141;1.16146;1.16142;1.16141;1.16150;1.16117
0;1761309000665;1.16142;1.16147;1.16142;1.16141;1.16150;1.16117
0;1761309000798;1.16141;1.16146;1.16142;1.16141;1.16150;1.16117
0;1761309000931;1.16142;1.16147;1.16142;1.16141;1.16150;1.16117
0;1761309001064;1.16141;1.16146;1.16142;1.16141;1.16150;1.16117
0;1761309001197;1.16142;1.16147;1.16142;1.16141;1.16150;1.16117
0;1761309001330;1.16141;1.16146;1.16142;1.16141;1.16150;1.16117
0;1761309001463;1.16142;1.16147;1.16142;1.16141;1.16150;1.16117
0;1761309001596;1.16141;1.16146;1.16142;1.16141;1.16150;1.16117
0;1761309001729;1.16142;1.16147;1.16142;1.16141;1.16150;1.16117
0;1761309001862;1.16141;1.16146;1.16142;1.16141;1.16150;1.16117
0;1761309001995;1.16142;1.16147;1.16142;1.16141;1.16150;1.16117
0;1761309002128;1.16141;1.16146;1.16142;1.16141;1.16150;1.16117
0;1761309002261;1.16142;1.16147;1.16142;1.16141;1.16150;1.16117
0;1761309002394;1.16141;1.16146;1.16142;1.16141;1.16150;1.16117
0;1761309002527;1.16142;1.16147;1.16142;1.16141;1.16150;1.16117
0;1761309002660;1.16141;1.16146;1.16142;1.16141;1.16150;1.16117
0;1761309002793;1.16142;1.16147;1.16142;1.16141;1.16150;1.16117
0;1761309002926;1.16141;1.16146;1.16142;1.16141;1.16150;1.16117
0;1761309003059;1.16142;1.16147;1.16142;1.16141;1.16150;1.16117
0;1761309003192;1.16141;1.16146;1.16142;1.16141;1.16150;1.16117
0;1761309003325;1.16142;1.16147;1.16142;1.16141;1.16150;1.16117
0;1761309003458;1.16141;1.16146;1.16142;1.16141;1.16150;1.16117
0;1761309003592;1.16142;1.16147;1.16142;1.16141;1.16150;1.16117
0;1761309003725;1.16140;1.16145;1.16142;1.16140;1.16150;1.16117
0;1761309003858;1.16141;1.16146;1.16142;1.16140;1.16150;1.16117
0;1761309003991;1.16140;1.16145;1.16142;1.16140;1.16150;1.16117
0;1761309004124;1.16141;1.16146;1.16142;1.16140;1.16150;1.16117
0;1761309004257;1.16140;1.16145;1.16142;1.16140;1.16150;1.16117
0;1761309004390;1.16141;1.16146;1.16142;1.16140;1.16150;1.16117
0;1761309004523;1.16140;1.16145;1.16142;1.16140;1.16150;1.16117
0;1761309004656;1.16141;1.16146;1.16142;1.16140;1.16150;1.16117
0;1761309004789;1.16140;1.16145;1.16142;1.16140;1.16150;1.16117
0;1761309004922;1.16141;1.16146;1.16142;1.16140;1.16150;1.16117
0;1761309005055;1.16140;1.16145;1.16142;1.16140;1.16150;1.16117
0;1761309005188;1.16141;1.16146;1.16142;1.16140;1.16150;1.16117
0;1761309005321;1.16138;1.16143;1.16142;1.16138;1.16150;1.16117
0;1761309005454;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309005587;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309005720;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309005853;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309005986;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309006119;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309006252;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309006385;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309006518;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309006651;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309006784;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309006917;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309007051;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309007184;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309007317;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309007450;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309007583;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309007716;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309007849;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309007982;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309008115;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309008248;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309008381;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309008514;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309008647;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309008780;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309008913;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309009046;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309009179;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309009312;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309009445;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309009578;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309009711;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309009844;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309009977;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309010110;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309010243;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309010376;1.16138;1.16143;1.16142;1.16137;1.16150;1.16117
0;1761309010509;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309010643;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309010776;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309010909;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309011042;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309011175;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309011308;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309011441;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309011574;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309011707;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309011840;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309011973;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309012106;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309012239;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309012372;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309012505;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309012638;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309012771;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309012904;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309013037;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309013170;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309013303;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309013436;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309013569;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309013702;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309013835;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309013968;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309014102;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309014235;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309014368;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309014501;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309014634;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309014767;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309014900;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309015033;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309015166;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309015299;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309015432;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309015565;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309015698;1.16139;1.16144;1.16142;1.16137;1.16150;1.16117
0;1761309015831;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309015964;1.16137;1.16142;1.16142;1.16137;1.16150;1.16117
0;1761309016097;1.16140;1.16145;1.16142;1.16137;1.16150;1.16117
0;1761309016230;1.16143;1.16148;1.16143;1.16137;1.16150;1.16117
0;1761309016363;1.16147;1.16152;1.16147;1.16137;1.16150;1.16117
0;1761309016496;1.16150;1.16155;1.16150;1.16137;1.16150;1.16117
0;1761309016629;1.16154;1.16159;1.16154;1.16137;1.16150;1.16117
0;1761309016762;1.16157;1.16162;1.16157;1.16137;1.16150;1.16117
0;1761309016895;1.16161;1.16166;1.16161;1.16137;1.16150;1.16117
0;1761309017028;1.16164;1.16169;1.16164;1.16137;1.16150;1.16117
0;1761309017161;1.16168;1.16173;1.16168;1.16137;1.16150;1.16117
0;1761309017294;1.16171;1.16176;1.16171;1.16137;1.16150;1.16117
0;1761309017427;1.16174;1.16179;1.16174;1.16137;1.16150;1.16117
0;1761309017560;1.16178;1.16183;1.16178;1.16137;1.16150;1.16117
0;1761309017694;1.16181;1.16186;1.16181;1.16137;1.16150;1.16117
0;1761309017827;1.16185;1.16190;1.16185;1.16137;1.16150;1.16117
0;1761309017960;1.16188;1.16193;1.16188;1.16137;1.16150;1.16117
0;1761309018093;1.16192;1.16197;1.16192;1.16137;1.16150;1.16117
0;1761309018226;1.16195;1.16200;1.16195;1.16137;1.16150;1.16117
0;1761309018359;1.16199;1.16204;1.16199;1.16137;1.16150;1.16117
0;1761309018492;1.16202;1.16207;1.16202;1.16137;1.16150;1.16117
0;1761309018625;1.16206;1.16211;1.16206;1.16137;1.16150;1.16117
0;1761309018758;1.16209;1.16214;1.16209;1.16137;1.16150;1.16117
0;1761309018891;1.16212;1.16217;1.16212;1.16137;1.16150;1.16117
0;1761309019024;1.16216;1.16221;1.16216;1.16137;1.16150;1.16117
0;1761309019157;1.16219;1.16224;1.16219;1.16137;1.16150;1.16117
0;1761309019290;1.16223;1.16228;1.16223;1.16137;1.16150;1.16117
0;1761309019423;1.16226;1.16231;1.16226;1.16137;1.16150;1.16117
0;1761309019556;1.16230;1.16235;1.16230;1.16137;1.16150;1.16117
0;1761309019689;1.16233;1.16238;1.16233;1.16137;1.16150;1.16117
0;1761309019822;1.16237;1.16242;1.16237;1.16137;1.16150;1.16117
0;1761309019955;1.16240;1.16245;1.16240;1.16137;1.16150;1.16117
0;1761309020088;1.16243;1.16248;1.16243;1.16137;1.16150;1.16117
0;1761309020221;1.16247;1.16252;1.16247;1.16137;1.16150;1.16117
0;1761309020354;1.16250;1.16255;1.16250;1.16137;1.16150;1.16117
0;1761309020487;1.16254;1.16259;1.16254;1.16137;1.16150;1.16117
0;1761309020620;1.16257;1.16262;1.16257;1.16137;1.16150;1.16117
0;1761309020753;1.16261;1.16266;1.16261;1.16137;1.16150;1.16117
0;1761309020886;1.16264;1.16269;1.16264;1.16137;1.16150;1.16117
0;1761309021019;1.16268;1.16273;1.16268;1.16137;1.16150;1.16117
0;1761309021153;1.16271;1.16276;1.16271;1.16137;1.16150;1.16117
0;1761309021286;1.16275;1.16280;1.16275;1.16137;1.16150;1.16117
0;1761309021419;1.16276;1.16281;1.16276;1.16137;1.16150;1.16117
0;1761309021552;1.16275;1.16280;1.16276;1.16137;1.16150;1.16117
0;1761309021685;1.16276;1.16281;1.16276;1.16137;1.16150;1.16117
0;1761309021818;1.16275;1.16280;1.16276;1.16137;1.16150;1.16117
0;1761309021951;1.16276;1.16281;1.16276;1.16137;1.16150;1.16117
0;1761309022084;1.16275;1.16280;1.16276;1.16137;1.16150;1.16117
0;1761309022217;1.16276;1.16281;1.16276;1.16137;1.16150;1.16117
