policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_capped,ORB,XAGUSD,M15,2026-05,2026-05-27 23:15:00,2026-05-28 00:00:00,SELL,74.576,74.694818,5.0,74.576,trail_stop,-0.0025,100,0.139786,0.0025,30.0,0.0104,0.8441,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,300.0,15.0,-0.04,299.96
dynamic_capped,ORB,BTCUSD,M15,2026-05,2026-05-28 23:15:00,2026-05-29 01:15:00,BUY,73492.12,73342.938929,5.0,73492.12,trail_stop,-0.0001,100,175.507143,0.0001,1400.0,0.2083,0.6621,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,299.96,15.0,-0.0,299.96
dynamic_capped,LTA,EURUSD,M30,2026-05,2026-05-29 01:30:00,2026-05-29 06:00:00,SELL,1.16444,1.165359,4.0,1.16444,trail_stop,-0.087,90,0.000418,0.087,8.0,0.1562,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,299.96,15.0,-1.3,298.66
dynamic_capped,ORB,BTCUSD,M15,2026-05,2026-05-30 23:15:00,2026-05-31 00:15:00,SELL,73723.53,73895.1,3.0,73895.1,loss,-1.0001,95,171.57,0.0001,1400.0,0.3125,2.1081,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,298.66,14.93,-14.93,283.72
dynamic_capped,ORB,BTCUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 00:15:00,SELL,73823.7,74135.572,3.0,73823.7,trail_stop,-0.0,95,283.52,0.0,1400.0,1.0,2.1457,"min(max(structure,1.10ATR),2.2ATR)",balanced,ORB 15m breakout,283.72,14.19,-0.0,283.72
dynamic_capped,ORB,XAGUSD,M15,2026-06,2026-06-01 23:15:00,2026-06-01 23:45:00,BUY,74.995,74.867,5.0,74.995,trail_stop,-0.0023,100,0.128,0.0023,30.0,0.0312,1.009,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,283.72,14.19,-0.03,283.69
dynamic_capped,ORB,XAGUSD,M15,2026-06,2026-06-02 23:15:00,2026-06-03 00:15:00,SELL,74.601,75.001,3.0,75.001,loss,-1.0008,95,0.4,0.0007,30.0,0.1042,2.2108,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,283.69,14.18,-14.2,269.49
dynamic_capped,LTA,US30,M15,2026-06,2026-06-03 05:15:00,2026-06-03 08:30:00,SELL,51352.7,51379.932857,5.0,51271.001429,trail_stop,2.9229,96,12.378571,0.0771,21.0,0.0208,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,269.49,13.47,39.39,308.88
dynamic_capped,LTA,US30,M15,2026-06,2026-06-04 01:00:00,2026-06-04 02:15:00,BUY,50824.8,50763.28857,4.0,50763.28857,loss,-1.0341,91,40.742857,0.0341,21.0,0.5417,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,308.88,15.44,-15.97,292.91
dynamic_capped,ORB,BTCUSD,M15,2026-06,2026-06-05 23:15:00,2026-06-06 00:00:00,SELL,61275.99,61759.79,4.0,61275.99,trail_stop,-0.0,100,506.448571,0.0,1008.0,0.4688,0.9553,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,292.91,14.65,-0.0,292.91
dynamic_capped,ORB,BTCUSD,M15,2026-06,2026-06-06 23:30:00,2026-06-07 00:45:00,BUY,60732.77,60511.48,5.0,60732.77,trail_stop,-0.0,100,221.29,0.0,1008.0,0.1354,1.2993,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,292.91,14.65,-0.0,292.91
dynamic_capped,ORB,BTCUSD,M15,2026-06,2026-06-07 23:15:00,2026-06-08 01:00:00,BUY,63036.77,62452.190714,3.0,63036.77,trail_stop,-0.0,100,531.435714,0.0,1008.0,1.0,0.5165,"min(max(structure,1.10ATR),2.2ATR)",balanced,ORB 15m breakout,292.91,14.65,-0.0,292.91
dynamic_capped,ORB,XAGUSD,M15,2026-06,2026-06-08 23:15:00,2026-06-09 00:00:00,SELL,68.063,68.195357,5.0,67.930643,trail_stop,0.9977,100,0.155714,0.0023,30.0,0.0104,0.5394,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,292.91,14.65,14.61,307.52
dynamic_capped,LTA,US30,M30,2026-06,2026-06-09 01:00:00,2026-06-09 14:00:00,BUY,50837.4,50697.78786,4.0,51116.62428,trail_stop,1.985,93,89.414286,0.015,21.0,0.4271,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,307.52,15.38,30.52,338.04
dynamic_capped,ORB,XAUUSD,M15,2026-06,2026-06-10 23:15:00,2026-06-11 02:45:00,BUY,4053.897,4020.7474,3.0,4053.897,trail_stop,-0.0001,95,30.136,0.0001,260.0,0.8646,2.2137,"min(max(structure,1.10ATR),2.2ATR)",balanced,ORB 15m breakout,338.04,16.9,-0.0,338.04
dynamic_capped,ORB,XAGUSD,M15,2026-06,2026-06-11 00:15:00,2026-06-11 12:30:00,BUY,62.833,61.3557,3.0,62.833,trail_stop,-0.0002,95,1.343,0.0002,30.0,0.9479,3.1264,"min(max(structure,1.10ATR),2.2ATR)",balanced,ORB 15m breakout,338.04,16.9,-0.0,338.04
dynamic_capped,ORB,BTCUSD,M15,2026-06,2026-06-12 23:15:00,2026-06-12 23:30:00,SELL,63403.7,63513.140536,5.0,63513.140536,loss,-1.0001,100,128.753571,0.0001,1000.0,0.5,0.6054,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,338.04,16.9,-16.9,321.13
dynamic_capped,ORB,BTCUSD,M15,2026-06,2026-06-13 23:15:00,2026-06-14 02:45:00,BUY,64451.51,64317.809714,4.0,64451.51,trail_stop,-0.0001,95,121.545714,0.0001,1000.0,0.75,0.3575,"min(max(structure,1.10ATR),2.2ATR)",balanced,ORB 15m breakout,321.13,16.06,-0.0,321.13
dynamic_capped,ORB,BTCUSD,M15,2026-06,2026-06-14 23:15:00,2026-06-15 13:15:00,BUY,65596.87,65175.779,3.0,66860.143,win,3.0,100,382.81,0.0,1000.0,1.0,1.2255,"min(max(structure,1.10ATR),2.2ATR)",balanced,ORB 15m breakout,321.13,16.06,48.17,369.3
dynamic_capped,ORB,XAGUSD,M15,2026-06,2026-06-15 23:15:00,2026-06-16 00:30:00,SELL,69.909,70.031764,5.0,69.786236,trail_stop,0.9976,100,0.144429,0.0024,30.0,0.0104,0.5401,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,369.3,18.47,18.42,387.72
dynamic_capped,ORB,BTCUSD,M15,2026-06,2026-06-16 23:15:00,2026-06-17 00:30:00,SELL,65656.65,65778.107714,4.0,65778.107714,loss,-1.0001,100,142.891429,0.0001,1000.0,0.5,0.8359,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,387.72,19.39,-19.39,368.33
dynamic_capped,ORB,BTCUSD,M15,2026-06,2026-06-17 23:15:00,2026-06-18 03:15:00,BUY,64353.81,64130.90175,5.0,64353.81,trail_stop,-0.0,100,262.245,0.0,1000.0,0.6458,0.6405,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,368.33,18.42,-0.0,368.33
dynamic_capped,LTA,EURUSD,M15,2026-06,2026-06-18 06:00:00,2026-06-18 07:00:00,BUY,1.15222,1.15128,4.0,1.15128,loss,-1.0851,90,0.000427,0.0851,8.0,0.25,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure,368.33,18.42,-19.98,348.35
dynamic_capped,LTA,EURUSD,M30,2026-06,2026-06-19 01:30:00,2026-06-19 06:30:00,SELL,1.1453,1.146596,5.0,1.144004,trail_stop,0.9383,96,0.000589,0.0617,8.0,0.2708,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,348.35,17.42,16.34,364.69
dynamic_capped,ORB,BTCUSD,M15,2026-06,2026-06-20 23:15:00,2026-06-21 03:30:00,BUY,64223.71,64126.389857,5.0,64223.71,trail_stop,-0.0001,100,114.494286,0.0001,1000.0,0.2083,0.5198,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,364.69,18.23,-0.0,364.69
dynamic_capped,ORB,BTCUSD,M15,2026-06,2026-06-21 23:15:00,2026-06-21 23:30:00,BUY,63713.77,63496.2395,3.0,63496.2395,loss,-1.0,100,197.755,0.0,1000.0,1.0,0.876,"min(max(structure,1.10ATR),2.2ATR)",balanced,ORB 15m breakout,364.69,18.23,-18.23,346.46
dynamic_capped,ORB,XAGUSD,M15,2026-06,2026-06-22 23:15:00,2026-06-23 00:15:00,SELL,65.003,65.128496,4.0,64.501014,win,3.9976,100,0.147643,0.0024,30.0,0.5,0.7992,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,346.46,17.32,69.25,415.71
dynamic_capped,ORB,BTCUSD,M15,2026-06,2026-06-23 23:15:00,2026-06-24 01:00:00,BUY,62534.22,62409.18,5.0,62784.3,trail_stop,1.9999,100,134.743571,0.0001,1000.0,0.0104,0.928,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,415.71,20.79,41.57,457.27
dynamic_capped,LTA,US30,M15,2026-06,2026-06-24 03:15:00,2026-06-24 07:00:00,BUY,51789.7,51693.83393,4.0,51693.83393,loss,-1.0219,90,49.107143,0.0219,21.0,0.2917,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,457.27,22.86,-23.36,433.91
dynamic_capped,ORB,BTCUSD,M15,2026-06,2026-06-25 23:15:00,2026-06-25 23:30:00,BUY,59869.72,59666.010214,4.0,59869.72,trail_stop,-0.0,100,239.658571,0.0,1000.0,0.6146,0.7222,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,433.91,21.7,-0.0,433.91
dynamic_capped,LTA,EURUSD,M30,2026-06,2026-06-26 03:00:00,2026-06-26 08:30:00,BUY,1.13635,1.13531,4.0,1.14051,win,3.9231,94,0.000566,0.0769,8.0,0.1979,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure,433.91,21.7,85.11,519.02
