starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,369.74,69.74,23.25,58,24,34,41.38,6.4,0.1104,0.0231,25.71,M15
300.0,499.82,199.82,66.61,50,25,25,50.0,12.06,0.2413,0.0099,21.97,M30
