logical_symbol,broker_symbol,side,signal_time,entry_time,exit_time,entry,sl,tp1,tp2,final_tp,target_multiple,exit_price,result,r_multiple,risk_per_lot,bull_pct,bear_pct,bias,atr,spread,entry_time_iso,exit_time_iso,lot,risk_budget,actual_risk,minimum_lot_override,risk_overrun,pnl,balance_before,balance_after
BTCUSD,BTCUSDm,SELL,1767004200,1767004200,1767111300,87903.42,89227.38,86579.46,85255.51,83931.55,3,89227.38,loss,-1.0,1323.96,0.0,85.71,STRONG BEAR,402.55,18.0,2025-12-29T10:30:00Z,2025-12-30T16:15:00Z,0.01,15.0,13.24,False,0.0,-13.24,300.0,286.76
BTCUSD,BTCUSDm,SELL,1767195000,1767195000,1767229800,87881.82,88462.84,87300.8,86719.78,86138.76,3,87881.82,trail_stop,0.0,581.02,0.0,85.71,STRONG BEAR,274.04,18.0,2025-12-31T15:30:00Z,2026-01-01T01:10:00Z,0.02,14.34,11.62,False,0.0,0.0,286.76,286.76
BTCUSD,BTCUSDm,BUY,1767265200,1767265200,1767294600,87742.08,87518.06,87966.1,88190.12,88414.14,3,87966.1,trail_stop,1.0,224.02,71.43,0.0,STRONG BULL,149.35,18.0,2026-01-01T11:00:00Z,2026-01-01T19:10:00Z,0.06,14.34,13.44,False,0.0,13.44,286.76,300.2
BTCUSD,BTCUSDm,BUY,1767702600,1767702600,1767710700,93855.49,93452.74,94258.24,94661.0,95063.75,3,93855.49,trail_stop,0.0,402.75,71.43,0.0,STRONG BULL,268.5,18.0,2026-01-06T12:30:00Z,2026-01-06T14:45:00Z,0.03,15.01,12.08,False,0.0,0.0,300.2,300.2
BTCUSD,BTCUSDm,SELL,1767717000,1767717000,1767733800,92808.24,93774.42,91842.06,90875.89,89909.71,3,92808.24,trail_stop,0.0,966.18,0.0,85.71,STRONG BEAR,420.48,18.0,2026-01-06T16:30:00Z,2026-01-06T21:10:00Z,0.01,15.01,9.66,False,0.0,0.0,300.2,300.2
BTCUSD,BTCUSDm,BUY,1767891600,1767891600,1767948300,90867.68,90012.74,91722.62,92577.57,93432.51,3,90012.74,loss,-1.0,854.94,100.0,0.0,STRONG BULL,472.79,18.0,2026-01-08T17:00:00Z,2026-01-09T08:45:00Z,0.01,15.01,8.55,False,0.0,-8.55,300.2,291.65
BTCUSD,BTCUSDm,BUY,1767972600,1767972600,1767987000,91596.26,90082.73,93109.79,94623.32,96136.85,3,90082.73,loss,-1.0,1513.53,85.71,0.0,STRONG BULL,479.02,18.0,2026-01-09T15:30:00Z,2026-01-09T19:30:00Z,0.01,14.58,15.14,True,0.55,-15.14,291.65,276.52
