trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
42,18,24,0,42.86,-3.86,20.0,2.3,1,52399.91,False,,95.32,1.97,0,22.88,mt5_min_step_compounding,US100
