symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step,setup_score
US100,30,1.3333333333333333,2025-12,2025-12-30,2025-12-31 00:45:00,2025-12-31 01:00:00,SELL,25455.57,25478.07,25425.57,25425.57,win,1.2373,0.096,216.0,30.0,25478.17,25455.57,1.1787,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 01:30:00,BUY,25339.57,25317.07,25369.57,25369.57,win,1.2373,0.096,216.0,30.0,25339.57,25305.86,1.037,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 04:00:00,SELL,25660.51,25683.01,25630.51,25630.51,win,1.2373,0.096,216.0,30.0,25681.42,25660.51,1.494,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-01,2026-01-07,2026-01-08 00:30:00,2026-01-08 02:30:00,BUY,25670.83,25648.33,25700.83,25648.33,loss,-1.096,0.096,216.0,-22.5,25670.83,25649.59,0.9807,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-01,2026-01-08,2026-01-09 00:30:00,2026-01-09 00:45:00,BUY,25540.05,25517.55,25570.05,25517.55,loss,-1.096,0.096,216.0,-22.5,25540.05,25518.19,0.8234,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-01,2026-01-13,2026-01-14 00:30:00,2026-01-14 01:00:00,BUY,25778.15,25755.65,25808.15,25755.65,loss,-1.096,0.096,216.0,-22.5,25778.15,25739.61,1.5567,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 02:00:00,BUY,25615.79,25593.29,25645.79,25645.79,win,1.2373,0.096,216.0,30.0,25615.79,25593.75,0.7678,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 01:00:00,BUY,25034.87,25012.37,25064.87,25064.87,win,1.248,0.0853,192.0,30.0,25034.87,24992.57,1.1979,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-01,2026-01-21,2026-01-22 01:15:00,2026-01-22 05:30:00,BUY,25459.79,25437.29,25489.79,25437.29,loss,-1.096,0.096,216.0,-22.5,25459.79,25416.95,0.7656,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 01:00:00,BUY,25518.57,25496.07,25548.57,25548.57,win,1.2373,0.096,216.0,30.0,25518.57,25477.89,1.1419,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 00:30:00,BUY,26063.11,26040.61,26093.11,26093.11,win,1.2373,0.096,216.0,30.0,26063.11,26027.71,1.7603,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-01,2026-01-28,2026-01-29 01:15:00,2026-01-29 01:15:00,SELL,25997.37,26019.87,25967.37,26019.87,loss,-1.096,0.096,216.0,-22.5,26072.83,25997.37,1.0741,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 00:30:00,BUY,25882.66,25860.16,25912.66,25860.16,loss,-1.096,0.096,216.0,-22.5,25882.66,25798.85,1.3423,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-02,2026-02-03,2026-02-04 00:45:00,2026-02-04 01:00:00,SELL,25300.15,25322.65,25270.15,25322.65,loss,-1.096,0.096,216.0,-22.5,25343.92,25300.15,0.7812,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-02,2026-02-04,2026-02-05 00:30:00,2026-02-05 01:00:00,BUY,25034.86,25012.36,25064.86,25064.86,win,1.2373,0.096,216.0,30.0,25034.86,24945.85,1.0509,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-02,2026-02-05,2026-02-06 00:30:00,2026-02-06 00:30:00,BUY,24295.74,24273.24,24325.74,24273.24,loss,-1.096,0.096,216.0,-22.5,24295.74,24161.85,1.4774,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-02,2026-02-10,2026-02-11 00:30:00,2026-02-11 01:30:00,BUY,25215.56,25193.06,25245.56,25245.56,win,1.2373,0.096,216.0,30.0,25215.56,25196.27,0.7036,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-02,2026-02-11,2026-02-12 00:30:00,2026-02-12 00:30:00,BUY,25186.33,25163.83,25216.33,25163.83,loss,-1.0853,0.0853,192.0,-22.5,25186.33,25146.45,1.1903,22.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-02,2026-02-12,2026-02-13 00:30:00,2026-02-13 00:30:00,SELL,24698.07,24720.57,24668.07,24720.57,loss,-1.0853,0.0853,192.0,-22.5,24795.64,24698.07,1.7651,22.5,0.01,500.0,0.01,100
