timestamp,percentage,depth,notional
2025-08-11 02:38:31,4,4203.44600000,517687023.22150000
2025-08-11 02:38:31,5,4494.72200000,554660225.42000000
2025-08-11 02:39:02,-5,8630.00700000,1020540074.35810000
2025-08-11 02:39:02,-4,6420.76300000,764276592.68640000
2025-08-11 02:39:02,-3,3782.45200000,454363433.74070000
2025-08-11 02:39:02,-2,2925.50100000,353034859.47770000
2025-08-11 02:39:02,-1,2104.93000000,254805022.36090000
2025-08-11 02:39:02,1,1987.55900000,242501153.29520000
2025-08-11 02:39:02,2,3015.75500000,369187362.82160000
2025-08-11 02:39:02,3,3411.55800000,418490552.73560000
2025-08-11 02:39:02,4,4139.37900000,509841450.63850000
2025-08-11 02:39:02,5,4432.11200000,546997979.50460000
2025-08-11 02:39:33,-5,8680.25400000,1026766758.53690000
2025-08-11 02:39:33,-4,6471.86100000,770582953.67150000
2025-08-11 02:39:33,-3,3816.30500000,458621295.84510000
2025-08-11 02:39:33,-2,2980.20600000,359740684.26090000
2025-08-11 02:39:33,-1,2155.89200000,261049792.50960000
2025-08-11 02:39:33,1,2001.00500000,244212862.53090000
2025-08-11 02:39:33,2,3011.65100000,368758421.05480000
2025-08-11 02:39:33,3,3400.43100000,417194782.07650000
2025-08-11 02:39:33,4,4127.58200000,508464418.01430000
2025-08-11 02:39:33,5,4418.90800000,545444075.84410000
2025-08-11 02:40:06,-5,8670.67700000,1025726651.05130000
2025-08-11 02:40:06,-4,6472.25000000,770689461.22000000
2025-08-11 02:40:06,-3,3799.17800000,456657393.75430000
2025-08-11 02:40:06,-2,2982.05100000,360006542.88820000
2025-08-11 02:40:06,-1,2156.61200000,261169289.23830000
2025-08-11 02:40:06,1,2071.04600000,252793589.32610000
2025-08-11 02:40:06,2,3051.04100000,373585073.68920000
2025-08-11 02:40:06,3,3441.71200000,422264666.99600000
2025-08-11 02:40:06,4,4162.59600000,512751766.17700000
2025-08-11 02:40:06,5,4453.72500000,549707930.78450000
2025-08-11 02:40:40,-5,8700.01000000,1029372138.93440000
2025-08-11 02:40:40,-4,6494.58200000,773512082.82000000
2025-08-11 02:40:40,-3,3818.54800000,459117635.77110000
2025-08-11 02:40:40,-2,2997.98700000,362042636.65090000
2025-08-11 02:40:40,-1,2172.49700000,263175818.71570000
2025-08-11 02:40:40,1,2042.36100000,249339866.20320000
2025-08-11 02:40:40,2,3024.53800000,370408458.88060000
2025-08-11 02:40:40,3,3417.23300000,419341507.01210000
2025-08-11 02:40:40,4,4140.74000000,510161624.34930000
2025-08-11 02:40:40,5,4428.97100000,546752606.33810000
2025-08-11 02:41:01,-5,8657.57700000,1024354151.07380000
2025-08-11 02:41:01,-4,6461.99700000,769635253.31400000
2025-08-11 02:41:01,-3,3782.88400000,454869660.11690000
2025-08-11 02:41:01,-2,2978.06700000,359652506.34910000
2025-08-11 02:41:01,-1,2161.53000000,261854899.41890000
2025-08-11 02:41:01,1,1996.08400000,243708181.88520000
2025-08-11 02:41:01,2,2990.06400000,366233810.75950000
2025-08-11 02:41:01,3,3380.69600000,414913458.79640000
2025-08-11 02:41:01,4,4102.71300000,505547329.33500000
2025-08-11 02:41:01,5,4394.17100000,542549451.45500000
2025-08-11 02:41:31,-5,8669.78300000,1025659919.06090000
2025-08-11 02:41:31,-4,6469.53700000,770408863.12280000
2025-08-11 02:41:31,-3,3795.69800000,456285099.51940000
2025-08-11 02:41:31,-2,2977.18300000,359469054.59730000
2025-08-11 02:41:31,-1,2177.17300000,263678981.09230000
2025-08-11 02:41:31,1,2068.66600000,252516336.16350000
2025-08-11 02:41:31,2,3174.48200000,388875755.80810000
2025-08-11 02:41:31,3,3570.18600000,438181815.86190000
2025-08-11 02:41:31,4,4289.87600000,528519628.64150000
2025-08-11 02:41:31,5,4583.34000000,565772007.46900000
2025-08-11 02:42:00,-5,8725.90400000,1032572509.69630000
2025-08-11 02:42:00,-4,6521.05200000,776775232.00220000
2025-08-11 02:42:00,-3,3665.23900000,441181451.61280000
2025-08-11 02:42:00,-2,3023.88200000,365231381.09750000
2025-08-11 02:42:00,-1,2202.26200000,266818242.02380000
2025-08-11 02:42:00,1,1864.30500000,227652445.46080000
2025-08-11 02:42:00,2,3001.35600000,367860725.78930000
2025-08-11 02:42:00,3,3394.60900000,416866387.47490000
2025-08-11 02:42:00,4,4117.26000000,507580594.15670000
2025-08-11 02:42:00,5,4408.68900000,544579252.21150000
2025-08-11 02:42:32,-5,8502.91000000,1006447608.96590000
2025-08-11 02:42:32,-4,6415.58500000,764201176.07620000
2025-08-11 02:42:32,-3,3559.38000000,428529817.58410000
2025-08-11 02:42:32,-2,2935.12700000,354582851.06440000
2025-08-11 02:42:32,-1,2107.06100000,255372654.24860000
2025-08-11 02:42:32,1,1937.71100000,236754278.60860000
2025-08-11 02:42:32,2,3046.82400000,373599562.26920000
2025-08-11 02:42:32,3,3419.11900000,420022329.22240000
2025-08-11 02:42:32,4,4130.95600000,509385679.00900000
2025-08-11 02:42:32,5,4420.85900000,546191674.35160000
2025-08-11 02:43:31,-5,8822.27300000,1044145667.05680000
2025-08-11 02:43:31,-4,6620.97100000,788759241.18660000
2025-08-11 02:43:31,-3,3950.27100000,474983137.98510000
2025-08-11 02:43:31,-2,3081.97700000,372246581.43520000
2025-08-11 02:43:31,-1,2236.00200000,270899388.80310000
2025-08-11 02:43:31,1,1939.04800000,236799982.04980000
2025-08-11 02:43:31,2,3064.42700000,375581801.75020000
2025-08-11 02:43:31,3,3463.01600000,425249070.18260000
2025-08-11 02:43:31,4,4187.38800000,516180261.63630000
2025-08-11 02:43:31,5,4479.24600000,553233355.43610000
2025-08-11 02:44:04,-5,8773.97200000,1038462014.88120000
2025-08-11 02:44:04,-4,6558.58600000,781427007.29340000
2025-08-11 02:44:04,-3,3717.46100000,447532225.22290000
2025-08-11 02:44:04,-2,3038.59600000,367122105.34650000
2025-08-11 02:44:04,-1,2223.56700000,269480803.30990000
2025-08-11 02:44:04,1,1924.35800000,235083394.86170000
2025-08-11 02:44:04,2,3082.78400000,377995393.09930000
2025-08-11 02:44:04,3,3451.22800000,423931708.49060000
2025-08-11 02:44:04,4,4172.32300000,514454855.90440000
2025-08-11 02:44:04,5,4461.06500000,551113400.46320000
2025-08-11 02:44:30,-5,8750.44300000,1035576355.18170000
2025-08-11 02:44:30,-4,6544.19500000,779608339.99320000
2025-08-11 02:44:30,-3,3706.95900000,446187466.02740000
2025-08-11 02:44:30,-2,3015.93000000,364347756.18320000
2025-08-11 02:44:30,-1,2211.12000000,267938701.40190000
2025-08-11 02:44:30,1,1926.59200000,235342913.40900000
2025-08-11 02:44:30,2,3056.05700000,374662584.80430000
2025-08-11 02:44:30,3,3456.88900000,424611474.49960000
2025-08-11 02:44:30,4,4181.91400000,515626530.10910000
2025-08-11 02:44:30,5,4471.58200000,552402108.06590000
2025-08-11 02:45:04,-5,8725.36600000,1032587827.49510000
2025-08-11 02:45:04,-4,6525.81600000,777399192.73040000
2025-08-11 02:45:04,-3,3689.85500000,444128009.73850000
2025-08-11 02:45:04,-2,2997.88400000,362175475.73700000
2025-08-11 02:45:04,-1,2185.92700000,264905249.21050000
2025-08-11 02:45:04,1,1915.40700000,233973914.51320000
2025-08-11 02:45:04,2,3043.63600000,373138968.37380000
2025-08-11 02:45:04,3,3445.28900000,423190222.72850000
2025-08-11 02:45:04,4,4169.56100000,514110304.15520000
2025-08-11 02:45:04,5,4458.90400000,550844710.42240000
2025-08-11 02:45:34,-5,8674.09900000,1026293060.99260000
2025-08-11 02:45:34,-4,6478.11100000,771523683.06030000
2025-08-11 02:45:34,-3,3817.35400000,458921335.26450000
2025-08-11 02:45:34,-2,2947.09500000,355955132.33630000
2025-08-11 02:45:34,-1,2138.40800000,259085004.42660000
2025-08-11 02:45:34,1,1956.85200000,238979660.57750000
2025-08-11 02:45:34,2,3097.42900000,379644965.29190000
2025-08-11 02:45:34,3,3505.12200000,430440332.69660000
2025-08-11 02:45:34,4,4231.95200000,521678915.43310000
2025-08-11 02:45:34,5,4522.49600000,558564482.73050000
2025-08-11 02:46:00,-5,8581.48000000,1014824613.14010000
2025-08-11 02:46:00,-4,6380.93000000,759544389.18090000
2025-08-11 02:46:00,-3,3725.61100000,447600188.72150000
2025-08-11 02:46:00,-2,2854.73800000,344586381.66320000
2025-08-11 02:46:00,-1,2030.17200000,245839680.72220000
2025-08-11 02:46:00,1,1940.26000000,236872209.87670000
2025-08-11 02:46:00,2,3080.99100000,377525475.22490000
2025-08-11 02:46:00,3,3494.88100000,429091540.82660000
2025-08-11 02:46:00,4,4218.90200000,519971222.66410000
2025-08-11 02:46:00,5,4512.99800000,557302774.30400000
2025-08-11 02:46:32,-5,8598.48200000,1017098169.70810000
2025-08-11 02:46:32,-4,6397.40800000,761732334.76800000
2025-08-11 02:46:32,-3,3558.94800000,428169187.21710000
2025-08-11 02:46:32,-2,2871.14800000,346711601.91420000
2025-08-11 02:46:32,-1,2023.61000000,245169728.26470000
2025-08-11 02:46:32,1,1975.45200000,241297242.49830000
2025-08-11 02:46:32,2,3077.60600000,377240988.86880000
2025-08-11 02:46:32,3,3478.09000000,427149169.86100000
2025-08-11 02:46:32,4,4201.93500000,518015265.99780000
2025-08-11 02:46:32,5,4497.08200000,555486355.44510000
2025-08-11 02:47:00,-5,8635.60000000,1021574301.56700000
2025-08-11 02:47:00,-4,6417.75300000,764251486.94250000
2025-08-11 02:47:00,-3,3571.67400000,429775178.05250000
2025-08-11 02:47:00,-2,2893.06800000,349394073.76370000
2025-08-11 02:47:00,-1,2034.15500000,246487844.89000000
2025-08-11 02:47:00,1,1948.59300000,238040676.12990000
2025-08-11 02:47:00,2,3074.06000000,376896211.17830000
2025-08-11 02:47:00,3,3452.01400000,424014830.81330000
2025-08-11 02:47:00,4,4174.23500000,514678961.08510000
2025-08-11 02:47:00,5,4468.46300000,552033959.48550000
2025-08-11 02:47:30,-5,8636.07000000,1021681182.69570000
2025-08-11 02:47:30,-4,6419.39500000,764492948.83410000
2025-08-11 02:47:30,-3,3572.03600000,429864003.37160000
2025-08-11 02:47:30,-2,2896.89000000,349891307.72680000
2025-08-11 02:47:30,-1,2050.37500000,248464239.28800000
2025-08-11 02:47:30,1,1942.20300000,237243123.23500000
2025-08-11 02:47:30,2,3105.33800000,380728876.04730000
2025-08-11 02:47:30,3,3476.35100000,426987413.96410000
2025-08-11 02:47:30,4,4197.40200000,517505225.26680000
2025-08-11 02:47:30,5,4491.62600000,554859719.65110000
2025-08-11 02:48:01,-5,8603.53100000,1017785393.36080000
2025-08-11 02:48:01,-4,6394.02000000,761431340.28840000
2025-08-11 02:48:01,-3,3569.22300000,429462368.88710000
2025-08-11 02:48:01,-2,2881.42000000,348003390.94240000
2025-08-11 02:48:01,-1,2043.61400000,247624837.42190000
2025-08-11 02:48:01,1,1936.50800000,236544622.04780000
2025-08-11 02:48:01,2,3072.04600000,376607013.05070000
2025-08-11 02:48:01,3,3470.80200000,426303208.47300000
2025-08-11 02:48:01,4,4194.26600000,517123095.28140000
2025-08-11 02:48:01,5,4489.48100000,554603046.23580000
2025-08-11 02:48:33,-5,8642.03500000,1022428636.84840000
2025-08-11 02:48:33,-4,6427.51500000,765492351.33790000
2025-08-11 02:48:33,-3,3605.79800000,433882376.48790000
2025-08-11 02:48:33,-2,2910.54800000,351541567.77490000
2025-08-11 02:48:33,-1,2070.39200000,250880526.74620000
2025-08-11 02:48:33,1,1941.02200000,237090864.30340000
2025-08-11 02:48:33,2,3078.14500000,377348690.62400000
2025-08-11 02:48:33,3,3477.05900000,427064507.34650000
2025-08-11 02:48:33,4,4201.38000000,517992069.69820000
2025-08-11 02:48:33,5,4497.08900000,555534337.23000000
2025-08-11 02:49:03,-5,8560.56600000,1013462595.63570000
2025-08-11 02:49:03,-4,6477.98200000,771759436.51740000
2025-08-11 02:49:03,-3,3631.18200000,437182626.75210000
2025-08-11 02:49:03,-2,2965.65300000,358338823.86720000
2025-08-11 02:49:03,-1,2140.31500000,259448301.89320000
2025-08-11 02:49:03,1,1939.92800000,237030827.46780000
2025-08-11 02:49:03,2,3080.44000000,377742770.01820000
2025-08-11 02:49:03,3,3466.05300000,425825539.29140000
2025-08-11 02:49:03,4,4180.82800000,515561181.39760000
2025-08-11 02:49:03,5,4473.18300000,552678671.39840000
2025-08-11 02:49:32,-5,8606.32900000,1019052078.56330000
2025-08-11 02:49:32,-4,6524.48900000,777429299.88920000
2025-08-11 02:49:32,-3,3667.82300000,441686450.19470000
2025-08-11 02:49:32,-2,3008.37100000,363556575.17310000
2025-08-11 02:49:32,-1,2180.18900000,264317837.54450000
2025-08-11 02:49:32,1,1936.13500000,236586319.75290000
2025-08-11 02:49:32,2,3074.72800000,377075589.51650000
2025-08-11 02:49:32,3,3458.67600000,424951333.73400000
2025-08-11 02:49:32,4,4178.84800000,515367668.86610000
2025-08-11 02:49:32,5,4467.70500000,552043056.19660000
2025-08-11 02:50:06,-5,8611.80800000,1019747478.59300000
2025-08-11 02:50:06,-4,6531.48400000,778300313.68830000
2025-08-11 02:50:06,-3,3673.02500000,442343674.20090000
2025-08-11 02:50:06,-2,3016.45300000,364553782.04600000
2025-08-11 02:50:06,-1,2190.06500000,265525783.07070000
2025-08-11 02:50:06,1,1906.75600000,233010939.33220000
2025-08-11 02:50:06,2,3051.63500000,374281557.53740000
2025-08-11 02:50:06,3,3432.92000000,421828651.76530000
2025-08-11 02:50:06,4,4152.18500000,512131733.04090000
2025-08-11 02:50:06,5,4442.60500000,549005649.18060000
2025-08-11 02:50:37,-5,8562.78100000,1013947240.83270000
2025-08-11 02:50:37,-4,6489.45900000,773313420.18630000
2025-08-11 02:50:37,-3,3637.10500000,438064205.40750000
2025-08-11 02:50:37,-2,2992.09200000,361638084.37180000
2025-08-11 02:50:37,-1,2173.73000000,263567794.47550000
2025-08-11 02:50:37,1,1953.20400000,238697098.58230000
2025-08-11 02:50:37,2,3114.09500000,381955607.66230000
2025-08-11 02:50:37,3,3499.22800000,429980600.78580000
2025-08-11 02:50:37,4,4219.20000000,520372666.40160000
2025-08-11 02:50:37,5,4509.64600000,557249911.84820000
2025-08-11 02:51:03,-5,8680.66800000,1028324239.74220000
2025-08-11 02:51:03,-4,6620.95400000,789276085.82010000
2025-08-11 02:51:03,-3,3783.42400000,455784951.53840000
2025-08-11 02:51:03,-2,3122.46200000,377481042.35160000
2025-08-11 02:51:03,-1,2305.70600000,279607671.57180000
2025-08-11 02:51:03,1,1919.36900000,234565841.04880000
2025-08-11 02:51:03,2,3073.44500000,376979173.41460000
2025-08-11 02:51:03,3,3467.16000000,426069774.48280000
2025-08-11 02:51:03,4,4186.17600000,516338794.07560000
2025-08-11 02:51:03,5,4479.47500000,553576821.71060000
2025-08-11 02:51:33,-5,8614.08700000,1020170196.44440000
2025-08-11 02:51:33,-4,6539.18400000,779351817.39770000
2025-08-11 02:51:33,-3,3679.12000000,443197723.80750000
2025-08-11 02:51:33,-2,3034.46600000,366812761.67220000
2025-08-11 02:51:33,-1,2217.41600000,268898573.40430000
2025-08-11 02:51:33,1,1916.41100000,234175074.46590000
2025-08-11 02:51:33,2,3075.00700000,377154719.58780000
2025-08-11 02:51:33,3,3465.18700000,425809395.18830000
2025-08-11 02:51:33,4,4184.04300000,516060872.70240000
2025-08-11 02:51:33,5,4475.28400000,553038866.84330000
2025-08-11 02:52:03,-5,8531.30200000,1010130427.39580000
2025-08-11 02:52:03,-4,6470.26100000,770926501.91260000
2025-08-11 02:52:03,-3,3618.01500000,435700932.11110000
2025-08-11 02:52:03,-2,2962.70000000,358060051.05510000
2025-08-11 02:52:03,-1,2145.81500000,260167756.91260000
2025-08-11 02:52:03,1,1927.65200000,235532435.92310000
2025-08-11 02:52:03,2,3087.45700000,378657736.15940000
2025-08-11 02:52:03,3,3478.95200000,427473114.21880000
2025-08-11 02:52:03,4,4199.74400000,517966818.21020000
2025-08-11 02:52:03,5,4491.18000000,554969627.27430000
2025-08-11 02:52:31,-5,8558.18700000,1013226614.08620000
2025-08-11 02:52:31,-4,6491.87700000,773412558.35890000
2025-08-11 02:52:31,-3,3614.62500000,435249493.13150000
2025-08-11 02:52:31,-2,2951.38600000,356675228.84120000
2025-08-11 02:52:31,-1,2142.88300000,259791001.92550000
2025-08-11 02:52:31,1,1916.92900000,234219030.11940000
2025-08-11 02:52:31,2,3083.38700000,378159443.38800000
2025-08-11 02:52:31,3,3479.24800000,427517424.84470000
2025-08-11 02:52:31,4,4196.55300000,517570101.71080000
2025-08-11 02:52:31,5,4491.99900000,555080171.27970000
2025-08-11 02:53:03,-5,8627.34200000,1021809930.67540000
2025-08-11 02:53:03,-4,6559.09000000,781760421.34560000
2025-08-11 02:53:03,-3,3682.21400000,443620455.07890000
2025-08-11 02:53:03,-2,3043.65800000,367954292.88670000
2025-08-11 02:53:03,-1,2216.76800000,268846692.69470000
2025-08-11 02:53:03,1,1836.64900000,224467777.38760000
2025-08-11 02:53:03,2,3046.99900000,373834158.37630000
2025-08-11 02:53:03,3,3439.99100000,422844705.71350000
2025-08-11 02:53:03,4,4155.21900000,512642096.58020000
2025-08-11 02:53:03,5,4450.99500000,550199204.93470000
2025-08-11 02:53:32,-5,8644.27000000,1023773670.71410000
2025-08-11 02:53:32,-4,6573.60000000,783445130.58820000
2025-08-11 02:53:32,-3,3687.58000000,444236045.46020000
2025-08-11 02:53:32,-2,3045.95400000,368210780.90460000
2025-08-11 02:53:32,-1,2227.14800000,270081608.71860000
2025-08-11 02:53:32,1,1853.09000000,226461790.96510000
2025-08-11 02:53:32,2,3049.88100000,374154327.25760000
2025-08-11 02:53:32,3,3445.08600000,423435709.71000000
2025-08-11 02:53:32,4,4163.43900000,513624410.53730000
2025-08-11 02:53:32,5,4455.27400000,550678077.62960000
2025-08-11 02:55:01,-5,8670.41400000,1026982018.50270000
2025-08-11 02:55:01,-4,6603.25200000,787060338.98520000
2025-08-11 02:55:01,-3,3716.71700000,447792650.51700000
2025-08-11 02:55:01,-2,3077.05700000,372002681.66130000
2025-08-11 02:55:01,-1,2261.22400000,274231051.75890000
2025-08-11 02:55:01,1,1958.89800000,239387374.66730000
2025-08-11 02:55:01,2,3151.00800000,386509930.45000000
2025-08-11 02:55:01,3,3546.14700000,435782527.44280000
2025-08-11 02:55:01,4,4264.30600000,525946553.08750000
2025-08-11 02:55:01,5,4555.95400000,562976323.34520000
2025-08-11 02:55:32,-5,8652.64700000,1024816395.23180000
2025-08-11 02:55:32,-4,6589.51400000,785365969.50460000
2025-08-11 02:55:32,-3,3710.94900000,447040298.24470000
2025-08-11 02:55:32,-2,3063.21000000,370298587.16620000
2025-08-11 02:55:32,-1,2242.92800000,271996085.80880000
2025-08-11 02:55:32,1,2048.22500000,250285315.16540000
2025-08-11 02:55:32,2,3240.60600000,397441863.33050000
2025-08-11 02:55:32,3,3636.79000000,446844439.18150000
2025-08-11 02:55:32,4,4355.53600000,537082034.43890000
2025-08-11 02:55:32,5,4647.34000000,574131469.29190000
2025-08-11 02:56:04,-5,8639.83100000,1023266697.43300000
2025-08-11 02:56:04,-4,6584.60500000,784736931.55700000
2025-08-11 02:56:04,-3,3705.12300000,446307859.87050000
2025-08-11 02:56:04,-2,3056.55100000,369469488.12730000
2025-08-11 02:56:04,-1,2235.09300000,271027557.63010000
2025-08-11 02:56:04,1,2035.72900000,248749438.47940000
2025-08-11 02:56:04,2,3221.77300000,395115880.46650000
2025-08-11 02:56:04,3,3629.45700000,445944441.36990000
2025-08-11 02:56:04,4,4349.64800000,536362950.68400000
2025-08-11 02:56:04,5,4641.33100000,573397073.61060000
2025-08-11 02:56:32,-5,8699.02200000,1030476137.40550000
2025-08-11 02:56:32,-4,6633.27200000,790714592.24950000
2025-08-11 02:56:32,-3,3748.18800000,451614893.62270000
2025-08-11 02:56:32,-2,3103.56700000,375233378.36080000
2025-08-11 02:56:32,-1,2276.04400000,276052495.49220000
2025-08-11 02:56:32,1,2008.40100000,245438374.84440000
2025-08-11 02:56:32,2,3206.56700000,393305198.13810000
2025-08-11 02:56:32,3,3610.90100000,443723075.66730000
2025-08-11 02:56:32,4,4328.09300000,533766512.04550000
2025-08-11 02:56:32,5,4623.94000000,571332429.26820000
2025-08-11 02:57:01,-5,8662.88600000,1026066415.26220000
2025-08-11 02:57:01,-4,6598.86500000,786509233.76210000
2025-08-11 02:57:01,-3,3707.38300000,446655104.90740000
2025-08-11 02:57:01,-2,3068.54900000,370961196.33580000
2025-08-11 02:57:01,-1,2246.61400000,272455098.91520000
2025-08-11 02:57:01,1,2028.13400000,247835483.46750000
2025-08-11 02:57:01,2,3225.64000000,395620675.56010000
2025-08-11 02:57:01,3,3631.24400000,446195593.29410000
2025-08-11 02:57:01,4,4349.50900000,536373423.77330000
2025-08-11 02:57:01,5,4644.35100000,573810265.26690000
2025-08-11 02:57:30,-5,8658.74900000,1025626558.08190000
2025-08-11 02:57:30,-4,6599.49800000,786618700.86160000
2025-08-11 02:57:30,-3,3710.66300000,447073908.14190000
2025-08-11 02:57:30,-2,3071.25400000,371311152.46980000
2025-08-11 02:57:30,-1,2244.12100000,272177518.83970000
2025-08-11 02:57:30,1,2004.02200000,244910759.84560000
2025-08-11 02:57:30,2,3203.28900000,392914510.52920000
2025-08-11 02:57:30,3,3608.40900000,443430359.70150000
2025-08-11 02:57:30,4,4325.87100000,533507189.82370000
2025-08-11 02:57:30,5,4623.11600000,571250325.23390000
2025-08-11 02:58:04,-5,8684.55700000,1028965724.11840000
2025-08-11 02:58:04,-4,6642.41000000,791936210.91970000
2025-08-11 02:58:04,-3,3749.69900000,451927256.11620000
2025-08-11 02:58:04,-2,3108.22300000,375898312.46190000
2025-08-11 02:58:04,-1,2288.04900000,277572426.96030000
2025-08-11 02:58:04,1,2031.65400000,248326840.67950000
2025-08-11 02:58:04,2,3238.00300000,397218323.55880000
2025-08-11 02:58:04,3,3646.48500000,448159312.05160000
2025-08-11 02:58:04,4,4429.90200000,546584783.05530000
2025-08-11 02:58:04,5,4656.58900000,575403020.83300000
2025-08-11 02:58:31,-5,8711.15700000,1032088091.48340000
2025-08-11 02:58:31,-4,6655.08200000,793438954.90170000
2025-08-11 02:58:31,-3,3753.73600000,452415544.57880000
2025-08-11 02:58:31,-2,3111.52100000,376301185.82620000
2025-08-11 02:58:31,-1,2291.27300000,277968253.15510000
2025-08-11 02:58:31,1,2001.66300000,244672811.76160000
2025-08-11 02:58:31,2,3205.01500000,393197580.74160000
2025-08-11 02:58:31,3,3616.65300000,444528885.52430000
2025-08-11 02:58:31,4,4401.54000000,543138619.10760000
2025-08-11 02:58:31,5,4627.34200000,571843855.34990000
2025-08-11 02:59:03,-5,8651.21500000,1024785887.19000000
2025-08-11 02:59:03,-4,6592.57000000,785848217.30420000
2025-08-11 02:59:03,-3,3701.84600000,446081298.73910000
2025-08-11 02:59:03,-2,3072.43000000,371502167.33810000
2025-08-11 02:59:03,-1,2253.46200000,273345702.77770000
2025-08-11 02:59:03,1,1985.22600000,242631792.29280000
2025-08-11 02:59:03,2,3197.68700000,392268591.57890000
2025-08-11 02:59:03,3,3613.42300000,444104833.34870000
2025-08-11 02:59:03,4,4332.11700000,534336836.90980000
2025-08-11 02:59:03,5,4627.85100000,571888170.06690000
2025-08-11 02:59:31,-5,8720.35100000,1033235492.46280000
2025-08-11 02:59:31,-4,6660.64000000,794172626.54490000
2025-08-11 02:59:31,-3,3770.41500000,454462413.29060000
2025-08-11 02:59:31,-2,3141.79500000,379974837.32960000
2025-08-11 02:59:31,-1,2326.01200000,282196981.22840000
2025-08-11 02:59:31,1,1970.04200000,240792490.55780000
2025-08-11 02:59:31,2,3188.80500000,391210554.19110000
2025-08-11 02:59:31,3,3605.09000000,443119513.40920000
2025-08-11 02:59:31,4,4320.14200000,532894778.27500000
2025-08-11 02:59:31,5,4615.85900000,570444025.51790000
2025-08-11 03:00:07,-5,8643.44800000,1023891428.50070000
2025-08-11 03:00:07,-4,6586.47900000,785147801.55080000
2025-08-11 03:00:07,-3,3699.00200000,445760908.76080000
2025-08-11 03:00:07,-2,3069.62800000,371185142.59050000
2025-08-11 03:00:07,-1,2253.68500000,273387939.64100000
2025-08-11 03:00:07,1,1991.17800000,243371401.47970000
2025-08-11 03:00:07,2,3208.79800000,393649595.44820000
2025-08-11 03:00:07,3,3630.59400000,446246045.26200000
2025-08-11 03:00:07,4,4345.63100000,536019449.42180000
2025-08-11 03:00:07,5,4641.31200000,573564157.50600000
2025-08-11 03:00:51,-5,8411.93600000,996554903.91040000
2025-08-11 03:00:51,-4,6375.05700000,760144172.99500000
2025-08-11 03:00:51,-3,3566.46600000,429970400.60610000
2025-08-11 03:00:51,-2,2966.04800000,358821280.33520000
2025-08-11 03:00:51,-1,2210.67400000,268245455.92410000
2025-08-11 03:00:51,1,1925.74500000,235428041.31940000
2025-08-11 03:00:51,2,3134.20700000,384583585.79390000
2025-08-11 03:00:51,3,3571.61100000,439118417.54560000
2025-08-11 03:00:51,4,4357.23500000,537821004.25690000
2025-08-11 03:00:51,5,4584.19600000,566673069.60770000
2025-08-11 03:01:03,-5,8400.31300000,995129906.69350000
2025-08-11 03:01:03,-4,6369.31100000,759405056.38230000
2025-08-11 03:01:03,-3,3569.10700000,430224699.07430000
2025-08-11 03:01:03,-2,2965.95200000,358760310.18460000
2025-08-11 03:01:03,-1,2205.96200000,267635843.08780000
2025-08-11 03:01:03,1,1929.26000000,235834068.52250000
2025-08-11 03:01:03,2,3151.00000000,386620573.96320000
2025-08-11 03:01:03,3,3585.41800000,440781977.32870000
2025-08-11 03:01:03,4,4303.26900000,530908490.98030000
2025-08-11 03:01:03,5,4600.04300000,568591596.46490000
2025-08-11 03:01:32,-5,8448.42100000,1000847851.47780000
2025-08-11 03:01:32,-4,6413.31500000,764646295.57380000
2025-08-11 03:01:32,-3,3609.17400000,435004644.23870000
2025-08-11 03:01:32,-2,3002.32600000,363103022.36030000
2025-08-11 03:01:32,-1,2236.16500000,271242084.10610000
2025-08-11 03:01:32,1,1947.06000000,237984286.46130000
2025-08-11 03:01:32,2,3172.09100000,389165542.90000000
2025-08-11 03:01:32,3,3603.79800000,442990669.64060000
2025-08-11 03:01:32,4,4321.71400000,533125270.76670000
2025-08-11 03:01:32,5,4618.60000000,570822550.99390000
2025-08-11 03:02:01,-5,8667.96000000,1026970235.87020000
2025-08-11 03:02:01,-4,6627.15200000,790106025.11170000
2025-08-11 03:02:01,-3,3729.31200000,449483249.85570000
2025-08-11 03:02:01,-2,3113.81900000,376548098.98020000
2025-08-11 03:02:01,-1,2289.69200000,277748568.29570000
2025-08-11 03:02:01,1,1916.36500000,234267358.13990000
2025-08-11 03:02:01,2,3130.13900000,384073274.21910000
2025-08-11 03:02:01,3,3559.39400000,437597173.01970000
2025-08-11 03:02:01,4,4274.86000000,527424614.94420000
2025-08-11 03:02:01,5,4571.97700000,565151283.24870000
2025-08-11 03:02:33,-5,8733.11500000,1034800395.68520000
2025-08-11 03:02:33,-4,6684.17100000,796992089.46740000
2025-08-11 03:02:33,-3,3777.39100000,455320675.45070000
2025-08-11 03:02:33,-2,3158.57400000,381993156.97980000
2025-08-11 03:02:33,-1,2331.24000000,282810493.16460000
2025-08-11 03:02:33,1,1945.89500000,237883713.30390000
2025-08-11 03:02:33,2,3167.33500000,388634313.08000000
2025-08-11 03:02:33,3,3597.55400000,442278252.90390000
2025-08-11 03:02:33,4,4313.93300000,532220684.98660000
2025-08-11 03:02:33,5,4610.86000000,569923071.17490000
2025-08-11 03:03:04,-5,8723.12200000,1033665131.01580000
2025-08-11 03:03:04,-4,6682.09700000,796770238.23140000
2025-08-11 03:03:04,-3,3779.06900000,455537694.45460000
2025-08-11 03:03:04,-2,3154.65300000,381541494.26560000
2025-08-11 03:03:04,-1,2329.19800000,282576558.96750000
