timestamp,percentage,depth,notional
2026-08-10 00:01:30,5.00,10651.72100000,703890250.50460000
2026-08-10 00:02:00,-5.00,9756.56600000,622379993.24080000
2026-08-10 00:02:00,-4.00,9079.09300000,580428301.24540000
2026-08-10 00:02:00,-3.00,8527.70500000,545943338.39590000
2026-08-10 00:02:00,-2.00,6981.57400000,448405063.86350000
2026-08-10 00:02:00,-1.00,4031.75700000,259966300.39000000
2026-08-10 00:02:00,-0.20,833.30100000,53952799.76320000
2026-08-10 00:02:00,0.20,615.59900000,39948953.44510000
2026-08-10 00:02:00,1.00,2014.84700000,131143475.29900000
2026-08-10 00:02:00,2.00,7255.46300000,475631778.32520000
2026-08-10 00:02:00,3.00,8261.38800000,542469512.12840000
2026-08-10 00:02:00,4.00,9481.09300000,624314854.71800000
2026-08-10 00:02:00,5.00,10722.19900000,708416780.59620000
2026-08-10 00:02:30,-5.00,9801.07400000,625288340.00370000
2026-08-10 00:02:30,-4.00,9134.71200000,584016609.23420000
2026-08-10 00:02:30,-3.00,8570.62500000,548728775.07770000
2026-08-10 00:02:30,-2.00,7021.95200000,451016383.42020000
2026-08-10 00:02:30,-1.00,3982.33400000,256815412.12840000
2026-08-10 00:02:30,-0.20,676.14900000,43789795.16590000
2026-08-10 00:02:30,0.20,630.38200000,40919795.58000000
2026-08-10 00:02:30,1.00,2105.80800000,137125827.09570000
2026-08-10 00:02:30,2.00,7241.86700000,474771450.29000000
2026-08-10 00:02:30,3.00,8229.13300000,540377402.81140000
2026-08-10 00:02:30,4.00,9472.25400000,623803866.38010000
2026-08-10 00:02:30,5.00,10687.05800000,706132997.82220000
2026-08-10 00:03:00,-5.00,9899.99000000,631806223.20190000
2026-08-10 00:03:00,-4.00,9242.83800000,591090119.85930000
2026-08-10 00:03:00,-3.00,8671.80900000,555354081.12570000
2026-08-10 00:03:00,-2.00,7086.84000000,455319125.49990000
2026-08-10 00:03:00,-1.00,3665.37500000,236550686.82970000
2026-08-10 00:03:00,-0.20,681.28400000,44137278.28510000
2026-08-10 00:03:00,0.20,669.69900000,43488469.69370000
2026-08-10 00:03:00,1.00,2915.51000000,190154378.89380000
2026-08-10 00:03:00,2.00,7396.73000000,484942667.27040000
2026-08-10 00:03:00,3.00,8409.61300000,552278205.66540000
2026-08-10 00:03:00,4.00,9624.30500000,633822079.45010000
2026-08-10 00:03:00,5.00,10907.97100000,720857909.07440000
2026-08-10 00:03:30,-5.00,9901.59400000,631932938.55530000
2026-08-10 00:03:30,-4.00,9240.87800000,590993455.78740000
2026-08-10 00:03:30,-3.00,8671.99500000,555389042.63690000
2026-08-10 00:03:30,-2.00,7046.37200000,452768300.00280000
2026-08-10 00:03:30,-1.00,3655.19100000,235911843.24500000
2026-08-10 00:03:30,-0.20,711.46900000,46096318.23790000
2026-08-10 00:03:30,0.20,669.51600000,43481728.12800000
2026-08-10 00:03:30,1.00,2901.40300000,189243440.48800000
2026-08-10 00:03:30,2.00,7421.84100000,486623535.63790000
2026-08-10 00:03:30,3.00,8410.77200000,552376212.62540000
2026-08-10 00:03:30,4.00,9629.96400000,634225386.17770000
2026-08-10 00:03:30,5.00,10932.13800000,722526289.96010000
2026-08-10 00:04:00,-5.00,9914.47600000,632825805.28740000
2026-08-10 00:04:00,-4.00,9253.95900000,591892861.29140000
2026-08-10 00:04:00,-3.00,8689.48500000,556560206.03400000
2026-08-10 00:04:00,-2.00,7051.01100000,453120613.07820000
2026-08-10 00:04:00,-1.00,3497.57900000,225818533.12530000
2026-08-10 00:04:00,-0.20,626.60500000,40610717.28770000
2026-08-10 00:04:00,0.20,652.88100000,42408264.65230000
2026-08-10 00:04:00,1.00,2829.98800000,184634851.29600000
2026-08-10 00:04:00,2.00,7325.75600000,480426482.52330000
2026-08-10 00:04:00,3.00,8313.40600000,546101217.22210000
2026-08-10 00:04:00,4.00,9579.53900000,631124114.56430000
2026-08-10 00:04:00,5.00,10827.61600000,715776617.68670000
2026-08-10 00:04:30,-5.00,9909.89800000,632520816.83280000
2026-08-10 00:04:30,-4.00,9249.72800000,591613525.40930000
2026-08-10 00:04:30,-3.00,8685.15900000,556277769.97580000
2026-08-10 00:04:30,-2.00,7054.40200000,453331204.24230000
2026-08-10 00:04:30,-1.00,3665.10300000,236575990.70890000
2026-08-10 00:04:30,-0.20,700.94700000,45423497.01250000
2026-08-10 00:04:30,0.20,600.77600000,39020762.48830000
2026-08-10 00:04:30,1.00,2974.32600000,194056614.97420000
2026-08-10 00:04:30,2.00,7392.45200000,484758941.30000000
2026-08-10 00:04:30,3.00,8383.36700000,550647017.34610000
2026-08-10 00:04:30,4.00,9651.82100000,635824209.38220000
2026-08-10 00:04:30,5.00,10897.61100000,720321800.27860000
2026-08-10 00:05:01,-5.00,9885.01600000,630902663.65610000
2026-08-10 00:05:01,-4.00,9226.09500000,590073507.63580000
2026-08-10 00:05:01,-3.00,8657.13000000,554463376.11030000
2026-08-10 00:05:01,-2.00,7032.31900000,451895017.37940000
2026-08-10 00:05:01,-1.00,3662.32300000,236382010.43170000
2026-08-10 00:05:01,-0.20,711.35400000,46093159.35940000
2026-08-10 00:05:01,0.20,605.82700000,39347439.01150000
2026-08-10 00:05:01,1.00,2889.44900000,188482569.58550000
2026-08-10 00:05:01,2.00,7409.56300000,485866100.81800000
2026-08-10 00:05:01,3.00,8402.13700000,551861873.02030000
2026-08-10 00:05:01,4.00,9619.76500000,633607206.92280000
2026-08-10 00:05:01,5.00,10920.61400000,721819716.16030000
2026-08-10 00:05:30,-5.00,9847.46200000,628462847.98270000
2026-08-10 00:05:30,-4.00,9191.74200000,587834387.13710000
2026-08-10 00:05:30,-3.00,8627.79600000,552543038.66990000
2026-08-10 00:05:30,-2.00,7007.06400000,450238060.93780000
2026-08-10 00:05:30,-1.00,3663.60200000,236434886.22590000
2026-08-10 00:05:30,-0.20,707.77500000,45856811.21260000
2026-08-10 00:05:30,0.20,629.38900000,40873980.51530000
2026-08-10 00:05:30,1.00,2900.79200000,189205606.66230000
2026-08-10 00:05:30,2.00,7390.76800000,484591592.79930000
2026-08-10 00:05:30,3.00,8411.73800000,552460753.77510000
2026-08-10 00:05:30,4.00,9630.83900000,634299811.97410000
2026-08-10 00:05:30,5.00,10931.36000000,722485708.50670000
2026-08-10 00:06:00,-5.00,9909.32600000,632545992.66370000
2026-08-10 00:06:00,-4.00,9210.61700000,589231028.31920000
2026-08-10 00:06:00,-3.00,8685.02500000,556318261.15020000
2026-08-10 00:06:00,-2.00,7043.59500000,452687287.79670000
2026-08-10 00:06:00,-1.00,3499.62700000,225970853.45990000
2026-08-10 00:06:00,-0.20,585.74300000,37970359.82540000
2026-08-10 00:06:00,0.20,646.92300000,42029431.26470000
2026-08-10 00:06:00,1.00,2855.17400000,186300866.22100000
2026-08-10 00:06:00,2.00,7343.57000000,481630565.76100000
2026-08-10 00:06:00,3.00,8340.57300000,547939050.63010000
2026-08-10 00:06:00,4.00,9599.39100000,632482856.06280000
2026-08-10 00:06:00,5.00,10833.08900000,716166798.74070000
2026-08-10 00:06:30,-5.00,9880.46400000,630735780.50710000
2026-08-10 00:06:30,-4.00,9182.20200000,587448539.19830000
2026-08-10 00:06:30,-3.00,8654.87500000,554426319.78850000
2026-08-10 00:06:30,-2.00,6720.05000000,432133353.91850000
2026-08-10 00:06:30,-1.00,3506.28700000,226414161.23090000
2026-08-10 00:06:30,-0.20,642.01400000,41618063.57970000
2026-08-10 00:06:30,0.20,663.64400000,43121193.11500000
2026-08-10 00:06:30,1.00,2936.89300000,191621021.06690000
2026-08-10 00:06:30,2.00,7471.54500000,490005345.63530000
2026-08-10 00:06:30,3.00,8475.09900000,556748522.25690000
2026-08-10 00:06:30,4.00,9733.94800000,641294299.94900000
2026-08-10 00:06:30,5.00,10968.01100000,725002931.51900000
2026-08-10 00:07:00,-5.00,9890.42800000,631363125.22530000
2026-08-10 00:07:00,-4.00,9192.95100000,588124819.26120000
2026-08-10 00:07:00,-3.00,8663.73700000,554984748.39250000
2026-08-10 00:07:00,-2.00,7025.32800000,451544820.92090000
2026-08-10 00:07:00,-1.00,3544.11900000,228835927.98920000
2026-08-10 00:07:00,-0.20,658.32800000,42673669.96220000
2026-08-10 00:07:00,0.20,617.45700000,40117716.31240000
2026-08-10 00:07:00,1.00,2819.70400000,183992342.42680000
2026-08-10 00:07:00,2.00,7352.60400000,482258169.61890000
2026-08-10 00:07:00,3.00,8352.27000000,548742882.39290000
2026-08-10 00:07:00,4.00,9612.08500000,633352860.50800000
2026-08-10 00:07:00,5.00,10846.74900000,717102023.67360000
2026-08-10 00:07:30,-5.00,9851.52000000,628909980.60680000
2026-08-10 00:07:30,-4.00,9160.78800000,586082637.49870000
2026-08-10 00:07:30,-3.00,8630.10000000,552844789.72300000
2026-08-10 00:07:30,-2.00,6676.94300000,429381213.86090000
2026-08-10 00:07:30,-1.00,3399.30700000,219538286.44590000
2026-08-10 00:07:30,-0.20,590.57200000,38292447.36830000
2026-08-10 00:07:30,0.20,701.17900000,45569416.28390000
2026-08-10 00:07:30,1.00,3155.76800000,205993792.00260000
2026-08-10 00:07:30,2.00,7508.27800000,492480742.01250000
2026-08-10 00:07:30,3.00,8461.50800000,555908013.46270000
2026-08-10 00:07:30,4.00,9792.33200000,645327774.35510000
2026-08-10 00:07:30,5.00,10946.50300000,723654227.46940000
2026-08-10 00:08:00,-5.00,9890.00400000,631450692.63790000
2026-08-10 00:08:00,-4.00,9186.27100000,587810902.01530000
2026-08-10 00:08:00,-3.00,8669.14400000,555416386.14520000
2026-08-10 00:08:00,-2.00,6705.94200000,431311099.45250000
2026-08-10 00:08:00,-1.00,3388.57300000,218894454.05270000
2026-08-10 00:08:00,-0.20,587.53000000,38104488.09800000
2026-08-10 00:08:00,0.20,684.18300000,44472147.64030000
2026-08-10 00:08:00,1.00,3060.85600000,199843173.00660000
2026-08-10 00:08:00,2.00,7437.05100000,487923573.79180000
2026-08-10 00:08:00,3.00,8369.69800000,549994175.51880000
2026-08-10 00:08:00,4.00,9699.27100000,639334839.13210000
2026-08-10 00:08:00,5.00,10864.74300000,718434310.23340000
2026-08-10 00:08:30,-5.00,9851.86300000,629203850.60580000
2026-08-10 00:08:30,-4.00,9172.55900000,587060594.43020000
2026-08-10 00:08:30,-3.00,7628.57000000,489963049.48610000
2026-08-10 00:08:30,-2.00,6682.72600000,429933729.63870000
2026-08-10 00:08:30,-1.00,3306.15600000,213652556.25940000
2026-08-10 00:08:30,-0.20,594.59900000,38581480.88610000
2026-08-10 00:08:30,0.20,719.71500000,46807516.31150000
2026-08-10 00:08:30,1.00,3467.05500000,226516914.07470000
2026-08-10 00:08:30,2.00,7508.04400000,492662945.21980000
2026-08-10 00:08:30,3.00,8510.84300000,559437231.32450000
2026-08-10 00:08:30,4.00,9823.07200000,647661906.91360000
2026-08-10 00:08:30,5.00,11032.35000000,729791191.17560000
2026-08-10 00:09:00,-5.00,9758.75000000,623286849.08300000
2026-08-10 00:09:00,-4.00,9082.49500000,581329898.62360000
2026-08-10 00:09:00,-3.00,7539.82800000,484313598.05030000
2026-08-10 00:09:00,-2.00,6594.02900000,424278684.07130000
2026-08-10 00:09:00,-1.00,3133.02100000,202523708.21240000
2026-08-10 00:09:00,-0.20,556.03400000,36089809.25050000
2026-08-10 00:09:00,0.20,654.87400000,42599895.33620000
2026-08-10 00:09:00,1.00,3377.62900000,220728971.74160000
2026-08-10 00:09:00,2.00,7423.76300000,487244420.56660000
2026-08-10 00:09:00,3.00,8428.17400000,554129603.86290000
2026-08-10 00:09:00,4.00,9763.34000000,643907669.64780000
2026-08-10 00:09:00,5.00,10951.20600000,724594797.07530000
2026-08-10 00:09:30,-5.00,9758.41900000,623495800.23150000
2026-08-10 00:09:30,-4.00,9079.19200000,581337467.72700000
2026-08-10 00:09:30,-3.00,7548.92100000,485082679.04980000
2026-08-10 00:09:30,-2.00,6512.43400000,419257204.62460000
2026-08-10 00:09:30,-1.00,3040.88800000,196687013.82590000
2026-08-10 00:09:30,-0.20,552.15800000,35864579.99190000
2026-08-10 00:09:30,0.20,742.13400000,48309785.25690000
2026-08-10 00:09:30,1.00,3398.31600000,222174393.84620000
2026-08-10 00:09:30,2.00,7455.20100000,489511005.74380000
2026-08-10 00:09:30,3.00,8450.13100000,555805419.82060000
2026-08-10 00:09:30,4.00,9762.96400000,644109192.78910000
2026-08-10 00:09:30,5.00,11026.60700000,729989553.42870000
2026-08-10 00:10:01,-5.00,9715.18300000,620713743.62230000
2026-08-10 00:10:01,-4.00,9037.59800000,578659491.94600000
2026-08-10 00:10:01,-3.00,7507.58300000,482422959.51600000
2026-08-10 00:10:01,-2.00,6495.69200000,418165883.87170000
2026-08-10 00:10:01,-1.00,3076.24100000,198944959.15220000
2026-08-10 00:10:01,-0.20,582.25000000,37812305.75020000
2026-08-10 00:10:01,0.20,672.26800000,43758764.96110000
2026-08-10 00:10:01,1.00,3425.73400000,223964265.83520000
2026-08-10 00:10:01,2.00,7496.77000000,492237310.12220000
2026-08-10 00:10:01,3.00,8505.72000000,559459356.30460000
2026-08-10 00:10:01,4.00,9826.75900000,648310423.88110000
2026-08-10 00:10:01,5.00,11094.41600000,734462026.78910000
2026-08-10 00:10:30,-5.00,9731.27300000,621765179.43340000
2026-08-10 00:10:30,-4.00,9053.69500000,579711361.24170000
2026-08-10 00:10:30,-3.00,7524.37000000,483517599.92330000
2026-08-10 00:10:30,-2.00,6518.21000000,419624881.72860000
2026-08-10 00:10:30,-1.00,3095.62300000,200200534.12820000
2026-08-10 00:10:30,-0.20,590.64300000,38357724.10620000
2026-08-10 00:10:30,0.20,692.58200000,45081022.30200000
2026-08-10 00:10:30,1.00,3579.36400000,234018875.89380000
2026-08-10 00:10:30,2.00,7563.92500000,496615789.05850000
2026-08-10 00:10:30,3.00,8572.55100000,563815981.62480000
2026-08-10 00:10:30,4.00,9892.95800000,652624391.62560000
2026-08-10 00:10:30,5.00,11161.35400000,738826058.49360000
2026-08-10 00:11:00,-5.00,9584.85500000,612801717.04480000
2026-08-10 00:11:00,-4.00,8989.73700000,575825564.63080000
2026-08-10 00:11:00,-3.00,7431.04200000,477757700.31410000
2026-08-10 00:11:00,-2.00,6396.24300000,411997702.27310000
2026-08-10 00:11:00,-1.00,2854.12000000,184730963.81980000
2026-08-10 00:11:00,-0.20,585.09300000,38037667.58560000
2026-08-10 00:11:00,0.20,743.82700000,48465904.46470000
2026-08-10 00:11:00,1.00,4237.61900000,277384198.82700000
2026-08-10 00:11:00,2.00,7651.05200000,502593419.51440000
2026-08-10 00:11:00,3.00,8824.90700000,580919812.16870000
2026-08-10 00:11:00,4.00,10006.98000000,660532577.17580000
2026-08-10 00:11:00,5.00,11222.44200000,743188650.23320000
2026-08-10 00:11:30,-5.00,9393.30800000,601562640.37220000
2026-08-10 00:11:30,-4.00,8765.14600000,562429643.50220000
2026-08-10 00:11:30,-3.00,7313.93300000,471026777.13710000
2026-08-10 00:11:30,-2.00,6212.57500000,400929612.66460000
2026-08-10 00:11:30,-1.00,2320.62600000,150641955.99300000
2026-08-10 00:11:30,-0.20,582.25300000,37938877.16580000
2026-08-10 00:11:30,0.20,497.25400000,32473698.66340000
2026-08-10 00:11:30,1.00,4305.11700000,282268369.98400000
2026-08-10 00:11:30,2.00,7762.00100000,510878284.32660000
2026-08-10 00:11:30,3.00,9008.84800000,594249878.28700000
2026-08-10 00:11:30,4.00,10187.41600000,673795821.15780000
2026-08-10 00:11:30,5.00,11436.77400000,758922353.03760000
2026-08-10 00:12:04,-5.00,9434.01800000,604087034.72930000
2026-08-10 00:12:04,-4.00,8835.59300000,566821348.25910000
2026-08-10 00:12:04,-3.00,7374.90200000,474841769.02680000
2026-08-10 00:12:04,-2.00,6327.89300000,408233513.03990000
2026-08-10 00:12:04,-1.00,2486.46300000,161300399.14610000
2026-08-10 00:12:04,-0.20,544.96200000,35489393.82890000
2026-08-10 00:12:04,0.20,569.77000000,37190425.13910000
2026-08-10 00:12:04,1.00,4418.53700000,289624091.63480000
2026-08-10 00:12:04,2.00,7681.68400000,505290803.18160000
2026-08-10 00:12:04,3.00,9002.20500000,593505358.65080000
2026-08-10 00:12:04,4.00,10245.36900000,677373354.28490000
2026-08-10 00:12:04,5.00,11488.91800000,762086598.24330000
2026-08-10 00:12:30,-5.00,9497.67500000,608203907.43160000
2026-08-10 00:12:30,-4.00,8898.67400000,570903659.31150000
2026-08-10 00:12:30,-3.00,7447.39500000,479521291.39010000
2026-08-10 00:12:30,-2.00,6406.23900000,413295830.96670000
2026-08-10 00:12:30,-1.00,2656.88900000,172321436.15000000
2026-08-10 00:12:30,-0.20,615.17200000,40054934.72920000
2026-08-10 00:12:30,0.20,561.10100000,36617895.32320000
2026-08-10 00:12:30,1.00,4503.52500000,295162622.37590000
2026-08-10 00:12:30,2.00,7775.75500000,511410728.39710000
2026-08-10 00:12:30,3.00,9106.43200000,600294900.87710000
2026-08-10 00:12:30,4.00,10327.75800000,682676520.93780000
2026-08-10 00:12:30,5.00,11599.64300000,769309301.92750000
2026-08-10 00:13:00,-5.00,9574.36000000,613268950.57220000
2026-08-10 00:13:00,-4.00,8944.62400000,574039062.76380000
2026-08-10 00:13:00,-3.00,7496.02900000,482800997.57680000
2026-08-10 00:13:00,-2.00,6432.03300000,415092450.20440000
2026-08-10 00:13:00,-1.00,2529.34900000,164172564.53110000
2026-08-10 00:13:00,-0.20,628.99900000,40979744.81200000
2026-08-10 00:13:00,0.20,584.75900000,38178633.32470000
2026-08-10 00:13:00,1.00,4495.68000000,294726584.11310000
2026-08-10 00:13:00,2.00,7847.21300000,516313498.94340000
2026-08-10 00:13:00,3.00,9062.61300000,597570815.26290000
2026-08-10 00:13:00,4.00,10268.01800000,678911648.85010000
2026-08-10 00:13:00,5.00,11511.93300000,763658609.24650000
2026-08-10 00:13:30,-5.00,9516.83100000,609455872.00150000
2026-08-10 00:13:30,-4.00,8917.62700000,572142544.42680000
2026-08-10 00:13:30,-3.00,7464.83800000,480664292.47080000
2026-08-10 00:13:30,-2.00,6423.90300000,414451613.75550000
2026-08-10 00:13:30,-1.00,2584.48600000,167661277.20260000
2026-08-10 00:13:30,-0.20,586.16800000,38167732.01040000
2026-08-10 00:13:30,0.20,577.26000000,37673251.08600000
2026-08-10 00:13:30,1.00,4436.24500000,290774502.80460000
2026-08-10 00:13:30,2.00,7709.24000000,507075221.20620000
2026-08-10 00:13:30,3.00,9028.59400000,595206458.10160000
2026-08-10 00:13:30,4.00,10250.73400000,677643674.38820000
2026-08-10 00:13:30,5.00,11521.95900000,764231927.60910000
2026-08-10 00:14:00,-5.00,9631.37300000,616678667.33230000
2026-08-10 00:14:00,-4.00,9017.99900000,578505910.48650000
2026-08-10 00:14:00,-3.00,7571.54100000,487445195.57580000
2026-08-10 00:14:00,-2.00,6566.63000000,423557827.25750000
2026-08-10 00:14:00,-1.00,2916.38500000,189046547.71090000
2026-08-10 00:14:00,-0.20,663.37200000,43168526.25970000
2026-08-10 00:14:00,0.20,525.21700000,34255861.87870000
2026-08-10 00:14:00,1.00,4383.09800000,287217607.19730000
2026-08-10 00:14:00,2.00,7713.74200000,507249578.37500000
2026-08-10 00:14:00,3.00,9043.56600000,596058790.93420000
2026-08-10 00:14:00,4.00,10200.34100000,674053204.79320000
2026-08-10 00:14:00,5.00,11444.81700000,758758743.39090000
2026-08-10 00:14:30,-5.00,9693.31900000,620433251.60560000
2026-08-10 00:14:30,-4.00,9024.50000000,578833949.62110000
2026-08-10 00:14:30,-3.00,7579.96500000,487899901.30840000
2026-08-10 00:14:30,-2.00,6594.26300000,425245171.12480000
2026-08-10 00:14:30,-1.00,3086.32400000,199961522.49490000
2026-08-10 00:14:30,-0.20,679.89800000,44228388.48320000
2026-08-10 00:14:30,0.20,534.00900000,34812226.93560000
2026-08-10 00:14:30,1.00,4055.84900000,265640978.95040000
2026-08-10 00:14:30,2.00,7698.82400000,506165815.92140000
2026-08-10 00:14:30,3.00,8984.02900000,591962094.22640000
2026-08-10 00:14:30,4.00,10187.26300000,673057683.34870000
2026-08-10 00:14:30,5.00,11430.65500000,757675201.34250000
2026-08-10 00:15:01,-5.00,9701.38100000,620950457.57800000
2026-08-10 00:15:01,-4.00,9035.91600000,579560605.96860000
2026-08-10 00:15:01,-3.00,7590.42300000,488567318.47750000
2026-08-10 00:15:01,-2.00,6605.86000000,425984676.43340000
2026-08-10 00:15:01,-1.00,3020.19800000,195697048.07710000
2026-08-10 00:15:01,-0.20,743.05200000,48333525.75310000
2026-08-10 00:15:01,0.20,548.55200000,35760066.84420000
2026-08-10 00:15:01,1.00,4234.46400000,277341067.49590000
2026-08-10 00:15:01,2.00,7778.45700000,511341246.78050000
2026-08-10 00:15:01,3.00,9053.69900000,596470161.76590000
2026-08-10 00:15:01,4.00,10259.98100000,677770211.63920000
2026-08-10 00:15:01,5.00,11491.37600000,761567608.00330000
2026-08-10 00:15:30,-5.00,9712.62000000,621605520.17880000
2026-08-10 00:15:30,-4.00,9058.06800000,580897033.96870000
2026-08-10 00:15:30,-3.00,7593.24500000,488694023.49170000
2026-08-10 00:15:30,-2.00,6614.96600000,426512360.97810000
2026-08-10 00:15:30,-1.00,3312.32800000,214503779.55310000
2026-08-10 00:15:30,-0.20,678.15600000,44107900.89720000
2026-08-10 00:15:30,0.20,570.80300000,37209205.58200000
2026-08-10 00:15:30,1.00,4138.73800000,271088964.41970000
2026-08-10 00:15:30,2.00,7673.39600000,504449544.62350000
2026-08-10 00:15:30,3.00,8949.72700000,589649258.95210000
2026-08-10 00:15:30,4.00,10148.23700000,670426073.27220000
2026-08-10 00:15:30,5.00,11378.68200000,754158241.64020000
2026-08-10 00:16:00,-5.00,9706.11000000,621107632.62250000
2026-08-10 00:16:00,-4.00,9136.81800000,585738827.98840000
2026-08-10 00:16:00,-3.00,7581.24200000,487869808.11960000
2026-08-10 00:16:00,-2.00,6667.32100000,429799931.86610000
2026-08-10 00:16:00,-1.00,3345.54200000,216615290.99370000
2026-08-10 00:16:00,-0.20,771.79500000,50184381.31390000
2026-08-10 00:16:00,0.20,571.07700000,37213726.66470000
2026-08-10 00:16:00,1.00,4151.00600000,271835215.72000000
2026-08-10 00:16:00,2.00,7656.62500000,503220002.06210000
2026-08-10 00:16:00,3.00,8955.52900000,589867184.19500000
2026-08-10 00:16:00,4.00,10143.70900000,669887918.09810000
2026-08-10 00:16:00,5.00,11451.24100000,758828816.44230000
2026-08-10 00:16:30,-5.00,9743.98100000,623571999.93460000
2026-08-10 00:16:30,-4.00,9086.57300000,582686674.45420000
2026-08-10 00:16:30,-3.00,7614.32200000,490015613.45310000
2026-08-10 00:16:30,-2.00,6633.27200000,427655269.15070000
2026-08-10 00:16:30,-1.00,3170.37000000,205342848.81750000
2026-08-10 00:16:30,-0.20,688.52500000,44781057.46550000
2026-08-10 00:16:30,0.20,627.54300000,40907242.37000000
2026-08-10 00:16:30,1.00,4282.65100000,280490768.38190000
2026-08-10 00:16:30,2.00,7780.86600000,511426578.48410000
2026-08-10 00:16:30,3.00,9060.31900000,596837033.97080000
2026-08-10 00:16:30,4.00,10257.19900000,677504005.42760000
2026-08-10 00:16:30,5.00,11486.42700000,761153329.60070000
2026-08-10 00:17:00,-5.00,9737.39800000,623165437.69580000
2026-08-10 00:17:00,-4.00,9086.20700000,582664555.65110000
2026-08-10 00:17:00,-3.00,7614.19200000,490008167.70030000
2026-08-10 00:17:00,-2.00,6632.51600000,427607614.21700000
2026-08-10 00:17:00,-1.00,3162.35300000,204829660.65130000
2026-08-10 00:17:00,-0.20,720.46000000,46857335.00320000
2026-08-10 00:17:00,0.20,624.15500000,40687266.41770000
2026-08-10 00:17:00,1.00,4287.63000000,280821119.97190000
2026-08-10 00:17:00,2.00,7786.44400000,511798212.97740000
2026-08-10 00:17:00,3.00,9062.54300000,596986082.71370000
2026-08-10 00:17:00,4.00,10258.37300000,677583040.10410000
2026-08-10 00:17:00,5.00,11487.05400000,761195365.44360000
2026-08-10 00:17:30,-5.00,9757.29400000,624502754.37970000
2026-08-10 00:17:30,-4.00,9097.15500000,583439539.70360000
2026-08-10 00:17:30,-3.00,7636.16500000,491470756.69530000
2026-08-10 00:17:30,-2.00,6642.41100000,428298873.19120000
2026-08-10 00:17:30,-1.00,2892.29600000,187453223.98310000
2026-08-10 00:17:30,-0.20,695.98600000,45275623.97570000
2026-08-10 00:17:30,0.20,616.19000000,40172411.50900000
2026-08-10 00:17:30,1.00,4368.15800000,286113451.13240000
2026-08-10 00:17:30,2.00,7841.74500000,515455796.71330000
2026-08-10 00:17:30,3.00,9147.14600000,602620479.58450000
2026-08-10 00:17:30,4.00,10298.10200000,680208820.17450000
2026-08-10 00:17:30,5.00,11537.04000000,764523981.58210000
