params,lock_trigger_r,lock_profit_r,full_trades,full_wr,full_pf,full_net_r,full_return,full_dd,train_trades,train_pf,train_net_r,validation_trades,validation_pf,validation_net_r,test_trades,test_wr,test_pf,test_net_r,test_return,test_dd,score
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,66,65.15151515151516,1.0639268583582884,2.3499999999999894,4.695073427137975,14.804175062157832,20,1.2183224369052363,1.300000000000043,19,1.1852178174181782,1.3500000000000025,27,55.55555555555556,0.9411695817092761,-0.30000000000005583,-2.124414513829964,14.804175062157835,3.575492504567811
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.35, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,66,65.15151515151516,1.0639268583582884,2.3499999999999894,4.695073427137975,14.804175062157832,20,1.2183224369052363,1.300000000000043,19,1.1852178174181782,1.3500000000000025,27,55.55555555555556,0.9411695817092761,-0.30000000000005583,-2.124414513829964,14.804175062157835,3.575492504567811
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.8, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,66,65.15151515151516,1.0639268583582884,2.3499999999999894,4.695073427137975,14.804175062157832,20,1.2183224369052363,1.300000000000043,19,1.1852178174181782,1.3500000000000025,27,55.55555555555556,0.9411695817092761,-0.30000000000005583,-2.124414513829964,14.804175062157835,3.575492504567811
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.5, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,66,65.15151515151516,1.0639268583582884,2.3499999999999894,4.695073427137975,14.804175062157832,20,1.2183224369052363,1.300000000000043,19,1.1852178174181782,1.3500000000000025,27,55.55555555555556,0.9411695817092761,-0.30000000000005583,-2.124414513829964,14.804175062157835,3.575492504567811
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.0, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,68,23.52941176470588,1.1492312272384368,4.0000000000000195,9.975344852175528,16.70279950709999,20,1.1937998955456777,1.500000000000051,20,1.8327956003427943,3.4999999999999387,28,21.428571428571427,0.8677092116434499,-0.99999999999997,-3.968196444423977,11.766253392788354,3.5666850866370328
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.5, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,66,59.09090909090909,1.073700027335147,3.150000000000276,6.6298543544716315,17.73697778554141,20,1.7488187868760545,4.000000000000291,19,1.180608989497729,1.7500000000000893,27,48.148148148148145,0.7823731489887524,-2.600000000000105,-8.732120704279966,17.730263623985294,3.5657322738624537
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.35, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,66,59.09090909090909,1.073700027335147,3.150000000000276,6.6298543544716315,17.73697778554141,20,1.7488187868760545,4.000000000000291,19,1.180608989497729,1.7500000000000893,27,48.148148148148145,0.7823731489887524,-2.600000000000105,-8.732120704279966,17.730263623985294,3.5657322738624537
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.8, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,66,59.09090909090909,1.073700027335147,3.150000000000276,6.6298543544716315,17.73697778554141,20,1.7488187868760545,4.000000000000291,19,1.180608989497729,1.7500000000000893,27,48.148148148148145,0.7823731489887524,-2.600000000000105,-8.732120704279966,17.730263623985294,3.5657322738624537
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,66,59.09090909090909,1.073700027335147,3.150000000000276,6.6298543544716315,17.73697778554141,20,1.7488187868760545,4.000000000000291,19,1.180608989497729,1.7500000000000893,27,48.148148148148145,0.7823731489887524,-2.600000000000105,-8.732120704279966,17.730263623985294,3.5657322738624537
"{""breakout_fraction"": 0.0, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,67,65.67164179104478,1.18078696537648,5.199999999999822,13.817458993797693,14.811668737397149,21,1.2260060607999734,1.6499999999999289,19,1.1852178174181711,1.3499999999999595,27,59.25925925925925,1.1554312725846367,2.1999999999999336,5.44328539489447,14.804175062157832,3.547893230312287
"{""breakout_fraction"": 0.03, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 2.0, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,66,65.15151515151516,1.1149061909804217,3.8000000000001384,8.770849587192519,19.846299115016897,20,1.1469588758750253,0.9500000000001265,19,1.4980865712370246,3.3500000000000636,27,55.55555555555556,0.9217171114172693,-0.5000000000000518,-2.8842768561090915,19.846299115016883,3.545331064553747
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.05, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,66,57.57575757575758,0.988866847213277,0.6499999999997722,-1.023006005898619,19.478524933406156,20,1.4265783434459154,2.8499999999996617,19,1.1806089894977367,1.750000000000152,27,48.148148148148145,0.7037216679946274,-3.9500000000000415,-12.26929688751105,19.478524933406156,3.5067579148880945
"{""breakout_fraction"": 0.03, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 2.0, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",1.0,0.15,66,53.03030303030303,1.1191938686093534,5.700000000000237,13.559222727191322,24.087594012017373,20,2.142143699902551,7.2000000000002204,19,1.1449848934092322,1.750000000000068,27,40.74074074074074,0.7683352601280258,-3.250000000000051,-10.888727525400654,23.008276733848245,3.5019367597166795
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.0, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,68,61.76470588235294,1.2316857749859311,7.2999999999999545,20.583977115048736,14.126597429999993,20,1.0316371952386252,0.5500000000001068,20,2.1118459150233453,6.899999999999932,28,57.14285714285714,0.9533801271587261,-0.15000000000008376,-1.6839743791422501,11.07233723550011,3.3852315857158777
"{""breakout_fraction"": 0.03, ""distribution_rr"": 3.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 3.0, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,66,10.606060606060606,0.8734710673235541,-2.0,-9.273245867059677,23.976894134543475,20,1.1292860879329536,1.0,19,1.420238175162469,3.0,27,7.4074074074074066,0.49795393994429354,-6.0,-17.56458909013202,23.976894134543482,3.315771868927066
"{""breakout_fraction"": 0.03, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 2.0, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,66,18.181818181818183,0.9981827969055721,1.0,-0.1333984111708708,21.62566405623038,20,1.145042181157945,1.0,19,1.2750312990558308,2.0,27,18.51851851851852,0.8004130080922858,-2.0,-7.148240569353237,21.62566405623039,3.311758097319989
"{""breakout_fraction"": 0.0, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",1.0,0.15,67,55.223880597014926,1.2752307143067114,10.649999999999695,32.31982917617442,17.730263623985323,21,2.1053848118697824,8.599999999999978,19,1.0292084805780362,0.5999999999997465,27,48.148148148148145,1.061761016428331,1.449999999999971,2.758322862258211,17.730263623985287,3.3094696260340974
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.12, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,66,62.121212121212125,1.0170431966816647,1.3999999999998904,1.5631545411492587,24.596170677038472,20,2.4089651326294566,8.049999999999944,19,1.0136750722025973,0.39999999999999525,27,55.55555555555556,0.41218158358419293,-7.050000000000049,-19.676499609549424,23.135406324927594,3.230501020610785
"{""breakout_fraction"": 0.0, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,67,61.19402985074627,1.171477792489061,5.799999999999992,15.391365660333921,17.730263623985284,21,1.6526124449423196,4.350000000000178,19,1.0138346285774147,0.39999999999992936,27,55.55555555555556,1.0485554188978328,1.0499999999998844,1.8217887835216606,17.73026362398528,3.020537396229702
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.05, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",1.0,0.15,66,53.03030303030303,1.0788082747067376,3.949999999999619,8.600390328474905,21.53529334126597,20,2.070189009195555,6.899999999999622,19,1.0295876698813207,0.600000000000152,27,40.74074074074074,0.7494903073252792,-3.550000000000155,-11.462369468557565,20.015231994050193,2.999492137596852
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.02, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",1.0,0.15,65,53.84615384615385,1.1132721034678343,4.949999999999992,11.959165287088647,20.555350119310166,20,2.0904006142190825,6.900000000000192,18,1.0127594623616378,0.4499999999999065,27,44.44444444444444,0.8078771049049694,-2.4000000000001074,-8.313350650686536,18.65187814583492,2.913175488204203
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.0, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.3,0.15,68,83.82352941176471,1.694838827141164,8.349999999999886,26.7554127067422,6.660620767128589,20,0.9157753427608787,-0.2500000000001048,20,5.272721202525552,4.549999999999843,28,78.57142857142857,1.596772948005016,4.050000000000148,12.036841346774807,4.204913730611916,-999960.0
"{""breakout_fraction"": 0.0, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,67,25.37313432835821,1.0663266057598104,2.4999999999996914,4.888246668320684,16.702799507099986,21,1.1937998955456488,1.4999999999998548,19,0.9634299770477258,-6.106226635438361e-14,27,29.629629629629626,1.050539236258997,0.9999999999998976,1.723056369444187,15.56579272037192,-999960.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.0, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,68,70.58823529411765,1.2581472165462169,6.099999999999816,17.316945882976142,14.811668737397385,20,0.9929796910686801,0.14999999999987076,20,2.2681218416136613,5.149999999999968,28,64.28571428571429,1.0435505256768243,0.7999999999999767,1.3478122843228801,10.270187485448476,-999960.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.5, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,66,22.727272727272727,0.9438961922378164,-0.5000000000001457,-3.9506909930440037,20.275230068741344,20,1.1505928595828208,0.9999999999999212,19,0.9634299770477258,-6.106226635438361e-14,27,25.925925925925924,0.8414192613516123,-1.5000000000000058,-5.577641456113735,15.847656662980361,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.35, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,66,22.727272727272727,0.9438961922378164,-0.5000000000001457,-3.9506909930440037,20.275230068741344,20,1.1505928595828208,0.9999999999999212,19,0.9634299770477258,-6.106226635438361e-14,27,25.925925925925924,0.8414192613516123,-1.5000000000000058,-5.577641456113735,15.847656662980361,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.8, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,66,22.727272727272727,0.9438961922378164,-0.5000000000001457,-3.9506909930440037,20.275230068741344,20,1.1505928595828208,0.9999999999999212,19,0.9634299770477258,-6.106226635438361e-14,27,25.925925925925924,0.8414192613516123,-1.5000000000000058,-5.577641456113735,15.847656662980361,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.0, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,66,59.09090909090909,0.9768851828738421,0.10000000000008846,-2.035975556399716,19.84824216833938,20,1.940160287257371,4.900000000000103,19,0.9211121476718462,-0.39999999999993513,27,48.148148148148145,0.6655250945131319,-4.40000000000008,-13.27604679811082,19.129911787958974,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 2.0, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.3,0.15,66,81.81818181818183,1.5444640530502651,7.199999999999959,22.093677446664795,8.32199714999986,20,0.8356827481480655,-0.4499999999998788,19,1.9432877715219554,3.099999999999935,27,77.77777777777779,1.6637873922184534,4.549999999999903,13.501830348987509,6.660620767128213,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,66,22.727272727272727,0.9438961922378164,-0.5000000000001457,-3.9506909930440037,20.275230068741344,20,1.1505928595828208,0.9999999999999212,19,0.9634299770477258,-6.106226635438361e-14,27,25.925925925925924,0.8414192613516123,-1.5000000000000058,-5.577641456113735,15.847656662980361,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.12, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",1.0,0.15,66,51.515151515151516,0.8036226155086201,-6.650000000000129,-20.477736386061817,38.86017929321932,20,2.041210207947782,6.899999999999954,19,0.7009484920713875,-3.050000000000055,27,44.44444444444444,0.3111989101203649,-10.500000000000028,-27.671741944485074,30.786355927736835,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.08, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",1.0,0.15,66,54.54545454545454,1.109276704144747,5.099999999999776,12.462981530879901,21.893673428725947,20,2.41396309719187,9.60000000000003,19,0.9112556012859656,-0.5500000000000572,27,48.148148148148145,0.697912927323943,-3.950000000000196,-12.269296887511437,17.548729189553892,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.08, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,66,60.60606060606061,1.108864670182648,4.2999999999997955,10.422359483572352,19.85284058361587,20,2.466455677412491,8.050000000000079,19,0.8843756227054514,-0.7500000000000501,27,55.55555555555556,0.7351557214011754,-3.0000000000002336,-9.563931470294973,16.995471609313906,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.05, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.3,0.15,66,75.75757575757575,1.0285037926779428,0.9499999999998789,1.3932976537046171,9.053375753762474,20,0.5919429701670348,-1.6000000000000512,19,1.1990880537417277,0.9499999999999617,27,70.37037037037037,1.1558872122521482,1.5999999999999683,4.005067822247477,8.636079734575857,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.0, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,66,65.15151515151516,0.923107565504726,-1.2499999999999551,-5.470260753876666,16.990690141903812,20,1.4322845908999824,2.349999999999984,19,0.8675178604814596,-0.6499999999999364,27,55.55555555555556,0.7329352066812215,-2.950000000000003,-9.299810083722615,16.253604526808914,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 3.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 3.0, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.3,0.15,66,81.81818181818183,1.331996411079874,4.650000000000107,12.97628775432964,8.32199714999985,20,0.8356827481480655,-0.4499999999998788,19,1.693694311415607,2.2499999999999596,27,77.77777777777779,1.390309120726359,2.8500000000000263,7.778536491268029,6.988576955064523,-999961.0
