Date,STMT,PC,ME
1998-10-15,-0.11285670787189692,NA,-0.11951724586746956
1998-11-17,0.008580260436974997,NA,0.010355852988660217
1998-12-22,0.0023582383307033847,NA,0.003338896508294231
1999-02-03,0.010005395338528861,NA,0.011548925735615497
1999-03-30,-0.009600677482388563,NA,-0.009424074733443484
1999-05-18,0.06964101686848988,NA,0.07434086425607575
1999-06-30,-0.05566671454822575,NA,-0.05836138566244476
1999-08-24,0.007370431295750766,NA,0.008850080101712812
1999-10-05,0.036803531055500195,NA,0.03953471731180798
1999-11-16,0.06617422734838256,NA,0.07214220708481536
1999-12-21,0.02511271748789494,NA,0.027289053891066062
2000-02-02,0.0027167071592791,NA,0.0036466532941306804
2000-03-21,0.006650184301557796,NA,0.008054210124180576
2000-05-16,0.03939058824782829,NA,0.04294124394977138
2000-06-28,-0.01603302383262631,NA,-0.016137152717115334
2000-08-22,0.014967427229348467,NA,0.016648963754573528
2000-10-03,0.02683898695266654,NA,0.029157249192779056
2000-11-15,0.00847245621325381,NA,0.009854918831968618
2000-12-19,0.0176129309538444,NA,0.01977432234994362
2001-01-03,-0.10893263739570892,NA,-0.11621226943045183
2001-01-31,0.009731011987241377,NA,0.011999970868845794
2001-03-20,-0.032869702500572404,NA,-0.034246165703854844
2001-04-18,-0.2654259393468679,NA,-0.2838696069634365
2001-05-15,-0.08351032324506663,NA,-0.08822431997865776
2001-06-27,0.0534380389890589,NA,0.05778674648277365
2001-08-21,-0.035443772005455454,NA,-0.03652987358597353
2001-09-17,-0.04354028907824601,NA,-0.04606058782589687
2001-10-02,-0.03252150541902557,NA,-0.03389328316419762
2001-11-06,-0.09643725741534334,NA,-0.10194277879411624
2001-12-11,-0.03519065608565783,NA,-0.036354702531582975
2002-01-30,0.02145528924582299,NA,0.023689943177130277
2002-03-19,-0.037730294304474915,NA,-0.03914510412686152
2002-05-07,-0.014123765225075052,NA,-0.013829465550686636
2002-06-26,0.009960966853748147,NA,0.011503147035656495
2002-08-13,-0.051149976515753946,NA,-0.05247779701996075
2002-09-24,-5.328752797442752e-4,NA,4.81159678099107e-4
2002-11-06,-0.05819103290957646,NA,-0.061562011701881275
2002-12-10,0.017568903989345883,NA,0.019325566201031496
2003-01-29,0.03146317897552504,NA,0.0342723005061991
2003-03-18,0.004630636932837752,NA,0.00571773139518012
2003-05-06,-0.040612837210052155,NA,-0.041786101999227096
2003-06-25,0.09009134712661193,NA,0.09690649154119854
2003-08-12,-0.01342411459620044,NA,-0.01296748854566978
2003-09-16,0.005738161963507608,NA,0.006979736667442279
2003-10-28,-0.039410269214609335,NA,-0.040440938185060865
2003-12-09,0.02192896521999809,NA,0.023646608509593648
2004-01-28,0.08329115924036086,NA,0.08825510986898645
2004-03-16,-0.025073602588503476,NA,-0.025267399567134096
2004-05-04,0.008653734428328957,NA,0.009910493680750495
2004-06-30,-0.01052810353434714,NA,-0.010454370508379777
2004-08-10,0.030229968989660374,NA,0.0328834933631652
2004-09-21,-0.0029068484523841255,NA,-0.0020991915873147275
2004-11-10,-0.010617202202243365,NA,-0.010263544587221316
2004-12-14,-0.0018718567376973705,NA,-0.0011011416276334358
2005-02-02,0.002180944840074539,NA,0.003333884435967307
2005-03-22,0.044478111571293326,NA,0.04767743244355993
2005-05-03,0.019545923845479492,NA,0.02149146919183488
2005-06-30,0.03065560427860738,NA,0.03323919011212971
2005-08-09,-0.0052279948637270444,NA,-0.004582507505294105
2005-09-20,0.026723516476483303,NA,0.02954791031269681
2005-11-01,0.01232144559440499,NA,0.0139055140660729
2005-12-13,-0.010194544635394386,NA,-0.009832519534874651
2006-01-31,0.02500570416024232,NA,0.027421245513873208
2006-03-28,0.03592472232615753,NA,0.039024732910505934
2006-05-10,0.036717141311678206,NA,0.03981043588276667
2006-06-29,-0.024593651329657108,NA,-0.02535217285371388
2006-08-08,-0.0132756113125258,NA,-0.013265973279131515
2006-09-20,0.01480759919279783,NA,0.01643354116244969
2006-10-25,4.764780223747725e-4,NA,0.0013697464583690597
2006-12-12,-0.01066283977852753,NA,-0.010186191446799789
2007-01-31,0.0011648813569680196,NA,0.0020945242966129464
2007-03-21,-0.04203326115248568,NA,-0.04339828276059403
2007-05-09,0.02934729700574685,NA,0.03171973435216996
2007-06-28,0.013411746978352207,NA,0.014963085814704777
2007-08-07,-0.006550270400936983,NA,-0.005880186056192199
2007-08-10,0.0037045455661906404,NA,0.0047312644078897565
2007-08-17,-0.003174724776115571,NA,-0.0020135706572160486
2007-09-18,-0.11505883737563374,NA,-0.12211992168273236
2007-10-31,0.04211658128457979,NA,0.04542677195588806
2007-12-11,0.028090225377192735,NA,0.03151275335054592
2008-01-22,-0.10418434678778551,NA,-0.1118650072792992
2008-01-30,-0.06790879066252123,NA,-0.07187483005543732
2008-03-11,0.059567252500577914,NA,0.06372844425600231
2008-03-18,0.03576553262508119,NA,0.039522601283114266
2008-04-30,-0.04091970842543187,NA,-0.043009931648154365
2008-06-25,-0.02338198387731416,NA,-0.024071063488012544
2008-08-05,-0.011724002772780724,NA,-0.011572318768693834
2008-09-16,0.07892473481753666,NA,0.08543320256558302
2008-10-08,-0.018142650338319702,NA,-0.018658529698678074
2008-10-29,-0.036818371815350415,NA,-0.03832044108686695
2008-12-16,-0.14906139209118482,NA,-0.15784397048967183
2009-01-28,-2.3208789309795032e-4,NA,6.184819301090902e-4
2009-03-18,-0.022579163615629227,NA,-0.02288614083773815
2009-04-29,0.014000712871016984,NA,0.015542233962246098
2009-06-24,0.028486334487852545,NA,0.030833360905316878
2009-08-12,-0.007106032726153894,NA,-0.006541573133372935
2009-09-23,-0.04739311080427591,NA,-0.04903074401884137
2009-11-04,-0.008453290390985468,NA,-0.00799364950378141
2009-12-16,0.004475015865829277,NA,0.0054957609076247485
2010-01-27,0.022444067079166404,NA,0.024373590836246288
2010-03-16,-0.01743750544543865,NA,-0.017489694012244355
2010-04-28,-6.351320643310513e-4,NA,1.3785911499573922e-4
2010-05-09,-0.0026810229794856084,NA,-0.0020125452112882795
2010-06-23,0.006618579970311546,NA,0.007813332705950603
2010-08-10,-0.008118785104096077,NA,-0.007642913002975626
2010-09-21,0.0014151057693948667,NA,0.0024633406190988126
2010-11-03,0.008189033201500478,NA,0.009706264946572316
2010-12-14,0.00664085415358966,NA,0.007967919967690595
2011-01-26,-1.1248787029034464e-4,NA,7.905983108272653e-4
2011-03-15,0.008699596082227503,NA,0.00997315262792049
2011-04-27,-0.005390792730062209,0.005493005419519235,-0.005143138254246752
2011-06-22,0.007916147932053521,-3.991155016778496e-4,0.007367371933438011
2011-08-09,-0.011172206600347626,NA,-0.01052395964995191
2011-09-21,0.04979593011557219,NA,0.05348917855585068
2011-11-02,0.00936171886746157,0.00842848782297287,0.015810348726647657
2011-12-13,0.009693630924756756,NA,0.011068740512329048
2012-01-25,-0.004119576276088101,0.0014678972433998915,7.29026959454179e-4
2012-03-13,0.012723343643758944,NA,0.014238307976460878
2012-04-25,0.0033574858674075008,-2.0558166926663747e-5,0.0012760319417543786
2012-06-20,0.016590473482787887,0.007296438371811459,0.014973103936841984
2012-08-01,0.015553318104135848,NA,0.017417590401138442
2012-09-13,0.017458855827411843,1.544655189730679e-5,0.009320542727979126
2012-10-24,0.004196005727705895,NA,0.005243306517584117
2012-12-12,0.0042820533597604325,0.0044705735963498,0.005415437996905624
2013-01-30,0.0035616932535234647,NA,0.0045940097333226045
2013-03-20,0.008289052689915569,0.0020139551363938402,0.00888088954802261
2013-05-01,0.004504804434796025,NA,0.005623904594470266
2013-06-19,0.008780444432989419,0.010970871945955096,0.01657208453876883
2013-07-31,0.0039846028083639524,NA,0.005138470963547028
2013-09-18,-0.0037711449533175674,-9.234848953385696e-5,-0.0059971380139859495
2013-10-30,0.007277463318426455,NA,0.008543915618701289
2013-12-18,0.005606066910117961,0.004582746220541657,0.0069102230960147336
2014-01-29,0.006826025958223542,NA,0.008152196504392521
2014-03-19,0.014639397484642365,0.007571829091416001,0.020976382441423726
2014-04-30,0.0065890599838350225,NA,0.007819137780459255
2014-06-18,0.010688806815682008,-0.003842275243715396,0.006210139056393551
2014-07-30,0.0019193928045935361,NA,0.0029641374488250114
2014-09-17,0.014796245105717705,0.006161551843921566,0.020563763655845804
2014-10-29,0.017437026054707327,NA,0.019075886060090995
2014-12-17,-0.02619953938226186,0.03569778712350413,0.004080634401371726
2015-01-28,0.0019003472593231265,NA,0.0029432377775561727
2015-03-18,-0.0350194707819215,-0.013503931530124181,-0.049415280568359456
2015-04-29,0.004576224854221759,NA,0.005666498313730628
2015-06-17,-0.018317560937070272,-0.010394532002259748,-0.030930667862987014
2015-07-29,5.261967433349063e-4,NA,0.0014425613037159653
2015-09-17,-0.03567084271956318,-0.00980523452798413,-0.04741270863517
2015-10-28,0.027699029526152764,NA,0.03020566744212859
2015-12-16,0.01881179049837421,0.01157031297404134,0.025761761346687426
2016-01-27,-0.010285441556008463,NA,-0.010041023122910607
2016-03-16,-0.04507124339148762,-0.01410685887237504,-0.0611085596908692
2016-04-27,0.012840606569666728,NA,0.0145370706033059
2016-06-15,-0.019959476138592662,0.0068490719125027235,-0.018332138273385694
2016-07-27,0.00816731822372185,NA,0.009551174129801035
2016-09-21,-0.014400100036167724,-0.003554903886896191,-0.01776827342601278
2016-11-02,0.008250973319909025,NA,0.009624379041488992
2016-12-14,0.02766674375447997,0.010013640195874383,0.03840125773870279
2017-02-01,-0.007668739817320077,NA,-0.00736810079979642
2017-03-15,-0.020150813192092755,0.002088932490604785,-0.022313203446397995
2017-05-03,0.013960100958739197,NA,0.01570993654123095
2017-06-14,0.018035072024796314,0.005810813930065722,0.02386452491029658
2017-07-26,-0.002020743460197431,NA,-0.0012815901633645877
2017-09-20,0.028001535821623506,0.0016403940273951622,0.03214569590463011
2017-11-01,0.007405379373197077,NA,0.008713949995585758
2017-12-13,0.003523027024476595,-0.0018570246342082424,-2.205777928721277e-5
2018-01-31,0.009235216273785905,NA,0.010743117057905963
2018-03-21,0.002823733677802784,-0.005084359515142396,-0.004180066344880607
2018-05-02,0.0018626131807925328,NA,0.0028773034746960224
2018-06-13,0.014817130052283451,1.9423946966710818e-4,0.014562380895801818
2018-08-01,0.003602695246724974,NA,0.004691060551203676
2018-09-26,0.005975736239513732,0.002832968982987567,0.007321331556364642
2018-11-08,0.00856946342501904,NA,0.009823396120708715
2018-12-19,0.020187492767556627,-0.004655839641032028,0.014879491841326314
2019-01-30,-0.007125078271422348,-0.004831208597960463,-0.014285568986422857
2019-03-20,-0.011695308008741091,0.0051924235260948585,-0.008910080897624937
2019-05-01,-0.017088903649694294,0.05420923430355509,0.03002303923435778
2019-06-19,-0.035052740574982984,-0.04646998632492334,-0.07520173033562767
2019-07-31,0.0335594818983832,0.03134843578055301,0.061276729395970765
2019-09-18,0.026638300069772355,0.03249116753662308,0.05121160567956138
2019-10-04,0.008723034253836175,NA,0.010087185811797284
2019-10-30,0.01614056723936065,-0.013715282015006849,0.004443330244362638
2019-12-11,0.003866119821170787,1.8060746406643635e-4,0.0022912747846654136
2020-01-29,0.009918635450288796,-0.00997146157743384,1.534725074766243e-4
2020-03-03,-0.10087546136831213,-0.028336136567396013,-0.11299120648575597
2020-03-15,-0.07917894540665389,0.02203613352869524,-0.06296315815672106
2020-03-19,-0.006587831174184015,NA,-0.006032531878910686
2020-03-23,-0.012422835764100422,NA,-0.012300856931286318
2020-03-31,0.0029725082000172675,NA,0.0040481582373593575
2020-04-29,-0.0038892248451381653,0.004215422189369421,-0.002636817051505709
2020-06-10,0.0038661198211686365,0.002832968982987567,0.004971941601579254
2020-07-29,0.0031089522203444813,0.005782356598003488,0.004835633365706617
2020-08-27,0.005193207769387458,NA,0.0063486824327123005
2020-09-16,0.004156051968267327,0.005765201023199435,0.00716717478756851
2020-11-05,0.006391541353231479,-8.064623504658988e-4,0.007891952625808487
2020-12-16,0.006111929555909592,0.003366827463399516,0.0063486824327123005
2021-01-27,0.009260026979581596,0.002013955136391514,0.009938288328060948
2021-03-17,3.6987974376941155e-4,-0.0011899137247963134,-0.0010659168151848264
2021-04-28,0.0024224345548907703,8.242523537342923e-4,0.002753267264695939
2021-06-16,0.01976846550629026,0.0037749702977399645,0.021013713773556642
2021-07-28,0.0065890599838350225,0.004205715640185793,0.00843688995078051
2021-09-22,0.007395946305619828,0.00749404713115994,0.013419815621604447
2021-11-03,0.006124389985474507,0.003008337939913659,0.007580966089755262
2021-12-15,0.023618766923314848,-0.0020034781221129456,0.020259613019647744
2022-01-26,0.0010463983697720455,0.07883068471672262,0.06993710909971142
2022-03-16,0.06010443061143277,-0.042177290606803426,0.024343841624831268
2022-05-04,-0.015897195537364964,-0.07190696980422576,-0.08130343719203306
2022-06-15,0.04974976495783403,-0.13797051991891646,-0.07153065909425235
2022-07-27,0.002397844169643942,-0.05738568084857502,-0.051895608745664644
2022-09-21,0.05447003784919134,-0.020402653502978114,0.04016039849266908
2022-11-02,-0.035463440102684915,0.08971639836479854,0.04580107539022998
2022-12-14,0.05583234002962878,-0.027683641966592263,0.03422826348913447
2023-02-01,0.013803730808706793,-0.059162081384386375,-0.04415344624733255
2023-03-22,-0.019145070372349714,-0.02802454853192818,-0.04870732423748042
2023-05-03,0.013659854661592611,-0.01243501713088297,-0.0010060528816431625
2023-06-14,0.05320056186239906,-0.002264010475812342,0.052805370475933984
2023-07-26,0.011985251567082173,-0.024910653095841513,-0.014220446109347413
2023-09-20,0.04581227501752544,0.0015605517321632375,0.050410736305947765
2023-11-01,-0.0025318574347771377,-0.03488380196192484,-0.03095983551601339
2023-12-13,-0.04586144821585047,-0.03757096082267926,-0.0853257700534511
2024-01-31,0.018784272787158583,0.018368687808472388,0.03204384429018955
2024-03-20,-0.008119211846629415,-0.022214725260809115,-0.02918506223495102
2024-05-01,0.004303945115177561,-0.020597791430362944,-0.016764858511103094
2024-06-12,0.018031481851041288,0.016353376944046687,0.0327740520696059
2024-07-31,0.016448138818697756,-0.05167274066258147,-0.030698876565142495
2024-09-18,-0.07187883200322573,0.03507880231183133,-0.04574202841303783
2024-11-07,0.0142641567503259,-6.44948013396989e-4,0.014477652183775573
2024-12-18,0.05417165718173667,0.01624162739967824,0.07243434470084505
2025-01-29,0.01774580363139341,-0.0018223601276589796,0.012849993122010614
2025-03-19,-0.015653114138975004,-0.021653220398305518,-0.03910196226616293
2025-05-07,-0.007517045562997856,0.016693276081004307,0.004864310279766928
2025-06-18,-0.008120578941442982,0.013876384382053438,0.00260978100341363
2025-07-30,9.514727103043664e-4,0.05614799063465532,0.047809362250736065
2025-09-17,-0.023345214643549942,0.02380787895871906,-0.004586132575999495
2025-10-29,0.011026563024397086,0.07202144773933583,0.06908811382730042
2025-12-10,-0.001768620485785832,-0.006872501679557845,-0.011659270558296712
2026-01-28,0.007965866653015805,0.0011559773167794678,0.007576420964998939
2026-03-18,1.9838268708103222e-4,0.03148329446345914,0.029230064038129173
2026-04-29,0.017908752754663654,0.004841685612239014,0.021680285243002164
2026-06-17,0.051593614850302234,0.056805943203738184,0.10250024921318596
