scenario,initial,final,net,return_pct,cagr_pct,realized_max_dd_amount,realized_max_dd_pct,conservative_sum_of_individual_equity_dd_pct,profit_factor,win_rate_pct,wins,trades,active_days,max_realized_daily_loss_pct
high_win_core_1pct,10000.0,13993.65000000004,3993.6500000000397,39.93650000000039,6.956108298668395,879.3700000000008,8.793700000000008,13.52,1.3373399838664037,52.92553191489362,199,376,517,1.8151000000000002
balanced_035pct,10000.0,13395.164499999915,3395.1644999999153,33.95164499999914,6.024559972884047,378.06999999999425,3.571576347392169,6.940499999999999,1.3785141580848266,47.85819793205317,324,677,692,0.886585
balanced_050pct,10000.0,14850.23499999998,4850.234999999981,48.50234999999981,8.235439409342082,540.1000000000004,4.984099973607614,9.915,1.3785141580848268,47.85819793205317,324,677,692,1.26655
balanced_075pct,10000.0,17275.352499999954,7275.352499999954,72.75352499999954,11.562164584637769,747.5025000000023,7.475025000000023,14.872499999999999,1.3785141580848268,47.85819793205317,324,677,692,1.8998249999999999
balanced_100pct,10000.0,19700.47000000002,9700.47000000002,97.00470000000018,14.534004804250467,996.6699999999983,9.966699999999982,19.83,1.3785141580848268,47.85819793205317,324,677,692,2.5331
ftmo_eligible_035pct,10000.0,13120.83449999996,3120.834499999961,31.208344999999603,5.586395893230556,348.834499999999,3.48834499999999,5.253499999999999,1.3911760370475008,44.67213114754098,218,488,521,0.886095
ftmo_eligible_050pct,10000.0,14458.334999999995,4458.3349999999955,44.58334999999995,7.657659175234577,498.3349999999991,4.983349999999991,7.504999999999999,1.391176037047501,44.67213114754098,218,488,521,1.2658500000000001
ftmo_eligible_075pct,10000.0,16687.502499999973,6687.502499999973,66.87502499999974,10.791851304498735,747.5025000000023,7.475025000000023,11.2575,1.391176037047501,44.67213114754098,218,488,521,1.898775
