starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,162.57,-137.43,-45.81,19,1,18,5.26,-10.5,-0.5527,0.0264,45.81,US30
