symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step,setup_score
US100,30,1.3333333333333333,2026-04,2026-04-01,2026-04-01 23:45:00,2026-04-02 00:30:00,SELL,24001.71,24039.21,23951.71,24039.21,loss,-1.0512,0.0512,192.0,-37.5,24041.07,24001.71,0.9822,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-04,2026-04-02,2026-04-02 23:30:00,2026-04-03 02:15:00,BUY,24053.38,24015.88,24103.38,24015.88,loss,-1.0576,0.0576,216.0,-37.5,24053.38,24030.91,0.6849,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-04,2026-04-07,2026-04-08 00:00:00,2026-04-08 00:00:00,BUY,24943.37,24905.87,24993.37,24905.87,loss,-1.0576,0.0576,216.0,-37.5,24943.37,24770.88,1.3816,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-04,2026-04-08,2026-04-08 23:45:00,2026-04-09 06:00:00,SELL,24880.73,24918.23,24830.73,24889.45,timeout,-0.2837,0.0512,192.0,-8.72,24911.54,24880.73,0.724,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-04,2026-04-09,2026-04-09 23:30:00,2026-04-10 00:45:00,BUY,25069.69,25032.19,25119.69,25119.69,win,1.2757,0.0576,216.0,50.0,25069.69,25048.84,0.7436,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-04,2026-04-14,2026-04-14 23:30:00,2026-04-15 05:30:00,BUY,25883.24,25845.74,25933.24,25845.74,loss,-1.0576,0.0576,216.0,-37.5,25883.24,25862.55,0.8323,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-04,2026-04-15,2026-04-15 23:30:00,2026-04-16 01:15:00,BUY,26269.68,26232.18,26319.68,26319.68,win,1.2757,0.0576,216.0,50.0,26269.68,26255.31,0.5325,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-04,2026-04-16,2026-04-16 23:30:00,2026-04-17 05:00:00,BUY,26360.39,26322.89,26410.39,26322.89,loss,-1.0576,0.0576,216.0,-37.5,26360.39,26343.59,0.6311,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-04,2026-04-21,2026-04-21 23:30:00,2026-04-22 00:00:00,BUY,26634.99,26597.49,26684.99,26684.99,win,1.2693,0.064,240.0,50.0,26634.99,26617.56,0.2678,37.5,0.01,500.0,0.01,95
US100,30,1.3333333333333333,2026-04,2026-04-22,2026-04-23 00:00:00,2026-04-23 00:00:00,SELL,26966.78,27004.28,26916.78,26916.78,win,1.2693,0.064,240.0,50.0,26983.97,26966.78,0.5746,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-04,2026-04-23,2026-04-23 23:30:00,2026-04-24 00:00:00,BUY,26931.69,26894.19,26981.69,26981.69,win,1.2693,0.064,240.0,50.0,26931.69,26914.16,0.3197,37.5,0.01,500.0,0.01,95
US100,30,1.3333333333333333,2026-04,2026-04-28,2026-04-28 23:30:00,2026-04-29 00:00:00,BUY,27115.49,27077.99,27165.49,27165.49,win,1.2693,0.064,240.0,50.0,27115.49,27102.62,0.5039,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-04,2026-04-29,2026-04-29 23:30:00,2026-04-29 23:45:00,BUY,27374.38,27336.88,27424.38,27424.38,win,1.2693,0.064,240.0,50.0,27374.38,27343.02,0.2905,37.5,0.01,500.0,0.01,95
US100,30,1.3333333333333333,2026-04,2026-04-30,2026-04-30 23:30:00,2026-05-01 01:30:00,BUY,27498.63,27461.13,27548.63,27548.63,win,1.2693,0.064,240.0,50.0,27498.63,27469.7,0.8106,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-05,2026-05-05,2026-05-06 00:00:00,2026-05-06 00:15:00,SELL,28250.28,28287.78,28200.28,28200.28,win,1.2693,0.064,240.0,50.0,28289.51,28250.28,0.8929,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-05,2026-05-06,2026-05-06 23:30:00,2026-05-07 01:45:00,SELL,28577.01,28614.51,28527.01,28614.51,loss,-1.064,0.064,240.0,-37.5,28600.68,28577.01,0.5941,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-05,2026-05-07,2026-05-07 23:30:00,2026-05-08 00:00:00,BUY,28555.46,28517.96,28605.46,28605.46,win,1.2693,0.064,240.0,50.0,28555.46,28514.6,0.6287,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-05,2026-05-12,2026-05-12 23:30:00,2026-05-13 00:00:00,SELL,29044.09,29081.59,28994.09,28994.09,win,1.2693,0.064,240.0,50.0,29074.63,29044.09,0.6493,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-05,2026-05-13,2026-05-14 00:15:00,2026-05-14 01:45:00,BUY,29570.33,29532.83,29620.33,29532.83,loss,-1.064,0.064,240.0,-37.5,29570.33,29512.69,1.4804,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-05,2026-05-14,2026-05-14 23:30:00,2026-05-14 23:45:00,BUY,29643.79,29606.29,29693.79,29606.29,loss,-1.064,0.064,240.0,-37.5,29643.79,29624.99,0.4854,37.5,0.01,500.0,0.01,95
US100,30,1.3333333333333333,2026-05,2026-05-19,2026-05-19 23:30:00,2026-05-19 23:30:00,BUY,28912.19,28874.69,28962.19,28962.19,win,1.2693,0.064,240.0,50.0,28912.19,28842.88,1.1756,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-05,2026-05-20,2026-05-21 00:45:00,2026-05-21 01:00:00,BUY,29163.93,29126.43,29213.93,29213.93,win,1.2693,0.064,240.0,50.0,29163.93,29107.91,0.9021,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-05,2026-05-26,2026-05-26 23:30:00,2026-05-27 00:45:00,BUY,30033.42,29995.92,30083.42,30083.42,win,1.2693,0.064,240.0,50.0,30033.42,29996.27,1.2605,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-05,2026-05-27,2026-05-27 23:30:00,2026-05-27 23:45:00,SELL,29990.63,30028.13,29940.63,29940.63,win,1.2693,0.064,240.0,50.0,30040.7,29990.63,1.3391,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-05,2026-05-28,2026-05-28 23:45:00,2026-05-29 00:30:00,SELL,30260.97,30298.47,30210.97,30210.97,win,1.2693,0.064,240.0,50.0,30290.23,30260.97,0.9492,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-06,2026-06-02,2026-06-02 23:45:00,2026-06-02 23:45:00,BUY,30697.01,30659.51,30747.01,30659.51,loss,-1.064,0.064,240.0,-37.5,30697.01,30555.95,4.4564,37.5,0.01,500.0,0.01,95
US100,30,1.3333333333333333,2026-06,2026-06-03,2026-06-03 23:30:00,2026-06-04 00:00:00,SELL,30380.65,30418.15,30330.65,30418.15,loss,-1.064,0.064,240.0,-37.5,30452.33,30380.65,1.2795,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-06,2026-06-04,2026-06-04 23:30:00,2026-06-05 00:00:00,SELL,30281.3,30318.8,30231.3,30231.3,win,1.2693,0.064,240.0,50.0,30362.55,30281.3,1.7697,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-06,2026-06-09,2026-06-09 23:30:00,2026-06-09 23:45:00,SELL,29006.28,29043.78,28956.28,29043.78,loss,-1.064,0.064,240.0,-37.5,29106.95,29006.28,0.8839,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-06,2026-06-10,2026-06-10 23:30:00,2026-06-10 23:30:00,BUY,28415.97,28378.47,28465.97,28378.47,loss,-1.064,0.064,240.0,-37.5,28415.97,28276.92,1.5405,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-06,2026-06-11,2026-06-11 23:30:00,2026-06-11 23:30:00,BUY,29578.62,29541.12,29628.62,29541.12,loss,-1.064,0.064,240.0,-37.5,29578.62,29508.5,0.9052,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-06,2026-06-16,2026-06-16 23:30:00,2026-06-17 00:00:00,SELL,30067.06,30104.56,30017.06,30104.56,loss,-1.064,0.064,240.0,-37.5,30121.0,30067.06,0.9418,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-06,2026-06-17,2026-06-17 23:30:00,2026-06-18 00:00:00,BUY,30042.97,30005.47,30092.97,30092.97,win,1.2693,0.064,240.0,50.0,30042.97,29969.54,0.5373,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 00:00:00,BUY,30444.37,30406.87,30494.37,30406.87,loss,-1.064,0.064,240.0,-37.5,30444.37,30403.66,0.8593,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-06,2026-06-23,2026-06-23 23:45:00,2026-06-23 23:45:00,BUY,29455.8,29418.3,29505.8,29418.3,loss,-1.064,0.064,240.0,-37.5,29455.8,29349.02,1.343,37.5,0.01,500.0,0.01,100
US100,30,1.3333333333333333,2026-06,2026-06-24,2026-06-24 23:30:00,2026-06-25 00:00:00,BUY,29861.06,29823.56,29911.06,29823.56,loss,-1.064,0.064,240.0,-37.5,29861.06,29812.85,0.39,37.5,0.01,500.0,0.01,95
US100,30,1.3333333333333333,2026-06,2026-06-25,2026-06-25 23:45:00,2026-06-25 23:45:00,SELL,29438.03,29475.53,29388.03,29475.53,loss,-1.064,0.064,240.0,-37.5,29660.68,29438.03,2.4658,37.5,0.01,500.0,0.01,95
