signal_time,opened,closed,entry,stop,target,exit_price,r_multiple,cash_pnl,reason
2023-11-09 08:30:00+00:00,2023-11-09 09:15:00+00:00,2023-11-09 10:00:00+00:00,1950.434451241652,1947.685548758348,1955.9322562082598,1947.685548758348,-1.0,-100.0,STOP
2023-12-05 20:30:00+00:00,2023-12-05 21:45:00+00:00,2023-12-06 10:45:00+00:00,2020.0355781028343,2011.9844218971657,2036.1378905141714,2025.29,0.6526294811503228,64.61031863388196,TIME
2023-12-15 07:00:00+00:00,2023-12-15 09:00:00+00:00,2023-12-15 14:30:00+00:00,2037.5086725014255,2033.8813274985746,2044.7633625071273,2044.7633625071273,2.0,199.29220637267764,TARGET
2023-12-26 18:45:00+00:00,2023-12-26 20:15:00+00:00,2023-12-26 22:45:00+00:00,2059.9325690792316,2056.0774309207686,2067.6428453961576,2067.6428453961576,2.0,203.2780505001312,TARGET
2023-12-27 23:15:00+00:00,2023-12-28 01:00:00+00:00,2023-12-28 03:30:00+00:00,2078.866218993581,2076.2437810064193,2084.1110949679037,2084.1110949679037,2.0,207.34361151013385,TARGET
2024-01-05 01:30:00+00:00,2024-01-05 03:00:00+00:00,2024-01-05 08:15:00+00:00,2044.8925086124925,2042.6874913875074,2049.302543062463,2042.6874913875074,-1.0,-105.74524187016827,STOP
2024-01-16 20:45:00+00:00,2024-01-16 21:45:00+00:00,2024-01-17 05:45:00+00:00,2029.0936118508603,2024.0263881491398,2039.2280592543011,2024.0263881491398,-1.0,-104.68778945146659,STOP
2024-01-17 23:00:00+00:00,2024-01-18 01:00:00+00:00,2024-01-18 08:15:00+00:00,2006.9500718194047,2004.2099281805952,2012.4303590970237,2012.4303590970237,2.0,207.2818231139038,TARGET
2024-01-19 20:15:00+00:00,2024-01-19 21:45:00+00:00,2024-01-22 07:15:00+00:00,2029.621560484161,2023.0784395158391,2042.7078024208045,2023.0784395158391,-1.0,-105.71372978809094,STOP
2024-01-23 01:15:00+00:00,2024-01-23 02:00:00+00:00,2024-01-23 07:00:00+00:00,2021.9791810465113,2018.9608189534888,2028.0159052325562,2028.0159052325562,2.0,209.3131849804201,TARGET
2024-01-31 01:15:00+00:00,2024-01-31 02:00:00+00:00,2024-01-31 03:30:00+00:00,2037.167391728248,2035.1626082717519,2041.1769586412404,2035.1626082717519,-1.0,-106.74972434001424,STOP
2024-02-02 01:30:00+00:00,2024-02-02 02:30:00+00:00,2024-02-02 03:15:00+00:00,2056.796179684347,2053.303820315653,2063.780898421735,2053.303820315653,-1.0,-105.6822270966141,STOP
2024-02-07 05:30:00+00:00,2024-02-07 06:15:00+00:00,2024-02-07 07:30:00+00:00,2035.5001610749923,2033.9398389250077,2038.6208053749615,2033.9398389250077,-1.0,-104.62540482564795,STOP
2024-02-09 21:30:00+00:00,2024-02-09 22:15:00+00:00,2024-02-12 04:15:00+00:00,2026.3393548751746,2022.6406451248254,2033.7367743758732,2022.6406451248254,-1.0,-103.57915077739146,STOP
2024-02-26 21:15:00+00:00,2024-02-26 22:00:00+00:00,2024-02-27 10:30:00+00:00,2030.3141289922967,2026.3858710077034,2038.1706449614833,2038.1706449614833,2.0,205.08671853923508,TARGET
2024-03-07 13:00:00+00:00,2024-03-07 14:45:00+00:00,2024-03-07 16:30:00+00:00,2158.3222632794664,2152.1077367205335,2170.751316397332,2152.1077367205335,-1.0,-104.59422645500989,STOP
2024-03-07 18:30:00+00:00,2024-03-07 19:15:00+00:00,2024-03-08 08:15:00+00:00,2158.712190944019,2149.007809055981,2178.1209547200947,2158.83,0.012139779466664117,1.2570533342236443,TIME
2024-03-14 11:30:00+00:00,2024-03-14 12:30:00+00:00,2024-03-14 14:45:00+00:00,2170.2097198195574,2167.3102801804425,2176.0085990977873,2167.3102801804425,-1.0,-103.56085472380202,STOP
2024-03-22 21:30:00+00:00,2024-03-22 22:45:00+00:00,2024-03-25 11:45:00+00:00,2165.0180085636252,2156.941991436375,2181.170042818126,2165.62,0.07454063393988859,7.6422968448442195,TIME
2024-03-27 01:45:00+00:00,2024-03-27 02:45:00+00:00,2024-03-27 04:30:00+00:00,2179.5597408354597,2174.54025916454,2189.5987041772987,2174.54025916454,-1.0,-102.60166914501244,STOP
2024-04-04 07:30:00+00:00,2024-04-04 08:15:00+00:00,2024-04-04 08:30:00+00:00,2300.7068183316937,2297.4731816683066,2307.174091658468,2297.4731816683066,-1.0,-101.57565245356231,STOP
2024-04-08 11:30:00+00:00,2024-04-08 13:30:00+00:00,2024-04-08 15:00:00+00:00,2341.6555280139823,2333.3044719860177,2358.3576400699117,2333.3044719860177,-1.0,-100.55989592902668,STOP
2024-04-16 14:15:00+00:00,2024-04-16 15:15:00+00:00,2024-04-16 16:45:00+00:00,2375.494376349157,2368.435623650843,2389.611881745785,2368.435623650843,-1.0,-99.55429696973641,STOP
2024-04-17 04:15:00+00:00,2024-04-17 05:15:00+00:00,2024-04-17 07:30:00+00:00,2385.6907017683598,2380.5292982316405,2396.0135088417983,2380.5292982316405,-1.0,-98.55875400003904,STOP
2024-04-23 01:15:00+00:00,2024-04-23 02:30:00+00:00,2024-04-23 04:30:00+00:00,2331.797899479752,2325.1221005202483,2345.1494973987587,2325.1221005202483,-1.0,-97.57316646003865,STOP
2024-04-25 02:15:00+00:00,2024-04-25 03:15:00+00:00,2024-04-25 06:00:00+00:00,2318.7012781085205,2314.5087218914796,2327.086390542602,2314.5087218914796,-1.0,-96.59743479543826,STOP
2024-05-02 14:15:00+00:00,2024-05-02 15:15:00+00:00,2024-05-02 15:45:00+00:00,2302.9350237276,2294.9349762724,2318.9351186379995,2294.9349762724,-1.0,-95.63146044748387,STOP
2024-05-03 03:15:00+00:00,2024-05-03 04:00:00+00:00,2024-05-03 05:15:00+00:00,2305.0003624899505,2300.1196375100494,2314.7618124497526,2300.1196375100494,-1.0,-94.67514584300903,STOP
2024-05-07 02:15:00+00:00,2024-05-07 03:00:00+00:00,2024-05-07 05:00:00+00:00,2327.213454543278,2322.016545456722,2337.607272716391,2322.016545456722,-1.0,-93.72839438457893,STOP
2024-05-13 20:45:00+00:00,2024-05-13 22:30:00+00:00,2024-05-14 11:30:00+00:00,2338.2775936665985,2334.2424063334015,2346.3479683329924,2340.99,0.6721884535785198,62.37311303299004,TIME
2024-05-20 11:15:00+00:00,2024-05-20 12:00:00+00:00,2024-05-20 13:30:00+00:00,2443.8950424485606,2435.3349575514394,2461.015212242803,2435.3349575514394,-1.0,-93.41484157106305,STOP
2024-05-22 23:30:00+00:00,2024-05-23 01:15:00+00:00,2024-05-23 04:00:00+00:00,2380.748612923734,2376.591387076266,2389.06306461867,2376.591387076266,-1.0,-92.48069315535241,STOP
2024-05-28 12:15:00+00:00,2024-05-28 13:00:00+00:00,2024-05-28 15:15:00+00:00,2345.232785982322,2340.127214017678,2355.4439299116107,2355.4439299116107,2.0,183.1117724475978,TARGET
2024-05-29 07:00:00+00:00,2024-05-29 08:30:00+00:00,2024-05-29 09:00:00+00:00,2359.5347961487364,2354.265203851264,2370.0739807436817,2354.265203851264,-1.0,-93.38700394827487,STOP
2024-06-04 08:00:00+00:00,2024-06-04 09:00:00+00:00,2024-06-04 10:00:00+00:00,2349.920410505098,2343.9895894949022,2361.7820525254897,2343.9895894949022,-1.0,-92.45313390879211,STOP
2024-06-25 22:15:00+00:00,2024-06-26 01:00:00+00:00,2024-06-26 04:30:00+00:00,2320.6693264631776,2316.840673536822,2328.3266323158887,2316.840673536822,-1.0,-91.5286025697042,STOP
2024-07-08 23:15:00+00:00,2024-07-09 01:45:00+00:00,2024-07-09 13:45:00+00:00,2359.8961742827255,2354.7038257172744,2370.2808714136277,2363.01,0.5996950470531842,54.34035712850345,TIME
2024-07-17 23:00:00+00:00,2024-07-18 02:00:00+00:00,2024-07-18 14:00:00+00:00,2459.8314660395845,2451.2285339604155,2477.0373301979225,2463.76,0.4566505842732633,41.626769501082514,TIME
2024-07-22 11:45:00+00:00,2024-07-22 12:45:00+00:00,2024-07-22 14:45:00+00:00,2404.7234294953723,2399.6265705046276,2414.917147476862,2399.6265705046276,-1.0,-91.57298781030302,STOP
2024-07-23 19:00:00+00:00,2024-07-23 20:15:00+00:00,2024-07-24 09:00:00+00:00,2407.52901245992,2401.9009875400798,2418.7850622996007,2418.7850622996007,2.0,181.3145158644,TARGET
2024-07-24 14:00:00+00:00,2024-07-24 14:45:00+00:00,2024-07-24 17:00:00+00:00,2415.462199373997,2409.6378006260034,2427.1109968699843,2427.1109968699843,2.0,184.94080618168798,TARGET
2024-07-26 12:45:00+00:00,2024-07-26 13:30:00+00:00,2024-07-26 17:00:00+00:00,2374.5364279762225,2369.1335720237776,2385.3421398811124,2385.3421398811124,2.0,188.63962230532175,TARGET
2024-07-31 15:45:00+00:00,2024-07-31 16:30:00+00:00,2024-07-31 21:45:00+00:00,2422.5831526642614,2417.1468473357386,2433.455763321307,2433.455763321307,2.0,192.41241475142817,TARGET
2024-08-14 07:30:00+00:00,2024-08-14 09:00:00+00:00,2024-08-14 11:00:00+00:00,2462.975504700408,2458.494495299592,2471.9375235020393,2471.9375235020393,2.0,196.26066304645676,TARGET
2024-08-14 20:15:00+00:00,2024-08-14 21:30:00+00:00,2024-08-15 10:30:00+00:00,2445.648029873484,2437.811970126516,2461.3201493674205,2455.95,1.3146875418480013,131.5909388176226,TIME
2024-08-19 09:45:00+00:00,2024-08-19 11:00:00+00:00,2024-08-19 13:00:00+00:00,2505.2666255149143,2498.633374485086,2518.533127574571,2498.633374485086,-1.0,-101.40884754186916,STOP
2024-08-22 21:30:00+00:00,2024-08-22 23:00:00+00:00,2024-08-23 12:00:00+00:00,2484.9413437300655,2474.7786562699343,2505.2667186503277,2499.24,1.4069758935349428,141.25300584374446,TIME
2024-08-23 22:30:00+00:00,2024-08-26 01:00:00+00:00,2024-08-26 11:00:00+00:00,2513.332008062139,2507.697991937861,2524.6000403106946,2524.6000403106946,2.0,203.61457824977583,TARGET
2024-08-27 07:15:00+00:00,2024-08-27 08:15:00+00:00,2024-08-27 10:45:00+00:00,2509.738351680828,2505.681648319172,2517.8517584041406,2505.681648319172,-1.0,-103.84343490738567,STOP
2024-08-30 23:00:00+00:00,2024-09-02 01:00:00+00:00,2024-09-02 04:30:00+00:00,2504.830123175823,2497.999876824177,2518.490615879114,2497.999876824177,-1.0,-102.80500055831182,STOP
2024-09-06 23:00:00+00:00,2024-09-06 23:45:00+00:00,2024-09-09 08:30:00+00:00,2497.0967656842304,2490.4032343157696,2510.483828421152,2490.4032343157696,-1.0,-101.7769505527287,STOP
2024-09-17 22:30:00+00:00,2024-09-18 01:30:00+00:00,2024-09-18 08:00:00+00:00,2571.2641037483845,2566.7558962516155,2580.2805187419226,2566.7558962516155,-1.0,-100.75918104720142,STOP
2024-09-18 18:15:00+00:00,2024-09-18 19:45:00+00:00,2024-09-18 20:45:00+00:00,2574.939462010962,2567.8405379890382,2589.1373100548094,2567.8405379890382,-1.0,-99.7515892367294,STOP
2024-09-23 04:45:00+00:00,2024-09-23 05:30:00+00:00,2024-09-23 10:30:00+00:00,2621.521151066348,2615.918848933652,2632.72575533174,2615.918848933652,-1.0,-98.7540733443621,STOP
2024-09-25 11:45:00+00:00,2024-09-25 13:00:00+00:00,2024-09-25 19:45:00+00:00,2657.9184713004965,2651.2615286995033,2671.232356502483,2651.2615286995033,-1.0,-97.76653261091847,STOP
2024-09-27 04:30:00+00:00,2024-09-27 06:30:00+00:00,2024-09-27 08:30:00+00:00,2673.261773594399,2666.088226405601,2687.6088679719956,2666.088226405601,-1.0,-96.7888672848093,STOP
2024-10-08 02:30:00+00:00,2024-10-08 03:30:00+00:00,2024-10-08 04:00:00+00:00,2644.931166343168,2641.588833656832,2651.6158317158406,2641.588833656832,-1.0,-95.8209786119612,STOP
2024-11-05 22:00:00+00:00,2024-11-05 22:45:00+00:00,2024-11-06 02:15:00+00:00,2742.3413095178585,2739.308690482141,2748.406547589293,2739.308690482141,-1.0,-94.8627688258416,STOP
2024-11-07 08:00:00+00:00,2024-11-07 09:15:00+00:00,2024-11-07 15:15:00+00:00,2661.3475939724794,2652.55240602752,2678.937969862398,2678.937969862398,2.0,187.82828227516634,TARGET
2024-11-14 05:30:00+00:00,2024-11-14 06:45:00+00:00,2024-11-14 07:30:00+00:00,2565.1541303374543,2558.645869662546,2578.170651687271,2558.645869662546,-1.0,-95.79242396033483,STOP
2024-12-04 05:15:00+00:00,2024-12-04 06:45:00+00:00,2024-12-04 09:30:00+00:00,2648.1815346436047,2641.7784653563954,2660.9876732180232,2641.7784653563954,-1.0,-94.83449972073149,STOP
2024-12-05 06:15:00+00:00,2024-12-05 07:30:00+00:00,2024-12-05 10:15:00+00:00,2649.7496424202272,2644.5303575797725,2660.1882121011367,2644.5303575797725,-1.0,-93.88615472352417,STOP
2024-12-10 01:45:00+00:00,2024-12-10 02:30:00+00:00,2024-12-10 06:00:00+00:00,2661.699289256203,2656.5607107437972,2671.9764462810144,2671.9764462810144,2.0,185.89458635257787,TARGET
2024-12-23 03:15:00+00:00,2024-12-23 04:00:00+00:00,2024-12-23 13:00:00+00:00,2624.195527075022,2617.2044729249783,2638.177635375109,2617.2044729249783,-1.0,-94.80623903981471,STOP
2024-12-27 12:45:00+00:00,2024-12-27 13:45:00+00:00,2024-12-27 15:00:00+00:00,2628.1194545711214,2623.3405454288786,2637.677272855607,2623.3405454288786,-1.0,-93.85817664941656,STOP
2024-12-27 20:45:00+00:00,2024-12-27 21:45:00+00:00,2024-12-27 22:15:00+00:00,2620.2153136799107,2613.9446863200897,2632.7565683995526,2613.9446863200897,-1.0,-92.9195948829224,STOP
2025-01-06 01:30:00+00:00,2025-01-06 02:45:00+00:00,2025-01-06 06:15:00+00:00,2642.486409030498,2636.563590969502,2654.3320451524905,2636.563590969502,-1.0,-91.99039893409318,STOP
2025-01-07 23:45:00+00:00,2025-01-08 02:15:00+00:00,2025-01-08 04:30:00+00:00,2650.502741758068,2647.0272582419316,2657.4537087903414,2647.0272582419316,-1.0,-91.07049494475224,STOP
2025-01-09 07:15:00+00:00,2025-01-09 08:30:00+00:00,2025-01-09 14:30:00+00:00,2661.350636534637,2655.3393634653626,2673.373182673186,2673.373182673186,2.0,180.31957999060944,TARGET
2025-01-09 22:00:00+00:00,2025-01-09 23:45:00+00:00,2025-01-10 12:45:00+00:00,2671.216873543729,2662.553126456271,2688.544367718645,2680.95,1.1234315081012627,103.31411582140869,TIME
2025-01-20 19:45:00+00:00,2025-01-20 20:45:00+00:00,2025-01-21 09:30:00+00:00,2711.290212458114,2701.609787541886,2730.6510622905707,2730.6510622905707,2.0,185.99225390684984,TARGET
2025-02-06 21:00:00+00:00,2025-02-06 21:45:00+00:00,2025-02-07 03:30:00+00:00,2853.836961618492,2847.893038381508,2865.724808092459,2865.724808092459,2.0,189.71209898498685,TARGET
2025-02-14 23:00:00+00:00,2025-02-17 01:00:00+00:00,2025-02-17 11:15:00+00:00,2886.4078289650947,2876.772171034905,2905.679144825474,2905.679144825474,2.0,193.50634096468656,TARGET
2025-02-26 21:30:00+00:00,2025-02-26 22:45:00+00:00,2025-02-27 04:45:00+00:00,2916.8500624073404,2909.65993759266,2931.2303120367014,2909.65993759266,-1.0,-98.68823389199015,STOP
2025-03-12 04:45:00+00:00,2025-03-12 05:30:00+00:00,2025-03-12 10:00:00+00:00,2917.6682762896576,2910.6217237103424,2931.761381448288,2910.6217237103424,-1.0,-97.70135155307025,STOP
2025-03-17 01:15:00+00:00,2025-03-17 02:00:00+00:00,2025-03-17 14:00:00+00:00,2990.781629215803,2981.588370784197,3009.168146079015,3000.27,1.0321009525389055,99.82928142223966,TIME
2025-03-17 21:45:00+00:00,2025-03-17 22:45:00+00:00,2025-03-18 07:45:00+00:00,3000.7217563223444,2992.7382436776556,3016.688781611722,3016.688781611722,2.0,195.4452617035239,TARGET
2025-03-20 18:15:00+00:00,2025-03-20 19:15:00+00:00,2025-03-21 07:00:00+00:00,3042.5006470505464,3029.7393529494534,3068.0232352527323,3029.7393529494534,-1.0,-99.67708346879719,STOP
2025-03-21 20:30:00+00:00,2025-03-21 21:15:00+00:00,2025-03-24 10:15:00+00:00,3018.3376526639872,3009.7623473360127,3035.4882633199363,3025.08,0.786251576840963,77.58755141172757,TIME
2025-04-08 23:00:00+00:00,2025-04-09 02:00:00+00:00,2025-04-09 02:30:00+00:00,2987.860044869755,2976.2299551302453,3011.1202243487737,2976.2299551302453,-1.0,-99.45618814822649,STOP
2025-04-10 13:30:00+00:00,2025-04-10 14:30:00+00:00,2025-04-10 18:15:00+00:00,3123.8017321411903,3103.0182678588094,3165.368660705952,3165.368660705952,2.0,196.92325253348844,TARGET
2025-05-07 20:00:00+00:00,2025-05-07 21:00:00+00:00,2025-05-07 21:45:00+00:00,3390.015602498092,3378.394397501908,3413.2580124904603,3378.394397501908,-1.0,-100.4308587920791,STOP
2025-05-08 22:15:00+00:00,2025-05-09 01:00:00+00:00,2025-05-09 04:30:00+00:00,3311.2885590157894,3288.241440984211,3357.3827950789464,3288.241440984211,-1.0,-99.42655020415832,STOP
2025-05-19 20:00:00+00:00,2025-05-19 21:30:00+00:00,2025-05-20 03:30:00+00:00,3234.9823954461817,3216.8176045538185,3271.3119772309083,3216.8176045538185,-1.0,-98.43228470211675,STOP
2025-06-03 21:15:00+00:00,2025-06-03 22:00:00+00:00,2025-06-04 11:00:00+00:00,3354.006764161425,3344.403235838575,3373.2138208071256,3355.61,0.16694237624732136,16.268194312547983,TIME
2025-06-10 07:00:00+00:00,2025-06-10 08:00:00+00:00,2025-06-10 09:30:00+00:00,3309.8490567184153,3301.560943281585,3326.425283592076,3326.425283592076,2.0,195.2212875964421,TARGET
2025-06-16 12:30:00+00:00,2025-06-16 13:45:00+00:00,2025-06-16 16:15:00+00:00,3420.041498759471,3409.188501240529,3441.7474937973543,3409.188501240529,-1.0,-99.56285667418545,STOP
2025-06-19 19:00:00+00:00,2025-06-19 20:00:00+00:00,2025-06-20 04:00:00+00:00,3373.1400867720477,3361.3299132279526,3396.7604338602378,3361.3299132279526,-1.0,-98.56722810744361,STOP
2025-06-27 19:45:00+00:00,2025-06-27 20:45:00+00:00,2025-06-30 01:15:00+00:00,3278.8418830667847,3263.3081169332154,3309.9094153339233,3263.3081169332154,-1.0,-97.58155582636917,STOP
2025-07-08 04:45:00+00:00,2025-07-08 05:45:00+00:00,2025-07-08 07:15:00+00:00,3337.3928677536087,3329.4371322463912,3353.3043387680436,3329.4371322463912,-1.0,-96.60574026810548,STOP
2025-07-28 19:45:00+00:00,2025-07-28 21:30:00+00:00,2025-07-29 10:30:00+00:00,3315.139393858421,3305.6006061415787,3334.2169692921057,3316.8,0.17408985196798776,16.649898232307034,TIME
2025-08-05 01:15:00+00:00,2025-08-05 02:00:00+00:00,2025-08-05 06:15:00+00:00,3376.930290282495,3373.179709717505,3384.431451412476,3373.179709717505,-1.0,-95.80618184774748,STOP
2025-08-05 22:30:00+00:00,2025-08-06 01:00:00+00:00,2025-08-06 04:00:00+00:00,3381.4678880780193,3377.812111921981,3388.779440390096,3377.812111921981,-1.0,-94.84812002927,STOP
2025-08-08 09:15:00+00:00,2025-08-08 10:00:00+00:00,2025-08-08 13:30:00+00:00,3398.192570207204,3388.2774297927963,3418.0228510360193,3388.2774297927963,-1.0,-93.89963882897732,STOP
2025-08-08 22:00:00+00:00,2025-08-11 01:00:00+00:00,2025-08-11 04:00:00+00:00,3401.0202735511975,3379.779726448802,3443.501367755988,3379.779726448802,-1.0,-92.96064244068754,STOP
2025-08-12 08:00:00+00:00,2025-08-12 08:45:00+00:00,2025-08-12 09:00:00+00:00,3355.7961141993324,3347.903885800668,3371.580570996661,3347.903885800668,-1.0,-92.03103601628065,STOP
