starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,524.14,224.14,74.71,59,20,39,33.9,16.02,0.2715,0.044,27.44,US30
300.0,206.21,-93.79,-31.26,91,23,68,25.27,-1.22,-0.0134,0.0001,59.57,BTCUSD
