starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,382.73,82.73,27.58,67,27,40,40.3,7.13,0.1064,0.0237,25.04,M15
300.0,365.75,65.75,21.92,29,15,14,51.72,4.69,0.1619,0.0171,20.58,M30
