utc_day;balance_at_observation;min_equity;max_equity
2026.02.04;11218.57;11218.57;11218.57
2026.02.05;11218.57;11218.57;11218.57
2026.02.06;11218.57;11218.57;11218.57
2026.02.08;11218.57;11218.57;11218.57
2026.02.09;11218.57;11218.57;11218.57
2026.02.10;11218.57;11218.57;11218.57
2026.02.11;11218.57;11218.57;11218.57
2026.02.12;11218.57;11218.57;11218.57
2026.02.13;11218.57;11218.57;11218.57
2026.02.15;11218.57;11218.57;11218.57
2026.02.16;11102.48;11102.48;11230.85
2026.02.17;11102.48;11102.48;11102.48
2026.02.18;11102.48;11102.48;11102.48
2026.02.19;11102.48;11102.48;11102.48
2026.02.20;11102.48;11102.48;11102.48
2026.02.22;11102.48;11102.48;11102.48
2026.02.23;11102.48;11102.48;11102.48
2026.02.24;11102.48;11102.48;11102.48
2026.02.25;11102.48;11102.48;11102.48
2026.02.26;11434.83;11049.96;11434.83
2026.02.27;11434.83;11434.83;11434.83
2026.03.01;11434.83;11434.83;11434.83
2026.03.02;11434.83;11434.83;11434.83
2026.03.03;11434.83;11434.83;11434.83
2026.03.04;11316.40;11316.40;11444.23
2026.03.05;11316.40;11316.40;11316.40
2026.03.06;11316.40;11316.40;11316.40
2026.03.08;11316.40;11316.40;11316.40
2026.03.09;11201.92;11201.92;11354.65
2026.03.10;11201.92;11201.92;11201.92
2026.03.11;11201.92;11201.92;11201.92
2026.03.12;11322.94;11138.37;11352.92
2026.03.13;11322.94;11322.94;11322.94
2026.03.15;11322.94;11322.94;11322.94
2026.03.16;11322.94;11322.94;11322.94
2026.03.17;11322.94;11322.94;11322.94
2026.03.18;11322.94;11322.94;11322.94
2026.03.19;11322.94;11322.94;11322.94
2026.03.20;11322.94;11322.94;11322.94
2026.03.22;11322.94;11322.94;11322.94
2026.03.23;11322.94;11322.94;11322.94
2026.03.24;11322.94;11322.94;11322.94
2026.03.25;11322.94;11322.94;11322.94
2026.03.26;11322.94;11322.94;11322.94
2026.03.27;11322.94;11322.94;11322.94
2026.03.29;11322.94;11322.94;11322.94
2026.03.30;11322.94;11322.94;11322.94
2026.03.31;11322.94;11322.94;11322.94
2026.04.01;11322.94;11322.94;11322.94
2026.04.02;11322.94;11322.94;11322.94
2026.04.03;11322.94;11322.94;11322.94
2026.04.05;11322.94;11322.94;11322.94
2026.04.06;11322.94;11322.94;11322.94
2026.04.07;11322.94;11322.94;11322.94
2026.04.08;11293.83;11235.70;11474.15
2026.04.09;11293.83;11293.83;11293.83
2026.04.10;11293.83;11293.83;11293.83
2026.04.12;11293.83;11293.83;11293.83
2026.04.13;11293.83;11293.83;11293.83
2026.04.14;11293.83;11293.83;11293.83
2026.04.15;11293.83;11293.83;11293.83
2026.04.16;11293.83;11293.83;11293.83
2026.04.17;11293.83;11293.83;11293.83
2026.04.19;11293.83;11293.83;11293.83
2026.04.20;11293.83;11293.83;11293.83
2026.04.21;11293.83;11293.83;11293.83
2026.04.22;11293.83;11293.83;11293.83
2026.04.23;11293.83;11293.83;11293.83
2026.04.24;11178.05;11178.05;11315.01
2026.04.26;11178.05;11178.05;11178.05
2026.04.27;11178.05;11178.05;11178.05
2026.04.28;11178.05;11178.05;11178.05
2026.04.29;11064.21;11064.21;11196.76
2026.04.30;10950.69;10950.69;11099.94
2026.05.01;10950.69;10950.69;10950.69
2026.05.03;10950.69;10950.69;10950.69
2026.05.04;10950.69;10950.69;10950.69
2026.05.05;10950.69;10950.69;10950.69
2026.05.06;10950.69;10950.69;10950.69
2026.05.07;10950.69;10950.69;10950.69
2026.05.08;10950.69;10950.69;10950.69
2026.05.10;10950.69;10950.69;10950.69
2026.05.11;10950.69;10950.69;10950.69
2026.05.12;10838.57;10838.57;11176.24
2026.05.13;10727.72;10727.72;10897.27
2026.05.14;10727.72;10727.72;10727.72
2026.05.15;10727.72;10727.72;10727.72
2026.05.17;10727.72;10727.72;10727.72
2026.05.18;10619.17;10619.17;10740.63
2026.05.19;10511.51;10511.51;10631.67
2026.05.20;10511.51;10511.51;10511.51
2026.05.21;10511.51;10511.51;10511.51
2026.05.22;10511.51;10511.51;10511.51
2026.05.24;10511.51;10511.51;10511.51
2026.05.25;10511.51;10511.51;10511.51
2026.05.26;10511.51;10511.51;10511.51
2026.05.27;10511.51;10511.51;10511.51
2026.05.28;10511.51;10511.51;10511.51
2026.05.29;10511.51;10511.51;10511.51
2026.05.31;10511.51;10511.51;10511.51
2026.06.01;10511.51;10511.51;10511.51
2026.06.02;10511.51;10511.51;10511.51
2026.06.03;10511.51;10511.51;10511.51
2026.06.04;10511.51;10511.51;10511.51
2026.06.05;10511.51;10511.51;10511.51
2026.06.07;10511.51;10511.51;10511.51
2026.06.08;10404.68;10404.68;10541.47
2026.06.09;10404.68;10404.68;10404.68
2026.06.10;10404.68;10404.68;10404.68
2026.06.11;10404.68;10404.68;10404.68
2026.06.12;10404.68;10404.68;10404.68
2026.06.14;10404.68;10404.68;10404.68
2026.06.15;10404.68;10404.68;10404.68
2026.06.16;10404.68;10404.68;10404.68
2026.06.17;10404.68;10404.68;10404.68
2026.06.18;10404.68;10404.68;10404.68
2026.06.19;10404.68;10404.68;10404.68
2026.06.21;10404.68;10404.68;10404.68
2026.06.22;10404.68;10404.68;10404.68
2026.06.23;10404.68;10404.68;10404.68
2026.06.24;10404.68;10404.68;10404.68
2026.06.25;10404.68;10404.68;10404.68
2026.06.26;10404.68;10404.68;10404.68
2026.06.28;10404.68;10404.68;10404.68
2026.06.29;10404.68;10404.68;10404.68
2026.06.30;10404.68;10404.68;10404.68
2026.07.01;10404.68;10404.68;10404.68
2026.07.02;10404.68;10404.68;10404.68
2026.07.03;10404.68;10404.68;10404.68
2026.07.05;10404.68;10404.68;10404.68
2026.07.06;10404.68;10404.68;10404.68
2026.07.07;10500.24;10392.18;10667.29
2026.07.08;10500.24;10500.24;10500.24
2026.07.09;10500.24;10500.24;10500.24
2026.07.10;10500.24;10500.24;10500.24
2026.07.12;10500.24;10500.24;10500.24
2026.07.13;10500.24;10500.24;10500.24
2026.07.14;10500.24;10500.24;10500.24
2026.07.15;10500.24;10500.24;10500.24
2026.07.16;10500.24;10500.24;10500.24
2026.07.17;10500.24;10500.24;10500.24
2026.07.19;10500.24;10500.24;10500.24
2026.07.20;10500.24;10500.24;10500.24
2026.07.21;10500.24;10500.24;10500.24
2026.07.22;10500.24;10500.24;10500.24
2026.07.23;10500.24;10500.24;10500.24
2026.07.24;10500.24;10500.24;10500.24
2026.07.26;10500.24;10500.24;10500.24
2026.07.27;10814.16;10451.70;10814.16
2026.07.28;10704.98;10704.98;10836.41
2026.07.29;10704.98;10704.98;10704.98
2026.07.30;10704.98;10704.98;10704.98
2026.07.31;10704.98;10704.98;10704.98
2026.08.02;10704.98;10704.98;10704.98
2026.08.03;10704.98;10704.98;10704.98
2026.08.04;10704.98;10704.98;10704.98
2026.08.05;10704.98;10704.98;10704.98
2026.08.06;10704.98;10704.98;10704.98
2026.08.07;10704.98;10704.98;10704.98
2026.08.09;10704.98;10704.98;10704.98
2026.08.10;10704.98;10704.98;10704.98
2026.08.11;10704.98;10704.98;10704.98
2026.08.12;10704.98;10704.98;10704.98
2026.08.13;10704.98;10704.98;10704.98
2026.08.14;10704.98;10704.98;10704.98
2026.08.16;10704.98;10704.98;10704.98
2026.08.17;10883.90;10650.30;10903.90
2026.08.18;10883.90;10883.90;10883.90
2026.08.19;10773.16;10773.16;10945.61
2026.08.20;10773.16;10773.16;10773.16
2026.08.21;10773.16;10773.16;10773.16
2026.08.23;10773.16;10773.16;10773.16
2026.08.24;10773.16;10773.16;10773.16
2026.08.25;10752.23;10752.23;10986.47
2026.08.26;10752.23;10752.23;10752.23
2026.08.27;10752.23;10752.23;10752.23
2026.08.28;10752.23;10752.23;10752.23
2026.08.30;10752.23;10752.23;10752.23
2026.08.31;10752.23;10752.23;10752.23
2026.09.01;10752.23;10752.23;10752.23
2026.09.02;10752.23;10752.23;10752.23
2026.09.03;10752.23;10752.23;10752.23
2026.09.04;10752.23;10752.23;10752.23
2026.09.06;10752.23;10752.23;10752.23
2026.09.07;10752.23;10752.23;10752.23
2026.09.08;10813.19;10686.24;10829.70
2026.09.09;10813.19;10813.19;10813.19
2026.09.10;10813.19;10813.19;10813.19
2026.09.11;10813.19;10813.19;10813.19
2026.09.13;10813.19;10813.19;10813.19
2026.09.14;10813.19;10813.19;10813.19
2026.09.15;10925.30;10810.15;10973.78
2026.09.16;10925.30;10925.30;10925.30
2026.09.17;10813.95;10813.95;10962.35
2026.09.18;10813.95;10813.95;10813.95
