lookback_hours,minimum_spot_move,entry_z,exit_z,stop_z_extension,maximum_hold_hours,trades,return_pct,profit_factor,win_rate_pct,max_drawdown_pct,sharpe,recovery_factor,average_trade_pct,maximum_loss_streak,score
336,0.005,1.5,0.0,1.0,24,3,0.9462415996308593,999.0,100.0,-0.0,44.29504138160712,0.0,0.3144329098159315,0,3.805249875952283
336,0.005,1.5,0.0,1.0,48,3,0.9462415996308593,999.0,100.0,-0.0,44.29504138160712,0.0,0.3144329098159315,0,3.805249875952283
336,0.005,1.5,0.0,1.5,24,3,0.9462415996308593,999.0,100.0,-0.0,44.29504138160712,0.0,0.3144329098159315,0,3.805249875952283
336,0.005,1.5,0.0,1.5,48,3,0.9462415996308593,999.0,100.0,-0.0,44.29504138160712,0.0,0.3144329098159315,0,3.805249875952283
336,0.005,1.5,0.25,1.0,24,3,0.9462415996308593,999.0,100.0,-0.0,44.29504138160712,0.0,0.3144329098159315,0,3.805249875952283
336,0.005,1.5,0.25,1.0,48,3,0.9462415996308593,999.0,100.0,-0.0,44.29504138160712,0.0,0.3144329098159315,0,3.805249875952283
336,0.005,1.5,0.25,1.5,24,3,0.9462415996308593,999.0,100.0,-0.0,44.29504138160712,0.0,0.3144329098159315,0,3.805249875952283
336,0.005,1.5,0.25,1.5,48,3,0.9462415996308593,999.0,100.0,-0.0,44.29504138160712,0.0,0.3144329098159315,0,3.805249875952283
720,0.005,1.5,0.0,1.0,24,3,0.9462415996308593,999.0,100.0,-0.0,44.29504138160712,0.0,0.3144329098159315,0,3.805249875952283
720,0.005,1.5,0.0,1.0,48,3,0.9462415996308593,999.0,100.0,-0.0,44.29504138160712,0.0,0.3144329098159315,0,3.805249875952283
720,0.005,1.5,0.0,1.5,24,3,0.9462415996308593,999.0,100.0,-0.0,44.29504138160712,0.0,0.3144329098159315,0,3.805249875952283
720,0.005,1.5,0.0,1.5,48,3,0.9462415996308593,999.0,100.0,-0.0,44.29504138160712,0.0,0.3144329098159315,0,3.805249875952283
720,0.005,1.5,0.25,1.0,24,3,0.9462415996308593,999.0,100.0,-0.0,44.29504138160712,0.0,0.3144329098159315,0,3.805249875952283
720,0.005,1.5,0.25,1.0,48,3,0.9462415996308593,999.0,100.0,-0.0,44.29504138160712,0.0,0.3144329098159315,0,3.805249875952283
720,0.005,1.5,0.25,1.5,24,3,0.9462415996308593,999.0,100.0,-0.0,44.29504138160712,0.0,0.3144329098159315,0,3.805249875952283
720,0.005,1.5,0.25,1.5,48,3,0.9462415996308593,999.0,100.0,-0.0,44.29504138160712,0.0,0.3144329098159315,0,3.805249875952283
720,0.005,1.0,0.0,1.0,48,4,1.0737181584532296,999.0,100.0,-0.0,18.731039920895856,0.0,0.26739508973975873,0,0.8199261426324007
720,0.005,1.0,0.0,1.5,48,4,1.0737181584532296,999.0,100.0,-0.0,18.731039920895856,0.0,0.26739508973975873,0,0.8199261426324007
168,0.005,0.5,0.0,1.0,48,7,0.5409933276696366,2.196629675429075,57.14285714285714,0.33029509567020776,2.2597879117029787,1.6379090539382586,0.07736727681132881,1,0.4975082665049207
168,0.005,0.5,0.0,1.5,24,7,0.5241573653712139,2.118284426678259,57.14285714285714,0.3469851574900096,2.1776219539852475,1.5106045721460162,0.07497602158401757,1,0.4392040199332491
168,0.005,0.5,0.0,1.0,24,7,0.5210043789867891,2.1042634649682226,57.14285714285714,0.35011082008892247,2.1577882645431576,1.4881127605666755,0.07452928882202313,1,0.42739580176203695
168,0.005,0.5,0.0,1.5,48,7,0.5032532284293456,2.0288658988063504,57.14285714285714,0.3677081391446957,2.023098587545567,1.3686214006574164,0.07202111137773369,1,0.3563107372214155
168,0.005,1.0,0.0,1.0,48,5,0.9189583093258902,12.771660250887857,80.0,0.07784040222258426,7.000005272414168,11.805672672375628,0.18326215375132926,1,0.20219876047484764
168,0.005,1.0,0.0,1.5,48,5,0.9189583093258902,12.771660250887857,80.0,0.07784040222258426,7.000005272414168,11.805672672375628,0.18326215375132926,1,0.20219876047484764
168,0.005,1.5,0.0,1.0,48,5,0.9189583093258902,12.771660250887857,80.0,0.07784040222258426,7.000005272414168,11.805672672375628,0.18326215375132926,1,0.20219876047484764
168,0.005,1.5,0.0,1.5,48,5,0.9189583093258902,12.771660250887857,80.0,0.07784040222258426,7.000005272414168,11.805672672375628,0.18326215375132926,1,0.20219876047484764
168,0.005,0.5,0.25,1.0,48,7,0.4454622347506154,1.8987755702917817,42.857142857142854,0.4249983159715365,1.831369501220875,1.048150587920093,0.06378650888648148,3,0.17423866103748575
168,0.005,0.5,0.25,1.5,24,7,0.4286422694881109,1.8368841946560674,42.857142857142854,0.4416725193857829,1.7541719552157171,0.9704979383462827,0.061395253659170236,3,0.11696788145258002
168,0.005,0.5,0.25,1.0,24,7,0.42549227897858977,1.82576627447361,42.857142857142854,0.44479521207206885,1.7362593533586173,0.9566026509063423,0.0609485208971758,3,0.10555133154220997
168,0.005,1.0,0.0,1.0,24,5,0.8988942159446234,10.174891346086849,80.0,0.09770631814770558,6.605086897504362,9.1999599717363,0.17928897056630125,1,0.07335211822393761
168,0.005,1.0,0.0,1.5,24,5,0.8988942159446234,10.174891346086849,80.0,0.09770631814770558,6.605086897504362,9.1999599717363,0.17928897056630125,1,0.07335211822393761
168,0.005,1.5,0.0,1.0,24,5,0.8988942159446234,10.174891346086849,80.0,0.09770631814770558,6.605086897504362,9.1999599717363,0.17928897056630125,1,0.07335211822393761
168,0.005,1.5,0.0,1.5,24,5,0.8988942159446234,10.174891346086849,80.0,0.09770631814770558,6.605086897504362,9.1999599717363,0.17928897056630125,1,0.07335211822393761
168,0.005,0.5,0.25,1.5,48,7,0.4077579950419574,1.7657617051624859,42.857142857142854,0.462375810673199,1.6177069641687445,0.8818757072267245,0.05844034345288636,3,0.03773567186590787
168,0.005,1.0,0.25,1.0,48,5,0.8230680852048922,7.728578006028151,60.0,0.12201892063947728,5.663083889275766,6.745413587428518,0.16424907865654298,2,-0.2273435178991705
168,0.005,1.0,0.25,1.5,48,5,0.8230680852048922,7.728578006028151,60.0,0.12201892063947728,5.663083889275766,6.745413587428518,0.16424907865654298,2,-0.2273435178991705
168,0.005,1.5,0.25,1.0,48,5,0.8230680852048922,7.728578006028151,60.0,0.12201892063947728,5.663083889275766,6.745413587428518,0.16424907865654298,2,-0.2273435178991705
168,0.005,1.5,0.25,1.5,48,5,0.8230680852048922,7.728578006028151,60.0,0.12201892063947728,5.663083889275766,6.745413587428518,0.16424907865654298,2,-0.2273435178991705
168,0.005,1.0,0.25,1.0,24,5,0.8030230561347107,6.646728442791753,60.0,0.14187605326030361,5.375593858085607,5.660032385179082,0.16027589547151505,2,-0.33467225213862317
168,0.005,1.0,0.25,1.5,24,5,0.8030230561347107,6.646728442791753,60.0,0.14187605326030361,5.375593858085607,5.660032385179082,0.16027589547151505,2,-0.33467225213862317
168,0.005,1.5,0.25,1.0,24,5,0.8030230561347107,6.646728442791753,60.0,0.14187605326030361,5.375593858085607,5.660032385179082,0.16027589547151505,2,-0.33467225213862317
168,0.005,1.5,0.25,1.5,24,5,0.8030230561347107,6.646728442791753,60.0,0.14187605326030361,5.375593858085607,5.660032385179082,0.16027589547151505,2,-0.33467225213862317
720,0.005,1.0,0.25,1.0,24,4,0.9975752281184747,999.0,100.0,-0.0,12.962864933148387,0.0,0.2485377927448061,0,-0.40985178525184773
720,0.005,1.0,0.25,1.0,48,4,0.9975752281184747,999.0,100.0,-0.0,12.962864933148387,0.0,0.2485377927448061,0,-0.40985178525184773
720,0.005,1.0,0.25,1.5,24,4,0.9975752281184747,999.0,100.0,-0.0,12.962864933148387,0.0,0.2485377927448061,0,-0.40985178525184773
720,0.005,1.0,0.25,1.5,48,4,0.9975752281184747,999.0,100.0,-0.0,12.962864933148387,0.0,0.2485377927448061,0,-0.40985178525184773
168,0.005,1.0,0.0,1.0,12,5,0.5940731569691104,6.267305336124185,60.0,0.08635080292015429,4.290458763292971,6.87976413512252,0.11869223203456238,1,-0.6773612947525267
168,0.005,1.0,0.0,1.5,12,5,0.5940731569691104,6.267305336124185,60.0,0.08635080292015429,4.290458763292971,6.87976413512252,0.11869223203456238,1,-0.6773612947525267
168,0.005,1.5,0.0,1.0,12,5,0.5940731569691104,6.267305336124185,60.0,0.08635080292015429,4.290458763292971,6.87976413512252,0.11869223203456238,1,-0.6773612947525267
168,0.005,1.5,0.0,1.5,12,5,0.5940731569691104,6.267305336124185,60.0,0.08635080292015429,4.290458763292971,6.87976413512252,0.11869223203456238,1,-0.6773612947525267
168,0.005,0.5,0.0,1.5,12,7,0.06363983711237253,1.1022028447585972,42.857142857142854,0.5888255787582009,0.27124801320723374,0.10807926728758162,0.009353799944988105,3,-0.765348928383482
168,0.005,0.5,0.0,1.0,12,7,0.060501295071824224,1.096848953626266,42.857142857142854,0.5919436559211788,0.2576191244350943,0.10220786128313598,0.008907067182993654,3,-0.7758903639229251
168,0.005,1.0,0.25,1.0,12,5,0.4984916291584707,4.176887827230122,40.0,0.15680923978778072,3.394926926882931,3.178968470436494,0.09967915693977612,3,-1.0577368451466143
168,0.005,1.0,0.25,1.5,12,5,0.4984916291584707,4.176887827230122,40.0,0.15680923978778072,3.394926926882931,3.178968470436494,0.09967915693977612,3,-1.0577368451466143
168,0.005,1.5,0.25,1.0,12,5,0.4984916291584707,4.176887827230122,40.0,0.15680923978778072,3.394926926882931,3.178968470436494,0.09967915693977612,3,-1.0577368451466143
168,0.005,1.5,0.25,1.5,12,5,0.4984916291584707,4.176887827230122,40.0,0.15680923978778072,3.394926926882931,3.178968470436494,0.09967915693977612,3,-1.0577368451466143
168,0.005,0.5,0.25,1.5,12,7,-0.031437688568514144,0.9567962760779645,28.57142857142857,0.6832831510031001,-0.12260032646700252,-0.046009752358684326,-0.004226967979859227,5,-1.0808824803665649
168,0.005,0.5,0.25,1.0,12,7,-0.03457324845875798,0.9524473601696424,28.57142857142857,0.686398265460908,-0.13521892870653787,-0.0503690790004291,-0.004673700741853678,5,-1.0912144323914275
336,0.005,1.0,0.0,1.5,24,5,0.5713289016451961,2.538392054476082,60.0,0.300222409831552,2.8631234355353117,1.9030188384862936,0.11433720554088223,1,-1.3063800259950695
336,0.005,1.0,0.25,1.5,24,5,0.5713289016451961,2.538392054476082,60.0,0.300222409831552,2.8631234355353117,1.9030188384862936,0.11433720554088223,1,-1.3063800259950695
336,0.005,1.0,0.0,1.0,24,5,0.5681744357038943,2.51720967780738,60.0,0.30334953916552054,2.836365351841353,1.8730024685940725,0.11371177967409,1,-1.3195768026761159
336,0.005,1.0,0.0,1.0,48,5,0.5681744357038943,2.51720967780738,60.0,0.30334953916552054,2.836365351841353,1.8730024685940725,0.11371177967409,1,-1.3195768026761159
336,0.005,1.0,0.25,1.0,24,5,0.5681744357038943,2.51720967780738,60.0,0.30334953916552054,2.836365351841353,1.8730024685940725,0.11371177967409,1,-1.3195768026761159
336,0.005,1.0,0.25,1.0,48,5,0.5681744357038943,2.51720967780738,60.0,0.30334953916552054,2.836365351841353,1.8730024685940725,0.11371177967409,1,-1.3195768026761159
336,0.005,1.0,0.0,1.5,48,5,0.5249985929103307,2.2591735251912457,60.0,0.3461512200302219,2.488172258727606,1.5166741081094381,0.10515144350114972,1,-1.4965937853894808
336,0.005,1.0,0.25,1.5,48,5,0.5249985929103307,2.2591735251912457,60.0,0.3461512200302219,2.488172258727606,1.5166741081094381,0.10515144350114972,1,-1.4965937853894808
720,0.005,1.0,0.0,1.0,24,4,0.8846287655036367,15.454971807796614,75.0,0.0610352927963298,8.26974672540333,14.493725269010778,0.22056585916286772,1,-1.5529748286101919
720,0.005,1.0,0.0,1.5,24,4,0.8846287655036367,15.454971807796614,75.0,0.0610352927963298,8.26974672540333,14.493725269010778,0.22056585916286772,1,-1.5529748286101919
168,0.005,0.5,0.25,1.5,6,7,-0.20517487182116767,0.7631676185549007,28.57142857142857,0.855887480167028,-0.8101178585244141,-0.23972178186451265,-0.02905015134278963,5,-1.6510296637765924
720,0.005,0.5,0.25,1.0,12,5,0.38934327599593477,2.234490218046848,60.0,0.3159376701325711,2.143257530485257,1.2323420497231679,0.07802321672230664,2,-1.6559117231058704
720,0.005,0.5,0.25,1.5,12,5,0.38934327599593477,2.234490218046848,60.0,0.3159376701325711,2.143257530485257,1.2323420497231679,0.07802321672230664,2,-1.6559117231058704
168,0.005,0.5,0.25,1.0,6,7,-0.20830498236482642,0.7603982446742675,28.57142857142857,0.8589971808107388,-0.8208341429038287,-0.24249786497346124,-0.029496884104784078,5,-1.6609675821617005
168,0.005,1.0,0.25,1.0,6,5,0.33337850402070934,2.040394358963774,40.0,0.32084574404672717,1.974068623264992,1.0390616369595882,0.06682502999782515,3,-1.753076387396383
168,0.005,1.0,0.25,1.5,6,5,0.33337850402070934,2.040394358963774,40.0,0.32084574404672717,1.974068623264992,1.0390616369595882,0.06682502999782515,3,-1.753076387396383
168,0.005,1.5,0.25,1.0,6,5,0.33337850402070934,2.040394358963774,40.0,0.32084574404672717,1.974068623264992,1.0390616369595882,0.06682502999782515,3,-1.753076387396383
168,0.005,1.5,0.25,1.5,6,5,0.33337850402070934,2.040394358963774,40.0,0.32084574404672717,1.974068623264992,1.0390616369595882,0.06682502999782515,3,-1.753076387396383
720,0.005,0.5,0.0,1.0,12,5,0.3006654190819802,1.8534733019322769,40.0,0.35334552316723666,1.6254501308308842,0.8509105093137879,0.0603474457940373,3,-1.904262839502698
720,0.005,0.5,0.0,1.5,12,5,0.3006654190819802,1.8534733019322769,40.0,0.35334552316723666,1.6254501308308842,0.8509105093137879,0.0603474457940373,3,-1.904262839502698
720,0.005,0.5,0.0,1.0,48,5,0.49808314847794577,1.878038372855153,80.0,0.5695199706345577,1.8744531523907886,0.8745666072481756,0.10001207766489591,1,-1.9813061769957332
720,0.005,0.5,0.0,1.5,48,5,0.49808314847794577,1.878038372855153,80.0,0.5695199706345577,1.8744531523907886,0.8745666072481756,0.10001207766489591,1,-1.9813061769957332
336,0.005,0.5,0.0,1.0,24,9,-0.21609971236509207,0.8214741086369798,44.44444444444444,1.1163775168515522,-0.577077491049935,-0.19357225410141204,-0.02364604952799392,4,-2.006081485852407
336,0.005,0.5,0.0,1.0,48,9,-0.21609971236509207,0.8214741086369798,44.44444444444444,1.1163775168515522,-0.577077491049935,-0.19357225410141204,-0.02364604952799392,4,-2.006081485852407
720,0.005,1.0,0.25,1.0,12,4,0.6810120192358493,26.83065252134047,75.0,0.02631803290805701,6.5005366615140705,25.876250767486656,0.1699529907732428,1,-2.058357697823422
720,0.005,1.0,0.25,1.5,12,4,0.6810120192358493,26.83065252134047,75.0,0.02631803290805701,6.5005366615140705,25.876250767486656,0.1699529907732428,1,-2.058357697823422
336,0.005,0.5,0.0,1.5,24,9,-0.2480658131490343,0.8002290447694376,44.44444444444444,1.1480552106785669,-0.6293700712542345,-0.2160748114216677,-0.02716247255620772,4,-2.0960226434177316
168,0.005,0.5,0.0,1.5,6,7,-0.34322546451781566,0.6573139971525572,28.57142857142857,0.99303791334997,-1.3273552560681772,-0.3456317829396458,-0.048803473979947505,5,-2.098253385756406
168,0.005,0.5,0.0,1.0,6,7,-0.34635124504123205,0.6552585508817986,28.57142857142857,0.9961433122073537,-1.3370022718309678,-0.34769218524767526,-0.04925020674194194,5,-2.1079666677184563
720,0.005,0.5,0.25,1.0,24,5,0.42237386733767757,1.7455949259716876,80.0,0.5695199706345577,1.590919733755863,0.7416313546776413,0.08492624006893382,1,-2.1137221418629863
720,0.005,0.5,0.25,1.0,48,5,0.42237386733767757,1.7455949259716876,80.0,0.5695199706345577,1.590919733755863,0.7416313546776413,0.08492624006893382,1,-2.1137221418629863
720,0.005,0.5,0.25,1.5,24,5,0.42237386733767757,1.7455949259716876,80.0,0.5695199706345577,1.590919733755863,0.7416313546776413,0.08492624006893382,1,-2.1137221418629863
720,0.005,0.5,0.25,1.5,48,5,0.42237386733767757,1.7455949259716876,80.0,0.5695199706345577,1.590919733755863,0.7416313546776413,0.08492624006893382,1,-2.1137221418629863
336,0.005,0.5,0.25,1.0,24,9,-0.31210675079360595,0.7532152712387217,33.33333333333333,1.1760022073672105,-0.8400215335655499,-0.26539639878086524,-0.034340443927771754,5,-2.2441143685575318
336,0.005,0.5,0.25,1.0,48,9,-0.31210675079360595,0.7532152712387217,33.33333333333333,1.1760022073672105,-0.8400215335655499,-0.26539639878086524,-0.034340443927771754,5,-2.2441143685575318
168,0.005,1.0,0.0,1.0,6,5,0.19458290663427746,1.4262972387642971,40.0,0.45873632411299603,1.0593997550294896,0.424171569605959,0.03917037830580414,3,-2.281641628529319
168,0.005,1.0,0.0,1.5,6,5,0.19458290663427746,1.4262972387642971,40.0,0.45873632411299603,1.0593997550294896,0.424171569605959,0.03917037830580414,3,-2.281641628529319
168,0.005,1.5,0.0,1.0,6,5,0.19458290663427746,1.4262972387642971,40.0,0.45873632411299603,1.0593997550294896,0.424171569605959,0.03917037830580414,3,-2.281641628529319
168,0.005,1.5,0.0,1.5,6,5,0.19458290663427746,1.4262972387642971,40.0,0.45873632411299603,1.0593997550294896,0.424171569605959,0.03917037830580414,3,-2.281641628529319
720,0.005,0.5,0.0,1.0,6,5,0.193768702888919,1.4237830550933042,40.0,0.45954521883915245,1.0543941801302312,0.42165318002523033,0.039008123179130424,3,-2.2846702893437634
720,0.005,0.5,0.0,1.5,6,5,0.193768702888919,1.4237830550933042,40.0,0.45954521883915245,1.0543941801302312,0.42165318002523033,0.039008123179130424,3,-2.2846702893437634
720,0.005,0.5,0.25,1.0,6,5,0.193768702888919,1.4237830550933042,40.0,0.45954521883915245,1.0543941801302312,0.42165318002523033,0.039008123179130424,3,-2.2846702893437634
720,0.005,0.5,0.25,1.5,6,5,0.193768702888919,1.4237830550933042,40.0,0.45954521883915245,1.0543941801302312,0.42165318002523033,0.039008123179130424,3,-2.2846702893437634
336,0.005,0.5,0.25,1.5,24,9,-0.34404209540688235,0.734650305352666,33.33333333333333,1.2076608002284273,-0.8793895983460672,-0.2848830527096742,-0.03785686695598556,5,-2.3314112154187367
336,0.005,0.5,0.0,1.5,48,9,-0.3364759979865295,0.7463101981088768,44.44444444444444,1.2356677345019218,-0.8325866560951715,-0.27230297319542596,-0.03698578985108425,4,-2.3564949309584464
720,0.005,0.5,0.0,1.0,24,5,0.3100706573835543,1.4959810569422012,60.0,0.6302076552492708,1.1546660471580485,0.4920134733382598,0.06254869320338309,2,-2.404307616058742
720,0.005,0.5,0.0,1.5,24,5,0.3100706573835543,1.4959810569422012,60.0,0.6302076552492708,1.1546660471580485,0.4920134733382598,0.06254869320338309,2,-2.404307616058742
