previous_time,gap_hours,days_to_month_end,previous_future_close,entry_future,previous_spot_close,entry_spot,spot_move,basis_open,basis_mean,basis_std,basis_z,direction,entry_time,exit_time,side,exit_future,exit_spot,holding_hours,exit_reason,gross_return,net_return,position_fraction,account_return,equity,drawdown
2024-10-18 20:00:00+00:00,50.0,11,68540.0,69295.0,68410.046875,68752.5546875,0.005006688756197475,0.00788982045780795,0.003267951467654513,0.0009733326666451351,4.748498790330349,-1,2024-10-20 22:00:00+00:00,2024-10-20 22:00:00+00:00,short,69255.0,69223.5390625,0.0,mean,0.0005772422252687814,-0.0006227577747312185,0.6666666666666667,-0.00041517184982081234,0.9995848281501792,0.0
2024-11-01 20:00:00+00:00,51.0,27,69620.0,69000.0,69190.09375,68756.09375,-0.006272574244055029,0.0035474128429524576,0.009621443846177736,0.002209828901915634,-2.748643118007862,1,2024-11-03 23:00:00+00:00,2024-11-04 20:00:00+00:00,long,67695.0,67363.5078125,21.0,price_stop,-0.018913043478260838,-0.020113043478260838,0.6666666666666667,-0.013408695652173893,0.986181699410983,-0.013408695652173841
2024-11-08 21:00:00+00:00,50.0,20,77100.0,81210.0,76506.5546875,80385.390625,0.0506993937100364,0.010258199513476507,0.007246412679698602,0.0018332213516296285,1.642893167865735,-1,2024-11-10 23:00:00+00:00,2024-11-10 23:00:00+00:00,short,81090.0,80470.53125,0.0,mean,0.0014776505356483005,0.0002776505356483006,0.6666666666666667,0.0001851003570988671,0.9863642419957084,-0.01322607724942837
2025-02-14 21:00:00+00:00,50.0,12,97845.0,97110.0,97487.7890625,96876.203125,-0.006273461972841621,0.0024133571244358,0.0029829429706245214,0.0009245622812592559,-0.6160600077832987,1,2025-02-16 23:00:00+00:00,2025-02-16 23:00:00+00:00,long,96280.0,96179.0078125,0.0,basis_stop,-0.008547008547008517,-0.009747008547008516,0.6666666666666667,-0.006498005698005678,0.9799548415309113,-0.01963813982210494
2025-02-28 21:00:00+00:00,50.0,29,84830.0,95000.0,84189.390625,94288.296875,0.11995461868803625,0.007548159724886316,0.0005318495503358278,0.002413953602197127,2.906563808088274,-1,2025-03-02 23:00:00+00:00,2025-03-03 14:00:00+00:00,short,89620.0,89657.6796875,15.0,mean,0.056631578947368366,0.055431578947368366,0.6666666666666667,0.03695438596491225,1.016168470973029,0.0
2025-06-13 20:00:00+00:00,50.0,15,105715.0,105080.0,105452.4296875,104805.75,-0.006132430418306911,0.0026167457415264828,0.0034897542394515635,0.0008943908914378499,-0.9760927870381214,1,2025-06-15 22:00:00+00:00,2025-06-16 19:00:00+00:00,long,109005.0,108497.359375,21.0,mean,0.03735249333840884,0.03615249333840884,0.6666666666666667,0.024101662225605898,1.0406598202247312,0.0
2025-10-10 20:00:00+00:00,50.0,19,114520.0,116990.0,114527.5703125,115646.9140625,0.009773574580738575,0.011613677272652057,0.0058770474151432425,0.0017097580815131112,3.3552289762724676,-1,2025-10-12 22:00:00+00:00,2025-10-12 22:00:00+00:00,short,115735.0,115424.1875,0.0,mean,0.010727412599367492,0.009527412599367492,0.6666666666666667,0.006351608399578329,1.0472696838799742,0.0
2025-11-14 21:00:00+00:00,50.0,14,94365.0,93430.0,95006.015625,94120.65625,-0.009318982268392562,-0.00733798804128083,0.002387609679552958,0.0013967089255906,-6.963224436130318,1,2025-11-16 23:00:00+00:00,2025-11-16 23:00:00+00:00,long,94380.0,94180.875,0.0,mean,0.01016804024403295,0.00896804024403295,0.6666666666666667,0.005978693496021968,1.0535309883275683,0.0
2025-12-12 21:00:00+00:00,50.0,17,90440.0,88300.0,90238.5859375,88514.953125,-0.019100840229187566,-0.002428438556550394,0.0026213108235444166,0.0006790618044609617,-7.436361973124515,1,2025-12-14 23:00:00+00:00,2025-12-15 01:00:00+00:00,long,89465.0,89222.875,2.0,mean,0.013193657984144957,0.011993657984144958,0.6666666666666667,0.007995771989429972,1.0619547818940342,0.0
2025-12-19 21:00:00+00:00,50.0,10,87895.0,88650.0,87760.1875,88445.3046875,0.007806696943303493,0.0023143717263820474,0.001632566906667861,0.0008563417683013841,0.7961830719370322,-1,2025-12-21 23:00:00+00:00,2025-12-21 23:00:00+00:00,short,88645.0,88621.3984375,0.0,mean,5.640157924424738e-05,-0.0011435984207557525,0.6666666666666667,-0.0007623989471705017,1.0611451486863757,-0.0007623989471704506
2025-12-31 21:00:00+00:00,32.0,29,88120.0,89125.0,87637.1953125,88529.6484375,0.010183497107793649,0.006724883392260406,0.005536618088147781,0.0009534441977726987,1.2462872047346683,-1,2026-01-02 05:00:00+00:00,2026-01-02 10:00:00+00:00,short,90310.0,89544.265625,5.0,basis_stop,-0.013295932678821787,-0.014495932678821787,0.6666666666666667,-0.009663955119214526,1.0508902895944983,-0.010418986277176523
2026-01-02 21:00:00+00:00,50.0,27,90530.0,91995.0,90046.5703125,91168.3984375,0.012458310417673646,0.009066755330430443,0.0057103863319373045,0.0010435844536845658,3.2161929843271078,-1,2026-01-04 23:00:00+00:00,2026-01-05 01:00:00+00:00,short,93545.0,92916.90625,2.0,price_stop,-0.01684874177944451,-0.01804874177944451,0.6666666666666667,-0.012032494519629674,1.0382454579442204,-0.022326114401525987
2026-01-30 21:00:00+00:00,50.0,27,84650.0,76295.0,84250.5546875,77169.71875,-0.08404497707776593,-0.011334999844093585,0.0017397300114807537,0.0015717109315111337,-8.318787884871131,1,2026-02-01 23:00:00+00:00,2026-02-01 23:00:00+00:00,long,77230.0,76968.875,0.0,mean,0.01225506258601472,0.01105506258601472,0.6666666666666667,0.007370041724009815,1.045897370289033,-0.015120617072190368
2026-02-06 21:00:00+00:00,50.0,20,70260.0,72170.0,70341.296875,71010.4765625,0.009513325986712617,0.016328906573094715,0.0033528161438985556,0.0013153486915419147,9.865133490941451,-1,2026-02-08 23:00:00+00:00,2026-02-08 23:00:00+00:00,short,70470.0,70243.328125,0.0,mean,0.023555493972564734,0.022355493972564734,0.6666666666666667,0.014903662648376491,1.061485071860645,-0.000442306999693054
2026-03-06 21:00:00+00:00,49.0,23,68295.0,66115.0,68278.59375,66976.671875,-0.019067789822487358,-0.012865253690242384,0.003681894383054905,0.001278375795259153,-12.943884055582297,1,2026-03-08 22:00:00+00:00,2026-03-09 14:00:00+00:00,long,69390.0,69149.828125,16.0,mean,0.049534901308326384,0.048334901308326385,0.6666666666666667,0.032223267538884263,1.0956895893197423,0.0
