entry_time,previous_time,gap_hours,days_to_month_end,previous_future_close,entry_future,previous_spot_close,entry_spot,spot_move,basis_open,basis_mean,basis_std,basis_z,direction
2025-06-01 22:00:00+00:00,2025-05-30 20:00:00+00:00,50.0,29,105130.0,105835.0,104558.390625,105512.1484375,0.009121772119854654,0.003059852038661104,0.0023352657573487267,0.0024838868339035827,0.2917146914352957,0
2025-06-08 22:00:00+00:00,2025-06-06 20:00:00+00:00,50.0,22,105060.0,106550.0,104568.2890625,106411.3828125,0.01762574262736938,0.0013026537559825968,0.00454148744370489,0.0008996937653414176,-3.599929011949098,0
2025-06-15 22:00:00+00:00,2025-06-13 20:00:00+00:00,50.0,15,105715.0,105080.0,105452.4296875,104805.75,-0.006132430418306911,0.0026167457415264828,0.0034897542394515635,0.0008943908914378499,-0.9760927870381214,1
2025-06-22 22:00:00+00:00,2025-06-20 20:00:00+00:00,50.0,8,103730.0,99640.0,103734.3984375,99187.0078125,-0.043836863118648206,0.00456705164809823,0.001536520146767088,0.000939445679103449,3.2258719889193608,0
2025-07-06 22:00:00+00:00,2025-07-04 16:00:00+00:00,54.0,25,108125.0,109640.0,107652.265625,109257.953125,0.014915501226823391,0.0034967420134890403,0.004513250694289611,0.0011226611781526398,-0.9054456505508232,0
2025-07-14 04:00:00+00:00,2025-07-11 20:00:00+00:00,56.0,17,118530.0,118530.0,117766.21875,120771.765625,0.02552129895059574,-0.018562000922970223,0.0037243964858175616,0.000654726288076642,-34.03925856445671,0
2025-07-20 22:00:00+00:00,2025-07-18 20:00:00+00:00,50.0,11,117565.0,118225.0,117548.9453125,118057.8203125,0.004329047773650174,0.0014160831282288289,0.00253546162098194,0.0007644745493836338,-1.4642455967378152,0
2025-08-03 22:00:00+00:00,2025-08-01 20:00:00+00:00,50.0,28,114265.0,113570.0,113835.9921875,114453.1171875,0.005421176449918574,-0.007715973222933381,0.0068396659094387335,0.0019187604897800655,-7.5859593784112835,0
2025-08-10 22:00:00+00:00,2025-08-08 20:00:00+00:00,50.0,21,117425.0,119170.0,116843.96875,118736.8359375,0.016199956298557305,0.0036481017797038717,0.004463259430235282,0.0007280559310103435,-1.1196360276884132,0
2025-08-17 22:00:00+00:00,2025-08-15 20:00:00+00:00,50.0,14,117235.0,117995.0,117355.7578125,117831.9140625,0.004057374421805093,0.0013840557441298085,0.003972326714748421,0.0010061821286630713,-2.572368259072227,0
2025-09-07 22:00:00+00:00,2025-09-05 20:00:00+00:00,50.0,23,111955.0,111320.0,111607.9921875,111082.4609375,-0.004708724166609057,0.002138402953042684,0.004709073788868271,0.0012107797216489027,-2.123153196127793,0
2025-09-14 22:00:00+00:00,2025-09-12 20:00:00+00:00,50.0,16,117265.0,116625.0,116246.875,116085.46875,-0.0013884781848974015,0.004647707036975701,0.003706295191700062,0.0007570563913007033,1.2435161450234817,0
2025-09-22 04:00:00+00:00,2025-09-19 20:00:00+00:00,56.0,8,115265.0,115265.0,115342.609375,114694.671875,-0.005617503397148171,0.0049725773279301055,0.0021566116536471205,0.0008682298451510377,3.2433412534823867,0
2025-10-06 04:00:00+00:00,2025-10-03 20:00:00+00:00,56.0,25,123635.0,123635.0,122598.0078125,123883.109375,0.01048223854065733,-0.0020027700002989146,0.007645526076996963,0.0008644781741340751,-11.16083247209835,0
2025-10-12 22:00:00+00:00,2025-10-10 20:00:00+00:00,50.0,19,114520.0,116990.0,114527.5703125,115646.9140625,0.009773574580738575,0.011613677272652057,0.0058770474151432425,0.0017097580815131112,3.3552289762724676,-1
2025-10-19 22:00:00+00:00,2025-10-17 20:00:00+00:00,50.0,12,107220.0,109100.0,107090.890625,108791.640625,0.015881369461717476,0.0028344032062435076,0.0027550349098758252,0.0012465180393631055,0.06367199981175942,0
2025-11-16 23:00:00+00:00,2025-11-14 21:00:00+00:00,50.0,14,94365.0,93430.0,95006.015625,94120.65625,-0.009318982268392562,-0.00733798804128083,0.002387609679552958,0.0013967089255906,-6.963224436130318,1
2025-12-07 23:00:00+00:00,2025-12-05 21:00:00+00:00,50.0,24,89600.0,89850.0,89184.6640625,89628.4609375,0.004976156827691591,0.002471749042466387,0.0034441705643875487,0.001035216292071585,-0.939341400795805,0
2025-12-14 23:00:00+00:00,2025-12-12 21:00:00+00:00,50.0,17,90440.0,88300.0,90238.5859375,88514.953125,-0.019100840229187566,-0.002428438556550394,0.0026213108235444166,0.0006790618044609617,-7.436361973124515,1
2025-12-21 23:00:00+00:00,2025-12-19 21:00:00+00:00,50.0,10,87895.0,88650.0,87760.1875,88445.3046875,0.007806696943303493,0.0023143717263820474,0.001632566906667861,0.0008563417683013841,0.7961830719370322,-1
2026-01-02 05:00:00+00:00,2025-12-31 21:00:00+00:00,32.0,29,88120.0,89125.0,87637.1953125,88529.6484375,0.010183497107793649,0.006724883392260406,0.005536618088147781,0.0009534441977726987,1.2462872047346683,-1
2026-01-04 23:00:00+00:00,2026-01-02 21:00:00+00:00,50.0,27,90530.0,91995.0,90046.5703125,91168.3984375,0.012458310417673646,0.009066755330430443,0.0057103863319373045,0.0010435844536845658,3.2161929843271078,-1
2026-01-11 23:00:00+00:00,2026-01-09 21:00:00+00:00,50.0,20,90645.0,90520.0,90421.0390625,90400.2109375,-0.0002303460037171856,0.0013250971569394032,0.003825020884164736,0.0012918890213590708,-1.9350917036166202,0
2026-01-19 04:00:00+00:00,2026-01-16 21:00:00+00:00,55.0,12,95665.0,95665.0,95443.859375,92654.5546875,-0.02922455887435138,0.03249106665779644,0.002901360311214073,0.0008481979945953543,34.88537645116526,0
2026-02-01 23:00:00+00:00,2026-01-30 21:00:00+00:00,50.0,27,84650.0,76295.0,84250.5546875,77169.71875,-0.08404497707776593,-0.011334999844093585,0.0017397300114807537,0.0015717109315111337,-8.318787884871131,1
2026-02-08 23:00:00+00:00,2026-02-06 21:00:00+00:00,50.0,20,70260.0,72170.0,70341.296875,71010.4765625,0.009513325986712617,0.016328906573094715,0.0033528161438985556,0.0013153486915419147,9.865133490941451,-1
2026-02-15 23:00:00+00:00,2026-02-13 21:00:00+00:00,50.0,13,68835.0,68835.0,68800.84375,68902.6015625,0.0014790198339682536,-0.0009811177077062583,0.002124058701791745,0.0008155376830595117,-3.8075204542956858,0
2026-03-01 23:00:00+00:00,2026-02-27 21:00:00+00:00,50.0,30,65880.0,66355.0,65518.3984375,65230.65625,-0.004391776880420584,0.017236431681614484,0.00177876774210169,0.0018024270332691666,8.576027575150341,0
2026-03-08 22:00:00+00:00,2026-03-06 21:00:00+00:00,49.0,23,68295.0,66115.0,68278.59375,66976.671875,-0.019067789822487358,-0.012865253690242384,0.003681894383054905,0.001278375795259153,-12.943884055582297,1
2026-03-15 22:00:00+00:00,2026-03-13 20:00:00+00:00,50.0,16,71325.0,72020.0,71357.3984375,72108.640625,0.01052788083576206,-0.0012292649567612335,0.002383164666175101,0.0007732472717722648,-4.671765106466823,0
2026-03-22 22:00:00+00:00,2026-03-20 20:00:00+00:00,50.0,9,70155.0,68145.0,70047.375,67877.453125,-0.030977918515861624,0.003941616290571437,0.0015104539633170272,0.0008319446114325014,2.9222646482056804,0
2026-04-05 22:00:00+00:00,2026-04-03 03:00:00+00:00,67.0,25,66780.0,67905.0,66586.28125,67522.359375,0.01405812289599817,0.005666872848369087,0.0033764016074408114,0.0006698582866282388,3.4193370249362194,-1
2026-04-12 22:00:00+00:00,2026-04-10 20:00:00+00:00,50.0,18,73635.0,71025.0,73377.0703125,71345.109375,-0.02769204233483613,-0.004486773905096442,0.0030373237184441386,0.000727844422194602,-10.337508118635936,1
2026-04-20 09:00:00+00:00,2026-04-17 20:00:00+00:00,61.0,10,77600.0,77600.0,77380.0,74737.9765625,-0.03414349234298264,0.038294098517727804,0.0018647110713654325,0.000662651494501094,54.9751834088744,0
2026-05-03 22:00:00+00:00,2026-05-01 20:00:00+00:00,50.0,28,78775.0,79325.0,77872.8125,78877.1328125,0.012896931294217762,0.0056780358455046365,0.0047700971103112385,0.0008355507830070733,1.0866350120884416,-1
2026-05-10 22:00:00+00:00,2026-05-08 20:00:00+00:00,50.0,21,80385.0,81455.0,80131.1484375,80682.0,0.006874374987020815,0.009580823479834466,0.0037535186556576336,0.0012182671441492627,4.783273399567992,-1
2026-05-17 22:00:00+00:00,2026-05-15 20:00:00+00:00,50.0,14,79210.0,78110.0,79083.7421875,78350.2265625,-0.009275175968037841,-0.003066060853166408,0.00209376117262211,0.0005093992041922982,-10.12923063743281,1
