lookback_hours,minimum_spot_move,entry_z,exit_z,stop_z_extension,maximum_hold_hours,trades,return_pct,profit_factor,win_rate_pct,max_drawdown_pct,sharpe,recovery_factor,average_trade_pct,maximum_loss_streak,score
168,0.005,0.5,0.0,1.5,6,7,1.2696344647714852,2.2617642297432967,42.857142857142854,0.9656400498933682,2.2228291118302868,1.3148113159884844,0.18188735464720032,4,0.26574021229749034
336,0.005,1.0,0.0,1.0,12,5,2.392140935266829,4.446864663989488,60.0,0.6498005698005627,4.2075522344136544,3.681346318303517,0.47657574810977266,2,0.25895052744871583
336,0.005,1.0,0.25,1.0,12,5,2.392140935266829,4.446864663989488,60.0,0.6498005698005627,4.2075522344136544,3.681346318303517,0.47657574810977266,2,0.25895052744871583
336,0.005,1.0,0.0,1.5,12,5,2.3355388209131744,4.119590926663485,60.0,0.7047211066488202,4.016740729845349,3.3141320713656883,0.4655916407401225,2,0.08180530690901389
336,0.005,1.0,0.25,1.5,12,5,2.3355388209131744,4.119590926663485,60.0,0.7047211066488202,4.016740729845349,3.3141320713656883,0.4655916407401225,2,0.08180530690901389
720,0.005,0.5,0.25,1.0,12,5,1.6193059606532723,5.5478707905981794,60.0,0.313961334810986,3.734926050449576,5.157660454043306,0.32333407537039477,2,-0.10465083147329146
720,0.005,0.5,0.25,1.5,12,5,1.6193059606532723,5.5478707905981794,60.0,0.313961334810986,3.734926050449576,5.157660454043306,0.32333407537039477,2,-0.10465083147329146
168,0.005,0.5,0.0,1.5,48,7,3.762173044816719,2.298161783916012,42.857142857142854,2.866970611195885,2.085501350049121,1.3122468120618171,0.5439505380904248,4,-0.12118260196728375
168,0.005,1.0,0.0,1.0,12,5,1.5806712619622854,5.44082955884744,60.0,0.313961334810986,3.624536523116501,5.0346048595885105,0.31572390364647884,1,-0.16536343563089329
168,0.005,1.0,0.0,1.5,12,5,1.5806712619622854,5.44082955884744,60.0,0.313961334810986,3.624536523116501,5.0346048595885105,0.31572390364647884,1,-0.16536343563089329
168,0.005,1.5,0.0,1.0,12,5,1.5806712619622854,5.44082955884744,60.0,0.313961334810986,3.624536523116501,5.0346048595885105,0.31572390364647884,1,-0.16536343563089329
168,0.005,1.5,0.0,1.5,12,5,1.5806712619622854,5.44082955884744,60.0,0.313961334810986,3.624536523116501,5.0346048595885105,0.31572390364647884,1,-0.16536343563089329
336,0.005,0.5,0.0,1.0,6,9,1.0792941790215727,1.8932628132524485,44.44444444444444,1.1517790487313717,1.6286675046573253,0.9370670357395043,0.12061562305211392,3,-0.32264089314401984
336,0.005,0.5,0.25,1.0,6,9,1.0353348523806538,1.8278670011887055,44.44444444444444,1.1947680829145213,1.5584899239898493,0.8665571730498981,0.11578470517771837,3,-0.44511928719315824
336,0.005,0.5,0.25,1.0,24,9,3.6119890007875632,2.185383786037571,44.44444444444444,3.007559717363806,1.752041156179436,1.2009700023358316,0.40736988192337104,3,-0.548942344022258
336,0.005,0.5,0.25,1.0,48,9,3.6119890007875632,2.185383786037571,44.44444444444444,3.007559717363806,1.752041156179436,1.2009700023358316,0.40736988192337104,3,-0.548942344022258
720,0.005,0.5,0.0,1.0,6,5,1.1068260343968017,4.707667046812934,40.0,0.25673086538919865,3.5486068298448212,4.311230878760434,0.2211973000849218,3,-0.568548897718032
720,0.005,0.5,0.0,1.5,6,5,1.1068260343968017,4.707667046812934,40.0,0.25673086538919865,3.5486068298448212,4.311230878760434,0.2211973000849218,3,-0.568548897718032
720,0.005,0.5,0.25,1.0,6,5,1.1068260343968017,4.707667046812934,40.0,0.25673086538919865,3.5486068298448212,4.311230878760434,0.2211973000849218,3,-0.568548897718032
720,0.005,0.5,0.25,1.5,6,5,1.1068260343968017,4.707667046812934,40.0,0.25673086538919865,3.5486068298448212,4.311230878760434,0.2211973000849218,3,-0.568548897718032
168,0.005,1.0,0.0,1.0,6,5,1.1007035864813997,4.614021998875249,40.0,0.26277074414059465,3.5227374780382728,4.188836128166809,0.2199864670808646,3,-0.5889050341218378
168,0.005,1.0,0.0,1.5,6,5,1.1007035864813997,4.614021998875249,40.0,0.26277074414059465,3.5227374780382728,4.188836128166809,0.2199864670808646,3,-0.5889050341218378
168,0.005,1.5,0.0,1.0,6,5,1.1007035864813997,4.614021998875249,40.0,0.26277074414059465,3.5227374780382728,4.188836128166809,0.2199864670808646,3,-0.5889050341218378
168,0.005,1.5,0.0,1.5,6,5,1.1007035864813997,4.614021998875249,40.0,0.26277074414059465,3.5227374780382728,4.188836128166809,0.2199864670808646,3,-0.5889050341218378
168,0.005,1.0,0.25,1.0,24,5,2.9311245506973505,3.1460873532905267,60.0,1.340869565217384,2.2789680492632383,2.1859878296381137,0.5933445443918948,2,-0.6243861872760783
168,0.005,1.0,0.25,1.0,48,5,2.9311245506973505,3.1460873532905267,60.0,1.340869565217384,2.2789680492632383,2.1859878296381137,0.5933445443918948,2,-0.6243861872760783
168,0.005,1.0,0.25,1.5,24,5,2.9311245506973505,3.1460873532905267,60.0,1.340869565217384,2.2789680492632383,2.1859878296381137,0.5933445443918948,2,-0.6243861872760783
168,0.005,1.0,0.25,1.5,48,5,2.9311245506973505,3.1460873532905267,60.0,1.340869565217384,2.2789680492632383,2.1859878296381137,0.5933445443918948,2,-0.6243861872760783
168,0.005,1.5,0.25,1.0,24,5,2.9311245506973505,3.1460873532905267,60.0,1.340869565217384,2.2789680492632383,2.1859878296381137,0.5933445443918948,2,-0.6243861872760783
168,0.005,1.5,0.25,1.0,48,5,2.9311245506973505,3.1460873532905267,60.0,1.340869565217384,2.2789680492632383,2.1859878296381137,0.5933445443918948,2,-0.6243861872760783
168,0.005,1.5,0.25,1.5,24,5,2.9311245506973505,3.1460873532905267,60.0,1.340869565217384,2.2789680492632383,2.1859878296381137,0.5933445443918948,2,-0.6243861872760783
168,0.005,1.5,0.25,1.5,48,5,2.9311245506973505,3.1460873532905267,60.0,1.340869565217384,2.2789680492632383,2.1859878296381137,0.5933445443918948,2,-0.6243861872760783
336,0.005,1.5,0.0,1.0,24,3,4.3107465424128355,104.30859988022162,66.66666666666666,-0.0,5.1777510283167825,0.0,1.4296940838223255,1,-0.6537032519238082
336,0.005,1.5,0.0,1.0,48,3,4.3107465424128355,104.30859988022162,66.66666666666666,-0.0,5.1777510283167825,0.0,1.4296940838223255,1,-0.6537032519238082
336,0.005,1.5,0.0,1.5,24,3,4.3107465424128355,104.30859988022162,66.66666666666666,-0.0,5.1777510283167825,0.0,1.4296940838223255,1,-0.6537032519238082
336,0.005,1.5,0.0,1.5,48,3,4.3107465424128355,104.30859988022162,66.66666666666666,-0.0,5.1777510283167825,0.0,1.4296940838223255,1,-0.6537032519238082
336,0.005,1.5,0.25,1.0,24,3,4.3107465424128355,104.30859988022162,66.66666666666666,-0.0,5.1777510283167825,0.0,1.4296940838223255,1,-0.6537032519238082
336,0.005,1.5,0.25,1.0,48,3,4.3107465424128355,104.30859988022162,66.66666666666666,-0.0,5.1777510283167825,0.0,1.4296940838223255,1,-0.6537032519238082
336,0.005,1.5,0.25,1.5,24,3,4.3107465424128355,104.30859988022162,66.66666666666666,-0.0,5.1777510283167825,0.0,1.4296940838223255,1,-0.6537032519238082
336,0.005,1.5,0.25,1.5,48,3,4.3107465424128355,104.30859988022162,66.66666666666666,-0.0,5.1777510283167825,0.0,1.4296940838223255,1,-0.6537032519238082
720,0.005,1.5,0.0,1.0,24,3,4.3107465424128355,104.30859988022162,66.66666666666666,-0.0,5.1777510283167825,0.0,1.4296940838223255,1,-0.6537032519238082
720,0.005,1.5,0.0,1.0,48,3,4.3107465424128355,104.30859988022162,66.66666666666666,-0.0,5.1777510283167825,0.0,1.4296940838223255,1,-0.6537032519238082
720,0.005,1.5,0.0,1.5,24,3,4.3107465424128355,104.30859988022162,66.66666666666666,-0.0,5.1777510283167825,0.0,1.4296940838223255,1,-0.6537032519238082
720,0.005,1.5,0.0,1.5,48,3,4.3107465424128355,104.30859988022162,66.66666666666666,-0.0,5.1777510283167825,0.0,1.4296940838223255,1,-0.6537032519238082
720,0.005,1.5,0.25,1.0,24,3,4.3107465424128355,104.30859988022162,66.66666666666666,-0.0,5.1777510283167825,0.0,1.4296940838223255,1,-0.6537032519238082
720,0.005,1.5,0.25,1.0,48,3,4.3107465424128355,104.30859988022162,66.66666666666666,-0.0,5.1777510283167825,0.0,1.4296940838223255,1,-0.6537032519238082
720,0.005,1.5,0.25,1.5,24,3,4.3107465424128355,104.30859988022162,66.66666666666666,-0.0,5.1777510283167825,0.0,1.4296940838223255,1,-0.6537032519238082
720,0.005,1.5,0.25,1.5,48,3,4.3107465424128355,104.30859988022162,66.66666666666666,-0.0,5.1777510283167825,0.0,1.4296940838223255,1,-0.6537032519238082
336,0.005,1.0,0.0,1.0,6,5,1.59260266201795,3.3013529378654916,60.0,0.6498005698005627,3.5367469700997223,2.4509099191875947,0.31819322919352494,2,-0.6747487986629495
336,0.005,1.0,0.25,1.0,6,5,1.59260266201795,3.3013529378654916,60.0,0.6498005698005627,3.5367469700997223,2.4509099191875947,0.31819322919352494,2,-0.6747487986629495
336,0.005,1.0,0.0,1.5,6,5,1.5364425303824758,3.0583848702836685,60.0,0.7047211066488202,3.3094555653303614,2.180213585043257,0.30720912182387494,2,-0.8587480165246821
336,0.005,1.0,0.25,1.5,6,5,1.5364425303824758,3.0583848702836685,60.0,0.7047211066488202,3.3094555653303614,2.180213585043257,0.30720912182387494,2,-0.8587480165246821
336,0.005,0.5,0.0,1.0,24,9,3.3815780695220843,2.0388932619268854,44.44444444444444,3.2232501862637264,1.6365513593635987,1.0491205690247352,0.38267852389867907,3,-1.1259869380007856
336,0.005,0.5,0.0,1.0,48,9,3.3815780695220843,2.0388932619268854,44.44444444444444,3.2232501862637264,1.6365513593635987,1.0491205690247352,0.38267852389867907,3,-1.1259869380007856
168,0.005,1.0,0.0,1.0,24,5,2.588971362888315,2.552895525815599,40.0,1.6506210880433358,1.9906188451558742,1.568483149550276,0.5268502702877199,3,-1.4888365001455144
168,0.005,1.0,0.0,1.0,48,5,2.588971362888315,2.552895525815599,40.0,1.6506210880433358,1.9906188451558742,1.568483149550276,0.5268502702877199,3,-1.4888365001455144
168,0.005,1.0,0.0,1.5,24,5,2.588971362888315,2.552895525815599,40.0,1.6506210880433358,1.9906188451558742,1.568483149550276,0.5268502702877199,3,-1.4888365001455144
168,0.005,1.0,0.0,1.5,48,5,2.588971362888315,2.552895525815599,40.0,1.6506210880433358,1.9906188451558742,1.568483149550276,0.5268502702877199,3,-1.4888365001455144
168,0.005,1.5,0.0,1.0,24,5,2.588971362888315,2.552895525815599,40.0,1.6506210880433358,1.9906188451558742,1.568483149550276,0.5268502702877199,3,-1.4888365001455144
168,0.005,1.5,0.0,1.0,48,5,2.588971362888315,2.552895525815599,40.0,1.6506210880433358,1.9906188451558742,1.568483149550276,0.5268502702877199,3,-1.4888365001455144
168,0.005,1.5,0.0,1.5,24,5,2.588971362888315,2.552895525815599,40.0,1.6506210880433358,1.9906188451558742,1.568483149550276,0.5268502702877199,3,-1.4888365001455144
168,0.005,1.5,0.0,1.5,48,5,2.588971362888315,2.552895525815599,40.0,1.6506210880433358,1.9906188451558742,1.568483149550276,0.5268502702877199,3,-1.4888365001455144
720,0.005,1.0,0.0,1.0,24,4,3.182606316219072,3.8561541160926938,50.0,1.0815186963838541,2.814998169738738,2.942719646789626,0.8018908887707793,2,-1.8766720944089617
720,0.005,1.0,0.0,1.0,48,4,3.182606316219072,3.8561541160926938,50.0,1.0815186963838541,2.814998169738738,2.942719646789626,0.8018908887707793,2,-1.8766720944089617
720,0.005,1.0,0.0,1.5,24,4,3.182606316219072,3.8561541160926938,50.0,1.0815186963838541,2.814998169738738,2.942719646789626,0.8018908887707793,2,-1.8766720944089617
720,0.005,1.0,0.0,1.5,48,4,3.182606316219072,3.8561541160926938,50.0,1.0815186963838541,2.814998169738738,2.942719646789626,0.8018908887707793,2,-1.8766720944089617
720,0.005,1.0,0.25,1.0,12,4,1.534367666272951,5.3125408938646945,50.0,0.313961334810986,3.9254397758929365,4.88712301849744,0.3832539133745247,2,-2.1514863807649407
720,0.005,1.0,0.25,1.5,12,4,1.534367666272951,5.3125408938646945,50.0,0.313961334810986,3.9254397758929365,4.88712301849744,0.3832539133745247,2,-2.1514863807649407
720,0.005,1.0,0.0,1.0,6,4,1.1278664336973998,5.060638295571428,50.0,0.23597422320732475,4.104033555370356,4.779617105494047,0.2816980596964914,2,-2.405288190039516
720,0.005,1.0,0.0,1.5,6,4,1.1278664336973998,5.060638295571428,50.0,0.23597422320732475,4.104033555370356,4.779617105494047,0.2816980596964914,2,-2.405288190039516
720,0.005,1.0,0.25,1.0,6,4,1.1278664336973998,5.060638295571428,50.0,0.23597422320732475,4.104033555370356,4.779617105494047,0.2816980596964914,2,-2.405288190039516
720,0.005,1.0,0.25,1.5,6,4,1.1278664336973998,5.060638295571428,50.0,0.23597422320732475,4.104033555370356,4.779617105494047,0.2816980596964914,2,-2.405288190039516
720,0.005,0.5,0.0,1.0,12,5,0.8368629283847628,1.7560871645938259,60.0,1.0815186963838541,1.4120615354553154,0.7737849851166533,0.16982260305582042,2,-2.5030028090999554
720,0.005,0.5,0.0,1.5,12,5,0.8368629283847628,1.7560871645938259,60.0,1.0815186963838541,1.4120615354553154,0.7737849851166533,0.16982260305582042,2,-2.5030028090999554
336,0.005,1.5,0.0,1.0,12,3,1.854150316165959,45.487047691365376,66.66666666666666,-0.0,6.854953957710671,0.0,0.6156589961030288,1,-2.774858892291907
336,0.005,1.5,0.0,1.5,12,3,1.854150316165959,45.487047691365376,66.66666666666666,-0.0,6.854953957710671,0.0,0.6156589961030288,1,-2.774858892291907
336,0.005,1.5,0.25,1.0,12,3,1.854150316165959,45.487047691365376,66.66666666666666,-0.0,6.854953957710671,0.0,0.6156589961030288,1,-2.774858892291907
336,0.005,1.5,0.25,1.5,12,3,1.854150316165959,45.487047691365376,66.66666666666666,-0.0,6.854953957710671,0.0,0.6156589961030288,1,-2.774858892291907
720,0.005,1.5,0.0,1.0,12,3,1.854150316165959,45.487047691365376,66.66666666666666,-0.0,6.854953957710671,0.0,0.6156589961030288,1,-2.774858892291907
720,0.005,1.5,0.0,1.5,12,3,1.854150316165959,45.487047691365376,66.66666666666666,-0.0,6.854953957710671,0.0,0.6156589961030288,1,-2.774858892291907
720,0.005,1.5,0.25,1.0,12,3,1.854150316165959,45.487047691365376,66.66666666666666,-0.0,6.854953957710671,0.0,0.6156589961030288,1,-2.774858892291907
720,0.005,1.5,0.25,1.5,12,3,1.854150316165959,45.487047691365376,66.66666666666666,-0.0,6.854953957710671,0.0,0.6156589961030288,1,-2.774858892291907
336,0.01,0.5,0.0,1.0,24,3,3.227188692280536,7.902258397704487,66.66666666666666,0.46998572373689873,3.424424218559293,6.866567491924794,1.0813209694880719,1,-2.792905049612953
336,0.01,0.5,0.0,1.0,48,3,3.227188692280536,7.902258397704487,66.66666666666666,0.46998572373689873,3.424424218559293,6.866567491924794,1.0813209694880719,1,-2.792905049612953
336,0.01,0.5,0.25,1.0,24,3,3.227188692280536,7.902258397704487,66.66666666666666,0.46998572373689873,3.424424218559293,6.866567491924794,1.0813209694880719,1,-2.792905049612953
336,0.01,0.5,0.25,1.0,48,3,3.227188692280536,7.902258397704487,66.66666666666666,0.46998572373689873,3.424424218559293,6.866567491924794,1.0813209694880719,1,-2.792905049612953
720,0.005,0.5,0.25,1.0,24,5,2.0426388588576483,1.9491818291589327,40.0,2.1743758517085987,1.486119308580086,0.9394138815755183,0.42176940426507475,3,-2.9217010569892325
720,0.005,0.5,0.25,1.0,48,5,2.0426388588576483,1.9491818291589327,40.0,2.1743758517085987,1.486119308580086,0.9394138815755183,0.42176940426507475,3,-2.9217010569892325
720,0.005,0.5,0.25,1.5,24,5,2.0426388588576483,1.9491818291589327,40.0,2.1743758517085987,1.486119308580086,0.9394138815755183,0.42176940426507475,3,-2.9217010569892325
720,0.005,0.5,0.25,1.5,48,5,2.0426388588576483,1.9491818291589327,40.0,2.1743758517085987,1.486119308580086,0.9394138815755183,0.42176940426507475,3,-2.9217010569892325
336,0.005,1.5,0.0,1.0,6,3,1.3670665816515104,33.82415372288521,66.66666666666666,-0.0,7.538190257272992,0.0,0.4542554873310986,1,-3.1252953668938908
336,0.005,1.5,0.0,1.5,6,3,1.3670665816515104,33.82415372288521,66.66666666666666,-0.0,7.538190257272992,0.0,0.4542554873310986,1,-3.1252953668938908
336,0.005,1.5,0.25,1.0,6,3,1.3670665816515104,33.82415372288521,66.66666666666666,-0.0,7.538190257272992,0.0,0.4542554873310986,1,-3.1252953668938908
336,0.005,1.5,0.25,1.5,6,3,1.3670665816515104,33.82415372288521,66.66666666666666,-0.0,7.538190257272992,0.0,0.4542554873310986,1,-3.1252953668938908
720,0.005,1.5,0.0,1.0,6,3,1.3670665816515104,33.82415372288521,66.66666666666666,-0.0,7.538190257272992,0.0,0.4542554873310986,1,-3.1252953668938908
720,0.005,1.5,0.0,1.5,6,3,1.3670665816515104,33.82415372288521,66.66666666666666,-0.0,7.538190257272992,0.0,0.4542554873310986,1,-3.1252953668938908
720,0.005,1.5,0.25,1.0,6,3,1.3670665816515104,33.82415372288521,66.66666666666666,-0.0,7.538190257272992,0.0,0.4542554873310986,1,-3.1252953668938908
720,0.005,1.5,0.25,1.5,6,3,1.3670665816515104,33.82415372288521,66.66666666666666,-0.0,7.538190257272992,0.0,0.4542554873310986,1,-3.1252953668938908
336,0.005,0.5,0.0,1.5,12,9,0.5792297080114528,1.2356324007427686,66.66666666666666,2.5529092112852703,0.5149898179609108,0.22689005368891976,0.06826907920669148,2,-3.1471361453242706
168,0.01,0.5,0.25,1.0,24,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.01,0.5,0.25,1.0,48,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.01,0.5,0.25,1.5,24,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.01,0.5,0.25,1.5,48,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.01,1.0,0.25,1.0,24,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.01,1.0,0.25,1.0,48,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.01,1.0,0.25,1.5,24,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.01,1.0,0.25,1.5,48,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.01,1.5,0.25,1.0,24,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.01,1.5,0.25,1.0,48,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.01,1.5,0.25,1.5,24,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.01,1.5,0.25,1.5,48,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.015,0.5,0.25,1.0,24,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.015,0.5,0.25,1.0,48,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.015,0.5,0.25,1.5,24,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.015,0.5,0.25,1.5,48,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.015,1.0,0.25,1.0,24,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.015,1.0,0.25,1.0,48,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.015,1.0,0.25,1.5,24,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.015,1.0,0.25,1.5,48,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.015,1.5,0.25,1.0,24,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.015,1.5,0.25,1.0,48,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.015,1.5,0.25,1.5,24,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
168,0.015,1.5,0.25,1.5,48,2,3.714632659204953,999.0,100.0,-0.0,5.150357488601989,0.0,1.8569743161005556,0,-3.2552958430746495
