utc_day;balance_at_observation;min_equity;max_equity
2026.02.04;9341.43;9341.43;9341.43
2026.02.05;9341.43;9341.43;9341.43
2026.02.06;9341.43;9341.43;9341.43
2026.02.08;9341.43;9341.43;9341.43
2026.02.09;9341.43;9341.43;9341.43
2026.02.10;9341.43;9341.43;9341.43
2026.02.11;9341.43;9341.43;9341.43
2026.02.12;9341.43;9341.43;9341.43
2026.02.13;9341.43;9341.43;9341.43
2026.02.15;9341.43;9341.43;9341.43
2026.02.16;9341.43;9341.43;9341.43
2026.02.17;9341.43;9341.43;9341.43
2026.02.18;9341.43;9341.43;9341.43
2026.02.19;9340.64;9281.23;9383.88
2026.02.20;9373.22;9358.58;9450.03
2026.02.22;9373.22;9373.22;9373.22
2026.02.23;9557.39;9337.21;9557.39
2026.02.24;9556.52;9514.15;9580.04
2026.02.25;9459.99;9459.99;9581.33
2026.02.26;9459.99;9459.99;9459.99
2026.02.27;9459.99;9459.99;9459.99
2026.03.01;9459.99;9459.99;9459.99
2026.03.02;9459.99;9459.99;9459.99
2026.03.03;9459.51;9402.49;9485.39
2026.03.04;9361.67;9361.67;9451.69
2026.03.05;9361.67;9361.67;9361.67
2026.03.06;9361.67;9361.67;9361.67
2026.03.08;9361.67;9361.67;9361.67
2026.03.09;9361.67;9361.67;9361.67
2026.03.10;9361.67;9361.67;9361.67
2026.03.11;9361.67;9361.67;9361.67
2026.03.12;9361.67;9361.67;9361.67
2026.03.13;9361.67;9361.67;9361.67
2026.03.15;9361.67;9361.67;9361.67
2026.03.16;9361.67;9361.67;9361.67
2026.03.17;9361.67;9361.67;9361.67
2026.03.18;9267.06;9267.06;9369.17
2026.03.19;9267.06;9267.06;9267.06
2026.03.20;9267.06;9267.06;9267.06
2026.03.22;9267.06;9267.06;9267.06
2026.03.23;9267.06;9267.06;9267.06
2026.03.24;9267.06;9267.06;9267.06
2026.03.25;9267.06;9267.06;9267.06
2026.03.26;9267.06;9267.06;9267.06
2026.03.27;9267.06;9267.06;9267.06
2026.03.29;9267.06;9267.06;9267.06
2026.03.30;9267.06;9267.06;9267.06
2026.03.31;9267.06;9267.06;9267.06
2026.04.01;9267.06;9267.06;9267.06
2026.04.02;9266.53;9197.09;9285.94
2026.04.03;9266.53;9220.46;9303.83
2026.04.05;9159.87;9159.87;9190.55
2026.04.06;9159.87;9159.87;9159.87
2026.04.07;9342.71;9148.19;9342.71
2026.04.08;9342.71;9342.71;9342.71
2026.04.09;9342.71;9342.71;9342.71
2026.04.10;9342.71;9342.71;9342.71
2026.04.12;9342.71;9342.71;9342.71
2026.04.13;9342.71;9342.71;9342.71
2026.04.14;9342.71;9342.71;9342.71
2026.04.15;9342.71;9342.71;9342.71
2026.04.16;9342.71;9342.71;9342.71
2026.04.17;9342.71;9342.71;9342.71
2026.04.19;9342.71;9342.71;9342.71
2026.04.20;9342.71;9342.71;9342.71
2026.04.21;9246.89;9246.89;9424.36
2026.04.22;9246.89;9246.89;9246.89
2026.04.23;9246.89;9246.89;9246.89
2026.04.24;9246.89;9246.89;9246.89
2026.04.26;9246.89;9246.89;9246.89
2026.04.27;9246.89;9246.89;9246.89
2026.04.28;9246.89;9246.89;9246.89
2026.04.29;9246.89;9246.89;9246.89
2026.04.30;9246.89;9246.89;9246.89
2026.05.01;9246.89;9246.89;9246.89
2026.05.03;9246.89;9246.89;9246.89
2026.05.04;9246.89;9246.89;9246.89
2026.05.05;9246.89;9246.89;9246.89
2026.05.06;9246.89;9246.89;9246.89
2026.05.07;9246.89;9246.89;9246.89
2026.05.08;9246.89;9246.89;9246.89
2026.05.10;9246.89;9246.89;9246.89
2026.05.11;9246.89;9246.89;9246.89
2026.05.12;9246.89;9246.89;9246.89
2026.05.13;9246.89;9246.89;9246.89
2026.05.14;9246.89;9246.89;9246.89
2026.05.15;9246.89;9246.89;9246.89
2026.05.17;9246.89;9246.89;9246.89
2026.05.18;9246.89;9246.89;9246.89
2026.05.19;9246.89;9246.89;9246.89
2026.05.20;9246.89;9246.89;9246.89
2026.05.21;9246.89;9246.89;9246.89
2026.05.22;9246.89;9246.89;9246.89
2026.05.24;9246.89;9246.89;9246.89
2026.05.25;9246.89;9246.89;9246.89
2026.05.26;9246.89;9246.89;9246.89
2026.05.27;9246.89;9246.89;9246.89
2026.05.28;9246.89;9246.89;9246.89
2026.05.29;9246.89;9246.89;9246.89
2026.05.31;9246.89;9246.89;9246.89
2026.06.01;9154.90;9154.90;9270.11
2026.06.02;9154.90;9154.90;9154.90
2026.06.03;9154.90;9154.90;9154.90
2026.06.04;9154.90;9154.90;9154.90
2026.06.05;9154.90;9154.90;9154.90
2026.06.07;9154.90;9154.90;9154.90
2026.06.08;9154.90;9154.90;9154.90
2026.06.09;9154.90;9154.90;9154.90
2026.06.10;9154.90;9154.90;9154.90
2026.06.11;9154.90;9154.90;9154.90
2026.06.12;9154.90;9154.90;9154.90
2026.06.14;9154.90;9154.90;9154.90
2026.06.15;9154.90;9154.90;9154.90
2026.06.16;9154.90;9154.90;9154.90
2026.06.17;9154.90;9154.90;9154.90
2026.06.18;9154.90;9154.90;9154.90
2026.06.19;9154.90;9154.90;9154.90
2026.06.21;9154.90;9154.90;9154.90
2026.06.22;9154.90;9154.90;9154.90
2026.06.23;9154.90;9154.90;9154.90
2026.06.24;9154.90;9154.90;9154.90
2026.06.25;9060.93;9060.93;9185.98
2026.06.26;9060.93;9060.93;9060.93
2026.06.28;9060.93;9060.93;9060.93
2026.06.29;9060.93;9060.93;9060.93
2026.06.30;9060.93;9060.93;9060.93
2026.07.01;9060.93;9060.93;9060.93
2026.07.02;9060.93;9060.93;9060.93
2026.07.03;9060.93;9060.93;9060.93
2026.07.05;9060.93;9060.93;9060.93
2026.07.06;9060.93;9060.93;9060.93
2026.07.07;9060.93;9060.93;9060.93
2026.07.08;9060.93;9060.93;9060.93
2026.07.09;9060.93;9060.93;9060.93
2026.07.10;9060.93;9060.93;9060.93
2026.07.12;9060.93;9060.93;9060.93
2026.07.13;9060.93;9060.93;9060.93
2026.07.14;9060.93;9060.93;9060.93
2026.07.15;9060.93;9060.93;9060.93
2026.07.16;9060.93;9060.93;9060.93
2026.07.17;9060.93;9060.93;9060.93
2026.07.19;9060.93;9060.93;9060.93
2026.07.20;9060.93;9060.93;9060.93
2026.07.21;9060.93;9060.93;9060.93
2026.07.22;9060.93;9060.93;9060.93
2026.07.23;9060.93;9060.93;9060.93
2026.07.24;9060.93;9060.93;9060.93
2026.07.26;9060.93;9060.93;9060.93
2026.07.27;9060.93;9060.93;9060.93
2026.07.28;9060.93;9060.93;9060.93
2026.07.29;9060.93;9060.93;9060.93
2026.07.30;9060.93;9060.93;9060.93
2026.07.31;9060.93;9060.93;9060.93
2026.08.02;9060.93;9060.93;9060.93
2026.08.03;9242.74;9040.20;9242.74
2026.08.04;9242.74;9242.74;9242.74
2026.08.05;9242.74;9242.74;9242.74
2026.08.06;9242.74;9242.74;9242.74
2026.08.07;9242.74;9242.74;9242.74
2026.08.09;9242.74;9242.74;9242.74
2026.08.10;9242.74;9242.74;9242.74
2026.08.11;9242.74;9242.74;9242.74
2026.08.12;9242.74;9242.74;9242.74
2026.08.13;9242.74;9242.74;9242.74
2026.08.14;9242.74;9242.74;9242.74
2026.08.16;9242.74;9242.74;9242.74
2026.08.17;9242.74;9242.74;9242.74
2026.08.18;9242.74;9242.74;9242.74
2026.08.19;9242.74;9242.74;9242.74
2026.08.20;9242.74;9242.74;9242.74
2026.08.21;9242.74;9242.74;9242.74
2026.08.23;9242.74;9242.74;9242.74
2026.08.24;9242.74;9242.74;9242.74
2026.08.25;9242.74;9242.74;9242.74
2026.08.26;9242.74;9242.74;9242.74
2026.08.27;9242.74;9242.74;9242.74
2026.08.28;9242.74;9242.74;9242.74
2026.08.30;9242.74;9242.74;9242.74
2026.08.31;9242.74;9242.74;9242.74
2026.09.01;9242.74;9242.74;9242.74
2026.09.02;9242.74;9242.74;9242.74
2026.09.03;9242.74;9242.74;9242.74
2026.09.04;9242.74;9242.74;9242.74
2026.09.06;9242.74;9242.74;9242.74
2026.09.07;9242.74;9242.74;9242.74
2026.09.08;9242.74;9242.74;9242.74
2026.09.09;9242.74;9242.74;9242.74
2026.09.10;9242.74;9242.74;9242.74
2026.09.11;9242.74;9242.74;9242.74
2026.09.13;9242.74;9242.74;9242.74
2026.09.14;9242.74;9242.74;9242.74
2026.09.15;9242.74;9242.74;9242.74
2026.09.16;9242.74;9242.74;9242.74
2026.09.17;9242.74;9242.74;9242.74
2026.09.18;9242.74;9242.74;9242.74
