timeframe_minutes,maximum_body_range,minimum_upper_wick_body,maximum_lower_wick_range,trend_lookback_bars,minimum_trend_atr,location_lookback_bars,volume_multiplier,entry_mode,stop_mode,stop_buffer_atr,reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
30,0.4,3.0,0.1,8,0.5,20,1.25,1,1,0.0,1.0,24,0,64,35,29,54.6875,1.1538486282212634,4.572261294885016,0.07144158273257838,4.343696508747197,9.496542106112958,10434.36965087472,12,6,6,50.0,0.9806434924723382,-0.1174749668884959,-0.009789580574041326,-0.17754418427105012,4.240810472698483,9982.245581572895,0.66903133691992
30,0.4,3.0,0.1,8,0.5,20,1.25,1,1,0.0,1.0,24,1,64,35,29,54.6875,1.1538486282212634,4.572261294885016,0.07144158273257838,4.343696508747197,9.496542106112958,10434.36965087472,12,6,6,50.0,0.9806434924723382,-0.1174749668884959,-0.009789580574041326,-0.17754418427105012,4.240810472698483,9982.245581572895,0.66903133691992
30,0.25,3.0,0.1,8,0.5,20,1.25,1,1,0.0,1.0,24,0,64,35,29,54.6875,1.1538486282212634,4.572261294885016,0.07144158273257838,4.343696508747197,9.496542106112958,10434.36965087472,12,6,6,50.0,0.9806434924723382,-0.1174749668884959,-0.009789580574041326,-0.17754418427105012,4.240810472698483,9982.245581572895,0.66903133691992
30,0.25,3.0,0.1,8,0.5,20,1.25,1,1,0.0,1.0,24,1,64,35,29,54.6875,1.1538486282212634,4.572261294885016,0.07144158273257838,4.343696508747197,9.496542106112958,10434.36965087472,12,6,6,50.0,0.9806434924723382,-0.1174749668884959,-0.009789580574041326,-0.17754418427105012,4.240810472698483,9982.245581572895,0.66903133691992
30,0.25,3.0,0.1,8,0.5,20,1.25,1,1,0.0,1.0,6,0,64,35,29,54.6875,1.1538486282212634,4.572261294885016,0.07144158273257838,4.343696508747197,9.496542106112958,10434.36965087472,12,6,6,50.0,0.9806434924723382,-0.1174749668884959,-0.009789580574041326,-0.17754418427105012,4.240810472698483,9982.245581572895,0.66903133691992
30,0.25,3.0,0.1,8,0.5,20,1.25,1,1,0.0,1.0,6,1,64,35,29,54.6875,1.1538486282212634,4.572261294885016,0.07144158273257838,4.343696508747197,9.496542106112958,10434.36965087472,12,6,6,50.0,0.9806434924723382,-0.1174749668884959,-0.009789580574041326,-0.17754418427105012,4.240810472698483,9982.245581572895,0.66903133691992
30,0.4,3.0,0.1,8,0.5,20,1.25,1,1,0.0,1.0,48,1,64,35,29,54.6875,1.1538486282212634,4.572261294885016,0.07144158273257838,4.343696508747197,9.496542106112958,10434.36965087472,12,6,6,50.0,0.9806434924723382,-0.1174749668884959,-0.009789580574041326,-0.17754418427105012,4.240810472698483,9982.245581572895,0.66903133691992
30,0.4,3.0,0.1,8,0.5,20,1.25,1,1,0.0,1.0,48,0,64,35,29,54.6875,1.1538486282212634,4.572261294885016,0.07144158273257838,4.343696508747197,9.496542106112958,10434.36965087472,12,6,6,50.0,0.9806434924723382,-0.1174749668884959,-0.009789580574041326,-0.17754418427105012,4.240810472698483,9982.245581572895,0.66903133691992
30,0.25,3.0,0.1,8,0.5,20,1.25,1,1,0.0,1.0,48,1,64,35,29,54.6875,1.1538486282212634,4.572261294885016,0.07144158273257838,4.343696508747197,9.496542106112958,10434.36965087472,12,6,6,50.0,0.9806434924723382,-0.1174749668884959,-0.009789580574041326,-0.17754418427105012,4.240810472698483,9982.245581572895,0.66903133691992
30,0.25,3.0,0.1,8,0.5,20,1.25,1,1,0.0,1.0,48,0,64,35,29,54.6875,1.1538486282212634,4.572261294885016,0.07144158273257838,4.343696508747197,9.496542106112958,10434.36965087472,12,6,6,50.0,0.9806434924723382,-0.1174749668884959,-0.009789580574041326,-0.17754418427105012,4.240810472698483,9982.245581572895,0.66903133691992
30,0.4,3.0,0.1,8,0.5,20,1.25,1,1,0.1,2.0,48,0,64,23,41,35.9375,1.088495990135928,3.702055722622745,0.05784462066598039,3.089014807281676,12.856302633831726,10308.901480728167,12,4,8,33.333333333333336,0.9867780468714293,-0.1067954244440883,-0.008899618703674025,-0.22596040956209817,5.790552318801535,9977.40395904379,0.5687110010917062
30,0.4,3.0,0.1,8,0.5,20,1.25,1,1,0.1,2.0,24,0,64,23,41,35.9375,1.088495990135928,3.702055722622745,0.05784462066598039,3.089014807281676,12.856302633831726,10308.901480728167,12,4,8,33.333333333333336,0.9867780468714293,-0.1067954244440883,-0.008899618703674025,-0.22596040956209817,5.790552318801535,9977.40395904379,0.5687110010917062
30,0.25,3.0,0.1,8,0.5,20,1.25,1,1,0.1,2.0,24,0,64,23,41,35.9375,1.088495990135928,3.702055722622745,0.05784462066598039,3.089014807281676,12.856302633831726,10308.901480728167,12,4,8,33.333333333333336,0.9867780468714293,-0.1067954244440883,-0.008899618703674025,-0.22596040956209817,5.790552318801535,9977.40395904379,0.5687110010917062
30,0.25,3.0,0.1,8,0.5,20,1.25,1,1,0.1,2.0,48,0,64,23,41,35.9375,1.088495990135928,3.702055722622745,0.05784462066598039,3.089014807281676,12.856302633831726,10308.901480728167,12,4,8,33.333333333333336,0.9867780468714293,-0.1067954244440883,-0.008899618703674025,-0.22596040956209817,5.790552318801535,9977.40395904379,0.5687110010917062
30,0.25,3.0,0.1,8,0.5,20,1.25,1,1,0.0,2.5,6,1,64,17,47,26.5625,1.12316898183491,3.70192949468131,0.05784264835439547,3.2313391927384583,12.142960703328404,10323.133919273845,12,3,9,25.0,0.9096795180565922,-0.5501652378942541,-0.04584710315785451,-0.6330344864758253,3.967439103760982,9936.696551352417,-3.237433986125817
30,0.4,3.0,0.1,8,0.5,20,1.25,1,1,0.0,2.5,6,1,64,17,47,26.5625,1.12316898183491,3.70192949468131,0.05784264835439547,3.2313391927384583,12.142960703328404,10323.133919273845,12,3,9,25.0,0.9096795180565922,-0.5501652378942541,-0.04584710315785451,-0.6330344864758253,3.967439103760982,9936.696551352417,-3.237433986125817
30,0.4,3.0,0.1,8,0.5,20,1.25,1,1,0.0,2.5,48,0,64,18,46,28.125,0.9483686719239165,-2.42773870511484,-0.037933417267419375,-3.1620796125013673,13.829792126678718,9683.792038749863,11,3,8,27.272727272727273,0.924453284712994,-0.6106256518200803,-0.05551142289273458,-0.7405176917084977,5.878637534538131,9925.94823082915,-4.283532582469393
30,0.25,3.0,0.1,8,0.5,20,1.25,1,1,0.0,2.5,48,0,64,18,46,28.125,0.9483686719239165,-2.42773870511484,-0.037933417267419375,-3.1620796125013673,13.829792126678718,9683.792038749863,11,3,8,27.272727272727273,0.924453284712994,-0.6106256518200803,-0.05551142289273458,-0.7405176917084977,5.878637534538131,9925.94823082915,-4.283532582469393
30,0.25,3.0,0.1,8,0.5,20,1.25,1,1,0.0,2.0,6,1,64,20,44,31.25,1.160777492708739,4.821191691268576,0.0753311201760715,4.447104961703419,11.25789063743624,10444.710496170343,12,3,9,25.0,0.8697161486124737,-0.7935923784962666,-0.06613269820802221,-0.8684284482261884,3.967439103760982,9913.157155177381,-5.292816026077295
30,0.4,3.0,0.1,8,0.5,20,1.25,1,1,0.0,2.0,6,1,64,20,44,31.25,1.160777492708739,4.821191691268576,0.0753311201760715,4.447104961703419,11.25789063743624,10444.710496170343,12,3,9,25.0,0.8697161486124737,-0.7935923784962666,-0.06613269820802221,-0.8684284482261884,3.967439103760982,9913.157155177381,-5.292816026077295
30,0.25,2.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,2,0,73,40,33,54.794520547945204,1.2430161536522915,7.1215171635095045,0.0975550296371165,7.038658214835669,5.226338207354945,10703.865821483567,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-5.979795814171361
30,0.25,2.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,2,1,73,40,33,54.794520547945204,1.2430161536522915,7.1215171635095045,0.0975550296371165,7.038658214835669,5.226338207354945,10703.865821483567,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-5.979795814171361
30,0.4,3.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,2,1,71,40,31,56.33802816901409,1.3373541119792838,9.188693087190217,0.12941821249563684,9.28612016681225,5.226338207354975,10928.612016681225,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-5.9797958141713625
30,0.4,3.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,2,0,71,40,31,56.33802816901409,1.3373541119792838,9.188693087190217,0.12941821249563684,9.28612016681225,5.226338207354975,10928.612016681225,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-5.9797958141713625
30,0.25,3.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,2,1,71,40,31,56.33802816901409,1.3373541119792838,9.188693087190217,0.12941821249563684,9.28612016681225,5.226338207354975,10928.612016681225,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-5.9797958141713625
30,0.25,3.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,2,0,71,40,31,56.33802816901409,1.3373541119792838,9.188693087190217,0.12941821249563684,9.28612016681225,5.226338207354975,10928.612016681225,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-5.9797958141713625
30,0.25,3.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,6,1,71,40,31,56.33802816901409,1.2349798375883017,7.442957822325924,0.1048303918637454,7.347337628478345,6.912448776540908,10734.733762847834,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.080962448322518
30,0.25,3.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,6,0,71,40,31,56.33802816901409,1.2349798375883017,7.442957822325924,0.1048303918637454,7.347337628478345,6.912448776540908,10734.733762847834,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.080962448322518
30,0.25,3.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,48,0,71,40,31,56.33802816901409,1.2349798375883017,7.442957822325924,0.1048303918637454,7.347337628478345,6.912448776540908,10734.733762847834,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.080962448322518
30,0.25,3.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,48,1,71,40,31,56.33802816901409,1.2349798375883017,7.442957822325924,0.1048303918637454,7.347337628478345,6.912448776540908,10734.733762847834,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.080962448322518
30,0.25,3.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,24,1,71,40,31,56.33802816901409,1.2349798375883017,7.442957822325924,0.1048303918637454,7.347337628478345,6.912448776540908,10734.733762847834,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.080962448322518
30,0.25,3.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,24,0,71,40,31,56.33802816901409,1.2349798375883017,7.442957822325924,0.1048303918637454,7.347337628478345,6.912448776540908,10734.733762847834,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.080962448322518
30,0.4,3.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,6,0,71,40,31,56.33802816901409,1.2349798375883017,7.442957822325924,0.1048303918637454,7.347337628478345,6.912448776540908,10734.733762847834,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.080962448322518
30,0.4,3.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,24,1,71,40,31,56.33802816901409,1.2349798375883017,7.442957822325924,0.1048303918637454,7.347337628478345,6.912448776540908,10734.733762847834,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.080962448322518
30,0.4,3.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,24,0,71,40,31,56.33802816901409,1.2349798375883017,7.442957822325924,0.1048303918637454,7.347337628478345,6.912448776540908,10734.733762847834,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.080962448322518
30,0.4,3.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,6,1,71,40,31,56.33802816901409,1.2349798375883017,7.442957822325924,0.1048303918637454,7.347337628478345,6.912448776540908,10734.733762847834,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.080962448322518
30,0.4,3.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,48,1,71,40,31,56.33802816901409,1.2349798375883017,7.442957822325924,0.1048303918637454,7.347337628478345,6.912448776540908,10734.733762847834,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.080962448322518
30,0.4,3.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,48,0,71,40,31,56.33802816901409,1.2349798375883017,7.442957822325924,0.1048303918637454,7.347337628478345,6.912448776540908,10734.733762847834,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.080962448322518
30,0.25,2.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,6,0,73,40,33,54.794520547945204,1.159319934102895,5.375781898645216,0.0736408479266468,5.139746613281404,7.881872138903525,10513.97466132814,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.139127850064275
30,0.25,2.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,6,1,73,40,33,54.794520547945204,1.159319934102895,5.375781898645216,0.0736408479266468,5.139746613281404,7.881872138903525,10513.97466132814,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.139127850064275
30,0.25,2.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,48,1,73,40,33,54.794520547945204,1.159319934102895,5.375781898645216,0.0736408479266468,5.139746613281404,7.881872138903525,10513.97466132814,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.139127850064275
30,0.25,2.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,48,0,73,40,33,54.794520547945204,1.159319934102895,5.375781898645216,0.0736408479266468,5.139746613281404,7.881872138903525,10513.97466132814,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.139127850064275
30,0.25,2.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,24,1,73,40,33,54.794520547945204,1.159319934102895,5.375781898645216,0.0736408479266468,5.139746613281404,7.881872138903525,10513.97466132814,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.139127850064275
30,0.25,2.0,0.1,8,0.5,20,1.25,0,1,0.0,1.0,24,0,73,40,33,54.794520547945204,1.159319934102895,5.375781898645216,0.0736408479266468,5.139746613281404,7.881872138903525,10513.97466132814,15,7,8,46.666666666666664,0.8580255790514135,-1.1489288328085303,-0.07659525552056869,-1.216885489061037,4.339130975229262,9878.311451093896,-6.139127850064275
30,0.4,3.0,0.1,8,0.5,10,1.25,1,1,0.0,1.0,2,1,68,35,33,51.470588235294116,1.0178529891753962,0.5399914089944966,0.00794105013227201,0.24540107002806177,8.52650679324057,10024.540107002806,15,7,8,46.666666666666664,0.8583741598796993,-1.145760235379222,-0.07638401569194814,-1.213737490489819,4.265513929253995,9878.626250951018,-6.155984784805872
30,0.4,3.0,0.1,8,0.5,10,1.25,1,1,0.0,1.0,2,0,68,35,33,51.470588235294116,1.0178529891753962,0.5399914089944966,0.00794105013227201,0.24540107002806177,8.52650679324057,10024.540107002806,15,7,8,46.666666666666664,0.8583741598796993,-1.145760235379222,-0.07638401569194814,-1.213737490489819,4.265513929253995,9878.626250951018,-6.155984784805872
30,0.25,3.0,0.1,8,0.5,10,1.25,1,1,0.0,1.0,2,0,68,35,33,51.470588235294116,1.0178529891753962,0.5399914089944966,0.00794105013227201,0.24540107002806177,8.52650679324057,10024.540107002806,15,7,8,46.666666666666664,0.8583741598796993,-1.145760235379222,-0.07638401569194814,-1.213737490489819,4.265513929253995,9878.626250951018,-6.155984784805872
30,0.25,3.0,0.1,8,0.5,10,1.25,1,1,0.0,1.0,2,1,68,35,33,51.470588235294116,1.0178529891753962,0.5399914089944966,0.00794105013227201,0.24540107002806177,8.52650679324057,10024.540107002806,15,7,8,46.666666666666664,0.8583741598796993,-1.145760235379222,-0.07638401569194814,-1.213737490489819,4.265513929253995,9878.626250951018,-6.155984784805872
30,0.25,3.0,0.1,8,0.5,20,1.25,0,1,0.1,2.0,48,1,71,18,53,25.35211267605634,1.147619152555963,4.584507111205371,0.06457052269303339,4.163366054458706,11.581652390436101,10416.336605445871,15,4,11,26.666666666666668,0.8753103116359721,-1.135389848007757,-0.07569265653385047,-1.2520704357618873,5.587576056703152,9874.792956423811,-6.2362853013152915
30,0.25,3.0,0.1,8,0.5,20,1.25,0,1,0.1,2.0,24,1,71,18,53,25.35211267605634,1.147619152555963,4.584507111205371,0.06457052269303339,4.163366054458706,11.581652390436101,10416.336605445871,15,4,11,26.666666666666668,0.8753103116359721,-1.135389848007757,-0.07569265653385047,-1.2520704357618873,5.587576056703152,9874.792956423811,-6.2362853013152915
30,0.4,3.0,0.1,8,0.5,20,1.25,0,1,0.1,2.0,24,1,71,18,53,25.35211267605634,1.147619152555963,4.584507111205371,0.06457052269303339,4.163366054458706,11.581652390436101,10416.336605445871,15,4,11,26.666666666666668,0.8753103116359721,-1.135389848007757,-0.07569265653385047,-1.2520704357618873,5.587576056703152,9874.792956423811,-6.2362853013152915
30,0.4,3.0,0.1,8,0.5,20,1.25,0,1,0.1,2.0,48,1,71,18,53,25.35211267605634,1.147619152555963,4.584507111205371,0.06457052269303339,4.163366054458706,11.581652390436101,10416.336605445871,15,4,11,26.666666666666668,0.8753103116359721,-1.135389848007757,-0.07569265653385047,-1.2520704357618873,5.587576056703152,9874.792956423811,-6.2362853013152915
30,0.25,3.0,0.1,8,0.5,10,1.25,1,1,0.0,1.0,6,1,68,36,32,52.94117647058823,1.0761451749760056,2.4961464471684183,0.03670803598777086,2.178717600454938,10.486422171404245,10217.871760045495,15,7,8,46.666666666666664,0.8583741598796993,-1.145760235379222,-0.07638401569194814,-1.213737490489819,4.265513929253995,9878.626250951018,-6.273579707495692
30,0.25,3.0,0.1,8,0.5,10,1.25,1,1,0.0,1.0,6,0,68,36,32,52.94117647058823,1.0761451749760056,2.4961464471684183,0.03670803598777086,2.178717600454938,10.486422171404245,10217.871760045495,15,7,8,46.666666666666664,0.8583741598796993,-1.145760235379222,-0.07638401569194814,-1.213737490489819,4.265513929253995,9878.626250951018,-6.273579707495692
30,0.25,3.0,0.1,8,0.5,10,1.25,1,1,0.0,1.0,48,0,68,36,32,52.94117647058823,1.0761451749760056,2.4961464471684183,0.03670803598777086,2.178717600454938,10.486422171404245,10217.871760045495,15,7,8,46.666666666666664,0.8583741598796993,-1.145760235379222,-0.07638401569194814,-1.213737490489819,4.265513929253995,9878.626250951018,-6.273579707495692
30,0.25,3.0,0.1,8,0.5,10,1.25,1,1,0.0,1.0,24,0,68,36,32,52.94117647058823,1.0761451749760056,2.4961464471684183,0.03670803598777086,2.178717600454938,10.486422171404245,10217.871760045495,15,7,8,46.666666666666664,0.8583741598796993,-1.145760235379222,-0.07638401569194814,-1.213737490489819,4.265513929253995,9878.626250951018,-6.273579707495692
30,0.4,3.0,0.1,8,0.5,10,1.25,1,1,0.0,1.0,48,1,68,36,32,52.94117647058823,1.0761451749760056,2.4961464471684183,0.03670803598777086,2.178717600454938,10.486422171404245,10217.871760045495,15,7,8,46.666666666666664,0.8583741598796993,-1.145760235379222,-0.07638401569194814,-1.213737490489819,4.265513929253995,9878.626250951018,-6.273579707495692
30,0.4,3.0,0.1,8,0.5,10,1.25,1,1,0.0,1.0,24,0,68,36,32,52.94117647058823,1.0761451749760056,2.4961464471684183,0.03670803598777086,2.178717600454938,10.486422171404245,10217.871760045495,15,7,8,46.666666666666664,0.8583741598796993,-1.145760235379222,-0.07638401569194814,-1.213737490489819,4.265513929253995,9878.626250951018,-6.273579707495692
30,0.4,3.0,0.1,8,0.5,10,1.25,1,1,0.0,1.0,6,1,68,36,32,52.94117647058823,1.0761451749760056,2.4961464471684183,0.03670803598777086,2.178717600454938,10.486422171404245,10217.871760045495,15,7,8,46.666666666666664,0.8583741598796993,-1.145760235379222,-0.07638401569194814,-1.213737490489819,4.265513929253995,9878.626250951018,-6.273579707495692
30,0.4,3.0,0.1,8,0.5,10,1.25,1,1,0.0,1.0,6,0,68,36,32,52.94117647058823,1.0761451749760056,2.4961464471684183,0.03670803598777086,2.178717600454938,10.486422171404245,10217.871760045495,15,7,8,46.666666666666664,0.8583741598796993,-1.145760235379222,-0.07638401569194814,-1.213737490489819,4.265513929253995,9878.626250951018,-6.273579707495692
30,0.4,3.0,0.1,8,0.5,10,1.25,1,1,0.0,1.0,24,1,68,36,32,52.94117647058823,1.0761451749760056,2.4961464471684183,0.03670803598777086,2.178717600454938,10.486422171404245,10217.871760045495,15,7,8,46.666666666666664,0.8583741598796993,-1.145760235379222,-0.07638401569194814,-1.213737490489819,4.265513929253995,9878.626250951018,-6.273579707495692
30,0.4,3.0,0.1,8,0.5,10,1.25,1,1,0.0,1.0,48,0,68,36,32,52.94117647058823,1.0761451749760056,2.4961464471684183,0.03670803598777086,2.178717600454938,10.486422171404245,10217.871760045495,15,7,8,46.666666666666664,0.8583741598796993,-1.145760235379222,-0.07638401569194814,-1.213737490489819,4.265513929253995,9878.626250951018,-6.273579707495692
30,0.25,3.0,0.1,8,0.5,10,1.25,1,1,0.0,1.0,48,1,68,36,32,52.94117647058823,1.0761451749760056,2.4961464471684183,0.03670803598777086,2.178717600454938,10.486422171404245,10217.871760045495,15,7,8,46.666666666666664,0.8583741598796993,-1.145760235379222,-0.07638401569194814,-1.213737490489819,4.265513929253995,9878.626250951018,-6.273579707495692
30,0.25,3.0,0.1,8,0.5,10,1.25,1,1,0.0,1.0,24,1,68,36,32,52.94117647058823,1.0761451749760056,2.4961464471684183,0.03670803598777086,2.178717600454938,10.486422171404245,10217.871760045495,15,7,8,46.666666666666664,0.8583741598796993,-1.145760235379222,-0.07638401569194814,-1.213737490489819,4.265513929253995,9878.626250951018,-6.273579707495692
