timeframe_minutes,maximum_body_range,minimum_upper_wick_body,maximum_lower_wick_range,trend_lookback_bars,minimum_trend_atr,location_lookback_bars,volume_multiplier,entry_mode,stop_mode,stop_buffer_atr,reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
15,0.4,3.0,0.1,8,0.5,20,1.25,2,0,0.25,3.0,24,1,47,13,34,27.659574468085108,1.8581215471889743,16.61823148890697,0.3535793933809994,17.34624131838034,7.6410436169974645,11734.624131838034,8,4,4,50.0,2.962713190312364,7.929638980339997,0.9912048725424997,8.04039155487153,2.8909191531946714,10804.039155487153,38.83544227319167
15,0.4,3.0,0.2,3,1.0,10,1.25,2,0,0.1,3.0,48,1,71,19,52,26.760563380281692,1.795718767747776,25.13469834551696,0.3540098358523515,27.309274832167453,8.488415926147528,12730.927483216745,19,6,13,31.57894736842105,1.7671640826051986,7.791726503154991,0.4100908685871048,7.763578817320749,7.914441284651547,10776.357881732076,38.7255800222321
15,0.25,3.0,0.2,3,1.0,10,1.25,2,0,0.1,3.0,48,1,71,19,52,26.760563380281692,1.795718767747776,25.13469834551696,0.3540098358523515,27.309274832167453,8.488415926147528,12730.927483216745,19,6,13,31.57894736842105,1.7671640826051986,7.791726503154991,0.4100908685871048,7.763578817320749,7.914441284651547,10776.357881732076,38.7255800222321
15,0.25,3.0,0.1,8,0.5,20,1.25,2,0,0.25,3.0,48,1,47,12,35,25.53191489361702,1.8498729774906124,16.461637783146323,0.35024761240736857,17.162765009681124,7.6410436169974645,11716.276500968113,8,4,4,50.0,2.962713190312364,7.929638980339997,0.9912048725424997,8.04039155487153,2.8909191531946714,10804.039155487153,38.48576703643186
15,0.4,3.0,0.1,8,0.5,20,1.25,2,0,0.25,3.0,48,1,47,12,35,25.53191489361702,1.8498729774906124,16.461637783146323,0.35024761240736857,17.162765009681124,7.6410436169974645,11716.276500968113,8,4,4,50.0,2.962713190312364,7.929638980339997,0.9912048725424997,8.04039155487153,2.8909191531946714,10804.039155487153,38.48576703643186
15,0.4,3.0,0.1,8,0.5,20,1.25,2,1,0.25,3.0,6,0,47,17,30,36.170212765957444,1.562893207076729,16.640728116625247,0.3540580450345797,17.153717088490296,7.734007981473821,11715.371708849028,8,3,5,37.5,1.7646568655080712,3.883699315081505,0.4854624143851881,3.79675315817094,3.4131774870337694,10379.675315817094,38.28727289645663
15,0.25,3.0,0.1,8,0.5,20,1.25,2,1,0.25,3.0,6,0,47,17,30,36.170212765957444,1.562893207076729,16.640728116625247,0.3540580450345797,17.153717088490296,7.734007981473821,11715.371708849028,8,3,5,37.5,1.7646568655080712,3.883699315081505,0.4854624143851881,3.79675315817094,3.4131774870337694,10379.675315817094,38.28727289645663
15,0.4,3.0,0.1,8,0.5,20,1.25,2,0,0.0,2.0,48,0,47,22,25,46.808510638297875,1.6526993917811512,16.51415455167208,0.35136499046110803,17.32377898788464,9.224512579084722,11732.377898788465,8,4,4,50.0,1.9687932747797894,3.919379901399276,0.4899224876749095,3.8944370459748967,3.716456188283716,10389.44370459749,38.10814953266164
15,0.25,3.0,0.1,8,0.5,20,1.25,2,0,0.0,2.0,48,0,47,22,25,46.808510638297875,1.6526993917811512,16.51415455167208,0.35136499046110803,17.32377898788464,9.224512579084722,11732.377898788465,8,4,4,50.0,1.9687932747797894,3.919379901399276,0.4899224876749095,3.8944370459748967,3.716456188283716,10389.44370459749,38.10814953266164
15,0.25,3.0,0.1,3,0.5,20,1.25,2,0,0.0,2.0,48,0,45,21,24,46.666666666666664,1.6408420422543908,15.566793788062371,0.34592875084583047,16.245497500567986,8.291303088276745,11624.549750056798,9,5,4,55.55555555555556,2.4556096591731738,5.888859255079757,0.6543176950088619,5.940616533217935,3.716456188283716,10594.061653321794,37.60733949309463
15,0.4,3.0,0.1,3,0.5,20,1.25,2,0,0.0,2.0,48,0,45,21,24,46.666666666666664,1.6408420422543908,15.566793788062371,0.34592875084583047,16.245497500567986,8.291303088276745,11624.549750056798,9,5,4,55.55555555555556,2.4556096591731738,5.888859255079757,0.6543176950088619,5.940616533217935,3.716456188283716,10594.061653321794,37.60733949309463
15,0.4,3.0,0.2,3,1.0,20,1.25,2,0,0.0,3.0,24,1,67,19,48,28.35820895522388,1.793011237490359,22.65431796865298,0.33812414878586533,24.318142333443248,9.073073183635776,12431.814233344325,16,5,11,31.25,1.8997737133570696,6.421190470934587,0.40132440443341166,6.393244505226781,6.928900405336111,10639.324450522678,37.13737429695472
15,0.25,3.0,0.2,3,1.0,20,1.25,2,0,0.0,3.0,24,1,67,19,48,28.35820895522388,1.793011237490359,22.65431796865298,0.33812414878586533,24.318142333443248,9.073073183635776,12431.814233344325,16,5,11,31.25,1.8997737133570696,6.421190470934587,0.40132440443341166,6.393244505226781,6.928900405336111,10639.324450522678,37.13737429695472
15,0.25,3.0,0.2,3,1.0,20,1.25,2,0,0.25,3.0,48,1,66,17,49,25.757575757575758,1.7813816061613696,22.26265133917073,0.3373128990783444,23.832533244887145,7.732919064574554,12383.253324488714,16,5,11,31.25,1.842645558697228,6.840883269264337,0.42755520432902105,6.801649391475539,5.14103956971833,10680.164939147553,37.11339931068832
15,0.4,3.0,0.2,3,1.0,20,1.25,2,0,0.25,3.0,48,1,66,17,49,25.757575757575758,1.7813816061613696,22.26265133917073,0.3373128990783444,23.832533244887145,7.732919064574554,12383.253324488714,16,5,11,31.25,1.842645558697228,6.840883269264337,0.42755520432902105,6.801649391475539,5.14103956971833,10680.164939147553,37.11339931068832
15,0.25,3.0,0.1,3,0.5,20,1.25,2,0,0.25,3.0,24,1,45,13,32,28.88888888888889,1.817122853102931,14.980520234215923,0.33290044964924276,15.495749377517987,6.693425951858606,11549.574937751799,9,5,4,55.55555555555556,3.69905496076878,10.90456391317468,1.2116182125749644,11.25451210076962,2.8909191531946714,11125.451210076963,36.752943623318025
15,0.4,3.0,0.1,3,0.5,20,1.25,2,0,0.25,3.0,24,1,45,13,32,28.88888888888889,1.817122853102931,14.980520234215923,0.33290044964924276,15.495749377517987,6.693425951858606,11549.574937751799,9,5,4,55.55555555555556,3.69905496076878,10.90456391317468,1.2116182125749644,11.25451210076962,2.8909191531946714,11125.451210076963,36.752943623318025
15,0.4,3.0,0.2,3,1.0,20,1.25,2,0,0.1,3.0,24,1,66,20,46,30.303030303030305,1.9008542073868022,25.69226317075281,0.3892767147083759,28.09643961129076,9.037780927103652,12809.643961129075,16,5,11,31.25,1.6619352023486118,5.380539600862376,0.3362837250538985,5.287204989227923,6.89251863180015,10528.720498922792,36.693297388866476
15,0.25,3.0,0.2,3,1.0,20,1.25,2,0,0.1,3.0,24,1,66,20,46,30.303030303030305,1.9008542073868022,25.69226317075281,0.3892767147083759,28.09643961129076,9.037780927103652,12809.643961129075,16,5,11,31.25,1.6619352023486118,5.380539600862376,0.3362837250538985,5.287204989227923,6.89251863180015,10528.720498922792,36.693297388866476
15,0.4,3.0,0.1,8,0.5,20,1.25,2,0,0.25,2.5,24,1,47,15,32,31.914893617021278,1.8077390832260323,15.61823148890693,0.33230279763631765,16.293734420191264,6.718422992892001,11629.373442019127,8,4,4,50.0,2.467681021715906,5.9296389803400045,0.7412048725425006,5.95759460364258,3.0339243672510685,10595.759460364257,36.662375008243934
15,0.25,3.0,0.1,8,0.5,20,1.25,2,0,0.25,2.5,24,1,47,15,32,31.914893617021278,1.8077390832260323,15.61823148890693,0.33230279763631765,16.293734420191264,6.718422992892001,11629.373442019127,8,4,4,50.0,2.467681021715906,5.9296389803400045,0.7412048725425006,5.95759460364258,3.0339243672510685,10595.759460364257,36.662375008243934
15,0.25,3.0,0.1,3,0.5,20,1.25,2,0,0.0,2.0,24,0,45,22,23,48.888888888888886,1.6486053978144872,15.104526784854807,0.33565615077455124,15.73712046019593,8.291303088276745,11573.712046019593,9,5,4,55.55555555555556,2.4556096591731738,5.888859255079757,0.6543176950088619,5.940616533217935,3.716456188283716,10594.061653321794,36.595606197086894
15,0.4,3.0,0.1,3,0.5,20,1.25,2,0,0.0,2.0,24,0,45,22,23,48.888888888888886,1.6486053978144872,15.104526784854807,0.33565615077455124,15.73712046019593,8.291303088276745,11573.712046019593,9,5,4,55.55555555555556,2.4556096591731738,5.888859255079757,0.6543176950088619,5.940616533217935,3.716456188283716,10594.061653321794,36.595606197086894
15,0.25,3.0,0.2,3,1.0,20,1.25,2,0,0.25,3.0,48,0,66,23,43,34.84848484848485,1.515256987931901,22.38526922003755,0.3391707457581447,23.617239137744185,12.176810151396518,12361.723913774418,16,6,10,37.5,1.775209285226875,7.840883269264335,0.49005520432902094,7.8164006938203245,5.799606629518951,10781.640069382032,36.500301277000105
15,0.4,3.0,0.2,3,1.0,20,1.25,2,0,0.25,3.0,48,0,66,23,43,34.84848484848485,1.515256987931901,22.38526922003755,0.3391707457581447,23.617239137744185,12.176810151396518,12361.723913774418,16,6,10,37.5,1.775209285226875,7.840883269264335,0.49005520432902094,7.8164006938203245,5.799606629518951,10781.640069382032,36.500301277000105
15,0.25,3.0,0.2,3,1.0,10,1.25,2,0,0.1,3.0,24,1,71,21,50,29.577464788732396,1.8115065112475863,25.62682762651744,0.360941234176302,27.93650608659277,8.037553836572695,12793.650608659276,19,6,13,31.57894736842105,1.6247313373350392,6.34510377745349,0.33395283039228896,6.250017850979472,8.771195482201753,10625.001785097948,36.41804721232227
15,0.4,3.0,0.2,3,1.0,10,1.25,2,0,0.1,3.0,24,1,71,21,50,29.577464788732396,1.8115065112475863,25.62682762651744,0.360941234176302,27.93650608659277,8.037553836572695,12793.650608659276,19,6,13,31.57894736842105,1.6247313373350392,6.34510377745349,0.33395283039228896,6.250017850979472,8.771195482201753,10625.001785097948,36.41804721232227
15,0.25,3.0,0.1,8,0.5,20,1.25,2,0,0.1,2.0,24,1,47,19,28,40.42553191489362,1.7671688489633885,15.579970572050453,0.33148873557554154,16.330785512594083,8.22483171070627,11633.078551259408,8,4,4,50.0,1.9704644468731858,3.923839501125772,0.4904799376407215,3.8990533056793897,3.6258482424705045,10389.905330567939,36.409443810572185
15,0.4,3.0,0.1,8,0.5,20,1.25,2,0,0.1,2.0,24,1,47,19,28,40.42553191489362,1.7671688489633885,15.579970572050453,0.33148873557554154,16.330785512594083,8.22483171070627,11633.078551259408,8,4,4,50.0,1.9704644468731858,3.923839501125772,0.4904799376407215,3.8990533056793897,3.6258482424705045,10389.905330567939,36.409443810572185
15,0.25,3.0,0.2,3,1.0,20,1.25,2,0,0.25,3.0,24,1,66,19,47,28.78787878787879,1.7981731854792127,22.734854964100272,0.34446749945606475,24.41791014185666,7.732919064574554,12441.791014185666,16,5,11,31.25,1.6556875087646168,5.323094226602533,0.33269338916265834,5.227805867501312,5.901507486913518,10522.78058675013,36.40006012432622
15,0.4,3.0,0.2,3,1.0,20,1.25,2,0,0.25,3.0,24,1,66,19,47,28.78787878787879,1.7981731854792127,22.734854964100272,0.34446749945606475,24.41791014185666,7.732919064574554,12441.791014185666,16,5,11,31.25,1.6556875087646168,5.323094226602533,0.33269338916265834,5.227805867501312,5.901507486913518,10522.78058675013,36.40006012432622
15,0.4,3.0,0.2,3,1.0,20,1.25,2,0,0.0,3.0,48,1,67,17,50,25.37313432835821,1.7750586293448942,22.147897348206612,0.3305656320627853,23.69102328574617,9.073073183635776,12369.102328574618,16,5,11,31.25,2.095284965962644,7.816446826565858,0.48852792666036615,7.854292216826053,6.026397661503894,10785.429221682605,36.345617408355785
15,0.25,3.0,0.2,3,1.0,20,1.25,2,0,0.0,3.0,48,1,67,17,50,25.37313432835821,1.7750586293448942,22.147897348206612,0.3305656320627853,23.69102328574617,9.073073183635776,12369.102328574618,16,5,11,31.25,2.095284965962644,7.816446826565858,0.48852792666036615,7.854292216826053,6.026397661503894,10785.429221682605,36.345617408355785
15,0.25,3.0,0.1,8,0.5,20,1.25,2,0,0.0,2.0,24,1,47,19,28,40.42553191489362,1.7642097011750089,15.549828002392422,0.3308474043062217,16.29538523816867,8.307559396598634,11629.538523816867,8,4,4,50.0,2.6152252984426942,4.919379901399276,0.6149224876749095,4.943986304094894,2.80806702371796,10494.398630409489,36.3344287269099
15,0.4,3.0,0.1,8,0.5,20,1.25,2,0,0.0,2.0,24,1,47,19,28,40.42553191489362,1.7642097011750089,15.549828002392422,0.3308474043062217,16.29538523816867,8.307559396598634,11629.538523816867,8,4,4,50.0,2.6152252984426942,4.919379901399276,0.6149224876749095,4.943986304094894,2.80806702371796,10494.398630409489,36.3344287269099
15,0.25,3.0,0.1,8,0.5,20,1.25,2,0,0.25,2.5,48,1,47,14,33,29.78723404255319,1.799487326789052,15.461637783146282,0.32897101666268685,16.111903755003087,6.718422992892001,11611.19037550031,8,4,4,50.0,2.467681021715906,5.9296389803400045,0.7412048725425006,5.95759460364258,3.0339243672510685,10595.759460364257,36.31269339800689
15,0.4,3.0,0.1,8,0.5,20,1.25,2,0,0.25,2.5,48,1,47,14,33,29.78723404255319,1.799487326789052,15.461637783146282,0.32897101666268685,16.111903755003087,6.718422992892001,11611.19037550031,8,4,4,50.0,2.467681021715906,5.9296389803400045,0.7412048725425006,5.95759460364258,3.0339243672510685,10595.759460364257,36.31269339800689
15,0.4,3.0,0.1,8,0.5,20,1.25,2,0,0.1,3.0,24,1,47,13,34,27.659574468085108,1.7636785468913425,15.579970572050453,0.33148873557554154,16.128186733666674,10.008061202722796,11612.818673366666,8,4,4,50.0,2.9597653054783897,7.923839501125772,0.9904799376407215,8.034175643681586,2.974186523479566,10803.41756436816,36.29546943690709
15,0.25,3.0,0.1,8,0.5,20,1.25,2,0,0.1,3.0,24,1,47,13,34,27.659574468085108,1.7636785468913425,15.579970572050453,0.33148873557554154,16.128186733666674,10.008061202722796,11612.818673366666,8,4,4,50.0,2.9597653054783897,7.923839501125772,0.9904799376407215,8.034175643681586,2.974186523479566,10803.41756436816,36.29546943690709
15,0.4,3.0,0.2,3,1.0,10,1.25,2,0,0.25,3.0,24,1,71,21,50,29.577464788732396,1.8741750225653142,26.676180748342983,0.37572085561046453,29.293113953048056,7.05371638894881,12929.311395304805,19,6,13,31.57894736842105,1.620050058855207,6.290172349177289,0.3310617025882784,6.192740717223377,7.798547709235386,10619.274071722339,36.17793074133953
15,0.25,3.0,0.2,3,1.0,10,1.25,2,0,0.25,3.0,24,1,71,21,50,29.577464788732396,1.8741750225653142,26.676180748342983,0.37572085561046453,29.293113953048056,7.05371638894881,12929.311395304805,19,6,13,31.57894736842105,1.620050058855207,6.290172349177289,0.3310617025882784,6.192740717223377,7.798547709235386,10619.274071722339,36.17793074133953
30,0.4,2.0,0.1,3,1.0,20,1.25,0,0,0.25,2.5,24,0,52,20,32,38.46153846153846,1.5346438292461846,17.328683921645283,0.3332439215701016,18.004140590307436,8.890453368480738,11800.414059030743,13,5,8,38.46153846153846,1.5414082062765033,4.372156441578582,0.33631972627527557,4.267235641975264,2.9985644179033724,10426.723564197526,36.12415834635521
30,0.4,2.0,0.1,3,1.0,20,1.25,0,0,0.25,2.5,48,0,52,20,32,38.46153846153846,1.5346438292461846,17.328683921645283,0.3332439215701016,18.004140590307436,8.890453368480738,11800.414059030743,13,5,8,38.46153846153846,1.5414082062765033,4.372156441578582,0.33631972627527557,4.267235641975264,2.9985644179033724,10426.723564197526,36.12415834635521
15,0.25,3.0,0.1,3,0.5,20,1.25,2,0,0.25,1.5,24,1,45,23,22,51.111111111111114,1.8048821532326025,14.664910315047198,0.32588689588993774,15.40882822375118,5.458295803176384,11540.882822375119,9,5,4,55.55555555555556,1.842684328532054,3.404563913174673,0.37828487924163035,3.385176887376473,3.9799611445071825,10338.517688737647,36.1012146565678
15,0.4,3.0,0.1,3,0.5,20,1.25,2,0,0.25,1.5,24,1,45,23,22,51.111111111111114,1.8048821532326025,14.664910315047198,0.32588689588993774,15.40882822375118,5.458295803176384,11540.882822375119,9,5,4,55.55555555555556,1.842684328532054,3.404563913174673,0.37828487924163035,3.385176887376473,3.9799611445071825,10338.517688737647,36.1012146565678
15,0.4,3.0,0.1,8,0.5,20,1.25,2,0,0.1,2.0,48,1,47,18,29,38.297872340425535,1.7590889683367246,15.418774266786347,0.328059026952901,16.143559250492977,8.22483171070627,11614.355925049298,8,4,4,50.0,1.9704644468731858,3.923839501125772,0.4904799376407215,3.8990533056793897,3.6258482424705045,10389.905330567939,36.0503131870548
15,0.25,3.0,0.1,8,0.5,20,1.25,2,0,0.1,2.0,48,1,47,18,29,38.297872340425535,1.7590889683367246,15.418774266786347,0.328059026952901,16.143559250492977,8.22483171070627,11614.355925049298,8,4,4,50.0,1.9704644468731858,3.923839501125772,0.4904799376407215,3.8990533056793897,3.6258482424705045,10389.905330567939,36.0503131870548
15,0.25,3.0,0.1,3,0.5,20,1.25,2,0,0.25,2.5,6,1,45,18,27,40.0,1.840992051456738,14.615765313134654,0.3247947847363256,15.228280604011402,5.761339092578358,11522.82806040114,9,4,5,44.44444444444444,2.3240973843157806,5.6688245364042045,0.6298693929338005,5.681798513447478,3.0339243672510685,10568.179851344748,36.046040740290735
15,0.4,3.0,0.1,3,0.5,20,1.25,2,0,0.25,2.5,6,1,45,18,27,40.0,1.840992051456738,14.615765313134654,0.3247947847363256,15.228280604011402,5.761339092578358,11522.82806040114,9,4,5,44.44444444444444,2.3240973843157806,5.6688245364042045,0.6298693929338005,5.681798513447478,3.0339243672510685,10568.179851344748,36.046040740290735
15,0.25,3.0,0.1,8,0.5,20,1.25,2,0,0.0,2.0,48,1,47,18,29,38.297872340425535,1.7559848018608455,15.385409982726289,0.32734914856864444,16.104481128173198,8.307559396598634,11610.44811281732,8,4,4,50.0,2.6152252984426942,4.919379901399276,0.6149224876749095,4.943986304094894,2.80806702371796,10494.398630409489,35.968153354523835
15,0.4,3.0,0.1,8,0.5,20,1.25,2,0,0.0,2.0,48,1,47,18,29,38.297872340425535,1.7559848018608455,15.385409982726289,0.32734914856864444,16.104481128173198,8.307559396598634,11610.44811281732,8,4,4,50.0,2.6152252984426942,4.919379901399276,0.6149224876749095,4.943986304094894,2.80806702371796,10494.398630409489,35.968153354523835
15,0.4,3.0,0.1,8,0.5,20,1.25,2,0,0.1,3.0,48,1,47,12,35,25.53191489361702,1.7556360714551993,15.418774266786347,0.328059026952901,15.94128654012874,10.008061202722796,11594.128654012873,8,4,4,50.0,2.9597653054783897,7.923839501125772,0.9904799376407215,8.034175643681586,2.974186523479566,10803.41756436816,35.936413623770754
15,0.25,3.0,0.1,8,0.5,20,1.25,2,0,0.1,3.0,48,1,47,12,35,25.53191489361702,1.7556360714551993,15.418774266786347,0.328059026952901,15.94128654012874,10.008061202722796,11594.128654012873,8,4,4,50.0,2.9597653054783897,7.923839501125772,0.9904799376407215,8.034175643681586,2.974186523479566,10803.41756436816,35.936413623770754
15,0.25,3.0,0.1,3,0.5,20,1.25,2,0,0.25,1.5,48,1,45,22,23,48.888888888888886,1.7961257416584988,14.508316609286549,0.3224070357619233,15.228381150577963,5.458295803176384,11522.838115057795,9,5,4,55.55555555555556,1.842684328532054,3.404563913174673,0.37828487924163035,3.385176887376473,3.9799611445071825,10338.517688737647,35.735715820618154
15,0.4,3.0,0.1,3,0.5,20,1.25,2,0,0.25,1.5,48,1,45,22,23,48.888888888888886,1.7961257416584988,14.508316609286549,0.3224070357619233,15.228381150577963,5.458295803176384,11522.838115057795,9,5,4,55.55555555555556,1.842684328532054,3.404563913174673,0.37828487924163035,3.385176887376473,3.9799611445071825,10338.517688737647,35.735715820618154
15,0.4,3.0,0.1,3,0.5,20,1.25,2,0,0.25,3.0,48,1,45,11,34,24.444444444444443,1.7910303801629883,14.508316609286389,0.32240703576191976,14.952350574992778,6.693425951858606,11495.235057499278,9,5,4,55.55555555555556,3.69905496076878,10.90456391317468,1.2116182125749644,11.25451210076962,2.8909191531946714,11125.451210076963,35.65141728870584
15,0.25,3.0,0.1,3,0.5,20,1.25,2,0,0.25,3.0,48,1,45,11,34,24.444444444444443,1.7910303801629883,14.508316609286389,0.32240703576191976,14.952350574992778,6.693425951858606,11495.235057499278,9,5,4,55.55555555555556,3.69905496076878,10.90456391317468,1.2116182125749644,11.25451210076962,2.8909191531946714,11125.451210076963,35.65141728870584
15,0.4,3.0,0.1,3,0.5,20,1.25,2,0,0.25,2.5,24,1,45,15,30,33.333333333333336,1.7911483511163588,14.48052023421583,0.3217893385381295,15.018279762947873,5.761339092578358,11501.827976294788,9,5,4,55.55555555555556,3.080264750023207,8.404563913174687,0.9338404347971875,8.579965530720024,3.0339243672510685,10857.996553072002,35.64580871979037
15,0.25,3.0,0.1,3,0.5,20,1.25,2,0,0.25,2.5,24,1,45,15,30,33.333333333333336,1.7911483511163588,14.48052023421583,0.3217893385381295,15.018279762947873,5.761339092578358,11501.827976294788,9,5,4,55.55555555555556,3.080264750023207,8.404563913174687,0.9338404347971875,8.579965530720024,3.0339243672510685,10857.996553072002,35.64580871979037
15,0.25,3.0,0.1,8,0.5,20,1.25,2,0,0.25,3.0,6,1,47,15,32,31.914893617021278,1.820160040233933,15.12792654611849,0.3218707775769891,15.698461256269391,7.6410436169974645,11569.84612562694,8,3,5,37.5,2.0963790019279016,4.693899603569491,0.5867374504461864,4.646130806426774,2.8909191531946714,10464.613080642677,35.58865767888056
15,0.4,3.0,0.1,8,0.5,20,1.25,2,0,0.25,3.0,6,1,47,15,32,31.914893617021278,1.820160040233933,15.12792654611849,0.3218707775769891,15.698461256269391,7.6410436169974645,11569.84612562694,8,3,5,37.5,2.0963790019279016,4.693899603569491,0.5867374504461864,4.646130806426774,2.8909191531946714,10464.613080642677,35.58865767888056
