entry_time_utc,exit_time_utc,direction,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-04-20 08:00:00+00:00,2022-04-20 08:36:00+00:00,short,14107.425000000001,14135.179464285715,14024.16160714286,stop,-1.0153128518577832,9898.468714814222
2022-04-25 14:00:00+00:00,2022-04-25 14:07:00+00:00,short,13253.975,13308.488392857143,13090.434821428571,stop,-1.0077962492834196,9798.712318369831
2022-04-27 08:45:00+00:00,2022-04-27 13:44:00+00:00,short,13148.525000000001,13204.944642857145,12979.266071428572,stop,-1.007532837474271,9699.98707411262
2022-05-02 15:00:00+00:00,2022-05-02 19:30:00+00:00,short,12914.425000000001,13012.12142857143,12621.335714285713,stop,-1.0043502101992248,9602.565233544472
2022-05-27 09:15:00+00:00,2022-05-27 09:40:00+00:00,short,12309.275000000001,12341.44017857143,12212.779464285713,stop,-1.0132130464954663,9505.270789799963
2022-06-21 00:15:00+00:00,2022-06-21 00:33:00+00:00,short,11390.725,11406.104464285714,11344.586607142859,stop,-1.0276342525398665,9407.59137136731
2022-07-11 09:00:00+00:00,2022-07-11 13:36:00+00:00,short,12037.425000000001,12066.768750000001,11949.393750000001,target,2.9855165069222824,9688.456564663278
2022-07-15 14:00:00+00:00,2022-07-15 14:00:00+00:00,short,11873.925000000001,11919.344642857144,11737.666071428572,stop,-1.0093571849813088,9590.665432214057
2022-07-29 07:15:00+00:00,2022-07-29 07:18:00+00:00,short,12887.875,12904.160714285714,12839.017857142859,stop,-1.0260964912280264,9492.25595072869
2022-08-12 16:00:00+00:00,2022-08-12 17:20:00+00:00,short,13439.325,13488.558928571429,13291.623214285717,stop,-1.0086322585325014,9396.513995147168
2022-08-18 10:30:00+00:00,2022-08-18 12:00:00+00:00,short,13491.125,13515.5,13418.0,stop,-1.0174358974358675,9300.910488652955
2022-08-18 12:45:00+00:00,2022-08-18 13:34:00+00:00,short,13496.625,13518.566964285714,13430.799107142859,target,2.980630722278771,9578.136284129392
2022-08-25 05:30:00+00:00,2022-08-25 06:11:00+00:00,short,12965.225,12975.894642857143,12933.216071428571,stop,-1.0398326359831944,9478.539697128066
2022-08-29 13:15:00+00:00,2022-08-29 13:21:00+00:00,short,12472.725,12500.582142857143,12389.153571428571,stop,-1.015256410256384,9382.308215254277
2022-09-08 06:45:00+00:00,2022-09-08 07:23:00+00:00,short,12306.525000000001,12323.310714285715,12256.16785714286,target,2.9746808510638725,9661.40194112124
2022-10-13 12:45:00+00:00,2022-10-13 13:02:00+00:00,short,10482.775000000001,10514.475892857145,10387.672321428572,stop,-1.0134065624559692,9563.49265982467
2022-10-26 09:15:00+00:00,2022-10-26 11:31:00+00:00,short,11492.775000000001,11520.020535714288,11411.038392857143,stop,-1.015598885793845,9466.365934928514
2022-11-17 08:45:00+00:00,2022-11-17 09:51:00+00:00,short,11747.225,11767.841071428571,11685.376785714288,target,2.9793850151581114,9748.405423073806
2022-11-21 15:15:00+00:00,2022-11-21 17:58:00+00:00,short,11589.675000000001,11610.764285714287,11526.407142857142,target,2.97984758679089,10038.893046823861
2022-12-13 10:15:00+00:00,2022-12-13 10:23:00+00:00,short,11724.125,11743.82142857143,11665.035714285712,stop,-1.0215775158657827,9936.337972615696
2023-01-18 15:30:00+00:00,2023-01-18 15:50:00+00:00,short,11649.775000000001,11683.837500000001,11547.587500000001,target,2.987522935779838,10233.188348524192
2023-03-24 09:15:00+00:00,2023-03-24 09:25:00+00:00,short,12735.525000000001,12752.28392857143,12685.248214285713,stop,-1.025359616409119,10128.261367727342
2023-05-02 07:30:00+00:00,2023-05-02 08:10:00+00:00,short,13233.725,13244.716071428573,13200.751785714283,stop,-1.0386677497968433,10023.062383285625
2023-06-19 08:00:00+00:00,2023-06-19 11:50:00+00:00,short,15090.725,15102.54642857143,15055.260714285712,target,2.964048338368644,10320.150797311057
2023-07-05 15:15:00+00:00,2023-07-06 03:52:00+00:00,short,15235.325,15263.999107142858,15149.30267857143,target,2.9851782656079964,10628.225695890356
2023-07-31 13:15:00+00:00,2023-07-31 13:32:00+00:00,short,15766.225,15782.064285714287,15718.707142857142,stop,-1.0268320180382846,10519.091671495582
2023-08-04 14:00:00+00:00,2023-08-04 14:32:00+00:00,short,15365.325,15408.972321428573,15234.383035714283,stop,-1.0097371381814293,10412.876496289142
2023-09-01 13:45:00+00:00,2023-09-01 14:09:00+00:00,short,15518.625,15545.9375,15436.6875,stop,-1.0155606407322388,10307.127421024772
2023-09-14 06:15:00+00:00,2023-09-14 06:28:00+00:00,short,15410.025000000001,15421.123214285715,15376.73035714286,stop,-1.0382944489138541,10200.109089169793
2023-09-26 08:45:00+00:00,2023-09-26 11:26:00+00:00,short,14685.925000000001,14710.255357142858,14612.93392857143,stop,-1.0174678899082272,10096.32625445188
2023-11-08 15:15:00+00:00,2023-11-08 17:07:00+00:00,short,15294.275000000001,15313.078571428572,15237.86428571429,target,2.977397910731282,10396.934061412545
2023-11-13 17:15:00+00:00,2023-11-13 19:42:00+00:00,short,15488.325,15522.89642857143,15384.610714285713,stop,-1.0122933884297307,10291.686585309468
2023-12-04 09:15:00+00:00,2023-12-04 13:37:00+00:00,short,15934.225,15948.00625,15892.88125,target,2.969160997732479,10597.263329409341
2024-01-16 16:15:00+00:00,2024-01-17 07:17:00+00:00,short,16841.175,16890.40714285714,16693.478571428575,target,2.9913674283641782,10914.266412943274
2024-02-20 07:45:00+00:00,2024-02-20 07:53:00+00:00,short,17644.925,17659.179464285713,17602.161607142858,stop,-1.02981522079544,10801.86963618462
2024-03-19 10:15:00+00:00,2024-03-19 12:16:00+00:00,short,17968.025,17995.413392857143,17885.859821428578,target,2.9844824775876377,11124.24954272841
2024-04-08 15:30:00+00:00,2024-04-09 13:17:00+00:00,short,18142.075,18184.5125,18014.7625,stop,-1.0100147275404836,11011.892984018497
2024-05-10 08:00:00+00:00,2024-05-10 08:17:00+00:00,short,18146.925,18158.183928571427,18113.148214285717,stop,-1.037747819191057,10897.617304725192
2024-05-17 07:00:00+00:00,2024-05-17 08:08:00+00:00,short,18565.975000000002,18573.854464285716,18542.33660714286,target,2.9460623229462644,11218.667902238574
2024-05-20 12:30:00+00:00,2024-05-20 13:27:00+00:00,short,18584.425,18594.8,18553.3,target,2.9590361445783833,11550.632340406026
2024-06-11 06:45:00+00:00,2024-06-11 08:48:00+00:00,short,19063.725000000002,19071.769642857143,19039.59107142858,target,2.947169811320835,11891.049089759133
2024-07-03 09:15:00+00:00,2024-07-03 09:47:00+00:00,short,20019.875,20035.526785714286,19972.91964285714,stop,-1.0271534512264215,11768.909768646645
2024-07-22 14:15:00+00:00,2024-07-22 14:35:00+00:00,short,19765.475000000002,19802.800892857143,19653.49732142858,stop,-1.011386197823208,11649.880639612285
2024-08-16 07:15:00+00:00,2024-08-16 08:42:00+00:00,short,19559.325,19575.838392857146,19509.784821428566,target,2.974263314409347,11996.378765648751
2024-08-19 16:00:00+00:00,2024-08-19 16:51:00+00:00,short,19548.875,19596.040178571428,19407.379464285717,stop,-1.0090108849976185,11875.333998097813
2024-11-11 13:30:00+00:00,2024-11-11 14:38:00+00:00,short,21198.725000000002,21215.113392857143,21149.55982142858,target,2.9740670117134713,12228.514389066035
2024-12-02 16:00:00+00:00,2024-12-02 16:10:00+00:00,short,21096.175,21137.295535714286,20972.81339285714,stop,-1.0103354684616042,12104.96537092737
2025-01-14 09:15:00+00:00,2025-01-14 12:07:00+00:00,short,20949.925,20978.951785714286,20862.84464285714,target,2.9853583512765556,12466.341965547485
2025-01-21 11:00:00+00:00,2025-01-21 13:47:00+00:00,short,21537.725000000002,21571.653571428575,21435.939285714285,stop,-1.012526315789452,12340.116972530011
2025-03-25 14:00:00+00:00,2025-03-25 14:11:00+00:00,short,20206.025,20232.944642857143,20125.266071428578,stop,-1.015787728026508,12214.767578698935
2025-04-08 14:45:00+00:00,2025-04-08 16:25:00+00:00,short,18094.825,18223.914285714287,17707.557142857142,target,2.99670770507678,12580.808459887026
2025-05-22 07:30:00+00:00,2025-05-22 07:34:00+00:00,short,21103.825,21127.11517857143,21033.954464285718,stop,-1.0182480352692815,12452.704624923235
2025-06-25 09:45:00+00:00,2025-06-25 10:35:00+00:00,short,22206.525,22225.341964285715,22150.07410714286,stop,-1.0225860023724411,12325.365010511985
2025-06-30 20:15:00+00:00,2025-07-01 00:45:00+00:00,short,22645.975000000002,22689.073214285716,22516.68035714286,stop,-1.0098611974310998,12200.895931829076
2025-12-31 14:30:00+00:00,2025-12-31 14:44:00+00:00,short,25467.725000000002,25489.68035714286,25401.858928571426,target,2.980642537616952,12564.56102594355
2026-01-15 15:00:00+00:00,2026-01-15 15:14:00+00:00,short,25702.625,25731.616071428572,25615.651785714283,stop,-1.0146596858638488,12437.07349050754
2026-01-16 08:30:00+00:00,2026-01-16 08:54:00+00:00,short,25661.075,25677.485714285714,25611.84285714286,stop,-1.0258977149074646,12309.481837767062
2026-02-26 08:45:00+00:00,2026-02-26 09:26:00+00:00,short,25304.425,25330.41607142857,25226.451785714282,stop,-1.0163517691514656,12184.374201335537
2026-02-26 14:15:00+00:00,2026-02-26 14:30:00+00:00,short,25327.575,25352.900892857142,25251.597321428577,target,2.983218755508577,12547.860737751127
2026-03-25 09:45:00+00:00,2026-03-25 13:07:00+00:00,short,24279.025,24327.8375,24132.5875,stop,-1.00870678617156,12421.289614970074
