entry_time_utc,exit_time_utc,direction,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-01-26 21:00:00+00:00,2022-01-30 22:22:00+00:00,short,2512.5499999999997,2720.3,1889.2999999999984,time,-0.2503008423586057,9974.969915764139
2022-02-15 18:00:00+00:00,2022-02-15 22:31:00+00:00,short,3091.25,3146.6,2925.2000000000003,stop,-1.0370370370370403,9871.525783304363
2022-04-08 12:00:00+00:00,2022-04-08 14:56:00+00:00,short,3251.85,3309.1,3080.1,stop,-1.035807860262012,9769.275743313105
2022-04-19 02:00:00+00:00,2022-04-19 13:48:00+00:00,short,3046.1499999999996,3091.3,2910.699999999998,stop,-1.0454042081949093,9667.147323582345
2022-04-26 02:00:00+00:00,2022-04-26 15:05:00+00:00,short,2995.95,3032.3,2886.8999999999987,target,2.943603851444287,9951.709844524108
2022-05-03 00:00:00+00:00,2022-05-03 20:18:00+00:00,short,2849.0499999999997,2877.5,2763.699999999999,target,2.927943760984177,10243.0903120281
2022-05-23 14:00:00+00:00,2022-05-24 13:48:00+00:00,short,2048.75,2082.3,1948.0999999999995,target,2.938897168405367,10544.124203165498
2022-06-28 15:00:00+00:00,2022-06-29 13:41:00+00:00,short,1196.25,1228.0,1101.0,target,2.9354330708661434,10853.63991205842
2022-07-07 01:00:00+00:00,2022-07-07 13:42:00+00:00,short,1177.45,1199.3,1111.9000000000003,stop,-1.093821510297481,10734.920464050092
2022-07-21 23:00:00+00:00,2022-07-22 06:33:00+00:00,short,1569.95,1602.0,1473.8000000000002,stop,-1.0639625585023387,10620.704929627593
2022-08-23 04:00:00+00:00,2022-08-23 13:36:00+00:00,short,1602.8500000000001,1634.5,1507.9000000000005,stop,-1.0647709320695091,10507.618750756044
2022-09-06 14:00:00+00:00,2022-09-07 02:12:00+00:00,short,1641.55,1683.0,1517.1999999999998,target,2.9505428226779262,10817.650541640836
2022-09-23 01:00:00+00:00,2022-09-23 03:15:00+00:00,short,1315.05,1344.5,1226.6999999999998,stop,-1.0696095076400662,10701.943922944169
2022-10-31 14:00:00+00:00,2022-10-31 15:38:00+00:00,short,1611.55,1631.1,1552.9,target,2.895140664961639,11011.780253398716
2023-01-09 20:00:00+00:00,2023-01-10 04:10:00+00:00,short,1323.75,1340.4,1273.7999999999997,stop,-1.1231231231231198,10888.10440310529
2023-08-08 23:00:00+00:00,2023-08-09 12:46:00+00:00,short,1849.95,1871.0,1786.8000000000002,stop,-1.0973871733966727,10768.619741959574
2023-09-28 19:00:00+00:00,2023-09-28 19:46:00+00:00,short,1643.8500000000001,1664.1,1583.1000000000008,stop,-1.1012345679012334,10650.031978875279
2023-10-20 12:00:00+00:00,2023-10-22 21:05:00+00:00,short,1608.15,1625.8,1555.2000000000005,stop,-1.116147308781868,10531.161933558655
2023-11-24 17:00:00+00:00,2023-11-28 17:17:00+00:00,short,2091.1499999999996,2129.7,1975.499999999999,time,0.666666666666647,10601.369679782376
2023-12-21 14:00:00+00:00,2023-12-22 06:26:00+00:00,short,2245.0499999999997,2275.0,2155.199999999999,stop,-1.0684474123539287,10488.099619764667
2024-01-04 23:00:00+00:00,2024-01-08 02:52:00+00:00,short,2266.35,2292.3,2188.499999999999,target,2.9210019267822673,10794.457211740837
2024-01-30 23:00:00+00:00,2024-01-31 10:50:00+00:00,short,2358.5499999999997,2380.2,2293.5999999999995,target,2.905311778290985,11108.069848516125
2024-03-12 04:00:00+00:00,2024-03-12 17:25:00+00:00,short,4044.75,4087.8,3915.5999999999995,target,2.9523809523809486,11436.022386900886
2024-04-30 02:00:00+00:00,2024-04-30 12:12:00+00:00,short,3165.1499999999996,3229.4,2972.3999999999983,target,2.9680933852140052,11775.454210898084
2024-05-20 07:00:00+00:00,2024-05-20 16:05:00+00:00,short,3067.0499999999997,3135.0,2863.199999999999,stop,-1.0301692420897743,11654.147103501047
2024-05-21 18:00:00+00:00,2024-05-23 07:40:00+00:00,short,3739.95,3834.2,3457.2,stop,-1.0217506631299753,11535.070778188883
2024-06-12 12:00:00+00:00,2024-06-12 12:30:00+00:00,short,3524.45,3558.2,3423.2,stop,-1.060740740740746,11412.713582971353
2024-06-20 13:00:00+00:00,2024-06-21 08:52:00+00:00,short,3581.6499999999996,3619.7,3467.499999999999,target,2.9461235216819928,11748.946222301469
2024-10-14 01:00:00+00:00,2024-10-14 03:25:00+00:00,short,2445.0499999999997,2479.1,2342.899999999999,stop,-1.0602055800293737,11624.38323885798
2024-11-06 14:00:00+00:00,2024-11-06 14:40:00+00:00,short,2613.0499999999997,2645.7,2515.0999999999995,stop,-1.0627871362940329,11500.840789121878
2024-11-07 23:00:00+00:00,2024-11-08 00:06:00+00:00,short,2877.95,2915.6,2764.9999999999995,stop,-1.0544488711819435,11379.570303244549
2024-11-08 03:00:00+00:00,2024-11-08 13:51:00+00:00,short,2886.35,2953.4,2685.1999999999994,stop,-1.0305741983594359,11262.295387815138
2024-11-08 21:00:00+00:00,2024-11-10 22:05:00+00:00,short,2931.5499999999997,2981.8,2780.7999999999984,stop,-1.0407960199005009,11145.07786566932
2025-01-15 18:00:00+00:00,2025-01-15 18:44:00+00:00,short,3320.1499999999996,3362.6,3192.799999999999,stop,-1.0482921083627836,11028.244893932622
2025-01-15 23:00:00+00:00,2025-01-16 14:45:00+00:00,short,3425.6499999999996,3471.2,3288.999999999999,target,2.954994511525792,11354.128925265954
2025-05-19 19:01:00+00:00,2025-05-20 00:21:00+00:00,short,2481.1499999999996,2544.1,2292.299999999999,stop,-1.0325655281969846,11236.890103956615
2025-07-03 00:00:00+00:00,2025-07-03 09:41:00+00:00,short,2565.45,2616.1,2413.4999999999995,stop,-1.0404738400789768,11119.973201986522
2025-08-04 19:00:00+00:00,2025-08-04 20:54:00+00:00,short,3669.95,3714.8,3535.3999999999987,stop,-1.0457079152731363,11003.690762037097
2025-08-11 07:00:00+00:00,2025-08-11 16:01:00+00:00,short,4292.45,4345.6,4132.999999999998,stop,-1.0385700846660426,10889.409721573418
2025-08-22 11:00:00+00:00,2025-08-22 14:01:00+00:00,short,4290.15,4349.3,4112.699999999998,stop,-1.0346576500422682,10776.741610844712
2025-09-03 21:03:00+00:00,2025-09-04 05:45:00+00:00,short,4459.349999999999,4489.5,4368.899999999998,target,2.932006633499166,11092.716389749745
2025-10-03 18:00:00+00:00,2025-10-05 04:48:00+00:00,short,4469.75,4591.8,4103.599999999999,stop,-1.0167963949201162,10979.926049400057
2025-12-04 05:00:00+00:00,2025-12-05 16:36:00+00:00,short,3189.7,3240.35,3037.7499999999995,target,2.959526159921023,11304.879833172035
2025-12-29 06:00:00+00:00,2025-12-29 09:43:00+00:00,short,3030.7999999999997,3053.2,2963.5999999999995,target,2.9084821428571352,11633.6802443913
2026-02-18 10:00:00+00:00,2026-02-18 19:34:00+00:00,short,2012.8,2037.25,1939.4499999999998,target,2.916155419222906,11972.93644129318
2026-02-25 04:00:00+00:00,2026-02-25 12:22:00+00:00,short,1902.9,1942.85,1783.0500000000006,stop,-1.051314142678347,11847.063267191976
2026-03-17 01:00:00+00:00,2026-03-18 13:31:00+00:00,short,2349.95,2384.05,2247.6499999999987,target,2.9398826979472092,12195.353030399012
2026-03-30 10:00:00+00:00,2026-03-30 11:26:00+00:00,short,2050.5,2071.65,1987.0499999999997,stop,-1.0969267139479988,12061.578945148298
