instrument,symbol,session_date,direction,entry_mode,stop_mode,exit_mode,rr_target,entry_time,exit_time,entry,stop,target,exit_price,pnl_r,outcome,portfolio_risk_cash,portfolio_pnl_cash,portfolio_balance_after_exit,asian_high,asian_low,asian_range,adr,range_adr_fraction,mae_r,ambiguous_bar
XAUUSD,XAUUSD..,2026-06-29,sell,confirmed_close,midpoint,trailing,3.0,2026-06-29 12:00:00+00:00,2026-06-29 17:00:00+00:00,4046.94,4067.165,3986.2650000000003,4034.0,0.6398022249691032,win,30.0,19.194066749073098,1019.194066749073,4086.06,4048.27,37.789999999999964,119.4049999999999,0.31648590930028053,-0.4202719406674926,False
XAUUSD,XAUUSD..,2026-07-01,sell,confirmed_close,midpoint,trailing,3.0,2026-07-01 09:15:00+00:00,2026-07-01 13:37:00+00:00,3965.1,3994.46,3877.0199999999995,3994.46,-1.0,loss,30.548303762669967,-30.548303762669967,987.7284883263289,4018.78,3970.14,48.64000000000033,111.52071428571419,0.43615215622978765,-1.0,False
XAUUSD,XAUUSD..,2026-07-02,buy,confirmed_close,midpoint,trailing,3.0,2026-07-02 12:00:00+00:00,2026-07-02 15:46:00+00:00,4076.29,4052.415,4147.915,4128.4625,2.185235602094227,win,33.058100623024714,72.23973841904694,1174.176425853204,4074.1,4030.73,43.36999999999989,108.62142857142847,0.3992766489116848,-0.7920418848167479,False
XAUUSD,XAUUSD..,2026-07-06,sell,confirmed_close,midpoint,trailing,3.0,2026-07-06 08:15:00+00:00,2026-07-06 17:00:00+00:00,4152.1,4180.25,4067.6500000000015,4140.46,0.41349911190054983,win,35.03541108154453,14.487111367289346,1182.3341474187737,4203.0,4157.5,45.5,108.96928571428556,0.41754885059354924,-0.5101243339253946,False
XAUUSD,XAUUSD..,2026-07-07,sell,confirmed_close,midpoint,trailing,3.0,2026-07-07 08:15:00+00:00,2026-07-07 14:35:00+00:00,4122.32,4146.375,4050.154999999999,4146.375,-1.0,loss,35.47002442256321,-35.47002442256321,1146.8641229962104,4168.4,4124.35,44.04999999999927,110.79499999999982,0.397581118281505,-1.0,False
XAUUSD,XAUUSD..,2026-07-08,sell,confirmed_close,midpoint,trailing,3.0,2026-07-08 11:30:00+00:00,2026-07-08 13:20:00+00:00,4088.75,4112.530000000001,4017.409999999998,4052.7700000000004,1.513036164844347,win,34.405923689886315,52.05740682767286,1198.9215298238832,4131.1,4093.96,37.14000000000033,105.43571428571408,0.3522525574148131,-0.14381833473507058,False
XAUUSD,XAUUSD..,2026-07-09,buy,confirmed_close,midpoint,trailing,3.0,2026-07-09 09:15:00+00:00,2026-07-09 17:00:00+00:00,4092.17,4071.96,4152.8,4127.42,1.7441860465116248,win,36.00912303055082,62.806609937007124,1227.1015879248168,4089.68,4054.24,35.440000000000055,104.28857142857126,0.33982630612860026,-0.037110341415140954,False
XAUUSD,XAUUSD..,2026-07-10,sell,confirmed_close,midpoint,trailing,3.0,2026-07-10 10:45:00+00:00,2026-07-10 17:00:00+00:00,4106.79,4121.75,4061.91,4098.41,0.5601604278074925,win,36.8130476377445,20.621212513656562,1253.5780059849167,4134.74,4108.76,25.979999999999563,103.72857142857131,0.2504613689574399,-0.738636363636374,False
XAUUSD,XAUUSD..,2026-07-14,buy,confirmed_close,midpoint,trailing,3.0,2026-07-14 08:45:00+00:00,2026-07-14 15:36:00+00:00,4032.29,4003.415,4118.915,4086.6324999999997,1.8819913419913332,win,36.47911997416108,68.65338795483426,1321.1031737343644,4023.3,3983.53,39.76999999999998,102.84928571428561,0.386682316010251,-0.6410389610389529,False
XAUUSD,XAUUSD..,2026-07-15,sell,confirmed_close,midpoint,trailing,3.0,2026-07-15 08:15:00+00:00,2026-07-15 15:30:00+00:00,4025.99,4045.02,3968.899999999999,4045.02,-1.0,loss,39.63309521203093,-39.63309521203093,1281.4700785223336,4062.02,4028.02,34.0,99.9571428571427,0.34014577676146973,-1.0,False
XAUUSD,XAUUSD..,2026-07-23,sell,confirmed_close,midpoint,trailing,3.0,2026-07-23 10:15:00+00:00,2026-07-23 16:06:00+00:00,4106.6,4126.455,4047.0350000000017,4047.0350000000017,3.0,win,42.08283570593048,126.24850711779143,1546.7479165278182,4140.82,4112.09,28.729999999999563,84.95714285714273,0.33817050613754374,-0.27751196172245934,False
XAUUSD,XAUUSD..,2026-07-24,buy,confirmed_close,midpoint,trailing,3.0,2026-07-24 11:30:00+00:00,2026-07-24 17:00:00+00:00,4052.12,4036.875,4097.855,4069.95,1.1695637914070223,win,46.40243749583455,54.270610728155624,1554.6160897601392,4050.68,4023.07,27.609999999999673,86.85142857142844,0.31789920389498977,-0.4919645785503479,False
