instrument,symbol,session_date,direction,entry_mode,stop_mode,exit_mode,rr_target,entry_time,exit_time,entry,stop,target,exit_price,pnl_r,outcome,portfolio_risk_cash,portfolio_pnl_cash,portfolio_balance_after_exit,asian_high,asian_low,asian_range,adr,range_adr_fraction,mae_r,ambiguous_bar
GBPJPY,GBPJPYb,2025-08-05,buy,confirmed_close,opposite,fixed,0.5,2025-08-05 09:45:00+00:00,2025-08-05 11:30:00+00:00,195.627,195.028,195.92650000000003,195.92650000000003,0.5,win,28.026567436737864,14.013283718368932,948.2321982762977,195.557,195.028,0.5289999999999964,1.4842142857142875,0.35641753693632705,-0.18530884808015874,False
GBPJPY,GBPJPYb,2025-08-11,buy,confirmed_close,opposite,fixed,0.5,2025-08-11 09:00:00+00:00,2025-08-11 10:41:00+00:00,198.698,198.354,198.87,198.354,-1.0,loss,33.74850894519455,-33.74850894519455,1091.201789227957,198.677,198.354,0.3229999999999791,1.5343571428571445,0.21051161491549286,-1.0,False
GBPJPY,GBPJPYb,2025-08-12,buy,confirmed_close,opposite,fixed,0.5,2025-08-12 10:15:00+00:00,2025-08-12 11:31:00+00:00,199.406,198.78,199.719,199.719,0.5,win,31.723598408482875,15.861799204241438,1073.315079487004,199.394,198.78,0.6140000000000043,1.4648571428571435,0.41915350107275484,-0.12300319488817507,False
GBPJPY,GBPJPYb,2025-08-18,sell,confirmed_close,opposite,fixed,0.5,2025-08-18 10:15:00+00:00,2025-08-18 15:34:00+00:00,199.386,200.0,199.079,200.0,-1.0,loss,35.35512382702475,-35.35512382702475,1107.7938799134422,200.0,199.432,0.568000000000012,1.524714285714288,0.37252881101846513,-1.0,False
GBPJPY,GBPJPYb,2025-08-20,buy,confirmed_close,opposite,fixed,0.5,2025-08-20 11:00:00+00:00,2025-08-20 15:58:00+00:00,199.431,198.631,199.83100000000002,198.631,-1.0,loss,33.23381639740327,-33.23381639740327,1074.560063516039,199.256,198.631,0.625,1.5372142857142868,0.4065796199061379,-1.0,False
GBPJPY,GBPJPYb,2025-08-22,buy,confirmed_close,opposite,fixed,0.5,2025-08-22 12:00:00+00:00,2025-08-22 17:00:00+00:00,199.363,198.826,199.63150000000002,199.127,-0.4394785847299577,loss,32.70324347329828,-14.372375157724354,1043.0324971455868,199.324,198.826,0.49800000000001887,1.2564285714285697,0.3963615690733527,-0.6797020484171414,False
GBPJPY,GBPJPYb,2025-08-28,sell,confirmed_close,opposite,fixed,0.5,2025-08-28 08:30:00+00:00,2025-08-28 17:00:00+00:00,198.66,199.141,198.4195,198.602,0.12058212058210682,win,30.545433771951544,3.683233178322219,1008.3675128468146,199.141,198.677,0.46399999999999864,1.101785714285713,0.42113452188006406,-0.6611226611226937,False
GBPJPY,GBPJPYb,2025-08-29,sell,confirmed_close,opposite,fixed,0.5,2025-08-29 11:15:00+00:00,2025-08-29 13:00:00+00:00,198.19,198.665,197.9525,197.9525,0.5,win,31.158556146966575,15.579278073483287,1054.1978163057024,198.665,198.273,0.3919999999999959,1.0512857142857135,0.3728767495583603,-0.023157894736833287,False
GBPJPY,GBPJPYb,2025-09-03,sell,confirmed_close,opposite,fixed,0.5,2025-09-03 09:00:00+00:00,2025-09-03 11:27:00+00:00,198.567,199.067,198.317,199.067,-1.0,loss,33.29438442660481,-33.29438442660481,1076.5184297935555,199.067,198.582,0.48500000000001364,1.1089999999999987,0.43733092876466567,-1.0,False
GBPJPY,GBPJPYb,2025-09-05,buy,confirmed_close,opposite,fixed,0.5,2025-09-05 09:15:00+00:00,2025-09-05 13:09:00+00:00,199.59,199.223,199.7735,199.7735,0.5,win,31.597265900264638,15.798632950132319,1069.0408296256203,199.565,199.223,0.34199999999998454,1.0764285714285668,0.3177173191771602,-0.6130790190735703,False
GBPJPY,GBPJPYb,2025-09-09,sell,confirmed_close,opposite,fixed,0.5,2025-09-09 08:30:00+00:00,2025-09-09 11:15:00+00:00,199.533,199.876,199.36149999999998,199.36149999999998,0.5,win,38.9870823704683,19.49354118523415,1319.0629535341775,199.876,199.562,0.31399999999999295,1.0883571428571384,0.28850823652949525,-0.7551020408163299,False
GBPJPY,GBPJPYb,2025-09-10,buy,confirmed_close,opposite,fixed,0.5,2025-09-10 09:15:00+00:00,2025-09-10 17:00:00+00:00,199.617,199.175,199.83799999999997,199.748,0.29638009049775227,win,39.61103881426344,11.739923268481375,1371.7189225581926,199.578,199.175,0.4029999999999916,1.0524999999999949,0.38289786223277295,-0.48190045248869695,False
