starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,331.86,31.86,10.62,58,24,34,41.38,3.23,0.0557,0.0231,23.98,M15
300.0,412.9,112.9,37.63,50,25,25,50.0,7.51,0.1501,0.0099,21.97,M30
