symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
XAUUSD,M30,2026-01,2026-01-15 23:00:00,2026-01-16 01:00:00,SELL,4609.022,4622.03761,4582.99079,4606.066,SMART_EXIT,0.227,0.0001,160.0,100,4616.621,4617.411,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,3.13,278.6
US30,M15,2026-01,2026-01-19 13:00:00,2026-01-19 14:30:00,BUY,49008.1,48941.1473,49142.00541,48941.1473,SL,-1.0284,0.0284,19.0,100,48992.6,49005.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.59 ATR; lot sizing must preserve the configured dollar-risk cap.,-14.33,264.27
US30,M30,2026-01,2026-01-20 05:30:00,2026-01-20 06:00:00,SELL,48943.2,48998.00357,48833.59286,48833.59286,TP,1.9617,0.0383,21.0,100,48958.1,48965.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,25.92,290.19
US30,M15,2026-01,2026-01-21 10:30:00,2026-01-21 11:45:00,SELL,48598.0,48663.11541,48467.76919,48467.76919,TP,1.9677,0.0323,21.0,100,48596.8,48607.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.24 ATR; lot sizing must preserve the configured dollar-risk cap.,28.55,318.75
XAUUSD,M30,2026-01,2026-01-22 01:00:00,2026-01-22 05:30:00,SELL,4795.969,4854.7601,4678.3868,4821.283,SMART_EXIT,-0.4306,0.0,160.0,100,4801.693,4815.136,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.98 ATR; lot sizing must preserve the configured dollar-risk cap.,-6.86,311.88
US30,M30,2026-01,2026-01-23 14:30:00,2026-01-25 23:00:00,SELL,49159.2,49389.55,48698.5,48940.1,SMART_EXIT,0.942,0.0091,21.0,100,49222.4,49237.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,14.69,326.57
US30,M30,2026-01,2026-01-26 10:30:00,2026-01-26 11:30:00,SELL,49100.5,49170.35974,48960.78051,49114.5,SMART_EXIT,-0.2305,0.0301,21.0,98,49104.8,49110.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.59 ATR; lot sizing must preserve the configured dollar-risk cap.,-3.76,322.81
US30,M30,2026-01,2026-01-27 19:30:00,2026-01-28 00:30:00,SELL,49016.7,49266.01233,48518.07534,49057.2,SMART_EXIT,-0.1701,0.0076,19.0,100,49040.7,49050.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.62 ATR; lot sizing must preserve the configured dollar-risk cap.,-2.75,320.06
US30,M30,2026-01,2026-01-28 06:00:00,2026-01-28 08:00:00,SELL,49063.8,49106.87321,48977.65357,49063.4,SMART_EXIT,-0.0348,0.0441,19.0,100,49096.5,49100.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-0.56,319.51
US30,M30,2026-01,2026-01-29 06:30:00,2026-01-29 09:30:00,BUY,49035.2,48983.04286,49139.51429,49139.51429,TP,1.9597,0.0403,21.0,96,49014.6,49024.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,31.31,350.81
US30,M15,2026-01,2026-01-30 15:30:00,2026-01-30 16:00:00,BUY,48959.4,48633.975,49610.25,48724.4,SMART_EXIT,-0.7286,0.0065,21.0,100,48838.1,48839.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-12.78,338.03
US30,M15,2026-02,2026-02-02 13:00:00,2026-02-02 14:30:00,BUY,48881.8,48814.52679,49016.34643,48881.8,SL_SAME_BAR,-0.0312,0.0312,21.0,100,48824.7,48831.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-0.53,337.51
US30,M15,2026-02,2026-02-03 15:45:00,2026-02-03 16:30:00,BUY,49486.2,49152.775,50153.05,49349.2,SMART_EXIT,-0.4166,0.0057,19.0,100,49387.8,49411.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-7.03,330.48
US30,M30,2026-02,2026-02-04 18:00:00,2026-02-04 18:30:00,BUY,49300.2,48677.1,50546.4,49319.8,SMART_EXIT,0.0281,0.0034,21.0,96,49121.7,49168.5,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,0.46,330.94
XAUUSD,M30,2026-02,2026-02-05 07:00:00,2026-02-05 16:00:00,SELL,4932.529,5036.88021,4723.82657,4849.655,SMART_EXIT,0.7942,0.0,160.0,100,4940.433,4951.97,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.91 ATR; lot sizing must preserve the configured dollar-risk cap.,13.14,344.08
US30,M15,2026-02,2026-02-06 12:45:00,2026-02-06 14:30:00,BUY,49146.0,49060.04796,49317.90408,49317.90408,TP,1.9756,0.0244,21.0,96,49116.9,49137.7,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.57 ATR; lot sizing must preserve the configured dollar-risk cap.,33.99,378.07
US30,M15,2026-02,2026-02-09 16:15:00,2026-02-09 23:15:00,BUY,50130.7,49882.02284,50628.05431,50136.4,SMART_EXIT,0.0153,0.0076,19.0,100,50113.7,50121.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.41 ATR; lot sizing must preserve the configured dollar-risk cap.,0.29,378.36
US30,M15,2026-02,2026-02-10 18:15:00,2026-02-10 19:00:00,BUY,50226.2,49902.4,50873.8,50232.2,SMART_EXIT,0.012,0.0065,21.0,100,50220.9,50223.9,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,0.23,378.59
US30,M15,2026-02,2026-02-11 06:00:00,2026-02-11 08:15:00,SELL,50323.8,50347.26275,50276.8745,50276.8745,TP,1.919,0.081,19.0,100,50337.7,50340.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.55 ATR; lot sizing must preserve the configured dollar-risk cap.,36.33,414.91
US30,M15,2026-02,2026-02-12 04:45:00,2026-02-12 06:30:00,BUY,50309.7,50276.27143,50376.55714,50276.27143,SL,-1.0628,0.0628,21.0,100,50300.8,50307.0,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-22.05,392.86
US30,M15,2026-02,2026-02-13 12:00:00,2026-02-13 13:30:00,SELL,49314.4,49415.43145,49112.33711,49415.43145,SL,-1.0208,0.0208,21.0,100,49339.7,49361.6,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.96 ATR; lot sizing must preserve the configured dollar-risk cap.,-20.05,372.81
US30,M15,2026-02,2026-02-16 15:00:00,2026-02-16 16:00:00,SELL,49650.6,49785.64601,49380.50797,49612.5,SMART_EXIT,0.2666,0.0156,21.0,100,49694.5,49708.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.15 ATR; lot sizing must preserve the configured dollar-risk cap.,4.97,377.78
US30,M15,2026-02,2026-02-17 13:45:00,2026-02-17 14:45:00,BUY,49434.7,49268.26006,49767.57987,49434.7,TRAIL,-0.0126,0.0126,21.0,100,49403.8,49412.6,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.61 ATR; lot sizing must preserve the configured dollar-risk cap.,-0.24,377.54
XAUUSD,M30,2026-02,2026-02-18 23:00:00,2026-02-19 00:30:00,BUY,4982.218,4960.5227,5025.60861,4960.5227,SL,-1.0001,0.0001,240.0,100,4963.56,4971.015,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-18.88,358.66
US30,M15,2026-02,2026-02-19 07:45:00,2026-02-19 08:30:00,BUY,49699.3,49665.64237,49766.61527,49699.3,TRAIL,-0.0624,0.0624,21.0,99,49692.7,49696.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.51 ATR; lot sizing must preserve the configured dollar-risk cap.,-1.12,357.54
US30,M15,2026-02,2026-02-20 19:15:00,2026-02-22 23:15:00,BUY,49569.5,49171.50676,50365.48647,49565.7,SMART_EXIT,-0.0148,0.0053,21.0,100,49524.7,49533.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.26 ATR; lot sizing must preserve the configured dollar-risk cap.,-0.26,357.28
US30,M30,2026-02,2026-02-23 08:30:00,2026-02-23 12:00:00,BUY,49464.1,49409.27679,49573.74643,49464.1,TRAIL,-0.0383,0.0383,21.0,100,49417.7,49418.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-0.68,356.6
US30,M30,2026-02,2026-02-24 09:00:00,2026-02-24 11:00:00,SELL,48882.7,48960.53803,48727.02395,48960.53803,SL,-1.027,0.027,21.0,100,48897.7,48899.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.01 ATR; lot sizing must preserve the configured dollar-risk cap.,-18.31,338.28
US30,M15,2026-02,2026-02-25 15:30:00,2026-02-25 21:30:00,BUY,49325.0,49099.65,49775.7,49471.6,SMART_EXIT,0.6412,0.0093,21.0,100,49234.5,49236.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,10.85,349.13
XAUUSD,M30,2026-02,2026-02-27 02:30:00,2026-02-27 07:00:00,BUY,5183.356,5163.02891,5224.01019,5178.693,SMART_EXIT,-0.2295,0.0001,240.0,97,5179.823,5182.712,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.53 ATR; lot sizing must preserve the configured dollar-risk cap.,-4.01,345.12
XAUUSD,M30,2026-03,2026-03-02 02:30:00,2026-03-02 03:30:00,SELL,5346.134,5421.28686,5195.82829,5366.285,SMART_EXIT,-0.2682,0.0,360.0,100,5347.392,5349.007,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.74 ATR; lot sizing must preserve the configured dollar-risk cap.,-4.63,340.5
US30,M15,2026-03,2026-03-03 02:00:00,2026-03-03 02:30:00,BUY,48658.7,48588.63045,48798.83911,48675.2,SMART_EXIT,0.2055,0.03,21.0,100,48648.3,48668.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.51 ATR; lot sizing must preserve the configured dollar-risk cap.,3.5,343.99
US30,M15,2026-03,2026-03-05 07:15:00,2026-03-05 08:00:00,BUY,48635.2,48556.83143,48791.93714,48556.83143,SL,-1.0268,0.0268,21.0,100,48583.4,48596.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.64 ATR; lot sizing must preserve the configured dollar-risk cap.,-17.66,326.33
US30,M15,2026-03,2026-03-09 09:30:00,2026-03-09 10:00:00,SELL,47079.5,47283.51383,46671.47233,46940.8,SMART_EXIT,0.6696,0.0103,21.0,100,47151.7,47251.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.85 ATR; lot sizing must preserve the configured dollar-risk cap.,10.93,337.26
US30,M15,2026-03,2026-03-10 18:15:00,2026-03-10 19:15:00,BUY,47914.6,47580.6375,48582.52501,47767.2,SMART_EXIT,-0.4477,0.0063,21.0,100,47781.8,47808.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.53 ATR; lot sizing must preserve the configured dollar-risk cap.,-7.55,329.71
US30,M15,2026-03,2026-03-11 12:30:00,2026-03-11 13:15:00,SELL,47565.4,47801.50714,47093.18571,47703.4,SMART_EXIT,-0.593,0.0085,20.0,100,47751.5,47779.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-9.78,319.93
US30,M15,2026-03,2026-03-12 13:15:00,2026-03-12 13:30:00,BUY,46994.1,46845.49801,47291.30399,46845.49801,SL,-1.0141,0.0141,21.0,98,46951.7,46958.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.06 ATR; lot sizing must preserve the configured dollar-risk cap.,-16.22,303.71
US30,M15,2026-03,2026-03-13 10:15:00,2026-03-13 10:45:00,SELL,46799.1,47012.90333,46371.49334,46850.2,SMART_EXIT,-0.2479,0.0089,19.0,100,46815.7,46843.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.54 ATR; lot sizing must preserve the configured dollar-risk cap.,-3.76,299.95
US30,M30,2026-03,2026-03-16 16:30:00,2026-03-17 00:00:00,BUY,46951.3,46596.58016,47660.73969,46903.7,SMART_EXIT,-0.1395,0.0054,19.0,100,46843.1,46857.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.52 ATR; lot sizing must preserve the configured dollar-risk cap.,-2.09,297.85
US30,M15,2026-03,2026-03-17 03:15:00,2026-03-17 04:45:00,SELL,46877.8,46927.675,46778.05,46927.675,SL,-1.0381,0.0381,19.0,100,46886.8,46889.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-15.46,282.39
US30,M15,2026-03,2026-03-20 13:45:00,2026-03-20 15:00:00,SELL,45904.2,46246.275,45220.05,45858.2,SMART_EXIT,0.1289,0.0056,19.0,100,46080.5,46081.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,1.82,284.21
US30,M15,2026-03,2026-03-22 23:30:00,2026-03-23 00:45:00,BUY,45593.2,45355.81344,46067.97313,45520.2,SMART_EXIT,-0.3164,0.0088,21.0,94,45519.9,45591.6,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.70 ATR; lot sizing must preserve the configured dollar-risk cap.,-4.5,279.72
US30,M15,2026-03,2026-03-23 04:30:00,2026-03-23 06:45:00,SELL,45497.7,45575.59286,45341.91429,45341.91429,TP,1.9756,0.0244,19.0,100,45519.9,45531.7,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,27.63,307.35
US30,M30,2026-03,2026-03-24 00:00:00,2026-03-24 00:30:00,BUY,46224.7,46025.97143,46622.15714,46025.97143,SL,-1.0106,0.0106,21.0,98,46116.7,46148.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-15.53,291.82
US30,M15,2026-03,2026-03-26 08:00:00,2026-03-26 08:45:00,SELL,46255.2,46385.37777,45994.84446,46237.6,SMART_EXIT,0.1206,0.0146,19.0,100,46360.8,46362.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.16 ATR; lot sizing must preserve the configured dollar-risk cap.,1.76,293.58
US30,M15,2026-03,2026-03-27 08:00:00,2026-03-27 09:15:00,SELL,46064.3,46174.52143,45843.85714,45994.7,SMART_EXIT,0.6142,0.0172,19.0,100,46152.8,46162.5,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,9.02,302.59
XAUUSD,M30,2026-03,2026-03-29 23:30:00,2026-03-30 00:00:00,BUY,4448.566,4412.59396,4520.51007,4449.223,SMART_EXIT,0.0182,0.0001,280.0,100,4442.832,4448.664,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,0.28,302.87
XAUUSD,M30,2026-03,2026-03-30 00:00:00,2026-03-30 06:00:00,BUY,4449.223,4407.5932,4532.48259,4532.48259,TP,1.9999,0.0001,280.0,100,4441.557,4442.667,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.58 ATR; lot sizing must preserve the configured dollar-risk cap.,30.29,333.15
US30,M15,2026-03,2026-03-31 07:15:00,2026-03-31 08:00:00,BUY,45603.8,45502.35898,45806.68204,45691.6,SMART_EXIT,0.8468,0.0187,19.0,100,45528.7,45547.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.65 ATR; lot sizing must preserve the configured dollar-risk cap.,14.11,347.26
US30,M15,2026-04,2026-04-01 08:15:00,2026-04-01 10:00:00,SELL,46592.7,46773.68319,46230.73363,46617.3,SMART_EXIT,-0.1464,0.0105,19.0,97,46599.8,46616.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.73 ATR; lot sizing must preserve the configured dollar-risk cap.,-2.54,344.72
US30,M30,2026-04,2026-04-06 03:00:00,2026-04-06 13:00:00,BUY,46368.7,45985.90849,47134.28302,46442.0,SMART_EXIT,0.1865,0.005,19.0,97,46314.6,46330.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.39 ATR; lot sizing must preserve the configured dollar-risk cap.,3.21,347.93
US30,M15,2026-04,2026-04-07 12:45:00,2026-04-07 14:15:00,SELL,46566.7,46860.00794,45980.08412,46487.8,SMART_EXIT,0.2625,0.0065,19.0,100,46647.0,46659.0,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.81 ATR; lot sizing must preserve the configured dollar-risk cap.,4.57,352.5
US30,M15,2026-04,2026-04-09 05:45:00,2026-04-09 06:30:00,BUY,47883.9,47845.82624,47960.04751,47872.5,SMART_EXIT,-0.3546,0.0552,21.0,98,47879.6,47881.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.53 ATR; lot sizing must preserve the configured dollar-risk cap.,-6.25,346.25
US30,M30,2026-04,2026-04-10 14:30:00,2026-04-10 17:30:00,SELL,48069.5,48384.675,47439.15,47959.8,SMART_EXIT,0.342,0.006,19.0,100,48137.7,48180.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,5.92,352.17
US30,M15,2026-04,2026-04-13 13:30:00,2026-04-13 14:00:00,SELL,47605.2,47888.25,47039.1,47725.7,SMART_EXIT,-0.4331,0.0074,21.0,100,47659.7,47661.6,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-7.63,344.54
US30,M15,2026-04,2026-04-14 10:00:00,2026-04-14 10:30:00,BUY,48284.8,48192.59861,48469.20277,48192.59861,SL,-1.0228,0.0228,21.0,100,48270.5,48271.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.79 ATR; lot sizing must preserve the configured dollar-risk cap.,-17.62,326.92
