starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,360.51,60.51,20.17,11,3,8,27.27,5.51,0.5009,0.0001,18.55,XAUUSD
