symbol,session_date,direction,entry_mode,stop_mode,rr_target,entry_time,exit_time,entry,stop,target,exit_price,pnl_r,outcome,asian_high,asian_low,asian_range,adr,range_adr_fraction,exit_mode,trail_start_r,trail_distance_r,mae_r,ambiguous_bar,instrument,trade_id,portfolio_status,portfolio_risk_cash,portfolio_risk_pct,portfolio_pnl_cash,portfolio_balance_after_exit,portfolio_exit_sequence
BTCUSD,2026-06-12,sell,confirmed_close,midpoint,1.7,2026-06-12 09:30:00+00:00,2026-06-12 11:21:00+00:00,63054.7,63489.45,62315.625,63489.45,-1.0,loss,63767.8,63211.1,556.7000000000044,2884.8571428571436,0.1929731603446583,trailing,1.0,1.0,-1.0,False,BTCUSD,4,accepted,4.957150107690982,0.5,-4.957150107690982,986.4728714305055,11
BTCUSD,2026-06-13,buy,confirmed_close,midpoint,1.7,2026-06-13 11:45:00+00:00,2026-06-13 17:00:00+00:00,63850.0,63589.0,64293.7,64053.6,0.7800766283524848,win,63798.2,63379.8,418.3999999999942,2867.421428571429,0.14591507053375277,trailing,1.0,1.0,-0.658620689655178,False,BTCUSD,5,accepted,7.891782971444045,0.8,6.156195452053625,992.6290668825592,12
XAUUSD..,2026-06-16,buy,confirmed_close,midpoint,1.7,2026-06-16 11:00:00+00:00,2026-06-16 16:20:00+00:00,4335.36,4319.51,4362.3049999999985,4338.990000000001,0.2290220820189996,win,4333.1,4305.92,27.18000000000029,120.24642857142855,0.22603581929965497,trailing,1.0,1.0,-0.15899053627757817,False,XAUUSD,65,accepted,4.963145334412796,0.5,1.1366698778501025,988.8025914259964,14
GBPJPY..,2026-06-16,buy,confirmed_close,opposite,1.7,2026-06-16 11:30:00+00:00,2026-06-16 17:00:00+00:00,215.089,214.515,216.06480000000002,215.154,0.11324041811846051,win,215.04,214.515,0.5250000000000057,1.056285714285713,0.49702461455234576,trailing,1.0,1.0,-0.18989547038328664,False,GBPJPY,42,accepted,4.963145334412796,0.5,0.5620286528515915,989.364620078848,15
BTCUSD,2026-06-16,buy,confirmed_close,midpoint,1.7,2026-06-16 12:00:00+00:00,2026-06-16 16:11:00+00:00,66865.5,66059.0,68236.55,66059.0,-1.0,loss,66520.2,65597.8,922.3999999999942,2863.0428571428574,0.3221747092254474,trailing,1.0,1.0,-1.0,False,BTCUSD,6,accepted,4.963145334412796,0.5,-4.963145334412796,987.6659215481463,13
GBPJPY..,2026-06-17,sell,confirmed_close,opposite,1.7,2026-06-17 09:15:00+00:00,2026-06-17 17:00:00+00:00,215.12,215.432,214.58960000000002,214.785,1.0737179487180313,win,215.432,215.13,0.3019999999999925,1.0938571428571444,0.2760872404335829,trailing,1.0,1.0,-0.08333333333337128,False,GBPJPY,43,accepted,4.94682310039424,0.5,5.3114927520262745,997.5402796743368,17
BTCUSD,2026-06-17,sell,confirmed_close,midpoint,1.7,2026-06-17 11:15:00+00:00,2026-06-17 15:48:00+00:00,65260.7,65741.45000000001,64443.424999999974,64982.35000000001,0.5789911596463351,win,66064.1,65418.8,645.3000000000029,2612.8785714285723,0.246968996973782,trailing,1.0,1.0,-0.1637025481019282,False,BTCUSD,7,accepted,4.94682310039424,0.5,2.8641668434625394,992.2287869223105,16
BTCUSD,2026-06-23,sell,confirmed_close,midpoint,1.7,2026-06-23 08:30:00+00:00,2026-06-23 11:17:00+00:00,63390.9,63950.65,62439.325000000004,62439.325000000004,1.7,win,64384.4,63516.9,867.5,1939.235714285715,0.4473411837505938,trailing,1.0,1.0,-0.10897722197409558,False,BTCUSD,8,accepted,4.9877013983716845,0.5,8.479092377231863,1002.3023018079156,20
EURJPY..,2026-06-23,buy,mechanical_oco,midpoint,1.7,2026-06-23 08:54:00+00:00,2026-06-23 09:43:00+00:00,184.674,184.54250000000002,184.89755,184.7075,0.25475285171107676,win,184.674,184.411,0.26300000000000523,1.003071428571431,0.26219468774478843,trailing,1.0,1.0,-0.334600760456388,False,EURJPY,31,accepted,4.9877013983716845,0.5,1.2706311547185118,998.8109108290554,18
GBPJPY..,2026-06-23,buy,confirmed_close,opposite,1.7,2026-06-23 09:30:00+00:00,2026-06-23 10:01:00+00:00,214.14100000000002,213.817,214.69180000000003,213.817,-1.0,loss,214.091,213.817,0.2740000000000009,1.3404285714285709,0.20441223489289218,trailing,1.0,1.0,-1.0,False,GBPJPY,44,accepted,4.9877013983716845,0.5,-4.9877013983716845,993.8232094306837,19
GBPJPY..,2026-06-24,buy,confirmed_close,opposite,1.7,2026-06-24 09:15:00+00:00,2026-06-24 13:11:00+00:00,213.495,212.913,214.4844,212.913,-1.0,loss,213.354,212.913,0.4410000000000025,1.3607142857142864,0.32409448818897807,trailing,1.0,1.0,-1.0,False,GBPJPY,45,accepted,5.011511509039578,0.5,-5.011511509039578,997.290790298876,21
BTCUSD,2026-06-25,buy,confirmed_close,midpoint,1.7,2026-06-25 08:15:00+00:00,2026-06-25 16:31:00+00:00,61558.4,60929.85,62626.935000000005,60929.85,-1.0,loss,61299.1,60560.6,738.5,2046.6000000000017,0.36084237271572334,trailing,1.0,1.0,-1.0,False,BTCUSD,9,accepted,7.978326322391008,0.8,-7.978326322391008,989.312463976485,22
GBPJPY..,2026-06-25,buy,confirmed_close,opposite,1.7,2026-06-25 10:00:00+00:00,2026-06-25 17:00:00+00:00,213.26500000000001,212.61,214.37850000000003,213.329,0.0977099236641112,win,213.245,212.61,0.6349999999999909,1.3663571428571422,0.46473940090960725,trailing,1.0,1.0,-0.6625954198473667,False,GBPJPY,46,accepted,7.978326322391008,0.8,0.7795616559281945,990.0920256324132,23
EURJPY..,2026-06-26,buy,mechanical_oco,midpoint,1.7,2026-06-26 09:29:00+00:00,2026-06-26 11:18:00+00:00,183.964,183.8375,184.17905,184.17905,1.7,win,183.964,183.711,0.2529999999999859,0.9350714285714312,0.2705675655030015,trailing,1.0,1.0,-0.5849802371542798,False,EURJPY,32,accepted,4.950460128162066,0.5,8.415782217875513,998.5078078502887,24
XAUUSD..,2026-06-26,buy,confirmed_close,midpoint,1.7,2026-06-26 12:15:00+00:00,2026-06-26 17:00:00+00:00,4039.7,4009.775,4090.5724999999993,4069.33,0.9901420217209818,win,4036.52,3983.03,53.48999999999978,117.38928571428566,0.4556633910371458,trailing,1.0,1.0,-0.1724310776942323,False,XAUUSD,66,accepted,4.992539039251444,0.5,4.943322697845352,1004.5521053144319,26
GBPJPY..,2026-06-26,buy,confirmed_close,opposite,1.7,2026-06-26 12:45:00+00:00,2026-06-26 17:00:00+00:00,213.665,213.207,214.4436,213.766,0.2205240174672477,win,213.597,213.207,0.3900000000000148,1.2967857142857144,0.30074359680529916,trailing,1.0,1.0,-0.504366812227064,False,GBPJPY,47,accepted,4.992539039251444,0.5,1.1009747662978013,999.6087826165865,25
BTCUSD,2026-06-27,buy,confirmed_close,midpoint,1.7,2026-06-27 11:00:00+00:00,2026-06-27 17:00:00+00:00,60458.3,59977.0,61276.51000000001,60420.2,-0.07916060669022562,loss,60375.8,59578.2,797.6000000000058,2178.014285714288,0.36620512786876874,trailing,1.0,1.0,-0.6546852275088384,False,BTCUSD,10,accepted,5.022760526572159,0.5,-0.39760477054316923,1004.1545005438887,27
GBPJPY..,2026-06-29,buy,confirmed_close,opposite,1.7,2026-06-29 08:45:00+00:00,2026-06-29 17:00:00+00:00,213.737,213.18,214.68389999999997,214.314,1.035906642728924,win,213.672,213.18,0.4919999999999902,1.26007142857143,0.39045405589251486,trailing,1.0,1.0,-0.10951526032317481,False,GBPJPY,48,accepted,8.03323600435111,0.8,8.321682539516475,1015.1512804623572,29
XAUUSD..,2026-06-29,sell,confirmed_close,midpoint,1.7,2026-06-29 12:00:00+00:00,2026-06-29 14:56:00+00:00,4046.94,4067.165,4012.5575000000003,4040.205,0.33300370828183723,win,4086.06,4048.27,37.789999999999964,119.4049999999999,0.31648590930028053,trailing,1.0,1.0,-0.4202719406674926,False,XAUUSD,67,accepted,8.03323600435111,0.8,2.675097378952089,1006.8295979228408,28
BTCUSD,2026-06-30,sell,confirmed_close,midpoint,1.7,2026-06-30 11:45:00+00:00,2026-06-30 17:00:00+00:00,59162.7,59895.85,57916.344999999994,58677.8,0.6613926208824841,win,60490.7,59301.0,1189.699999999997,2116.007142857145,0.5622381776999112,trailing,1.0,1.0,-0.2335129236854723,False,BTCUSD,11,accepted,5.075756402311786,0.5,3.35706782988604,1018.5083482922433,30
EURJPY..,2026-07-01,buy,mechanical_oco,midpoint,1.7,2026-07-01 08:06:00+00:00,2026-07-01 08:55:00+00:00,185.705,185.531,186.00080000000003,185.531,-1.0,loss,185.705,185.357,0.3480000000000132,0.9993571428571438,0.34822385819456647,trailing,1.0,1.0,-1.0,False,EURJPY,33,accepted,5.092541741461217,0.5,-5.092541741461217,1013.4158065507821,31
XAUUSD..,2026-07-01,sell,confirmed_close,midpoint,1.7,2026-07-01 09:15:00+00:00,2026-07-01 13:37:00+00:00,3965.1,3994.46,3915.1879999999996,3994.46,-1.0,loss,4018.78,3970.14,48.64000000000033,111.52071428571419,0.43615215622978765,trailing,1.0,1.0,-1.0,False,XAUUSD,68,accepted,8.107326452406257,0.8,-8.107326452406257,1005.3084800983759,32
GBPJPY..,2026-07-01,buy,confirmed_close,opposite,1.7,2026-07-01 12:30:00+00:00,2026-07-01 16:11:00+00:00,215.64000000000001,215.204,216.38120000000004,215.204,-1.0,loss,215.58,215.204,0.3760000000000048,1.3152857142857175,0.2858694471597727,trailing,1.0,1.0,-1.0,False,GBPJPY,49,accepted,8.107326452406257,0.8,-8.107326452406257,997.2011536459696,33
EURJPY..,2026-07-02,sell,mechanical_oco,midpoint,1.7,2026-07-02 08:55:00+00:00,2026-07-02 09:49:00+00:00,184.787,184.9345,184.53625,184.53625,1.7,win,185.082,184.787,0.2949999999999875,1.002357142857144,0.2943062780588484,trailing,1.0,1.0,-0.3864406779659991,False,EURJPY,34,accepted,20.422679626669463,2.0480000000000005,34.718555365338084,1031.9197090113078,34
GBPJPY..,2026-07-02,sell,confirmed_close,opposite,1.7,2026-07-02 10:00:00+00:00,2026-07-02 17:00:00+00:00,215.308,216.066,214.01939999999996,215.198,0.14511873350921345,win,216.066,215.496,0.5699999999999932,1.297857142857146,0.439185470555855,trailing,1.0,1.0,-0.22691292875992514,False,GBPJPY,50,accepted,5.1595985450565385,0.5,0.7487544062745852,1041.4397809441784,36
XAUUSD..,2026-07-02,buy,confirmed_close,midpoint,1.7,2026-07-02 12:00:00+00:00,2026-07-02 15:30:00+00:00,4076.29,4052.415,4116.8775,4116.8775,1.7,win,4074.1,4030.73,43.36999999999989,108.62142857142847,0.3992766489116848,trailing,1.0,1.0,-0.7920418848167479,False,XAUUSD,69,accepted,5.1595985450565385,0.5,8.771317526596116,1040.6910265379038,35
BTCUSD,2026-07-03,buy,confirmed_close,midpoint,1.7,2026-07-03 10:30:00+00:00,2026-07-03 15:37:00+00:00,61694.7,61398.3,62198.57999999999,61795.100000000006,0.338731443994638,win,61642.6,61154.0,488.59999999999854,2199.2428571428586,0.22216736928942996,trailing,1.0,1.0,-0.8809041835357748,False,BTCUSD,12,accepted,5.207198904720892,0.5,1.763842004163405,1043.203622948342,37
BTCUSD,2026-07-05,sell,confirmed_close,midpoint,1.7,2026-07-05 12:45:00+00:00,2026-07-05 17:00:00+00:00,62472.0,62963.399999999994,61636.62000000001,62750.0,-0.5657305657305725,loss,63396.7,62530.1,866.5999999999985,2226.3928571428582,0.3892394809028048,trailing,1.0,1.0,-0.6192511192511325,False,BTCUSD,13,accepted,5.2160181147417095,0.5,-2.9508608789137414,1040.2527620694282,38
XAUUSD..,2026-07-06,sell,confirmed_close,midpoint,1.7,2026-07-06 08:15:00+00:00,2026-07-06 17:00:00+00:00,4152.1,4180.25,4104.245000000001,4140.46,0.41349911190054983,win,4203.0,4157.5,45.5,108.96928571428556,0.41754885059354924,trailing,1.0,1.0,-0.5101243339253946,False,XAUUSD,70,accepted,8.322022096555425,0.8,3.4411487461424204,1043.6939108155707,39
XAUUSD..,2026-07-07,sell,confirmed_close,midpoint,1.7,2026-07-07 08:15:00+00:00,2026-07-07 14:35:00+00:00,4122.32,4146.375,4081.426499999999,4146.375,-1.0,loss,4168.4,4124.35,44.04999999999927,110.79499999999982,0.397581118281505,trailing,1.0,1.0,-1.0,False,XAUUSD,71,accepted,5.218469554077854,0.5,-5.218469554077854,1038.4754412614927,40
BTCUSD,2026-07-08,sell,confirmed_close,midpoint,1.7,2026-07-08 11:30:00+00:00,2026-07-08 17:00:00+00:00,62015.2,63145.0,60094.53999999999,61969.8,0.040184103381124145,win,63815.6,62474.4,1341.199999999997,2222.428571428572,0.6034839622035082,trailing,1.0,1.0,-0.3189945123030694,False,BTCUSD,14,accepted,8.307803530091942,0.8,0.3338416359232827,1052.9325488985723,42
XAUUSD..,2026-07-08,sell,confirmed_close,midpoint,1.7,2026-07-08 11:30:00+00:00,2026-07-08 12:43:00+00:00,4088.75,4112.530000000001,4048.3239999999987,4048.3239999999987,1.7,win,4131.1,4093.96,37.14000000000033,105.43571428571408,0.3522525574148131,trailing,1.0,1.0,-0.14381833473507058,False,XAUUSD,72,accepted,8.307803530091942,0.8,14.123266001156301,1052.598707262649,41
XAUUSD..,2026-07-09,buy,confirmed_close,midpoint,1.7,2026-07-09 09:15:00+00:00,2026-07-09 13:52:00+00:00,4092.17,4071.96,4126.527,4097.46,0.26175160811479237,win,4089.68,4054.24,35.440000000000055,104.28857142857126,0.33982630612860026,trailing,1.0,1.0,-0.037110341415140954,False,XAUUSD,73,accepted,5.2646627444928615,0.5,1.3780339395530428,1049.0459200936325,44
EURJPY..,2026-07-09,buy,mechanical_oco,midpoint,1.7,2026-07-09 09:23:00+00:00,2026-07-09 11:57:00+00:00,185.699,185.53500000000003,185.9778,185.53500000000003,-1.0,loss,185.699,185.371,0.32800000000000296,1.0012142857142854,0.32760219733181445,trailing,1.0,1.0,-1.0,False,EURJPY,35,accepted,5.2646627444928615,0.5,-5.2646627444928615,1047.6678861540795,43
BTCUSD,2026-07-09,buy,confirmed_close,midpoint,1.7,2026-07-09 09:30:00+00:00,2026-07-09 17:00:00+00:00,62771.3,62105.95,63902.39500000001,62962.3,0.2870669572405476,win,62582.8,61629.1,953.7000000000044,2095.7357142857145,0.4550669216061206,trailing,1.0,1.0,-0.5693244157210484,False,BTCUSD,15,accepted,5.2646627444928615,0.5,1.5113107149592362,1045.292568064099,46
GBPJPY..,2026-07-09,buy,confirmed_close,opposite,1.7,2026-07-09 09:30:00+00:00,2026-07-09 15:53:00+00:00,217.83100000000002,217.399,218.56540000000004,217.399,-1.0,loss,217.721,217.399,0.32200000000000273,1.2967857142857144,0.24830625172129098,trailing,1.0,1.0,-1.0,False,GBPJPY,51,accepted,5.2646627444928615,0.5,-5.2646627444928615,1043.7812573491397,45
XAUUSD..,2026-07-10,sell,confirmed_close,midpoint,1.7,2026-07-10 10:45:00+00:00,2026-07-10 16:42:00+00:00,4106.79,4121.75,4081.3579999999997,4100.88,0.3950534759358182,win,4134.74,4108.76,25.979999999999563,103.72857142857131,0.2504613689574399,trailing,1.0,1.0,-0.738636363636374,False,XAUUSD,74,accepted,5.226462840320495,0.5,2.0647323119180006,1047.357300376017,47
BTCUSD,2026-07-10,buy,confirmed_close,midpoint,1.7,2026-07-10 11:30:00+00:00,2026-07-10 17:00:00+00:00,64294.4,63496.55,65650.745,64421.3,0.15905245346869923,win,64123.7,62869.4,1254.2999999999956,1950.178571428572,0.6431718707078082,trailing,1.0,1.0,-0.3380334649370243,False,BTCUSD,16,accepted,5.226462840320495,0.5,0.831281737715961,1048.188582113733,48
BTCUSD,2026-07-12,sell,confirmed_close,midpoint,1.7,2026-07-12 09:30:00+00:00,2026-07-12 11:08:00+00:00,63615.2,64016.3,62933.32999999999,64016.3,-1.0,loss,64379.8,63652.8,727.0,1863.8857142857144,0.3900453737200319,trailing,1.0,1.0,-1.0,False,BTCUSD,17,accepted,5.240942910568665,0.5,-5.240942910568665,1042.9476392031643,49
GBPJPY..,2026-07-13,buy,confirmed_close,opposite,1.7,2026-07-13 09:00:00+00:00,2026-07-13 17:00:00+00:00,217.12,216.296,218.52080000000004,217.128,0.009708737864054899,win,216.848,216.296,0.5520000000000209,1.2026428571428565,0.45898913108037637,trailing,1.0,1.0,-0.5582524271844673,False,GBPJPY,52,accepted,8.343581113625314,0.8,0.08100564187966743,1043.028644845044,50
BTCUSD,2026-07-14,buy,confirmed_close,midpoint,1.7,2026-07-14 08:15:00+00:00,2026-07-14 15:46:00+00:00,62764.7,62239.9,63656.859999999986,63656.859999999986,1.7,win,62690.9,61788.9,902.0,1882.1642857142858,0.4792355305252691,trailing,1.0,1.0,-0.7094131097560952,False,BTCUSD,18,accepted,5.21514322422522,0.5,8.865743481182873,1060.7601318074096,52
GBPJPY..,2026-07-14,buy,confirmed_close,opposite,1.7,2026-07-14 08:30:00+00:00,2026-07-14 16:14:00+00:00,216.94,216.56,217.58599999999998,217.006,0.17368421052632446,win,216.918,216.56,0.3580000000000041,1.1868571428571417,0.3016369764082849,trailing,1.0,1.0,-0.7157894736841963,False,GBPJPY,53,accepted,5.21514322422522,0.5,0.9057880336812677,1061.665919841091,53
XAUUSD..,2026-07-14,buy,confirmed_close,midpoint,1.7,2026-07-14 08:45:00+00:00,2026-07-14 15:30:00+00:00,4032.29,4003.415,4081.3775,4081.3775,1.7,win,4023.3,3983.53,39.76999999999998,102.84928571428561,0.386682316010251,trailing,1.0,1.0,-0.6410389610389529,False,XAUUSD,75,accepted,5.21514322422522,0.5,8.865743481182873,1051.8943883262268,51
XAUUSD..,2026-07-15,sell,confirmed_close,midpoint,1.7,2026-07-15 08:15:00+00:00,2026-07-15 15:30:00+00:00,4025.99,4045.02,3993.638999999999,4045.02,-1.0,loss,4062.02,4028.02,34.0,99.9571428571427,0.34014577676146973,trailing,1.0,1.0,-1.0,False,XAUUSD,76,accepted,5.308329599205455,0.5,-5.308329599205455,1056.3575902418854,54
BTCUSD,2026-07-16,sell,confirmed_close,midpoint,1.7,2026-07-16 10:45:00+00:00,2026-07-16 17:00:00+00:00,64161.7,64656.0,63321.38999999999,64391.0,-0.4638883269269706,loss,64974.3,64337.7,636.6000000000058,1814.6285714285716,0.35081559390351746,trailing,1.0,1.0,-0.5630184098725496,False,BTCUSD,19,accepted,8.450860721935083,0.8,-3.920255641391316,1052.437334600494,55
GBPJPY..,2026-07-16,sell,confirmed_close,opposite,1.7,2026-07-16 12:30:00+00:00,2026-07-16 17:00:00+00:00,219.061,219.568,218.1991,219.274,-0.42011834319525004,loss,219.568,219.161,0.4070000000000107,1.3011428571428578,0.3128019323671578,trailing,1.0,1.0,-0.6686390532544286,False,GBPJPY,54,accepted,8.450860721935083,0.8,-3.550361605073182,1048.8869729954208,56
BTCUSD,2026-07-17,sell,confirmed_close,midpoint,1.7,2026-07-17 08:30:00+00:00,2026-07-17 16:58:00+00:00,63138.9,63713.7,62161.740000000005,63040.1,0.17188587334725758,win,64180.3,63247.1,933.2000000000044,1712.0428571428577,0.5450798127550235,trailing,1.0,1.0,-0.29714683368128775,False,BTCUSD,20,accepted,21.481205206946225,2.0480000000000005,3.6923157175476087,1031.0980835060222,58
EURJPY..,2026-07-17,buy,mechanical_oco,midpoint,1.7,2026-07-17 09:36:00+00:00,2026-07-17 09:56:00+00:00,185.951,185.7835,186.23574999999997,185.7835,-1.0,loss,185.951,185.616,0.33499999999997954,0.9846428571428569,0.34022488211822377,trailing,1.0,1.0,-1.0,False,EURJPY,36,accepted,21.481205206946225,2.0480000000000005,-21.481205206946225,1027.4057677884746,57
GBPJPY..,2026-07-17,sell,confirmed_close,opposite,1.7,2026-07-17 10:15:00+00:00,2026-07-17 17:00:00+00:00,218.458,218.94,217.6386,218.412,0.095435684647287,win,218.94,218.558,0.382000000000005,1.3225000000000011,0.2888468809073759,trailing,1.0,1.0,-0.24273858921165728,False,GBPJPY,55,accepted,33.66603219889274,3.2768000000000006,3.212940832258937,1034.3110243382812,59
BTCUSD,2026-07-19,sell,confirmed_close,midpoint,1.7,2026-07-19 12:30:00+00:00,2026-07-19 16:51:00+00:00,64526.4,64734.75,64172.205,64454.95,0.3429325653947918,win,64907.2,64562.3,344.8999999999942,1709.0785714285719,0.20180464828583144,trailing,1.0,1.0,-0.6431485481161552,False,BTCUSD,21,accepted,5.171555121691406,0.5,1.7734946649622085,1036.0845190032435,60
BTCUSD,2026-07-20,sell,confirmed_close,midpoint,1.7,2026-07-20 08:15:00+00:00,2026-07-20 14:32:00+00:00,64187.4,64664.95,63375.56500000001,64664.95,-1.0,loss,65041.5,64288.4,753.0999999999985,1684.9571428571435,0.4469549882574366,trailing,1.0,1.0,-1.0,False,BTCUSD,22,accepted,5.180422595016218,0.5,-5.180422595016218,1030.9040964082274,61
GBPJPY..,2026-07-20,buy,confirmed_close,opposite,1.7,2026-07-20 09:00:00+00:00,2026-07-20 17:00:00+00:00,218.668,218.085,219.6591,218.591,-0.13207547169811046,loss,218.639,218.085,0.554000000000002,1.2773571428571435,0.4337079908292806,trailing,1.0,1.0,-0.5283018867924418,False,GBPJPY,56,accepted,5.180422595016218,0.5,-0.6842067578323164,1030.219889650395,62
EURJPY..,2026-07-21,buy,mechanical_oco,midpoint,1.7,2026-07-21 08:00:00+00:00,2026-07-21 11:10:00+00:00,185.529,185.3835,185.77634999999998,185.77634999999998,1.7,win,185.529,185.238,0.2909999999999968,0.8860714285714266,0.32841596130592215,trailing,1.0,1.0,-0.1924398625428996,False,EURJPY,37,accepted,13.18681458752506,1.2800000000000002,22.4175847987926,1052.6374744491877,63
GBPJPY..,2026-07-21,buy,confirmed_close,opposite,1.7,2026-07-21 08:15:00+00:00,2026-07-21 15:24:00+00:00,218.418,217.966,219.1864,217.966,-1.0,loss,218.394,217.966,0.42799999999999727,1.219857142857143,0.3508607565288653,trailing,1.0,1.0,-1.0,False,GBPJPY,57,accepted,13.18681458752506,1.2800000000000002,-13.18681458752506,1039.4506598616626,64
BTCUSD,2026-07-21,buy,confirmed_close,midpoint,1.7,2026-07-21 09:30:00+00:00,2026-07-21 15:36:00+00:00,65785.5,65362.85,66504.005,66504.005,1.7,win,65686.4,65039.3,647.0999999999913,1639.1785714285725,0.3947709000588218,trailing,1.0,1.0,-0.07287353602272047,False,BTCUSD,23,accepted,13.18681458752506,1.2800000000000002,22.4175847987926,1061.8682446604553,65
EURJPY..,2026-07-22,buy,mechanical_oco,midpoint,1.7,2026-07-22 08:00:00+00:00,2026-07-22 10:30:00+00:00,186.155,186.0035,186.41255,186.0035,-1.0,loss,186.155,185.852,0.30299999999999727,0.8874999999999987,0.34140845070422277,trailing,1.0,1.0,-1.0,False,EURJPY,38,accepted,5.309341223302276,0.5,-5.309341223302276,1056.558903437153,66
BTCUSD,2026-07-22,sell,confirmed_close,midpoint,1.7,2026-07-22 08:30:00+00:00,2026-07-22 16:45:00+00:00,66017.8,66405.65,65358.455000000016,65893.65,0.3200979760216876,win,66687.4,66123.9,563.5,1627.757142857144,0.34618186286125496,trailing,1.0,1.0,-0.2727858708263265,False,BTCUSD,24,accepted,5.309341223302276,0.5,1.6995093795875695,1058.2584128167407,67
