starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,379.55,79.55,26.52,10,3,7,30.0,6.51,0.6514,0.0001,14.26,H4
