date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 23:45:00,2026-05-29 06:00:00,AUDUSD,SELL,timeout,-0.3442,20.0,18.42,1
2026-06-01,2026-06-01 23:45:00,2026-06-02 06:00:00,AUDUSD,BUY,timeout,0.1558,18.42,19.08,1
2026-06-02,2026-06-02 23:45:00,2026-06-03 06:00:00,AUDUSD,SELL,timeout,0.6818,19.08,22.07,1
2026-06-03,2026-06-04 01:00:00,2026-06-04 06:00:00,AUDUSD,SELL,timeout,-0.2662,22.07,20.72,1
2026-06-04,2026-06-04 23:45:00,2026-06-05 01:00:00,AUDUSD,SELL,win,1.2403,20.72,26.63,2
2026-06-08,2026-06-08 23:45:00,2026-06-09 01:45:00,AUDUSD,SELL,loss,-1.0584,26.63,20.15,1
2026-06-09,2026-06-09 23:45:00,2026-06-10 06:00:00,AUDUSD,BUY,timeout,-0.1558,20.15,19.42,1
2026-06-10,2026-06-11 00:15:00,2026-06-11 06:00:00,AUDUSD,BUY,timeout,0.3182,19.42,20.84,1
2026-06-11,2026-06-12 00:00:00,2026-06-12 06:00:00,AUDUSD,SELL,timeout,0.3571,20.84,22.56,1
2026-06-15,2026-06-15 23:45:00,2026-06-16 02:00:00,AUDUSD,BUY,loss,-1.0584,22.56,17.07,1
2026-06-16,2026-06-16 23:45:00,2026-06-17 06:00:00,AUDUSD,SELL,timeout,0.5779,17.07,19.33,1
2026-06-17,2026-06-17 23:45:00,2026-06-18 02:45:00,AUDUSD,BUY,win,1.2403,19.33,24.85,1
2026-06-18,2026-06-18 23:45:00,2026-06-19 04:00:00,AUDUSD,SELL,win,1.2403,24.85,31.94,2
2026-06-22,2026-06-22 23:45:00,2026-06-23 02:45:00,AUDUSD,SELL,win,1.2403,31.94,41.05,3
2026-06-23,2026-06-23 23:45:00,2026-06-24 06:00:00,AUDUSD,BUY,timeout,-0.013,41.05,40.93,3
2026-06-24,2026-06-24 23:45:00,2026-06-25 06:00:00,AUDUSD,BUY,timeout,-0.3182,40.93,37.93,3
2026-06-25,2026-06-25 23:45:00,2026-06-26 02:15:00,AUDUSD,SELL,win,1.2403,37.93,48.75,4
