kind,server_epoch,ny_day,side,high,low,poc,vah,val,requested_entry,stop,target,lots,planned_cash_risk,cutoff_epoch
invalid_geometry,1635255300,20211026,-1,1808.273,1794.008,1803.035,1806.044,1800.918,1790.124,1806.045,1794.008,0.0,0.0,1635278400
profile,1635341400,20211027,0,1796.051,1783.485,1787.117,1792.517,1785.645,0.0,0.0,0.0,0.0,0.0,1635364800
entry,1635341700,20211027,1,1796.051,1783.485,1787.117,1792.517,1785.645,1795.241,1785.644,1796.051,0.11,105.56700000000001,1635364800
profile,1635427800,20211028,0,1807.816,1794.166,1801.524,1803.124,1798.005,0.0,0.0,0.0,0.0,0.0,1635451200
entry,1635428100,20211028,1,1807.816,1794.166,1801.524,1803.124,1798.005,1806.612,1798.004,1807.816,0.12,103.29599999999999,1635451200
profile,1635514200,20211029,0,1801.18,1775.788,1796.221,1801.18,1789.674,0.0,0.0,0.0,0.0,0.0,1635537600
entry,1635514500,20211029,-1,1801.18,1775.788,1796.221,1801.18,1789.674,1776.61,1801.181,1775.788,0.04,98.28399999999999,1635537600
profile,1635773400,20211101,0,1791.474,1779.093,1784.22,1786.638,1780.641,0.0,0.0,0.0,0.0,0.0,1635796800
entry,1635774000,20211101,1,1791.474,1779.093,1784.22,1786.638,1780.641,1787.862,1780.64,1791.474,0.14,101.10800000000002,1635796800
profile,1635859800,20211102,0,1796.387,1788.158,1791.437,1793.944,1789.572,0.0,0.0,0.0,0.0,0.0,1635883200
invalid_geometry,1635862200,20211102,-1,1796.387,1788.158,1791.437,1793.944,1789.572,1788.002,1793.945,1788.158,0.0,0.0,1635883200
profile,1635946200,20211103,0,1788.194,1768.734,1781.961,1785.153,1779.984,0.0,0.0,0.0,0.0,0.0,1635969600
entry,1635946500,20211103,-1,1788.194,1768.734,1781.961,1785.153,1779.984,1769.858,1785.154,1768.734,0.07,107.072,1635969600
profile,1636032600,20211104,0,1793.255,1770.503,1774.947,1781.168,1771.925,0.0,0.0,0.0,0.0,0.0,1636056000
entry,1636032900,20211104,1,1793.255,1770.503,1774.947,1781.168,1771.925,1792.23,1771.924,1793.255,0.05,101.53,1636056000
profile,1636119000,20211105,0,1803.543,1784.955,1794.685,1798.025,1792.216,0.0,0.0,0.0,0.0,0.0,1636142400
entry,1636119300,20211105,1,1803.543,1784.955,1794.685,1798.025,1792.216,1799.867,1792.215,1803.543,0.13,99.47600000000001,1636142400
profile,1636381800,20211108,0,1826.035,1812.441,1816.583,1820.512,1815.627,0.0,0.0,0.0,0.0,0.0,1636405200
entry,1636382100,20211108,1,1826.035,1812.441,1816.583,1820.512,1815.627,1821.103,1815.626,1826.035,0.18,98.586,1636405200
profile,1636468200,20211109,0,1830.369,1819.148,1824.846,1826.336,1822.83,0.0,0.0,0.0,0.0,0.0,1636491600
entry,1636468500,20211109,1,1830.369,1819.148,1824.846,1826.336,1822.83,1827.16,1822.829,1830.369,0.23,99.61300000000001,1636491600
profile,1636554600,20211110,0,1858.758,1822.331,1824.892,1834.284,1822.9,0.0,0.0,0.0,0.0,0.0,1636578000
invalid_geometry,1636554900,20211110,1,1858.758,1822.331,1824.892,1834.284,1822.9,1861.269,1822.899,1858.758,0.0,0.0,1636578000
profile,1636641000,20211111,0,1865.964,1842.898,1862.54,1863.802,1850.467,0.0,0.0,0.0,0.0,0.0,1636664400
profile,1636727400,20211112,0,1862.572,1845.266,1856.488,1860.679,1852.837,0.0,0.0,0.0,0.0,0.0,1636750620
entry,1636729500,20211112,1,1862.572,1845.266,1856.488,1860.679,1852.837,1861.516,1852.836,1862.572,0.12,104.16,1636750620
profile,1636986600,20211115,0,1870.38,1856.346,1857.333,1863.802,1856.785,0.0,0.0,0.0,0.0,0.0,1637010000
entry,1636993800,20211115,1,1870.38,1856.346,1857.333,1863.802,1856.785,1864.504,1856.784,1870.38,0.13,100.36,1637010000
timed_exit,1637017260,20211115,0,1870.38,1856.346,1857.333,1863.802,1856.785,0.0,0.0,0.0,0.0,0.0,1637010000
profile,1637073000,20211116,0,1877.104,1859.036,1873.01,1877.104,1865.247,0.0,0.0,0.0,0.0,0.0,1637096400
entry,1637073300,20211116,-1,1877.104,1859.036,1873.01,1877.104,1865.247,1865.041,1877.105,1859.036,0.09,108.57600000000001,1637096400
profile,1637159400,20211117,0,1865.656,1849.567,1854.721,1861.382,1852.081,0.0,0.0,0.0,0.0,0.0,1637182800
invalid_geometry,1637159700,20211117,1,1865.656,1849.567,1854.721,1861.382,1852.081,1866.37,1852.08,1865.656,0.0,0.0,1637182800
profile,1637245800,20211118,0,1870.92,1855.098,1865.358,1867.459,1861.526,0.0,0.0,0.0,0.0,0.0,1637269200
entry,1637247600,20211118,-1,1870.92,1855.098,1865.358,1867.459,1861.526,1861.456,1867.46,1855.098,0.17,102.068,1637269200
timed_exit,1637276460,20211118,0,1870.92,1855.098,1865.358,1867.459,1861.526,0.0,0.0,0.0,0.0,0.0,1637269200
profile,1637332200,20211119,0,1865.696,1851.468,1860.916,1863.695,1858.804,0.0,0.0,0.0,0.0,0.0,1637355420
entry,1637332500,20211119,-1,1865.696,1851.468,1860.916,1863.695,1858.804,1857.75,1863.696,1851.468,0.17,101.08200000000001,1637355420
profile,1637591400,20211122,0,1849.084,1815.252,1845.648,1846.97,1838.512,0.0,0.0,0.0,0.0,0.0,1637614800
invalid_geometry,1637591700,20211122,-1,1849.084,1815.252,1845.648,1846.97,1838.512,1814.262,1846.971,1815.252,0.0,0.0,1637614800
profile,1637677800,20211123,0,1812.407,1784.099,1808.205,1812.407,1795.157,0.0,0.0,0.0,0.0,0.0,1637701200
entry,1637678100,20211123,-1,1812.407,1784.099,1808.205,1812.407,1795.157,1792.491,1812.408,1784.099,0.06,119.502,1637701200
profile,1637764200,20211124,0,1796.308,1778.308,1794.199,1796.027,1786.464,0.0,0.0,0.0,0.0,0.0,1637787600
entry,1637764500,20211124,-1,1796.308,1778.308,1794.199,1796.027,1786.464,1782.127,1796.028,1778.308,0.08,111.208,1637787600
timed_exit,1637794800,20211124,0,1796.308,1778.308,1794.199,1796.027,1786.464,0.0,0.0,0.0,0.0,0.0,1637787600
profile,1637850600,20211125,0,1795.065,1786.026,1791.181,1793.511,1790.546,0.0,0.0,0.0,0.0,0.0,1637874000
entry,1637851800,20211125,-1,1795.065,1786.026,1791.181,1793.511,1790.546,1790.276,1793.512,1786.026,0.31,100.316,1637874000
timed_exit,1637881260,20211125,0,1795.065,1786.026,1791.181,1793.511,1790.546,0.0,0.0,0.0,0.0,0.0,1637874000
profile,1637937000,20211126,0,1815.542,1790.007,1792.999,1806.764,1790.406,0.0,0.0,0.0,0.0,0.0,1637960220
invalid_geometry,1637945100,20211126,-1,1815.542,1790.007,1792.999,1806.764,1790.406,1785.451,1806.765,1790.007,0.0,0.0,1637960220
profile,1638196200,20211129,0,1799.399,1780.282,1794.172,1796.711,1790.737,0.0,0.0,0.0,0.0,0.0,1638219600
entry,1638196500,20211129,-1,1799.399,1780.282,1794.172,1796.711,1790.737,1786.874,1796.712,1780.282,0.11,108.21799999999999,1638219600
timed_exit,1638226860,20211129,0,1799.399,1780.282,1794.172,1796.711,1790.737,0.0,0.0,0.0,0.0,0.0,1638219600
profile,1638282600,20211130,0,1798.499,1782.923,1793.023,1797.039,1790.711,0.0,0.0,0.0,0.0,0.0,1638306000
invalid_geometry,1638283800,20211130,1,1798.499,1782.923,1793.023,1797.039,1790.711,1802.168,1790.71,1798.499,0.0,0.0,1638306000
profile,1638369000,20211201,0,1794.447,1772.203,1786.279,1791.319,1779.154,0.0,0.0,0.0,0.0,0.0,1638392400
entry,1638389400,20211201,-1,1794.447,1772.203,1786.279,1791.319,1779.154,1779.081,1791.32,1772.203,0.09,110.15100000000001,1638392400
timed_exit,1638399660,20211201,0,1794.447,1772.203,1786.279,1791.319,1779.154,0.0,0.0,0.0,0.0,0.0,1638392400
profile,1638455400,20211202,0,1783.436,1767.272,1777.501,1780.91,1773.334,0.0,0.0,0.0,0.0,0.0,1638478800
entry,1638455700,20211202,-1,1783.436,1767.272,1777.501,1780.91,1773.334,1770.929,1780.911,1767.272,0.11,109.802,1638478800
profile,1638541800,20211203,0,1778.619,1766.116,1770.121,1773.344,1768.656,0.0,0.0,0.0,0.0,0.0,1638565020
entry,1638543300,20211203,1,1778.619,1766.116,1770.121,1773.344,1768.656,1773.624,1768.655,1778.619,0.21,104.34899999999999,1638565020
profile,1638801000,20211206,0,1787.721,1776.563,1782.578,1783.885,1778.306,0.0,0.0,0.0,0.0,0.0,1638824400
entry,1638801600,20211206,-1,1787.721,1776.563,1782.578,1783.885,1778.306,1778.294,1783.886,1776.563,0.18,100.656,1638824400
profile,1638887400,20211207,0,1784.684,1772.061,1780.049,1783.303,1778.373,0.0,0.0,0.0,0.0,0.0,1638910800
invalid_geometry,1638894600,20211207,1,1784.684,1772.061,1780.049,1783.303,1778.373,1786.117,1778.372,1784.684,0.0,0.0,1638910800
profile,1638973800,20211208,0,1793.099,1780.049,1788.919,1791.06,1784.739,0.0,0.0,0.0,0.0,0.0,1638997200
entry,1638974100,20211208,-1,1793.099,1780.049,1788.919,1791.06,1784.739,1781.054,1791.061,1780.049,0.1,100.07000000000001,1638997200
profile,1639060200,20211209,0,1787.591,1773.669,1783.349,1787.591,1780.412,0.0,0.0,0.0,0.0,0.0,1639083600
entry,1639060500,20211209,-1,1787.591,1773.669,1783.349,1787.591,1780.412,1779.365,1787.592,1773.669,0.13,106.95100000000001,1639083600
profile,1639146600,20211210,0,1789.395,1770.107,1770.86,1778.546,1770.107,0.0,0.0,0.0,0.0,0.0,1639169820
entry,1639146900,20211210,1,1789.395,1770.107,1770.86,1778.546,1770.107,1782.033,1770.106,1789.395,0.09,107.343,1639169820
timed_exit,1639169820,20211210,0,1789.395,1770.107,1770.86,1778.546,1770.107,0.0,0.0,0.0,0.0,0.0,1639169820
profile,1639405800,20211213,0,1791.618,1781.813,1786.026,1787.941,1783.958,0.0,0.0,0.0,0.0,0.0,1639429200
entry,1639407600,20211213,1,1791.618,1781.813,1786.026,1787.941,1783.958,1789.556,1783.957,1791.618,0.18,100.782,1639429200
timed_exit,1639436460,20211213,0,1791.618,1781.813,1786.026,1787.941,1783.958,0.0,0.0,0.0,0.0,0.0,1639429200
profile,1639492200,20211214,0,1789.499,1766.456,1784.278,1788.419,1782.658,0.0,0.0,0.0,0.0,0.0,1639515600
entry,1639492500,20211214,-1,1789.499,1766.456,1784.278,1788.419,1782.658,1768.898,1788.42,1766.456,0.06,117.132,1639515600
timed_exit,1639522860,20211214,0,1789.499,1766.456,1784.278,1788.419,1782.658,0.0,0.0,0.0,0.0,0.0,1639515600
profile,1639578600,20211215,0,1773.899,1766.644,1770.101,1771.065,1767.551,0.0,0.0,0.0,0.0,0.0,1639602000
invalid_geometry,1639578900,20211215,-1,1773.899,1766.644,1770.101,1771.065,1767.551,1764.761,1771.066,1766.644,0.0,0.0,1639602000
profile,1639665000,20211216,0,1791.016,1775.542,1785.334,1789.324,1782.312,0.0,0.0,0.0,0.0,0.0,1639688400
entry,1639665300,20211216,1,1791.016,1775.542,1785.334,1789.324,1782.312,1789.799,1782.311,1791.016,0.14,104.83200000000001,1639688400
profile,1639751400,20211217,0,1814.228,1797.274,1807.473,1810.254,1802.307,0.0,0.0,0.0,0.0,0.0,1639774620
entry,1639766100,20211217,-1,1814.228,1797.274,1807.473,1810.254,1802.307,1802.208,1810.255,1797.274,0.13,104.611,1639774620
profile,1640010600,20211220,0,1804.126,1794.083,1801.223,1803.028,1797.849,0.0,0.0,0.0,0.0,0.0,1640034000
entry,1640010900,20211220,-1,1804.126,1794.083,1801.223,1803.028,1797.849,1796.476,1803.029,1794.083,0.16,104.848,1640034000
profile,1640097000,20211221,0,1800.363,1788.798,1790.876,1796.93,1789.34,0.0,0.0,0.0,0.0,0.0,1640120400
invalid_geometry,1640101200,20211221,-1,1800.363,1788.798,1790.876,1796.93,1789.34,1788.343,1796.931,1788.798,0.0,0.0,1640120400
profile,1640183400,20211222,0,1794.913,1785.884,1789.199,1791.527,1787.295,0.0,0.0,0.0,0.0,0.0,1640206800
entry,1640183700,20211222,1,1794.913,1785.884,1789.199,1791.527,1787.295,1793.703,1787.294,1794.913,0.16,102.544,1640206800
profile,1640269800,20211223,0,1809.994,1803.111,1806.929,1807.736,1804.939,0.0,0.0,0.0,0.0,0.0,1640293200
invalid_geometry,1640270100,20211223,-1,1809.994,1803.111,1806.929,1807.736,1804.939,1802.741,1807.737,1803.111,0.0,0.0,1640293200
profile,1640615400,20211227,0,1811.879,1802.925,1809.291,1811.459,1806.702,0.0,0.0,0.0,0.0,0.0,1640638800
entry,1640618400,20211227,1,1811.879,1802.925,1809.291,1811.459,1806.702,1811.727,1806.701,1811.879,0.21,105.546,1640638800
profile,1640701800,20211228,0,1820.229,1808.515,1817.392,1820.229,1811.993,0.0,0.0,0.0,0.0,0.0,1640725200
entry,1640706900,20211228,-1,1820.229,1808.515,1817.392,1820.229,1811.993,1811.946,1820.23,1808.515,0.13,107.69200000000001,1640725200
profile,1640788200,20211229,0,1807.663,1789.325,1806.947,1807.663,1795.342,0.0,0.0,0.0,0.0,0.0,1640811600
entry,1640788500,20211229,-1,1807.663,1789.325,1806.947,1807.663,1795.342,1793.179,1807.664,1789.325,0.08,115.88,1640811600
timed_exit,1640818860,20211229,0,1807.663,1789.325,1806.947,1807.663,1795.342,0.0,0.0,0.0,0.0,0.0,1640811600
profile,1640874600,20211230,0,1805.535,1796.193,1802.543,1803.491,1798.966,0.0,0.0,0.0,0.0,0.0,1640898000
invalid_geometry,1640874900,20211230,1,1805.535,1796.193,1802.543,1803.491,1798.966,1806.95,1798.965,1805.535,0.0,0.0,1640898000
profile,1640961000,20211231,0,1827.462,1814.502,1818.248,1819.97,1815.92,0.0,0.0,0.0,0.0,0.0,1640984220
entry,1640961300,20211231,1,1827.462,1814.502,1818.248,1819.97,1815.92,1824.999,1815.919,1827.462,0.12,108.96,1640984220
profile,1641220200,20220103,0,1831.767,1805.728,1825.054,1831.767,1819.154,0.0,0.0,0.0,0.0,0.0,1641243600
invalid_geometry,1641220500,20220103,-1,1831.767,1805.728,1825.054,1831.767,1819.154,1805.574,1831.768,1805.728,0.0,0.0,1641243600
profile,1641306600,20220104,0,1810.086,1798.49,1804.379,1806.643,1803.201,0.0,0.0,0.0,0.0,0.0,1641330000
entry,1641306900,20220104,1,1810.086,1798.49,1804.379,1806.643,1803.201,1807.663,1803.2,1810.086,0.23,102.649,1641330000
profile,1641393000,20220105,0,1827.807,1812.423,1815.187,1818.913,1812.904,0.0,0.0,0.0,0.0,0.0,1641416400
entry,1641393300,20220105,1,1827.807,1812.423,1815.187,1818.913,1812.904,1826.566,1812.903,1827.807,0.08,109.304,1641416400
profile,1641479400,20220106,0,1811.513,1786.865,1809.01,1811.513,1795.338,0.0,0.0,0.0,0.0,0.0,1641502800
entry,1641479700,20220106,-1,1811.513,1786.865,1809.01,1811.513,1795.338,1794.707,1811.514,1786.865,0.07,117.64900000000002,1641502800
profile,1641565800,20220107,0,1796.039,1782.424,1791.891,1793.061,1789.444,0.0,0.0,0.0,0.0,0.0,1641589020
entry,1641566700,20220107,1,1796.039,1782.424,1791.891,1793.061,1789.444,1793.711,1789.443,1796.039,0.24,102.432,1641589020
profile,1641825000,20220110,0,1802.295,1790.168,1793.105,1796.042,1791.684,0.0,0.0,0.0,0.0,0.0,1641848400
entry,1641836100,20220110,1,1802.295,1790.168,1793.105,1796.042,1791.684,1796.377,1791.683,1802.295,0.22,103.268,1641848400
timed_exit,1641855660,20220110,0,1802.295,1790.168,1793.105,1796.042,1791.684,0.0,0.0,0.0,0.0,0.0,1641848400
profile,1641911400,20220111,0,1810.233,1800.143,1806.055,1809.287,1804.715,0.0,0.0,0.0,0.0,0.0,1641934800
entry,1641912300,20220111,-1,1810.233,1800.143,1806.055,1809.287,1804.715,1804.427,1809.288,1800.143,0.21,102.081,1641934800
profile,1641997800,20220112,0,1825.205,1814.577,1819.31,1821.552,1817.4,0.0,0.0,0.0,0.0,0.0,1642021200
entry,1641998400,20220112,1,1825.205,1814.577,1819.31,1821.552,1817.4,1822.307,1817.399,1825.205,0.21,103.068,1642021200
profile,1642084200,20220113,0,1828.145,1819.043,1824.803,1827.007,1822.598,0.0,0.0,0.0,0.0,0.0,1642107600
entry,1642084500,20220113,-1,1828.145,1819.043,1824.803,1827.007,1822.598,1821.853,1827.008,1819.043,0.2,103.10000000000001,1642107600
profile,1642170600,20220114,0,1829.12,1819.495,1826.187,1827.917,1822.653,0.0,0.0,0.0,0.0,0.0,1642193820
entry,1642170900,20220114,-1,1829.12,1819.495,1826.187,1827.917,1822.653,1820.991,1827.918,1819.495,0.15,103.905,1642193820
profile,1642429800,20220117,0,1823.179,1813.146,1819.965,1822.865,1818.476,0.0,0.0,0.0,0.0,0.0,1642453200
entry,1642431900,20220117,-1,1823.179,1813.146,1819.965,1822.865,1818.476,1818.054,1822.866,1813.146,0.22,105.864,1642453200
timed_exit,1642460460,20220117,0,1823.179,1813.146,1819.965,1822.865,1818.476,0.0,0.0,0.0,0.0,0.0,1642453200
profile,1642516200,20220118,0,1822.764,1805.768,1817.32,1820.374,1812.673,0.0,0.0,0.0,0.0,0.0,1642539600
entry,1642523100,20220118,-1,1822.764,1805.768,1817.32,1820.374,1812.673,1811.062,1820.375,1805.768,0.11,102.443,1642539600
timed_exit,1642546860,20220118,0,1822.764,1805.768,1817.32,1820.374,1812.673,0.0,0.0,0.0,0.0,0.0,1642539600
profile,1642602600,20220119,0,1825.432,1810.15,1813.135,1818.746,1810.866,0.0,0.0,0.0,0.0,0.0,1642626000
entry,1642602900,20220119,1,1825.432,1810.15,1813.135,1818.746,1810.866,1823.924,1810.865,1825.432,0.08,104.47200000000001,1642626000
profile,1642689000,20220120,0,1847.016,1835.838,1839.942,1841.951,1838.283,0.0,0.0,0.0,0.0,0.0,1642712400
entry,1642689300,20220120,1,1847.016,1835.838,1839.942,1841.951,1838.283,1844.142,1838.282,1847.016,0.18,105.47999999999999,1642712400
profile,1642775400,20220121,0,1843.17,1828.321,1838.878,1842.938,1835.049,0.0,0.0,0.0,0.0,0.0,1642798620
entry,1642778700,20220121,-1,1843.17,1828.321,1838.878,1842.938,1835.049,1834.941,1842.939,1828.321,0.13,103.974,1642798620
timed_exit,1642798620,20220121,0,1843.17,1828.321,1838.878,1842.938,1835.049,0.0,0.0,0.0,0.0,0.0,1642798620
profile,1643034600,20220124,0,1844.145,1832.522,1840.24,1841.784,1836.336,0.0,0.0,0.0,0.0,0.0,1643058000
entry,1643035200,20220124,-1,1844.145,1832.522,1840.24,1841.784,1836.336,1833.666,1841.785,1832.522,0.13,105.547,1643058000
profile,1643121000,20220125,0,1843.623,1834.779,1841.896,1843.07,1839.339,0.0,0.0,0.0,0.0,0.0,1643144400
invalid_geometry,1643122200,20220125,1,1843.623,1834.779,1841.896,1843.07,1839.339,1851.58,1839.338,1843.623,0.0,0.0,1643144400
profile,1643207400,20220126,0,1850.069,1832.092,1846.839,1848.103,1844.451,0.0,0.0,0.0,0.0,0.0,1643230800
entry,1643207700,20220126,-1,1850.069,1832.092,1846.839,1848.103,1844.451,1834.297,1848.104,1832.092,0.08,110.456,1643230800
profile,1643293800,20220127,0,1822.115,1797.309,1816.107,1818.627,1808.162,0.0,0.0,0.0,0.0,0.0,1643317200
entry,1643294100,20220127,-1,1822.115,1797.309,1816.107,1818.627,1808.162,1803.385,1818.628,1797.309,0.07,106.70100000000001,1643317200
profile,1643380200,20220128,0,1799.38,1780.24,1798.034,1799.38,1787.418,0.0,0.0,0.0,0.0,0.0,1643403420
