symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr
AUDUSD,45,1.0,2026-05,2026-05-28,2026-05-28 23:45:00,2026-05-29 06:00:00,SELL,0.71613,0.71813,0.71413,0.71657,timeout,-0.265,0.045,9.0,-44.0,0.71646,0.71613,1.7048
AUDUSD,45,1.0,2026-06,2026-06-01,2026-06-01 23:45:00,2026-06-02 06:00:00,BUY,0.71646,0.71446,0.71846,0.71679,timeout,0.12,0.045,9.0,33.0,0.71646,0.71599,2.1226
AUDUSD,45,1.0,2026-06,2026-06-02,2026-06-02 23:45:00,2026-06-03 06:00:00,SELL,0.71715,0.71915,0.71515,0.71601,timeout,0.525,0.045,9.0,114.0,0.7178,0.71715,3.5827
AUDUSD,45,1.0,2026-06,2026-06-03,2026-06-04 01:00:00,2026-06-04 06:00:00,SELL,0.71275,0.71475,0.71075,0.71307,timeout,-0.205,0.045,9.0,-32.0,0.71368,0.71275,4.0062
AUDUSD,45,1.0,2026-06,2026-06-04,2026-06-04 23:45:00,2026-06-05 01:00:00,SELL,0.71329,0.71529,0.71129,0.71129,win,0.955,0.045,9.0,200.0,0.71358,0.71329,1.7425
AUDUSD,45,1.0,2026-06,2026-06-08,2026-06-08 23:45:00,2026-06-09 06:00:00,SELL,0.70406,0.70606,0.70206,0.70606,loss,-1.045,0.045,9.0,-200.0,0.70451,0.70406,2.3864
AUDUSD,45,1.0,2026-06,2026-06-09,2026-06-09 23:45:00,2026-06-10 06:00:00,BUY,0.70224,0.70024,0.70424,0.70209,timeout,-0.12,0.045,9.0,-15.0,0.70224,0.70154,2.0896
AUDUSD,45,1.0,2026-06,2026-06-10,2026-06-11 00:15:00,2026-06-11 06:00:00,BUY,0.69994,0.69794,0.70194,0.70052,timeout,0.245,0.045,9.0,58.0,0.69994,0.6987,3.9817
AUDUSD,45,1.0,2026-06,2026-06-11,2026-06-12 00:00:00,2026-06-12 06:00:00,SELL,0.70435,0.70635,0.70235,0.70371,timeout,0.275,0.045,9.0,64.0,0.70523,0.70435,1.755
AUDUSD,45,1.0,2026-06,2026-06-15,2026-06-15 23:45:00,2026-06-16 04:15:00,BUY,0.70742,0.70542,0.70942,0.70542,loss,-1.045,0.045,9.0,-200.0,0.70742,0.70692,2.6316
AUDUSD,45,1.0,2026-06,2026-06-16,2026-06-16 23:45:00,2026-06-17 06:00:00,SELL,0.70675,0.70875,0.70475,0.70577,timeout,0.445,0.045,9.0,98.0,0.70701,0.70675,1.3532
AUDUSD,45,1.0,2026-06,2026-06-17,2026-06-17 23:45:00,2026-06-18 02:45:00,BUY,0.70186,0.69986,0.70386,0.70386,win,0.955,0.045,9.0,200.0,0.70186,0.70141,1.127
AUDUSD,45,1.0,2026-06,2026-06-18,2026-06-18 23:45:00,2026-06-19 04:00:00,SELL,0.70134,0.70334,0.69934,0.69934,win,0.955,0.045,9.0,200.0,0.70176,0.70134,1.5393
AUDUSD,45,1.0,2026-06,2026-06-22,2026-06-22 23:45:00,2026-06-23 02:45:00,SELL,0.69955,0.70155,0.69755,0.69755,win,0.955,0.045,9.0,200.0,0.69994,0.69955,2.2656
AUDUSD,45,1.0,2026-06,2026-06-23,2026-06-23 23:45:00,2026-06-24 06:00:00,BUY,0.69146,0.68946,0.69346,0.69153,timeout,-0.01,0.045,9.0,7.0,0.69146,0.691,2.7288
AUDUSD,45,1.0,2026-06,2026-06-24,2026-06-24 23:45:00,2026-06-25 06:00:00,BUY,0.68989,0.68789,0.69189,0.68949,timeout,-0.245,0.045,9.0,-40.0,0.68989,0.68949,1.5819
AUDUSD,45,1.0,2026-06,2026-06-25,2026-06-25 23:45:00,2026-06-26 02:15:00,SELL,0.69031,0.69231,0.68831,0.68831,win,0.955,0.045,9.0,200.0,0.69085,0.69031,2.1236
