time,open,high,low,close,tick_volume,spread,real_volume
2023.09.04 08:00:00,1943.813,1944.455,1939.853,1941.626,9972,125,0
2023.09.04 12:00:00,1941.637,1941.718,1936.725,1938.636,11278,125,0
2023.09.04 16:00:00,1938.635,1938.86,1937.969,1938.156,1946,125,0
2023.09.04 20:00:00,1938.495,1938.779,1937.666,1937.696,2034,125,0
2023.09.05 00:00:00,1937.588,1938.656,1934.833,1936.963,10183,125,0
2023.09.05 04:00:00,1936.963,1938.965,1935.209,1935.578,11530,125,0
2023.09.05 08:00:00,1935.578,1935.661,1929.949,1930.465,12637,125,0
2023.09.05 12:00:00,1930.435,1934.651,1925.347,1926.108,25001,125,0
2023.09.05 16:00:00,1926.077,1927.915,1925.449,1925.818,10104,125,0
2023.09.05 20:00:00,1925.849,1926.92,1925.425,1926.596,3465,125,0
2023.09.06 00:00:00,1926.606,1926.732,1924.226,1926.538,10048,125,0
2023.09.06 04:00:00,1926.531,1928.466,1922.847,1922.928,11495,125,0
2023.09.06 08:00:00,1922.962,1927.73,1922.576,1925.408,11623,125,0
2023.09.06 12:00:00,1925.401,1929.134,1915.28,1916.774,25727,125,0
2023.09.06 16:00:00,1916.776,1920.66,1915.996,1916.68,10169,125,0
2023.09.06 20:00:00,1916.71,1918.141,1915.959,1917.129,3736,125,0
2023.09.07 00:00:00,1917.124,1920.699,1916.321,1920.154,9794,125,0
2023.09.07 04:00:00,1920.137,1920.246,1917.107,1918.382,11090,125,0
2023.09.07 08:00:00,1918.35,1922.295,1917.374,1921.81,11142,125,0
2023.09.07 12:00:00,1921.825,1923.559,1916.201,1920.943,21444,125,0
2023.09.07 16:00:00,1920.94,1921.416,1917.451,1918.753,9003,125,0
2023.09.07 20:00:00,1918.785,1920.331,1918.785,1920.285,3166,125,0
2023.09.08 00:00:00,1920.293,1927.169,1920.101,1924.943,12813,125,0
2023.09.08 04:00:00,1924.943,1927.273,1923.847,1924.11,10371,125,0
2023.09.08 08:00:00,1924.104,1925.85,1922.645,1923.023,10828,125,0
2023.09.08 12:00:00,1923.003,1929.677,1919.187,1919.583,20857,125,0
2023.09.08 16:00:00,1919.582,1920.669,1917.322,1919.194,9017,125,0
2023.09.08 20:00:00,1919.183,1919.385,1918.793,1919.011,993,125,0
2023.09.10 20:00:00,1919.658,1919.691,1916.614,1918.838,4020,125,0
2023.09.11 00:00:00,1918.832,1924.05,1918.354,1923.311,12474,125,0
2023.09.11 04:00:00,1923.311,1930.583,1922.958,1926.459,14518,125,0
2023.09.11 08:00:00,1926.429,1928.015,1924.661,1925.205,11720,125,0
2023.09.11 12:00:00,1925.197,1930.091,1921.381,1923.024,19579,125,0
2023.09.11 16:00:00,1923.024,1925.075,1921.474,1922.738,9556,125,0
2023.09.11 20:00:00,1922.706,1923.273,1921.243,1921.664,3234,125,0
2023.09.12 00:00:00,1921.627,1924.319,1920.349,1923.66,10635,125,0
2023.09.12 04:00:00,1923.66,1924.484,1918.801,1919.005,10988,125,0
2023.09.12 08:00:00,1919.004,1921.335,1910.951,1912.973,13266,125,0
2023.09.12 12:00:00,1912.973,1914.618,1907.464,1912.448,20986,125,0
2023.09.12 16:00:00,1912.46,1915.044,1911.718,1912.979,9946,125,0
2023.09.12 20:00:00,1912.964,1913.816,1912.472,1912.895,3499,125,0
2023.09.13 00:00:00,1912.895,1913.819,1908.205,1909.642,11053,125,0
2023.09.13 04:00:00,1909.639,1912.637,1908.229,1912.026,12206,125,0
2023.09.13 08:00:00,1911.995,1913.092,1910.776,1912.3,11018,125,0
2023.09.13 12:00:00,1912.3,1915.734,1905.54,1910.413,30415,125,0
2023.09.13 16:00:00,1910.413,1911.668,1908.167,1908.777,10904,125,0
2023.09.13 20:00:00,1908.805,1909.813,1907.506,1909.214,4004,125,0
2023.09.14 00:00:00,1909.207,1912.893,1908.801,1909.68,12219,125,0
2023.09.14 04:00:00,1909.679,1911.021,1905.204,1905.855,11690,125,0
2023.09.14 08:00:00,1905.855,1909.115,1905.535,1907.495,11295,125,0
2023.09.14 12:00:00,1907.526,1911.37,1901.006,1907.95,31455,125,0
2023.09.14 16:00:00,1907.958,1912.067,1907.94,1909.45,11966,125,0
2023.09.14 20:00:00,1909.415,1911.064,1909.216,1909.772,3868,125,0
2023.09.15 00:00:00,1909.803,1915.979,1909.803,1915.588,12158,125,0
2023.09.15 04:00:00,1915.575,1919.543,1914.93,1918.01,13677,125,0
2023.09.15 08:00:00,1918.01,1919.94,1916.734,1919.183,11678,125,0
2023.09.15 12:00:00,1919.191,1930.41,1916.01,1926.416,24820,125,0
2023.09.15 16:00:00,1926.418,1927.842,1922.39,1922.487,11204,125,0
2023.09.15 20:00:00,1922.521,1923.905,1922.416,1923.868,1786,125,0
2023.09.17 20:00:00,1924.114,1924.568,1922.584,1923.264,2702,125,0
2023.09.18 00:00:00,1923.265,1929.486,1923.229,1928.876,11713,125,0
2023.09.18 04:00:00,1928.844,1930.608,1926.449,1926.478,12328,125,0
2023.09.18 08:00:00,1926.447,1928.164,1925.081,1926.807,10909,125,0
2023.09.18 12:00:00,1926.792,1929.416,1922.811,1929.003,18145,125,0
2023.09.18 16:00:00,1929.035,1933.571,1927.733,1933.32,10230,125,0
2023.09.18 20:00:00,1933.289,1934.491,1933.072,1934.078,3769,125,0
2023.09.19 00:00:00,1934.099,1934.572,1931.758,1932.264,9190,125,0
2023.09.19 04:00:00,1932.264,1934.79,1929.837,1934.445,10415,125,0
2023.09.19 08:00:00,1934.45,1936.783,1933.463,1935.244,9781,125,0
2023.09.19 12:00:00,1935.253,1937.382,1931.039,1933.094,18731,125,0
2023.09.19 16:00:00,1933.107,1933.725,1929.761,1931.932,10147,125,0
2023.09.19 20:00:00,1931.899,1932.345,1930.905,1931.356,3318,125,0
2023.09.20 00:00:00,1931.355,1931.528,1928.384,1930.588,9703,125,0
2023.09.20 04:00:00,1930.589,1932.318,1927.912,1928.706,10988,125,0
2023.09.20 08:00:00,1928.674,1932.706,1928.646,1932.086,10567,125,0
2023.09.20 12:00:00,1932.054,1945.811,1930.945,1941.858,19461,125,0
2023.09.20 16:00:00,1941.834,1947.398,1932.848,1932.994,25018,125,0
2023.09.20 20:00:00,1933.026,1933.676,1929.158,1929.462,7059,125,0
2023.09.21 00:00:00,1929.466,1929.694,1924.227,1928.336,12484,125,0
