time,open,high,low,close,tick_volume,spread,real_volume
2021.09.05 20:00:00,1828.145,1830.206,1827.473,1827.611,2797,187,0
2021.09.06 00:00:00,1827.601,1828.472,1825.141,1825.803,8755,187,0
2021.09.06 04:00:00,1825.805,1828.261,1825.483,1826.003,7198,125,0
2021.09.06 08:00:00,1825.957,1826.924,1822.768,1823.818,7096,187,0
2021.09.06 12:00:00,1823.865,1824.161,1821.371,1821.945,7811,187,0
2021.09.06 16:00:00,1821.898,1823.547,1821.898,1823.26,1105,187,0
2021.09.06 20:00:00,1823.865,1824.125,1821.949,1823.577,1720,187,0
2021.09.07 00:00:00,1823.531,1827.236,1822.629,1823.123,7961,187,0
2021.09.07 04:00:00,1823.125,1823.261,1815.57,1817.627,10737,187,0
2021.09.07 08:00:00,1817.601,1817.652,1808.321,1810.945,12347,187,0
2021.09.07 12:00:00,1810.897,1814.999,1792.336,1797.29,21994,125,0
2021.09.07 16:00:00,1797.337,1798.824,1793.047,1793.523,10365,125,0
2021.09.07 20:00:00,1793.531,1795.777,1793.291,1795.647,3081,125,0
2021.09.08 00:00:00,1795.645,1800.984,1795.416,1798.088,9153,125,0
2021.09.08 04:00:00,1798.098,1801.215,1794.239,1798.87,10502,125,0
2021.09.08 08:00:00,1798.914,1799.841,1796.356,1796.929,10545,125,0
2021.09.08 12:00:00,1796.976,1802.143,1782.357,1791.898,25197,125,0
2021.09.08 16:00:00,1791.944,1793.473,1788.55,1788.685,12019,125,0
2021.09.08 20:00:00,1788.64,1790.835,1788.611,1790.739,3729,125,0
2021.09.09 00:00:00,1790.731,1790.731,1787.117,1788.264,9524,125,0
2021.09.09 04:00:00,1788.298,1792.852,1786.65,1792.351,10830,125,0
2021.09.09 08:00:00,1792.305,1800.949,1792.117,1798.945,10627,125,0
2021.09.09 12:00:00,1798.99,1799.955,1783.808,1792.31,23266,125,0
2021.09.09 16:00:00,1792.342,1799.112,1790.874,1796.038,12065,125,0
2021.09.09 20:00:00,1795.993,1796.384,1792.541,1794.751,4401,187,0
2021.09.10 00:00:00,1794.727,1799.891,1792.672,1798.095,10292,125,0
2021.09.10 04:00:00,1798.112,1803.828,1796.181,1801.653,10345,187,0
2021.09.10 08:00:00,1801.656,1803.335,1792.995,1797.662,11143,125,0
2021.09.10 12:00:00,1797.616,1800.509,1789.572,1792.76,20134,125,0
2021.09.10 16:00:00,1792.79,1793.655,1787.136,1787.783,11093,125,0
2021.09.10 20:00:00,1787.829,1788.727,1787.446,1787.67,1246,125,0
2021.09.12 20:00:00,1787.344,1788.74,1787.016,1787.346,2333,125,0
2021.09.13 00:00:00,1787.301,1792.572,1783.456,1792.382,11016,125,0
2021.09.13 04:00:00,1792.352,1793.622,1786.967,1789.916,11425,125,0
2021.09.13 08:00:00,1789.885,1791.325,1787.652,1789.92,9637,125,0
2021.09.13 12:00:00,1789.966,1798.37,1785.173,1795.442,20241,125,0
2021.09.13 16:00:00,1795.488,1795.534,1791.029,1793.17,9640,125,0
2021.09.13 20:00:00,1793.219,1793.665,1792.511,1793.011,2492,125,0
2021.09.14 00:00:00,1793.013,1793.254,1789.695,1791.055,8954,125,0
2021.09.14 04:00:00,1791.044,1794.812,1790.172,1790.611,9870,125,0
2021.09.14 08:00:00,1790.58,1790.667,1781.966,1784.486,11321,125,0
