time,open,high,low,close,tick_volume,spread,real_volume
2023.09.04 08:00:00,15539.56,15555.48,15535.87,15540.96,5206,293,0
2023.09.04 12:00:00,15540.89,15564.12,15498.65,15508.48,6426,296,0
2023.09.04 16:00:00,15509.14,15520.55,15507.93,15511.15,1148,302,0
2023.09.04 20:00:00,15512.81,15522.09,15504.28,15516.26,1613,301,0
2023.09.05 00:00:00,15515.39,15519.0,15478.54,15489.32,6148,299,0
2023.09.05 04:00:00,15489.26,15502.19,15442.71,15450.8,6354,298,0
2023.09.05 08:00:00,15449.91,15475.84,15408.39,15461.86,8263,301,0
2023.09.05 12:00:00,15462.51,15566.27,15427.49,15509.6,13673,306,0
2023.09.05 16:00:00,15509.79,15574.95,15507.31,15523.73,11041,303,0
2023.09.05 20:00:00,15523.7,15528.22,15503.62,15513.72,2712,303,0
2023.09.06 00:00:00,15513.59,15524.42,15486.69,15494.72,5108,294,0
2023.09.06 04:00:00,15494.83,15509.98,15432.17,15459.46,6284,295,0
2023.09.06 08:00:00,15458.77,15503.7,15455.4,15487.73,7628,304,0
2023.09.06 12:00:00,15487.63,15506.72,15341.85,15365.92,13432,312,0
2023.09.06 16:00:00,15367.13,15396.44,15304.38,15389.25,11981,305,0
2023.09.06 20:00:00,15390.3,15390.3,15373.44,15384.74,2776,295,0
2023.09.07 00:00:00,15384.61,15388.83,15364.21,15379.96,5336,290,0
2023.09.07 04:00:00,15380.07,15381.36,15304.36,15334.84,6846,289,0
2023.09.07 08:00:00,15334.02,15335.3,15268.4,15273.17,8271,303,0
2023.09.07 12:00:00,15272.39,15282.27,15152.24,15197.84,14319,307,0
2023.09.07 16:00:00,15197.27,15301.28,15193.46,15273.51,12126,304,0
2023.09.07 20:00:00,15271.42,15285.79,15257.82,15278.05,2557,299,0
2023.09.08 00:00:00,15277.85,15285.33,15251.32,15285.33,4511,293,0
2023.09.08 04:00:00,15285.34,15340.51,15274.41,15316.69,6216,294,0
2023.09.08 08:00:00,15316.77,15325.91,15221.52,15244.27,9207,308,0
2023.09.08 12:00:00,15243.45,15386.01,15239.39,15336.18,12747,305,0
2023.09.08 16:00:00,15337.26,15360.41,15252.91,15285.97,11878,296,0
2023.09.10 20:00:00,15302.21,15326.15,15301.34,15326.04,1861,315,0
2023.09.11 00:00:00,15325.38,15337.28,15299.51,15322.01,6633,294,0
2023.09.11 04:00:00,15321.91,15403.66,15321.48,15387.9,6836,291,0
2023.09.11 08:00:00,15388.89,15422.99,15365.7,15406.96,7535,301,0
2023.09.11 12:00:00,15407.07,15456.57,15348.14,15374.51,12821,306,0
2023.09.11 16:00:00,15374.31,15503.86,15369.4,15487.66,10690,301,0
2023.09.11 20:00:00,15484.21,15491.92,15466.68,15470.98,2771,300,0
2023.09.12 00:00:00,15471.03,15483.86,15454.02,15482.4,5841,294,0
2023.09.12 04:00:00,15482.23,15491.92,15442.14,15450.29,6200,298,0
2023.09.12 08:00:00,15449.99,15466.02,15429.74,15431.54,7517,298,0
2023.09.12 12:00:00,15431.57,15470.84,15329.8,15366.73,12788,300,0
2023.09.12 16:00:00,15367.06,15426.53,15297.72,15311.29,12438,300,0
2023.09.12 20:00:00,15309.41,15324.74,15304.63,15320.88,3022,291,0
2023.09.13 00:00:00,15320.39,15327.99,15288.56,15293.86,6145,293,0
2023.09.13 04:00:00,15293.88,15344.03,15281.36,15314.12,7309,291,0
2023.09.13 08:00:00,15312.83,15324.36,15269.77,15319.15,8390,303,0
2023.09.13 12:00:00,15320.5,15418.05,15216.03,15396.48,15320,310,0
2023.09.13 16:00:00,15397.71,15434.16,15325.02,15367.93,12393,307,0
2023.09.13 20:00:00,15368.23,15395.99,15362.27,15393.12,2954,293,0
2023.09.14 00:00:00,15392.95,15437.05,15387.19,15436.95,5897,294,0
2023.09.14 04:00:00,15436.95,15447.23,15412.2,15415.48,6423,293,0
2023.09.14 08:00:00,15415.19,15445.96,15379.74,15422.65,8033,298,0
2023.09.14 12:00:00,15422.76,15508.73,15347.68,15492.37,14580,302,0
2023.09.14 16:00:00,15492.44,15527.63,15470.26,15487.54,11259,297,0
2023.09.14 20:00:00,15488.46,15513.21,15485.31,15495.04,3298,300,0
2023.09.15 00:00:00,15495.1,15535.98,15492.17,15528.25,5628,296,0
2023.09.15 04:00:00,15528.09,15537.21,15472.22,15494.23,6840,296,0
2023.09.15 08:00:00,15494.79,15497.78,15462.97,15464.96,7286,302,0
2023.09.15 12:00:00,15464.89,15485.79,15226.67,15245.96,13604,308,0
2023.09.15 16:00:00,15246.29,15279.91,15175.31,15213.27,12289,298,0
2023.09.17 20:00:00,15216.96,15233.29,15214.15,15231.84,1713,302,0
2023.09.18 00:00:00,15232.05,15238.16,15214.85,15230.89,5498,290,0
2023.09.18 04:00:00,15230.62,15247.49,15210.98,15235.23,5719,293,0
2023.09.18 08:00:00,15235.52,15245.68,15153.15,15163.16,7477,297,0
2023.09.18 12:00:00,15162.83,15268.21,15157.94,15262.59,13061,304,0
2023.09.18 16:00:00,15263.84,15274.33,15196.71,15231.51,10690,301,0
2023.09.18 20:00:00,15234.3,15252.06,15233.28,15246.32,2726,295,0
2023.09.19 00:00:00,15246.07,15258.6,15226.99,15229.95,5287,285,0
2023.09.19 04:00:00,15230.06,15250.77,15204.16,15246.38,5808,287,0
2023.09.19 08:00:00,15247.08,15264.02,15239.72,15249.15,6409,293,0
2023.09.19 12:00:00,15249.17,15249.72,15077.93,15119.69,12619,297,0
2023.09.19 16:00:00,15119.69,15227.33,15087.24,15194.37,11550,300,0
2023.09.19 20:00:00,15198.79,15209.02,15197.33,15206.27,2656,294,0
2023.09.20 00:00:00,15205.58,15208.23,15170.47,15172.66,6044,284,0
2023.09.20 04:00:00,15172.58,15211.39,15165.2,15204.39,6386,288,0
2023.09.20 08:00:00,15204.03,15233.93,15187.5,15224.98,6772,293,0
2023.09.20 12:00:00,15224.64,15256.42,15150.38,15197.55,11407,294,0
2023.09.20 16:00:00,15196.36,15211.72,14976.12,14977.51,14633,295,0
2023.09.20 20:00:00,14979.95,14982.45,14936.38,14939.33,4229,290,0
2023.09.21 00:00:00,14939.32,14960.12,14907.7,14922.48,6786,284,0
2023.09.21 04:00:00,14922.61,14938.8,14887.67,14922.83,7022,288,0
2023.09.21 08:00:00,14923.79,14933.52,14811.01,14815.36,9317,298,0
2023.09.21 12:00:00,14816.44,14847.39,14746.24,14773.16,14398,297,0
2023.09.21 16:00:00,14772.71,14827.95,14688.66,14688.66,12534,300,0
2023.09.21 20:00:00,14691.22,14701.64,14669.81,14681.78,4017,290,0
2023.09.22 00:00:00,14681.79,14731.31,14667.59,14726.42,7719,280,0
2023.09.22 04:00:00,14726.5,14757.66,14719.96,14733.56,7309,279,0
2023.09.22 08:00:00,14733.77,14767.34,14722.82,14750.8,8035,291,0
2023.09.22 12:00:00,14750.6,14853.63,14718.59,14807.42,12721,293,0
2023.09.22 16:00:00,14806.6,14848.02,14680.26,14700.41,12798,295,0
2023.09.24 20:00:00,14734.22,14752.58,14729.99,14738.2,2313,302,0
2023.09.25 00:00:00,14736.19,14765.5,14705.98,14760.07,7117,285,0
2023.09.25 04:00:00,14760.04,14783.15,14743.52,14761.46,6502,285,0
2023.09.25 08:00:00,14761.58,14768.08,14636.87,14659.75,9452,294,0
2023.09.25 12:00:00,14659.48,14757.44,14622.41,14737.19,14147,300,0
2023.09.25 16:00:00,14737.59,14775.15,14681.11,14772.1,12430,294,0
2023.09.25 20:00:00,14772.18,14792.38,14770.81,14771.14,3065,279,0
2023.09.26 00:00:00,14771.26,14772.08,14691.44,14713.08,7714,285,0
2023.09.26 04:00:00,14713.09,14721.98,14638.15,14687.23,7632,285,0
2023.09.26 08:00:00,14687.89,14730.98,14676.59,14716.72,9606,295,0
2023.09.26 12:00:00,14716.47,14734.5,14570.92,14582.67,13213,294,0
2023.09.26 16:00:00,14583.03,14628.56,14512.42,14553.67,12031,292,0
2023.09.26 20:00:00,14554.04,14586.9,14550.03,14584.3,3986,280,0
2023.09.27 00:00:00,14584.47,14597.48,14569.01,14584.14,7255,281,0
2023.09.27 04:00:00,14583.77,14637.82,14580.58,14637.35,7100,280,0
2023.09.27 08:00:00,14636.75,14640.54,14591.91,14614.62,8400,287,0
2023.09.27 12:00:00,14614.68,14647.51,14520.89,14532.26,13444,293,0
2023.09.27 16:00:00,14531.13,14665.9,14437.95,14588.7,14300,296,0
2023.09.27 20:00:00,14589.02,14624.24,14584.84,14620.36,4189,289,0
2023.09.28 00:00:00,14621.24,14639.65,14579.26,14586.44,7598,283,0
2023.09.28 04:00:00,14586.43,14620.58,14558.97,14584.24,8181,283,0
2023.09.28 08:00:00,14584.15,14592.16,14527.8,14550.61,10207,291,0
2023.09.28 12:00:00,14549.87,14757.07,14508.9,14754.83,15784,303,0
2023.09.28 16:00:00,14756.03,14790.77,14660.9,14704.68,13742,298,0
2023.09.28 20:00:00,14703.54,14742.83,14699.31,14716.37,3579,289,0
2023.09.29 00:00:00,14716.42,14741.33,14674.78,14736.23,6976,289,0
2023.09.29 04:00:00,14735.93,14799.53,14707.71,14789.24,7647,287,0
2023.09.29 08:00:00,14788.53,14818.39,14766.46,14779.91,8848,290,0
2023.09.29 12:00:00,14780.49,14902.99,14758.2,14790.19,14917,294,0
2023.09.29 16:00:00,14790.53,14812.0,14661.66,14715.61,14814,310,0
2023.10.01 20:00:00,14814.14,14830.68,14791.09,14811.4,3218,312,0
2023.10.02 00:00:00,14810.94,14849.51,14807.24,14832.26,6301,283,0
2023.10.02 04:00:00,14832.79,14863.75,14787.54,14843.35,7166,283,0
2023.10.02 08:00:00,14844.71,14855.24,14724.38,14731.79,9446,299,0
2023.10.02 12:00:00,14731.98,14899.17,14685.42,14775.3,15530,306,0
2023.10.02 16:00:00,14776.13,14844.25,14722.39,14842.86,14411,306,0
2023.10.02 20:00:00,14842.15,14861.4,14834.06,14849.26,3869,287,0
2023.10.03 00:00:00,14849.26,14852.27,14811.58,14840.39,7218,291,0
2023.10.03 04:00:00,14840.53,14856.44,14800.19,14834.54,7907,290,0
2023.10.03 08:00:00,14835.53,14884.91,14740.93,14756.05,9937,301,0
2023.10.03 12:00:00,14755.14,14825.4,14570.06,14588.75,15785,308,0
2023.10.03 16:00:00,14588.14,14640.53,14510.14,14577.43,13637,300,0
2023.10.03 20:00:00,14578.68,14590.53,14556.83,14576.04,4403,283,0
2023.10.04 00:00:00,14576.17,14591.84,14500.9,14516.39,8807,293,0
2023.10.04 04:00:00,14516.59,14549.92,14449.53,14504.74,9253,292,0
2023.10.04 08:00:00,14505.34,14612.57,14489.9,14602.75,10326,298,0
2023.10.04 12:00:00,14602.73,14752.66,14592.39,14751.95,15638,301,0
