server_time,event,direction,zone_created,first_time,third_time,zone_low,zone_high,entry,stop,target,volume,risk_cash,equity,detail
2026.03.18 11:26:44,accepted,1,2026.03.18 08:00:00,2026.03.17 20:00:00,2026.03.18 04:00:00,24829.27,24931.51,24931.38,24791.64,25210.86,0.73,102.01,10078.18,done at 24931.38
2026.03.18 16:00:00,zone,-1,2026.03.18 16:00:00,2026.03.18 04:00:00,2026.03.18 12:00:00,24918.62,24931.51,0.0,25010.98,0.0,0.0,0.0,0.0,
2026.03.18 20:00:00,zone,-1,2026.03.18 20:00:00,2026.03.18 08:00:00,2026.03.18 16:00:00,24719.21,24898.53,0.0,24998.32,0.0,0.0,0.0,0.0,
2026.03.19 00:00:00,zone,-1,2026.03.19 00:00:00,2026.03.18 12:00:00,2026.03.18 20:00:00,24487.12,24614.23,0.0,24918.63,0.0,0.0,0.0,0.0,
2026.03.19 02:10:59,accepted,-1,2026.03.19 00:00:00,2026.03.18 12:00:00,2026.03.18 20:00:00,24487.12,24614.23,24487.23,24918.63,23624.43,0.24,103.54,9974.3,done at 24487.23
2026.03.22 22:00:01,zone,-1,2026.03.22 20:00:00,2026.03.20 12:00:00,2026.03.20 20:00:00,24024.78,24040.93,0.0,24336.37,0.0,0.0,0.0,0.0,
2026.03.23 04:00:00,zone,-1,2026.03.23 04:00:00,2026.03.20 20:00:00,2026.03.23 00:00:00,23905.15,23905.24,0.0,24024.79,0.0,0.0,0.0,0.0,
2026.03.23 11:05:27,invalidate,-1,2026.03.23 04:00:00,2026.03.20 20:00:00,2026.03.23 00:00:00,23905.15,23905.24,23906.05,24024.79,0.0,0.0,0.0,10181.24,far edge crossed
2026.03.23 16:00:00,zone,1,2026.03.23 16:00:00,2026.03.23 04:00:00,2026.03.23 12:00:00,23849.44,24159.06,0.0,23589.58,0.0,0.0,0.0,0.0,
2026.03.23 16:25:32,accepted,1,2026.03.23 16:00:00,2026.03.23 04:00:00,2026.03.23 12:00:00,23849.44,24159.06,24158.67,23589.58,25296.85,0.18,102.44,10181.24,done at 24158.67
2026.03.27 00:00:00,zone,-1,2026.03.27 00:00:00,2026.03.26 12:00:00,2026.03.26 20:00:00,23845.1,23856.15,0.0,24056.98,0.0,0.0,0.0,0.0,
2026.03.27 16:00:00,zone,-1,2026.03.27 16:00:00,2026.03.27 04:00:00,2026.03.27 12:00:00,23490.9,23677.65,0.0,23799.23,0.0,0.0,0.0,0.0,
2026.03.27 20:00:00,zone,-1,2026.03.27 20:00:00,2026.03.27 08:00:00,2026.03.27 16:00:00,23385.93,23433.21,0.0,23717.41,0.0,0.0,0.0,0.0,
2026.03.29 22:00:02,zone,-1,2026.03.29 20:00:00,2026.03.27 12:00:00,2026.03.27 20:00:00,23155.47,23264.95,0.0,23490.91,0.0,0.0,0.0,0.0,
2026.03.30 00:00:00,zone,-1,2026.03.30 00:00:00,2026.03.27 16:00:00,2026.03.29 20:00:00,23074.73,23094.55,0.0,23385.94,0.0,0.0,0.0,0.0,
2026.03.30 00:20:00,accepted,-1,2026.03.30 00:00:00,2026.03.27 16:00:00,2026.03.29 20:00:00,23074.73,23094.55,23074.88,23385.94,22452.76,0.33,102.65,10075.5,done at 23074.88
2026.03.30 08:00:00,zone,1,2026.03.30 08:00:00,2026.03.29 20:00:00,2026.03.30 04:00:00,23074.73,23121.24,0.0,22941.58,0.0,0.0,0.0,0.0,
2026.03.30 12:00:00,zone,1,2026.03.30 12:00:00,2026.03.30 00:00:00,2026.03.30 08:00:00,23138.24,23206.42,0.0,22926.4,0.0,0.0,0.0,0.0,
2026.03.30 13:46:42,accepted,1,2026.03.30 12:00:00,2026.03.30 00:00:00,2026.03.30 08:00:00,23138.24,23206.42,23206.39,22926.4,23766.37,0.36,100.8,9972.09,done at 23206.39
2026.03.31 00:00:00,zone,-1,2026.03.31 00:00:00,2026.03.30 12:00:00,2026.03.30 20:00:00,22984.53,23099.67,0.0,23370.41,0.0,0.0,0.0,0.0,
2026.03.31 00:44:21,accepted,-1,2026.03.31 00:00:00,2026.03.30 12:00:00,2026.03.30 20:00:00,22984.53,23099.67,22984.77,23370.41,22213.49,0.26,100.27,9870.79,done at 22984.77
2026.03.31 08:00:00,zone,1,2026.03.31 08:00:00,2026.03.30 20:00:00,2026.03.31 04:00:00,22984.53,23072.27,0.0,22860.64,0.0,0.0,0.0,0.0,
2026.03.31 20:00:00,zone,1,2026.03.31 20:00:00,2026.03.31 08:00:00,2026.03.31 16:00:00,23236.1,23275.29,0.0,23076.21,0.0,0.0,0.0,0.0,
2026.04.01 00:00:00,zone,1,2026.04.01 00:00:00,2026.03.31 12:00:00,2026.03.31 20:00:00,23424.86,23706.7,0.0,23149.69,0.0,0.0,0.0,0.0,
2026.04.02 02:14:45,accepted,1,2026.04.01 00:00:00,2026.03.31 12:00:00,2026.03.31 20:00:00,23424.86,23706.7,23706.49,23149.69,24820.09,0.18,100.22,9770.33,done at 23706.49
2026.04.02 08:00:00,zone,-1,2026.04.02 08:00:00,2026.04.01 20:00:00,2026.04.02 04:00:00,23721.58,23997.93,0.0,24055.06,0.0,0.0,0.0,0.0,
2026.04.02 14:36:24,invalidate,-1,2026.04.02 08:00:00,2026.04.01 20:00:00,2026.04.02 04:00:00,23721.58,23997.93,23998.32,24055.06,0.0,0.0,0.0,9822.75,far edge crossed
2026.04.02 20:00:00,zone,1,2026.04.02 20:00:00,2026.04.02 08:00:00,2026.04.02 16:00:00,23722.32,23897.93,0.0,23523.7,0.0,0.0,0.0,0.0,
2026.04.06 00:00:00,zone,-1,2026.04.06 00:00:00,2026.04.03 08:00:00,2026.04.05 20:00:00,23949.03,23956.14,0.0,24009.34,0.0,0.0,0.0,0.0,
2026.04.06 00:00:23,invalidate,-1,2026.04.06 00:00:00,2026.04.03 08:00:00,2026.04.05 20:00:00,23949.03,23956.14,23956.36,24009.34,0.0,0.0,0.0,9810.96,far edge crossed
2026.04.06 08:00:00,zone,1,2026.04.06 08:00:00,2026.04.05 20:00:00,2026.04.06 04:00:00,23949.03,24058.42,0.0,23833.44,0.0,0.0,0.0,0.0,
2026.04.07 08:00:00,zone,-1,2026.04.07 08:00:00,2026.04.06 20:00:00,2026.04.07 04:00:00,24119.86,24156.23,0.0,24240.25,0.0,0.0,0.0,0.0,
2026.04.07 08:02:06,invalidate,-1,2026.04.07 08:00:00,2026.04.06 20:00:00,2026.04.07 04:00:00,24119.86,24156.23,24159.03,24240.25,0.0,0.0,0.0,9846.38,far edge crossed
2026.04.07 14:01:22,invalidate,1,2026.04.06 08:00:00,2026.04.05 20:00:00,2026.04.06 04:00:00,23949.03,24058.42,23948.84,23833.44,0.0,0.0,0.0,9808.54,far edge crossed
2026.04.08 00:00:00,zone,1,2026.04.08 00:00:00,2026.04.07 12:00:00,2026.04.07 20:00:00,24159.23,24202.17,0.0,23798.25,0.0,0.0,0.0,0.0,
2026.04.08 04:00:00,zone,1,2026.04.08 04:00:00,2026.04.07 16:00:00,2026.04.08 00:00:00,24236.98,24863.75,0.0,23933.32,0.0,0.0,0.0,0.0,
2026.04.08 08:00:00,zone,1,2026.04.08 08:00:00,2026.04.07 20:00:00,2026.04.08 04:00:00,24944.57,24958.11,0.0,24202.16,0.0,0.0,0.0,0.0,
2026.04.08 12:00:00,zone,1,2026.04.08 12:00:00,2026.04.08 00:00:00,2026.04.08 08:00:00,24973.54,24990.15,0.0,24863.74,0.0,0.0,0.0,0.0,
2026.04.08 13:33:17,accepted,1,2026.04.08 12:00:00,2026.04.08 00:00:00,2026.04.08 08:00:00,24973.54,24990.15,24989.85,24863.74,25242.07,0.8,100.89,9965.38,done at 24989.85
2026.04.09 20:00:00,zone,1,2026.04.09 20:00:00,2026.04.09 08:00:00,2026.04.09 16:00:00,24895.41,25000.46,0.0,24810.04,0.0,0.0,0.0,0.0,
2026.04.12 22:00:00,invalidate,1,2026.04.09 20:00:00,2026.04.09 08:00:00,2026.04.09 16:00:00,24895.41,25000.46,24828.6,24810.04,0.0,0.0,0.0,9863.98,far edge crossed
2026.04.13 00:00:00,zone,-1,2026.04.13 00:00:00,2026.04.10 16:00:00,2026.04.12 20:00:00,24884.59,25079.5,0.0,25157.84,0.0,0.0,0.0,0.0,
2026.04.13 00:33:30,accepted,-1,2026.04.13 00:00:00,2026.04.10 16:00:00,2026.04.12 20:00:00,24884.59,25079.5,24884.64,25157.84,24338.24,0.37,101.08,9863.98,done at 24884.64
2026.04.13 04:00:00,zone,-1,2026.04.13 04:00:00,2026.04.10 20:00:00,2026.04.13 00:00:00,24954.5,25133.95,0.0,25178.06,0.0,0.0,0.0,0.0,
2026.04.13 08:00:00,zone,1,2026.04.13 08:00:00,2026.04.12 20:00:00,2026.04.13 04:00:00,24884.59,24916.48,0.0,24777.21,0.0,0.0,0.0,0.0,
2026.04.13 13:49:37,invalidate,-1,2026.04.13 04:00:00,2026.04.10 20:00:00,2026.04.13 00:00:00,24954.5,25133.95,25134.07,25178.06,0.0,0.0,0.0,9771.46,far edge crossed
2026.04.13 20:00:00,zone,1,2026.04.13 20:00:00,2026.04.13 08:00:00,2026.04.13 16:00:00,25060.39,25148.77,0.0,24951.05,0.0,0.0,0.0,0.0,
2026.04.14 00:00:00,zone,1,2026.04.14 00:00:00,2026.04.13 12:00:00,2026.04.13 20:00:00,25225.0,25397.77,0.0,24940.02,0.0,0.0,0.0,0.0,
2026.04.14 04:00:02,zone,1,2026.04.14 04:00:00,2026.04.13 16:00:00,2026.04.14 00:00:00,25414.4,25429.8,0.0,25148.76,0.0,0.0,0.0,0.0,
2026.04.14 12:00:00,zone,1,2026.04.14 12:00:00,2026.04.14 00:00:00,2026.04.14 08:00:00,25469.22,25478.04,0.0,25429.79,0.0,0.0,0.0,0.0,
2026.04.14 16:00:00,zone,1,2026.04.14 16:00:00,2026.04.14 04:00:00,2026.04.14 12:00:00,25510.66,25519.72,0.0,25432.44,0.0,0.0,0.0,0.0,
2026.04.14 20:00:00,zone,1,2026.04.14 20:00:00,2026.04.14 08:00:00,2026.04.14 16:00:00,25561.75,25740.49,0.0,25478.03,0.0,0.0,0.0,0.0,
2026.04.15 00:00:00,zone,1,2026.04.15 00:00:00,2026.04.14 12:00:00,2026.04.14 20:00:00,25766.22,25839.48,0.0,25519.71,0.0,0.0,0.0,0.0,
2026.04.15 05:43:16,accepted,1,2026.04.15 00:00:00,2026.04.14 12:00:00,2026.04.14 20:00:00,25766.22,25839.48,25839.44,25519.71,26478.9,0.31,99.12,9762.51,done at 25839.44
2026.04.15 20:00:00,zone,1,2026.04.15 20:00:00,2026.04.15 08:00:00,2026.04.15 16:00:00,25911.51,25972.92,0.0,25803.87,0.0,0.0,0.0,0.0,
2026.04.16 00:00:00,zone,1,2026.04.16 00:00:00,2026.04.15 12:00:00,2026.04.15 20:00:00,26084.08,26202.01,0.0,25829.72,0.0,0.0,0.0,0.0,
2026.04.16 04:00:00,zone,1,2026.04.16 04:00:00,2026.04.15 16:00:00,2026.04.16 00:00:00,26246.41,26263.16,0.0,25972.91,0.0,0.0,0.0,0.0,
2026.04.16 08:00:00,zone,1,2026.04.16 08:00:00,2026.04.15 20:00:00,2026.04.16 04:00:00,26288.36,26289.12,0.0,26202.0,0.0,0.0,0.0,0.0,
2026.04.16 08:35:04,invalidate,1,2026.04.16 08:00:00,2026.04.15 20:00:00,2026.04.16 04:00:00,26288.36,26289.12,26287.95,26202.0,0.0,0.0,0.0,9899.53,far edge crossed
2026.04.17 16:00:00,zone,1,2026.04.17 16:00:00,2026.04.17 04:00:00,2026.04.17 12:00:00,26365.29,26435.16,0.0,26317.23,0.0,0.0,0.0,0.0,
2026.04.17 20:00:00,zone,1,2026.04.17 20:00:00,2026.04.17 08:00:00,2026.04.17 16:00:00,26441.86,26607.81,0.0,26350.92,0.0,0.0,0.0,0.0,
2026.04.19 22:00:02,accepted,1,2026.04.17 20:00:00,2026.04.17 08:00:00,2026.04.17 16:00:00,26441.86,26607.81,26455.46,26350.92,26664.54,0.96,100.36,9956.94,done at 26455.46
2026.04.20 00:00:00,zone,-1,2026.04.20 00:00:00,2026.04.17 16:00:00,2026.04.19 20:00:00,26560.96,26607.81,0.0,26753.69,0.0,0.0,0.0,0.0,
2026.04.20 04:00:00,zone,-1,2026.04.20 04:00:00,2026.04.17 20:00:00,2026.04.20 00:00:00,26593.77,26687.29,0.0,26715.88,0.0,0.0,0.0,0.0,
2026.04.20 13:08:44,accepted,-1,2026.04.20 04:00:00,2026.04.17 20:00:00,2026.04.20 00:00:00,26593.77,26687.29,26664.72,26715.88,26562.4,1.99,101.81,10157.23,done at 26664.72
2026.04.21 04:00:00,zone,1,2026.04.21 04:00:00,2026.04.20 16:00:00,2026.04.21 00:00:00,26629.48,26666.06,0.0,26517.43,0.0,0.0,0.0,0.0,
2026.04.21 13:30:32,accepted,1,2026.04.21 04:00:00,2026.04.20 16:00:00,2026.04.21 00:00:00,26629.48,26666.06,26666.0,26517.43,26963.14,0.7,104.0,10360.24,done at 26666.00
2026.04.21 20:00:00,zone,-1,2026.04.21 20:00:00,2026.04.21 08:00:00,2026.04.21 16:00:00,26666.33,26677.86,0.0,26781.24,0.0,0.0,0.0,0.0,
2026.04.21 20:12:28,accepted,-1,2026.04.21 20:00:00,2026.04.21 08:00:00,2026.04.21 16:00:00,26666.33,26677.86,26667.29,26781.24,26439.39,0.9,102.56,10255.22,done at 26667.29
2026.04.22 20:00:00,zone,1,2026.04.22 20:00:00,2026.04.22 08:00:00,2026.04.22 16:00:00,26745.18,26841.67,0.0,26662.68,0.0,0.0,0.0,0.0,
2026.04.23 00:00:00,zone,1,2026.04.23 00:00:00,2026.04.22 12:00:00,2026.04.22 20:00:00,26890.59,26952.39,0.0,26695.5,0.0,0.0,0.0,0.0,
2026.04.23 00:09:36,accepted,1,2026.04.23 00:00:00,2026.04.22 12:00:00,2026.04.22 20:00:00,26890.59,26952.39,26951.24,26695.5,27462.72,0.4,102.3,10152.03,done at 26951.24
2026.04.23 08:00:00,zone,-1,2026.04.23 08:00:00,2026.04.22 20:00:00,2026.04.23 04:00:00,26893.0,26952.39,0.0,27018.76,0.0,0.0,0.0,0.0,
2026.04.23 12:06:34,invalidate,-1,2026.04.23 08:00:00,2026.04.22 20:00:00,2026.04.23 04:00:00,26893.0,26952.39,26953.16,27018.76,0.0,0.0,0.0,10152.55,far edge crossed
2026.04.24 16:00:00,zone,1,2026.04.24 16:00:00,2026.04.24 04:00:00,2026.04.24 12:00:00,26994.92,27010.84,0.0,26897.84,0.0,0.0,0.0,0.0,
2026.04.28 11:38:03,accepted,1,2026.04.24 16:00:00,2026.04.24 04:00:00,2026.04.24 12:00:00,26994.92,27010.84,27010.71,26897.84,27236.45,0.9,101.58,10049.42,done at 27010.71
2026.04.28 12:00:00,zone,-1,2026.04.28 12:00:00,2026.04.28 00:00:00,2026.04.28 08:00:00,27248.39,27275.16,0.0,27400.19,0.0,0.0,0.0,0.0,
2026.04.28 16:00:00,zone,-1,2026.04.28 16:00:00,2026.04.28 04:00:00,2026.04.28 12:00:00,27139.53,27209.47,0.0,27327.57,0.0,0.0,0.0,0.0,
2026.04.29 19:14:49,invalidate,-1,2026.04.28 16:00:00,2026.04.28 04:00:00,2026.04.28 12:00:00,27139.53,27209.47,27209.7,27327.57,0.0,0.0,0.0,10222.65,far edge crossed
2026.04.30 04:00:00,zone,1,2026.04.30 04:00:00,2026.04.29 16:00:00,2026.04.30 00:00:00,27226.85,27279.0,0.0,27044.18,0.0,0.0,0.0,0.0,
2026.04.30 04:03:26,accepted,1,2026.04.30 04:00:00,2026.04.29 16:00:00,2026.04.30 00:00:00,27226.85,27279.0,27278.93,27044.18,27748.43,0.44,103.29,10250.7,done at 27278.93
2026.05.01 00:00:00,zone,1,2026.05.01 00:00:00,2026.04.30 12:00:00,2026.04.30 20:00:00,27441.05,27450.91,0.0,27055.66,0.0,0.0,0.0,0.0,
2026.05.01 09:03:58,invalidate,1,2026.05.01 00:00:00,2026.04.30 12:00:00,2026.04.30 20:00:00,27441.05,27450.91,27441.04,27055.66,0.0,0.0,0.0,10319.16,far edge crossed
2026.05.01 20:00:00,zone,1,2026.05.01 20:00:00,2026.05.01 08:00:00,2026.05.01 16:00:00,27491.27,27687.99,0.0,27430.53,0.0,0.0,0.0,0.0,
2026.05.01 20:20:30,accepted,1,2026.05.01 20:00:00,2026.05.01 08:00:00,2026.05.01 16:00:00,27491.27,27687.99,27687.9,27430.53,28202.64,0.41,105.52,10454.41,done at 27687.90
2026.05.05 08:00:00,zone,1,2026.05.05 08:00:00,2026.05.04 20:00:00,2026.05.05 04:00:00,27689.83,27721.02,0.0,27635.15,0.0,0.0,0.0,0.0,
2026.05.05 12:00:00,zone,1,2026.05.05 12:00:00,2026.05.05 00:00:00,2026.05.05 08:00:00,27750.15,27781.55,0.0,27643.25,0.0,0.0,0.0,0.0,
2026.05.05 16:00:00,zone,1,2026.05.05 16:00:00,2026.05.05 04:00:00,2026.05.05 12:00:00,27828.62,27831.35,0.0,27721.01,0.0,0.0,0.0,0.0,
2026.05.05 20:00:00,zone,1,2026.05.05 20:00:00,2026.05.05 08:00:00,2026.05.05 16:00:00,27861.0,27993.95,0.0,27781.54,0.0,0.0,0.0,0.0,
2026.05.06 04:00:00,zone,1,2026.05.06 04:00:00,2026.05.05 16:00:00,2026.05.06 00:00:00,28090.18,28153.89,0.0,27993.94,0.0,0.0,0.0,0.0,
2026.05.07 00:00:00,zone,1,2026.05.07 00:00:00,2026.05.06 12:00:00,2026.05.06 20:00:00,28490.79,28561.09,0.0,28242.63,0.0,0.0,0.0,0.0,
2026.05.07 00:22:09,accepted,1,2026.05.07 00:00:00,2026.05.06 12:00:00,2026.05.06 20:00:00,28490.79,28561.09,28560.94,28242.63,29197.56,0.34,108.23,10655.58,done at 28560.94
2026.05.08 12:00:00,zone,1,2026.05.08 12:00:00,2026.05.08 00:00:00,2026.05.08 08:00:00,28690.23,28732.66,0.0,28587.2,0.0,0.0,0.0,0.0,
2026.05.08 16:00:00,zone,1,2026.05.08 16:00:00,2026.05.08 04:00:00,2026.05.08 12:00:00,28746.22,28771.52,0.0,28666.33,0.0,0.0,0.0,0.0,
2026.05.08 20:00:00,zone,1,2026.05.08 20:00:00,2026.05.08 08:00:00,2026.05.08 16:00:00,28822.18,29096.94,0.0,28732.65,0.0,0.0,0.0,0.0,
2026.05.10 22:00:01,zone,1,2026.05.10 20:00:00,2026.05.08 12:00:00,2026.05.08 20:00:00,29122.73,29237.15,0.0,28771.51,0.0,0.0,0.0,0.0,
2026.05.10 22:00:01,accepted,1,2026.05.10 20:00:00,2026.05.08 12:00:00,2026.05.08 20:00:00,29122.73,29237.15,29202.19,28771.51,30063.55,0.26,111.98,10869.88,done at 29202.19
2026.05.13 08:00:00,zone,1,2026.05.13 08:00:00,2026.05.12 20:00:00,2026.05.13 04:00:00,29105.02,29161.93,0.0,28996.63,0.0,0.0,0.0,0.0,
2026.05.13 12:00:00,zone,1,2026.05.13 12:00:00,2026.05.13 00:00:00,2026.05.13 08:00:00,29182.43,29266.68,0.0,28974.84,0.0,0.0,0.0,0.0,
2026.05.13 12:20:03,accepted,1,2026.05.13 12:00:00,2026.05.13 00:00:00,2026.05.13 08:00:00,29182.43,29266.68,29266.62,28974.84,29850.18,0.37,107.96,10756.18,done at 29266.62
2026.05.14 00:00:00,zone,1,2026.05.14 00:00:00,2026.05.13 12:00:00,2026.05.13 20:00:00,29319.39,29370.0,0.0,28996.27,0.0,0.0,0.0,0.0,
2026.05.15 05:32:05,invalidate,1,2026.05.14 00:00:00,2026.05.13 12:00:00,2026.05.13 20:00:00,29319.39,29370.0,29319.14,28996.27,0.0,0.0,0.0,10770.99,far edge crossed
2026.05.15 08:00:00,zone,-1,2026.05.15 08:00:00,2026.05.14 20:00:00,2026.05.15 04:00:00,29482.91,29553.98,0.0,29654.96,0.0,0.0,0.0,0.0,
2026.05.15 12:00:00,zone,-1,2026.05.15 12:00:00,2026.05.15 00:00:00,2026.05.15 08:00:00,29338.58,29412.85,0.0,29645.82,0.0,0.0,0.0,0.0,
2026.05.18 12:50:35,accepted,-1,2026.05.15 12:00:00,2026.05.15 00:00:00,2026.05.15 08:00:00,29338.58,29412.85,29338.71,29645.82,28724.49,0.35,107.49,10636.91,done at 29338.71
2026.05.20 12:00:00,zone,1,2026.05.20 12:00:00,2026.05.20 00:00:00,2026.05.20 08:00:00,28956.51,28964.41,0.0,28739.54,0.0,0.0,0.0,0.0,
2026.05.20 13:39:14,accepted,1,2026.05.20 12:00:00,2026.05.20 00:00:00,2026.05.20 08:00:00,28956.51,28964.41,28964.35,28739.54,29413.97,0.49,110.16,10851.75,done at 28964.35
2026.05.20 20:00:00,zone,1,2026.05.20 20:00:00,2026.05.20 08:00:00,2026.05.20 16:00:00,29097.58,29151.78,0.0,28964.4,0.0,0.0,0.0,0.0,
2026.05.20 22:08:17,invalidate,1,2026.05.20 20:00:00,2026.05.20 08:00:00,2026.05.20 16:00:00,29097.58,29151.78,29097.53,28964.4,0.0,0.0,0.0,10916.54,far edge crossed
2026.05.22 00:00:00,zone,1,2026.05.22 00:00:00,2026.05.21 12:00:00,2026.05.21 20:00:00,29279.11,29374.93,0.0,29068.41,0.0,0.0,0.0,0.0,
2026.05.25 04:00:00,zone,1,2026.05.25 04:00:00,2026.05.22 20:00:00,2026.05.25 00:00:00,29520.36,29780.71,0.0,29445.38,0.0,0.0,0.0,0.0,
2026.05.25 08:00:00,zone,1,2026.05.25 08:00:00,2026.05.24 20:00:00,2026.05.25 04:00:00,29834.94,29842.97,0.0,29637.0,0.0,0.0,0.0,0.0,
2026.05.25 22:42:42,accepted,1,2026.05.25 08:00:00,2026.05.24 20:00:00,2026.05.25 04:00:00,29834.94,29842.97,29842.14,29637.0,30253.68,0.54,110.78,11068.96,done at 29842.14
2026.05.26 04:00:01,zone,-1,2026.05.26 04:00:00,2026.05.25 16:00:00,2026.05.26 00:00:00,29836.06,29865.67,0.0,29918.66,0.0,0.0,0.0,0.0,
2026.05.26 10:30:12,invalidate,-1,2026.05.26 04:00:00,2026.05.25 16:00:00,2026.05.26 00:00:00,29836.06,29865.67,29865.87,29918.66,0.0,0.0,0.0,11078.25,far edge crossed
2026.05.26 20:00:00,zone,1,2026.05.26 20:00:00,2026.05.26 08:00:00,2026.05.26 16:00:00,29870.06,29876.62,0.0,29713.81,0.0,0.0,0.0,0.0,
2026.05.27 14:26:14,accepted,1,2026.05.26 20:00:00,2026.05.26 08:00:00,2026.05.26 16:00:00,29870.06,29876.62,29876.6,29713.81,30202.18,0.7,113.95,11284.66,done at 29876.60
2026.05.27 20:00:00,zone,-1,2026.05.27 20:00:00,2026.05.27 08:00:00,2026.05.27 16:00:00,30029.78,30089.92,0.0,30254.78,0.0,0.0,0.0,0.0,
2026.05.27 22:01:36,invalidate,-1,2026.05.27 20:00:00,2026.05.27 08:00:00,2026.05.27 16:00:00,30029.78,30089.92,30090.18,30254.78,0.0,0.0,0.0,11433.73,far edge crossed
2026.05.28 08:00:00,zone,-1,2026.05.28 08:00:00,2026.05.27 20:00:00,2026.05.28 04:00:00,29926.78,29930.03,0.0,30098.19,0.0,0.0,0.0,0.0,
2026.05.28 08:01:33,invalidate,-1,2026.05.28 08:00:00,2026.05.27 20:00:00,2026.05.28 04:00:00,29926.78,29930.03,29930.25,30098.19,0.0,0.0,0.0,11317.66,far edge crossed
2026.05.28 20:00:00,zone,1,2026.05.28 20:00:00,2026.05.28 08:00:00,2026.05.28 16:00:00,29960.67,30202.86,0.0,29831.36,0.0,0.0,0.0,0.0,
