server_time,event,direction,zone_created,first_time,third_time,zone_low,zone_high,entry,stop,target,volume,risk_cash,equity,detail
2023.09.05 08:00:00,zone,-1,2023.09.05 08:00:00,2023.09.04 20:00:00,2023.09.05 04:00:00,15502.19,15504.28,0.0,15522.1,0.0,0.0,0.0,0.0,
2023.09.05 12:00:00,zone,-1,2023.09.05 12:00:00,2023.09.05 00:00:00,2023.09.05 08:00:00,15475.84,15478.54,0.0,15519.01,0.0,0.0,0.0,0.0,
2023.09.05 12:48:53,accepted,-1,2023.09.05 12:00:00,2023.09.05 00:00:00,2023.09.05 08:00:00,15475.84,15478.54,15476.05,15519.01,15390.13,2.33,100.1,10000.0,done at 15476.05
2023.09.05 20:00:00,zone,1,2023.09.05 20:00:00,2023.09.05 08:00:00,2023.09.05 16:00:00,15475.84,15507.31,0.0,15408.38,0.0,0.0,0.0,0.0,
2023.09.05 20:44:54,accepted,1,2023.09.05 20:00:00,2023.09.05 08:00:00,2023.09.05 16:00:00,15475.84,15507.31,15507.22,15408.38,15704.9,1.01,99.83,9898.37,done at 15507.22
2023.09.06 20:00:00,zone,-1,2023.09.06 20:00:00,2023.09.06 08:00:00,2023.09.06 16:00:00,15396.44,15455.4,0.0,15503.71,0.0,0.0,0.0,0.0,
2023.09.07 12:00:00,zone,-1,2023.09.07 12:00:00,2023.09.07 00:00:00,2023.09.07 08:00:00,15335.3,15364.21,0.0,15388.84,0.0,0.0,0.0,0.0,
2023.09.07 16:00:00,zone,-1,2023.09.07 16:00:00,2023.09.07 04:00:00,2023.09.07 12:00:00,15282.27,15304.36,0.0,15381.37,0.0,0.0,0.0,0.0,
2023.09.07 18:01:36,accepted,-1,2023.09.07 16:00:00,2023.09.07 04:00:00,2023.09.07 12:00:00,15282.27,15304.36,15282.49,15381.37,15084.73,1.0,98.88,9791.1,done at 15282.49
2023.09.11 12:00:00,zone,1,2023.09.11 12:00:00,2023.09.11 00:00:00,2023.09.11 08:00:00,15337.28,15365.7,0.0,15299.5,0.0,0.0,0.0,0.0,
2023.09.11 14:11:39,accepted,1,2023.09.11 12:00:00,2023.09.11 00:00:00,2023.09.11 08:00:00,15337.28,15365.7,15365.34,15299.5,15497.02,1.48,97.44,9691.48,done at 15365.34
2023.09.12 00:00:00,zone,1,2023.09.12 00:00:00,2023.09.11 12:00:00,2023.09.11 20:00:00,15456.57,15466.68,0.0,15348.13,0.0,0.0,0.0,0.0,
2023.09.12 00:06:20,accepted,1,2023.09.12 00:00:00,2023.09.11 12:00:00,2023.09.11 20:00:00,15456.57,15466.68,15466.67,15348.13,15703.75,0.84,99.57,9886.28,done at 15466.67
2023.09.12 20:00:00,zone,-1,2023.09.12 20:00:00,2023.09.12 08:00:00,2023.09.12 16:00:00,15426.53,15429.74,0.0,15466.03,0.0,0.0,0.0,0.0,
2023.09.13 00:00:00,zone,-1,2023.09.13 00:00:00,2023.09.12 12:00:00,2023.09.12 20:00:00,15324.74,15329.8,0.0,15470.85,0.0,0.0,0.0,0.0,
2023.09.13 01:16:35,accepted,-1,2023.09.13 00:00:00,2023.09.12 12:00:00,2023.09.12 20:00:00,15324.74,15329.8,15325.1,15470.85,15033.6,0.68,99.11,9785.32,done at 15325.10
2023.09.13 20:00:00,zone,1,2023.09.13 20:00:00,2023.09.13 08:00:00,2023.09.13 16:00:00,15324.36,15325.02,0.0,15269.76,0.0,0.0,0.0,0.0,
2023.09.14 08:00:00,zone,1,2023.09.14 08:00:00,2023.09.13 20:00:00,2023.09.14 04:00:00,15395.99,15412.2,0.0,15362.26,0.0,0.0,0.0,0.0,
2023.09.14 08:24:14,invalidate,1,2023.09.14 08:00:00,2023.09.13 20:00:00,2023.09.14 04:00:00,15395.99,15412.2,15395.78,15362.26,0.0,0.0,0.0,9736.83,far edge crossed
2023.09.14 20:00:00,zone,1,2023.09.14 20:00:00,2023.09.14 08:00:00,2023.09.14 16:00:00,15445.96,15470.26,0.0,15379.73,0.0,0.0,0.0,0.0,
2023.09.15 09:14:45,accepted,1,2023.09.14 20:00:00,2023.09.14 08:00:00,2023.09.14 16:00:00,15445.96,15470.26,15470.23,15379.73,15651.23,1.08,97.74,9685.69,done at 15470.23
2023.09.17 22:05:00,zone,-1,2023.09.17 20:00:00,2023.09.15 08:00:00,2023.09.15 16:00:00,15279.91,15462.97,0.0,15497.79,0.0,0.0,0.0,0.0,
2023.09.19 20:00:00,zone,-1,2023.09.19 20:00:00,2023.09.19 08:00:00,2023.09.19 16:00:00,15227.33,15239.72,0.0,15264.03,0.0,0.0,0.0,0.0,
2023.09.20 08:47:34,accepted,-1,2023.09.19 20:00:00,2023.09.19 08:00:00,2023.09.19 16:00:00,15227.33,15239.72,15227.43,15264.03,15154.23,2.62,95.89,9586.96,done at 15227.43
2023.09.21 00:00:00,zone,-1,2023.09.21 00:00:00,2023.09.20 12:00:00,2023.09.20 20:00:00,14982.45,15150.38,0.0,15256.43,0.0,0.0,0.0,0.0,
2023.09.21 04:00:00,zone,-1,2023.09.21 04:00:00,2023.09.20 16:00:00,2023.09.21 00:00:00,14960.12,14976.12,0.0,15211.73,0.0,0.0,0.0,0.0,
2023.09.21 16:00:00,zone,-1,2023.09.21 16:00:00,2023.09.21 04:00:00,2023.09.21 12:00:00,14847.39,14887.67,0.0,14938.81,0.0,0.0,0.0,0.0,
2023.09.22 00:00:00,zone,-1,2023.09.22 00:00:00,2023.09.21 12:00:00,2023.09.21 20:00:00,14701.64,14746.24,0.0,14847.4,0.0,0.0,0.0,0.0,
2023.09.22 01:31:04,accepted,-1,2023.09.22 00:00:00,2023.09.21 12:00:00,2023.09.21 20:00:00,14701.64,14746.24,14701.75,14847.4,14410.45,0.68,99.04,9777.76,done at 14701.75
2023.09.22 08:00:00,zone,1,2023.09.22 08:00:00,2023.09.21 20:00:00,2023.09.22 04:00:00,14701.64,14719.96,0.0,14669.8,0.0,0.0,0.0,0.0,
2023.09.22 18:12:39,accepted,1,2023.09.22 08:00:00,2023.09.21 20:00:00,2023.09.22 04:00:00,14701.64,14719.96,14719.69,14669.8,14819.47,1.94,96.79,9678.24,done at 14719.69
2023.09.26 00:00:00,zone,1,2023.09.26 00:00:00,2023.09.25 12:00:00,2023.09.25 20:00:00,14757.44,14770.81,0.0,14622.4,0.0,0.0,0.0,0.0,
2023.09.26 00:01:00,accepted,1,2023.09.26 00:00:00,2023.09.25 12:00:00,2023.09.25 20:00:00,14757.44,14770.81,14770.36,14622.4,15066.28,0.65,96.17,9545.47,done at 14770.36
2023.09.26 08:00:00,zone,-1,2023.09.26 08:00:00,2023.09.25 20:00:00,2023.09.26 04:00:00,14721.98,14770.81,0.0,14792.39,0.0,0.0,0.0,0.0,
2023.09.26 20:00:00,zone,-1,2023.09.26 20:00:00,2023.09.26 08:00:00,2023.09.26 16:00:00,14628.56,14676.59,0.0,14730.99,0.0,0.0,0.0,0.0,
2023.09.27 07:51:26,accepted,-1,2023.09.26 20:00:00,2023.09.26 08:00:00,2023.09.26 16:00:00,14628.56,14676.59,14628.91,14730.99,14424.75,0.93,94.93,9448.81,done at 14628.91
2023.09.28 20:00:00,zone,1,2023.09.28 20:00:00,2023.09.28 08:00:00,2023.09.28 16:00:00,14592.16,14660.9,0.0,14527.79,0.0,0.0,0.0,0.0,
2023.09.29 12:00:00,zone,1,2023.09.29 12:00:00,2023.09.29 00:00:00,2023.09.29 08:00:00,14741.33,14766.46,0.0,14674.77,0.0,0.0,0.0,0.0,
2023.09.29 15:53:35,accepted,1,2023.09.29 12:00:00,2023.09.29 00:00:00,2023.09.29 08:00:00,14741.33,14766.46,14765.99,14674.77,14948.43,1.03,93.96,9353.07,done at 14765.99
2023.10.03 20:00:00,zone,-1,2023.10.03 20:00:00,2023.10.03 08:00:00,2023.10.03 16:00:00,14640.53,14740.93,0.0,14884.92,0.0,0.0,0.0,0.0,
2023.10.04 08:00:00,zone,-1,2023.10.04 08:00:00,2023.10.03 20:00:00,2023.10.04 04:00:00,14549.92,14556.83,0.0,14590.54,0.0,0.0,0.0,0.0,
2023.10.04 09:31:11,accepted,-1,2023.10.04 08:00:00,2023.10.03 20:00:00,2023.10.04 04:00:00,14549.92,14556.83,14550.06,14590.54,14469.1,2.29,92.7,9258.03,done at 14550.06
2023.10.04 16:00:00,zone,1,2023.10.04 16:00:00,2023.10.04 04:00:00,2023.10.04 12:00:00,14549.92,14592.39,0.0,14449.52,0.0,0.0,0.0,0.0,
2023.10.04 20:00:00,zone,1,2023.10.04 20:00:00,2023.10.04 08:00:00,2023.10.04 16:00:00,14612.57,14663.64,0.0,14489.89,0.0,0.0,0.0,0.0,
2023.10.05 00:00:00,zone,1,2023.10.05 00:00:00,2023.10.04 12:00:00,2023.10.04 20:00:00,14752.66,14756.92,0.0,14592.38,0.0,0.0,0.0,0.0,
2023.10.05 00:07:34,accepted,1,2023.10.05 00:00:00,2023.10.04 12:00:00,2023.10.04 20:00:00,14752.66,14756.92,14756.59,14592.38,15085.01,0.56,91.96,9162.85,done at 14756.59
2023.10.08 22:05:00,zone,1,2023.10.08 20:00:00,2023.10.06 08:00:00,2023.10.06 16:00:00,14784.21,14878.59,0.0,14724.85,0.0,0.0,0.0,0.0,
2023.10.08 22:13:59,accepted,1,2023.10.08 20:00:00,2023.10.06 08:00:00,2023.10.06 16:00:00,14784.21,14878.59,14878.45,14724.85,15185.65,0.6,92.16,9070.39,done at 14878.45
2023.10.09 20:00:00,zone,1,2023.10.09 20:00:00,2023.10.09 08:00:00,2023.10.09 16:00:00,14896.14,14912.93,0.0,14844.77,0.0,0.0,0.0,0.0,
2023.10.10 00:00:00,zone,1,2023.10.10 00:00:00,2023.10.09 12:00:00,2023.10.09 20:00:00,14933.43,15054.02,0.0,14819.86,0.0,0.0,0.0,0.0,
2023.10.10 20:00:00,zone,1,2023.10.10 20:00:00,2023.10.10 08:00:00,2023.10.10 16:00:00,15108.9,15125.53,0.0,15044.72,0.0,0.0,0.0,0.0,
2023.10.12 04:00:00,zone,1,2023.10.12 04:00:00,2023.10.11 16:00:00,2023.10.12 00:00:00,15255.43,15284.4,0.0,15125.38,0.0,0.0,0.0,0.0,
2023.10.12 12:30:37,accepted,1,2023.10.12 04:00:00,2023.10.11 16:00:00,2023.10.12 00:00:00,15255.43,15284.4,15284.4,15125.38,15602.44,0.59,93.82,9250.88,done at 15284.40
2023.10.13 00:00:00,zone,-1,2023.10.13 00:00:00,2023.10.12 12:00:00,2023.10.12 20:00:00,15210.18,15237.32,0.0,15337.15,0.0,0.0,0.0,0.0,
2023.10.13 00:04:25,accepted,-1,2023.10.13 00:00:00,2023.10.12 12:00:00,2023.10.12 20:00:00,15210.18,15237.32,15210.42,15337.15,14956.96,0.73,92.51,9156.68,done at 15210.42
2023.10.15 22:05:00,zone,-1,2023.10.15 20:00:00,2023.10.13 08:00:00,2023.10.13 16:00:00,15077.12,15092.88,0.0,15207.29,0.0,0.0,0.0,0.0,
2023.10.16 13:31:23,accepted,-1,2023.10.15 20:00:00,2023.10.13 08:00:00,2023.10.13 16:00:00,15077.12,15092.88,15077.84,15207.29,14818.94,0.73,94.5,9341.33,done at 15077.84
2023.10.16 20:00:00,zone,1,2023.10.16 20:00:00,2023.10.16 08:00:00,2023.10.16 16:00:00,15040.56,15097.14,0.0,14967.54,0.0,0.0,0.0,0.0,
2023.10.17 12:30:27,accepted,1,2023.10.16 20:00:00,2023.10.16 08:00:00,2023.10.16 16:00:00,15040.56,15097.14,15096.84,14967.54,15355.44,0.72,93.1,9246.28,done at 15096.84
2023.10.19 00:00:00,zone,-1,2023.10.19 00:00:00,2023.10.18 12:00:00,2023.10.18 20:00:00,14959.46,14980.79,0.0,15110.21,0.0,0.0,0.0,0.0,
2023.10.19 12:36:35,accepted,-1,2023.10.19 00:00:00,2023.10.18 12:00:00,2023.10.18 20:00:00,14959.46,14980.79,14960.39,15110.21,14660.75,0.62,92.89,9152.39,done at 14960.39
2023.10.20 00:00:00,zone,-1,2023.10.20 00:00:00,2023.10.19 12:00:00,2023.10.19 20:00:00,14779.15,14856.15,0.0,14997.1,0.0,0.0,0.0,0.0,
2023.10.22 22:05:00,zone,-1,2023.10.22 20:00:00,2023.10.20 08:00:00,2023.10.20 16:00:00,14693.71,14714.99,0.0,14780.53,0.0,0.0,0.0,0.0,
2023.10.23 12:00:00,zone,-1,2023.10.23 12:00:00,2023.10.23 00:00:00,2023.10.23 08:00:00,14571.7,14585.92,0.0,14616.81,0.0,0.0,0.0,0.0,
2023.10.23 14:19:37,accepted,-1,2023.10.23 12:00:00,2023.10.23 00:00:00,2023.10.23 08:00:00,14571.7,14585.92,14571.91,14616.81,14482.11,2.08,93.39,9338.02,done at 14571.91
2023.10.23 20:00:00,zone,1,2023.10.23 20:00:00,2023.10.23 08:00:00,2023.10.23 16:00:00,14571.7,14601.56,0.0,14425.12,0.0,0.0,0.0,0.0,
2023.10.25 12:00:00,zone,-1,2023.10.25 12:00:00,2023.10.25 00:00:00,2023.10.25 08:00:00,14690.47,14692.09,0.0,14723.36,0.0,0.0,0.0,0.0,
2023.10.25 12:12:27,accepted,-1,2023.10.25 12:00:00,2023.10.25 00:00:00,2023.10.25 08:00:00,14690.47,14692.09,14691.1,14723.36,14626.58,2.87,92.59,9241.14,done at 14691.10
2023.10.25 13:32:25,accepted,1,2023.10.23 20:00:00,2023.10.23 08:00:00,2023.10.23 16:00:00,14571.7,14601.56,14601.3,14425.12,14953.66,0.54,95.14,9425.79,done at 14601.30
2023.10.25 20:00:00,zone,-1,2023.10.25 20:00:00,2023.10.25 08:00:00,2023.10.25 16:00:00,14502.27,14639.9,0.0,14690.48,0.0,0.0,0.0,0.0,
2023.10.26 00:00:00,zone,-1,2023.10.26 00:00:00,2023.10.25 12:00:00,2023.10.25 20:00:00,14443.76,14483.97,0.0,14697.33,0.0,0.0,0.0,0.0,
2023.10.26 04:00:00,zone,-1,2023.10.26 04:00:00,2023.10.25 16:00:00,2023.10.26 00:00:00,14293.69,14361.88,0.0,14502.28,0.0,0.0,0.0,0.0,
2023.10.26 08:00:00,zone,-1,2023.10.26 08:00:00,2023.10.25 20:00:00,2023.10.26 04:00:00,14243.4,14246.13,0.0,14443.77,0.0,0.0,0.0,0.0,
2023.10.26 08:09:14,accepted,-1,2023.10.26 08:00:00,2023.10.25 20:00:00,2023.10.26 04:00:00,14243.4,14246.13,14243.7,14443.77,13843.56,0.47,94.03,9329.98,done at 14243.70
2023.10.30 12:00:00,zone,1,2023.10.30 12:00:00,2023.10.30 00:00:00,2023.10.30 08:00:00,14273.13,14273.16,0.0,14248.06,0.0,0.0,0.0,0.0,
2023.10.30 12:49:27,invalidate,1,2023.10.30 12:00:00,2023.10.30 00:00:00,2023.10.30 08:00:00,14273.13,14273.16,14273.09,14248.06,0.0,0.0,0.0,9315.88,far edge crossed
2023.10.31 08:00:00,zone,-1,2023.10.31 08:00:00,2023.10.30 20:00:00,2023.10.31 04:00:00,14288.23,14320.04,0.0,14341.3,0.0,0.0,0.0,0.0,
2023.10.31 08:42:04,invalidate,-1,2023.10.31 08:00:00,2023.10.30 20:00:00,2023.10.31 04:00:00,14288.23,14320.04,14320.08,14341.3,0.0,0.0,0.0,9292.41,far edge crossed
2023.11.01 20:00:00,zone,1,2023.11.01 20:00:00,2023.11.01 08:00:00,2023.11.01 16:00:00,14395.2,14480.73,0.0,14336.53,0.0,0.0,0.0,0.0,
2023.11.02 00:00:00,zone,1,2023.11.02 00:00:00,2023.11.01 12:00:00,2023.11.01 20:00:00,14573.39,14655.21,0.0,14342.35,0.0,0.0,0.0,0.0,
2023.11.02 04:00:00,zone,1,2023.11.02 04:00:00,2023.11.01 16:00:00,2023.11.02 00:00:00,14683.22,14701.77,0.0,14480.72,0.0,0.0,0.0,0.0,
2023.11.02 16:00:00,zone,1,2023.11.02 16:00:00,2023.11.02 04:00:00,2023.11.02 12:00:00,14743.69,14794.54,0.0,14703.35,0.0,0.0,0.0,0.0,
2023.11.02 20:00:00,zone,1,2023.11.02 20:00:00,2023.11.02 08:00:00,2023.11.02 16:00:00,14808.51,14849.5,0.0,14730.42,0.0,0.0,0.0,0.0,
2023.11.05 23:00:00,zone,1,2023.11.05 20:00:00,2023.11.03 08:00:00,2023.11.03 16:00:00,14902.8,15062.34,0.0,14860.92,0.0,0.0,0.0,0.0,
