time,open,high,low,close,tick_volume,spread,real_volume
2021.09.05 20:00:00,15670.39,15670.62,15659.12,15660.15,744,285,0
2021.09.06 00:00:00,15660.23,15672.73,15652.57,15670.12,4653,267,0
2021.09.06 04:00:00,15670.24,15718.07,15667.7,15708.53,3766,267,0
2021.09.06 08:00:00,15708.4,15709.49,15696.15,15701.62,3313,273,0
2021.09.06 12:00:00,15701.73,15717.13,15696.66,15706.64,2853,264,0
2021.09.06 16:00:00,15706.41,15713.3,15702.81,15709.93,634,264,0
2021.09.06 20:00:00,15704.78,15706.92,15697.37,15698.87,682,281,0
2021.09.07 00:00:00,15698.67,15705.8,15680.11,15686.83,4283,268,0
2021.09.07 04:00:00,15686.84,15703.31,15682.74,15692.89,4368,269,0
2021.09.07 08:00:00,15692.47,15692.47,15632.0,15661.54,6888,280,0
2021.09.07 12:00:00,15661.65,15687.32,15618.19,15679.55,10174,283,0
2021.09.07 16:00:00,15678.56,15711.56,15677.41,15683.69,8764,270,0
2021.09.07 20:00:00,15682.65,15684.9,15668.93,15672.29,806,291,0
2021.09.08 00:00:00,15672.89,15700.67,15672.58,15687.4,4285,270,0
2021.09.08 04:00:00,15687.28,15694.9,15616.3,15636.76,5582,273,0
2021.09.08 08:00:00,15636.88,15689.52,15622.05,15679.73,7355,281,0
2021.09.08 12:00:00,15680.1,15688.16,15540.65,15554.23,11304,283,0
2021.09.08 16:00:00,15553.86,15636.93,15536.04,15627.31,10669,284,0
2021.09.08 20:00:00,15616.12,15616.12,15603.3,15610.78,823,288,0
2021.09.09 00:00:00,15610.83,15619.48,15582.42,15595.33,4940,276,0
2021.09.09 04:00:00,15595.22,15601.52,15558.02,15596.53,6397,282,0
2021.09.09 08:00:00,15596.08,15637.62,15582.47,15634.01,6398,283,0
2021.09.09 12:00:00,15633.95,15685.66,15616.48,15640.24,10213,281,0
2021.09.09 16:00:00,15640.02,15650.39,15569.49,15569.62,10923,276,0
2021.09.09 20:00:00,15566.64,15577.7,15564.94,15574.65,992,297,0
2021.09.10 00:00:00,15574.75,15594.93,15568.21,15593.07,4899,268,0
2021.09.10 04:00:00,15593.18,15620.48,15591.04,15618.3,4912,269,0
2021.09.10 08:00:00,15618.4,15643.88,15617.11,15639.76,4238,273,0
2021.09.10 12:00:00,15639.68,15678.43,15539.54,15554.62,10803,271,0
2021.09.10 16:00:00,15554.86,15617.94,15445.59,15453.39,10004,277,0
2021.09.12 20:00:00,15480.86,15507.78,15476.52,15504.64,1166,307,0
2021.09.13 00:00:00,15504.84,15508.66,15451.62,15461.95,5524,281,0
2021.09.13 04:00:00,15461.89,15507.52,15425.53,15495.97,5574,278,0
2021.09.13 08:00:00,15495.19,15538.49,15495.19,15531.27,5087,277,0
2021.09.13 12:00:00,15531.17,15576.28,15365.66,15386.75,12359,280,0
2021.09.13 16:00:00,15387.75,15463.16,15363.37,15444.05,12649,296,0
2021.09.13 20:00:00,15467.76,15474.66,15462.13,15465.51,673,299,0
2021.09.14 00:00:00,15465.3,15482.76,15454.16,15472.57,4508,278,0
2021.09.14 04:00:00,15472.63,15478.23,15410.45,15435.82,4913,283,0
2021.09.14 08:00:00,15435.52,15461.88,15414.32,15421.41,5195,276,0
2021.09.14 12:00:00,15421.78,15542.07,15405.28,15495.47,12025,290,0
2021.09.14 16:00:00,15496.34,15507.0,15364.12,15399.14,11220,285,0
2021.09.14 20:00:00,15410.49,15426.71,15402.65,15426.28,974,291,0
2021.09.15 00:00:00,15426.63,15434.72,15389.3,15418.67,5084,280,0
2021.09.15 04:00:00,15418.43,15442.49,15406.95,15433.45,5428,285,0
2021.09.15 08:00:00,15434.22,15451.17,15412.09,15424.33,4559,274,0
2021.09.15 12:00:00,15424.45,15451.19,15326.13,15378.37,11901,286,0
