server_time,event,direction,zone_created,first_time,third_time,zone_low,zone_high,entry,stop,target,volume,risk_cash,equity,detail
2025.09.05 20:00:00,zone,1,2025.09.05 20:00:00,2025.09.05 08:00:00,2025.09.05 16:00:00,3555.281,3590.584,0.0,3544.8,0.0,0.0,0.0,0.0,
2025.09.05 20:01:30,accepted,1,2025.09.05 20:00:00,2025.09.05 08:00:00,2025.09.05 16:00:00,3555.281,3590.584,3590.565,3544.8,3682.095,0.03,137.3,10000.0,done at 3590.565
2025.09.08 12:00:00,zone,1,2025.09.08 12:00:00,2025.09.08 00:00:00,2025.09.08 08:00:00,3597.24,3607.212,0.0,3583.005,0.0,0.0,0.0,0.0,
2025.09.08 16:00:00,zone,1,2025.09.08 16:00:00,2025.09.08 04:00:00,2025.09.08 12:00:00,3613.654,3614.84,0.0,3579.699,0.0,0.0,0.0,0.0,
2025.09.08 20:00:00,zone,1,2025.09.08 20:00:00,2025.09.08 08:00:00,2025.09.08 16:00:00,3622.6,3631.931,0.0,3607.211,0.0,0.0,0.0,0.0,
2025.09.10 00:52:29,invalidate,1,2025.09.08 20:00:00,2025.09.08 08:00:00,2025.09.08 16:00:00,3622.6,3631.931,3622.575,3607.211,0.0,0.0,0.0,10090.94,far edge crossed
2025.09.10 12:00:00,zone,1,2025.09.10 12:00:00,2025.09.10 00:00:00,2025.09.10 08:00:00,3638.405,3642.075,0.0,3620.259,0.0,0.0,0.0,0.0,
2025.09.10 19:32:40,invalidate,1,2025.09.10 12:00:00,2025.09.10 00:00:00,2025.09.10 08:00:00,3638.405,3642.075,3638.38,3620.259,0.0,0.0,0.0,10138.36,far edge crossed
2025.09.11 08:00:00,zone,-1,2025.09.11 08:00:00,2025.09.10 20:00:00,2025.09.11 04:00:00,3638.076,3638.077,0.0,3645.633,0.0,0.0,0.0,0.0,
2025.09.11 12:32:31,invalidate,-1,2025.09.11 08:00:00,2025.09.10 20:00:00,2025.09.11 04:00:00,3638.076,3638.077,3638.127,3645.633,0.0,0.0,0.0,10132.9,far edge crossed
2025.09.12 08:00:00,zone,1,2025.09.12 08:00:00,2025.09.11 20:00:00,2025.09.12 04:00:00,3638.341,3647.852,0.0,3631.65,0.0,0.0,0.0,0.0,
2025.09.12 09:05:41,invalidate,1,2025.09.12 08:00:00,2025.09.11 20:00:00,2025.09.12 04:00:00,3638.341,3647.852,3638.305,3631.65,0.0,0.0,0.0,10131.72,far edge crossed
2025.09.15 20:00:00,zone,1,2025.09.15 20:00:00,2025.09.15 08:00:00,2025.09.15 16:00:00,3646.781,3674.855,0.0,3635.79,0.0,0.0,0.0,0.0,
2025.09.16 02:46:42,accepted,1,2025.09.15 20:00:00,2025.09.15 08:00:00,2025.09.15 16:00:00,3646.781,3674.855,3674.835,3635.79,3752.925,0.03,117.14,10261.61,done at 3674.835
2025.09.17 08:00:00,zone,-1,2025.09.17 08:00:00,2025.09.16 20:00:00,2025.09.17 04:00:00,3685.934,3689.54,0.0,3695.324,0.0,0.0,0.0,0.0,
2025.09.17 12:00:00,zone,-1,2025.09.17 12:00:00,2025.09.17 00:00:00,2025.09.17 08:00:00,3671.044,3674.298,0.0,3695.459,0.0,0.0,0.0,0.0,
2025.09.17 12:41:52,invalidate,-1,2025.09.17 12:00:00,2025.09.17 00:00:00,2025.09.17 08:00:00,3671.044,3674.298,3674.302,3695.459,0.0,0.0,0.0,10258.24,far edge crossed
2025.09.18 20:00:00,zone,-1,2025.09.18 20:00:00,2025.09.18 08:00:00,2025.09.18 16:00:00,3647.307,3653.767,0.0,3673.102,0.0,0.0,0.0,0.0,
2025.09.18 20:00:15,accepted,-1,2025.09.18 20:00:00,2025.09.18 08:00:00,2025.09.18 16:00:00,3647.307,3653.767,3647.31,3673.102,3595.726,0.04,103.17,10137.89,done at 3647.310
2025.09.19 20:00:00,zone,1,2025.09.19 20:00:00,2025.09.19 08:00:00,2025.09.19 16:00:00,3659.308,3666.682,0.0,3645.755,0.0,0.0,0.0,0.0,
2025.09.21 22:05:00,zone,1,2025.09.21 20:00:00,2025.09.19 12:00:00,2025.09.19 20:00:00,3676.112,3680.909,0.0,3643.842,0.0,0.0,0.0,0.0,
2025.09.22 04:00:00,zone,1,2025.09.22 04:00:00,2025.09.19 20:00:00,2025.09.22 00:00:00,3685.118,3685.546,0.0,3680.908,0.0,0.0,0.0,0.0,
2025.09.22 12:00:00,zone,1,2025.09.22 12:00:00,2025.09.22 00:00:00,2025.09.22 08:00:00,3697.612,3712.394,0.0,3685.545,0.0,0.0,0.0,0.0,
2025.09.22 12:24:42,accepted,1,2025.09.22 12:00:00,2025.09.22 00:00:00,2025.09.22 08:00:00,3697.612,3712.394,3712.374,3685.545,3766.032,0.04,107.32,10034.45,done at 3712.374
2025.09.22 20:00:00,zone,1,2025.09.22 20:00:00,2025.09.22 08:00:00,2025.09.22 16:00:00,3728.393,3735.281,0.0,3712.393,0.0,0.0,0.0,0.0,
2025.09.23 00:00:00,zone,1,2025.09.23 00:00:00,2025.09.22 12:00:00,2025.09.22 20:00:00,3736.475,3738.353,0.0,3712.133,0.0,0.0,0.0,0.0,
2025.09.23 16:00:00,zone,1,2025.09.23 16:00:00,2025.09.23 04:00:00,2025.09.23 12:00:00,3758.871,3767.697,0.0,3743.144,0.0,0.0,0.0,0.0,
2025.09.23 16:36:27,accepted,1,2025.09.23 16:00:00,2025.09.23 04:00:00,2025.09.23 12:00:00,3758.871,3767.697,3767.684,3743.144,3816.764,0.05,122.7,10246.73,done at 3767.684
2025.09.24 20:00:00,zone,-1,2025.09.24 20:00:00,2025.09.24 08:00:00,2025.09.24 16:00:00,3745.305,3759.709,0.0,3777.865,0.0,0.0,0.0,0.0,
2025.09.24 22:27:39,accepted,-1,2025.09.24 20:00:00,2025.09.24 08:00:00,2025.09.24 16:00:00,3745.305,3759.709,3745.305,3777.865,3680.185,0.04,130.24,10121.04,done at 3745.305
2025.09.26 20:00:00,zone,1,2025.09.26 20:00:00,2025.09.26 08:00:00,2025.09.26 16:00:00,3755.286,3764.697,0.0,3742.982,0.0,0.0,0.0,0.0,
2025.09.26 20:40:04,accepted,1,2025.09.26 20:00:00,2025.09.26 08:00:00,2025.09.26 16:00:00,3755.286,3764.697,3764.678,3742.982,3808.07,0.05,108.48,9990.53,done at 3764.678
2025.09.29 08:00:00,zone,1,2025.09.29 08:00:00,2025.09.28 20:00:00,2025.09.29 04:00:00,3772.554,3792.499,0.0,3763.401,0.0,0.0,0.0,0.0,
2025.09.29 12:00:00,zone,1,2025.09.29 12:00:00,2025.09.29 00:00:00,2025.09.29 08:00:00,3799.519,3806.461,0.0,3764.012,0.0,0.0,0.0,0.0,
2025.09.30 08:00:00,zone,1,2025.09.30 08:00:00,2025.09.29 20:00:00,2025.09.30 04:00:00,3834.105,3839.572,0.0,3825.735,0.0,0.0,0.0,0.0,
2025.09.30 08:07:18,accepted,1,2025.09.30 08:00:00,2025.09.29 20:00:00,2025.09.30 04:00:00,3834.105,3839.572,3839.568,3825.735,3867.234,0.08,110.66,10204.67,done at 3839.568
2025.10.01 12:00:00,zone,1,2025.10.01 12:00:00,2025.10.01 00:00:00,2025.10.01 08:00:00,3875.642,3878.152,0.0,3855.595,0.0,0.0,0.0,0.0,
2025.10.01 12:26:41,accepted,1,2025.10.01 12:00:00,2025.10.01 00:00:00,2025.10.01 08:00:00,3875.642,3878.152,3878.147,3855.595,3923.251,0.05,112.76,10093.41,done at 3878.147
2025.10.01 20:00:00,zone,-1,2025.10.01 20:00:00,2025.10.01 08:00:00,2025.10.01 16:00:00,3871.974,3878.152,0.0,3895.457,0.0,0.0,0.0,0.0,
2025.10.02 06:13:41,accepted,-1,2025.10.01 20:00:00,2025.10.01 08:00:00,2025.10.01 16:00:00,3871.974,3878.152,3871.988,3895.457,3825.05,0.05,117.35,9980.34,done at 3871.988
2025.10.02 20:00:00,zone,-1,2025.10.02 20:00:00,2025.10.02 08:00:00,2025.10.02 16:00:00,3859.16,3864.739,0.0,3886.777,0.0,0.0,0.0,0.0,
2025.10.02 20:10:34,accepted,-1,2025.10.02 20:00:00,2025.10.02 08:00:00,2025.10.02 16:00:00,3859.16,3864.739,3859.168,3886.777,3803.95,0.04,110.44,9862.69,done at 3859.168
2025.10.03 20:00:00,zone,1,2025.10.03 20:00:00,2025.10.03 08:00:00,2025.10.03 16:00:00,3867.768,3876.963,0.0,3854.768,0.0,0.0,0.0,0.0,
2025.10.06 04:00:00,zone,1,2025.10.06 04:00:00,2025.10.03 20:00:00,2025.10.06 00:00:00,3887.308,3899.011,0.0,3882.924,0.0,0.0,0.0,0.0,
2025.10.06 08:00:00,zone,1,2025.10.06 08:00:00,2025.10.05 20:00:00,2025.10.06 04:00:00,3921.066,3922.529,0.0,3884.116,0.0,0.0,0.0,0.0,
2025.10.08 08:00:00,zone,1,2025.10.08 08:00:00,2025.10.07 20:00:00,2025.10.08 04:00:00,3996.026,4014.746,0.0,3980.274,0.0,0.0,0.0,0.0,
2025.10.08 12:00:00,zone,1,2025.10.08 12:00:00,2025.10.08 00:00:00,2025.10.08 08:00:00,4016.607,4030.909,0.0,3984.581,0.0,0.0,0.0,0.0,
2025.10.08 13:36:27,accepted,1,2025.10.08 12:00:00,2025.10.08 00:00:00,2025.10.08 08:00:00,4016.607,4030.909,4030.899,3984.581,4123.535,0.03,138.96,9751.97,done at 4030.899
2025.10.09 20:00:00,zone,-1,2025.10.09 20:00:00,2025.10.09 08:00:00,2025.10.09 16:00:00,4021.837,4030.301,0.0,4046.869,0.0,0.0,0.0,0.0,
2025.10.10 00:00:00,zone,-1,2025.10.10 00:00:00,2025.10.09 12:00:00,2025.10.09 20:00:00,3990.913,4004.009,0.0,4058.053,0.0,0.0,0.0,0.0,
2025.10.10 00:11:38,accepted,-1,2025.10.10 00:00:00,2025.10.09 12:00:00,2025.10.09 20:00:00,3990.913,4004.009,3990.932,4058.053,3856.69,0.02,134.25,9607.99,done at 3990.932
2025.10.13 04:00:00,zone,1,2025.10.13 04:00:00,2025.10.10 20:00:00,2025.10.13 00:00:00,4020.983,4024.438,0.0,4005.745,0.0,0.0,0.0,0.0,
2025.10.13 12:00:00,zone,1,2025.10.13 12:00:00,2025.10.13 00:00:00,2025.10.13 08:00:00,4060.006,4069.106,0.0,4024.437,0.0,0.0,0.0,0.0,
2025.10.13 20:00:00,zone,1,2025.10.13 20:00:00,2025.10.13 08:00:00,2025.10.13 16:00:00,4085.403,4090.784,0.0,4069.105,0.0,0.0,0.0,0.0,
2025.10.14 04:00:00,zone,1,2025.10.14 04:00:00,2025.10.13 16:00:00,2025.10.14 00:00:00,4117.117,4119.677,0.0,4090.783,0.0,0.0,0.0,0.0,
2025.10.14 05:44:43,accepted,1,2025.10.14 04:00:00,2025.10.13 16:00:00,2025.10.14 00:00:00,4117.117,4119.677,4119.667,4090.783,4177.435,0.04,115.54,9473.63,done at 4119.667
2025.10.15 08:00:00,zone,1,2025.10.15 08:00:00,2025.10.14 20:00:00,2025.10.15 04:00:00,4167.224,4173.333,0.0,4139.217,0.0,0.0,0.0,0.0,
2025.10.15 09:21:32,accepted,1,2025.10.15 08:00:00,2025.10.14 20:00:00,2025.10.15 04:00:00,4167.224,4173.333,4173.33,4139.217,4241.556,0.03,102.34,9357.87,done at 4173.330
2025.10.16 20:00:00,zone,1,2025.10.16 20:00:00,2025.10.16 08:00:00,2025.10.16 16:00:00,4247.814,4261.443,0.0,4222.141,0.0,0.0,0.0,0.0,
2025.10.17 00:00:00,zone,1,2025.10.17 00:00:00,2025.10.16 12:00:00,2025.10.16 20:00:00,4276.153,4307.453,0.0,4227.77,0.0,0.0,0.0,0.0,
2025.10.17 01:42:24,accepted,1,2025.10.17 00:00:00,2025.10.16 12:00:00,2025.10.16 20:00:00,4276.153,4307.453,4307.447,4227.77,4466.801,0.02,159.35,9557.58,done at 4307.447
2025.10.17 20:00:00,zone,-1,2025.10.17 20:00:00,2025.10.17 08:00:00,2025.10.17 16:00:00,4245.023,4286.733,0.0,4349.84,0.0,0.0,0.0,0.0,
2025.10.17 20:28:46,accepted,-1,2025.10.17 20:00:00,2025.10.17 08:00:00,2025.10.17 16:00:00,4245.023,4286.733,4245.025,4349.84,4035.395,0.01,104.81,9398.08,done at 4245.025
2025.10.20 16:00:00,zone,1,2025.10.20 16:00:00,2025.10.20 04:00:00,2025.10.20 12:00:00,4268.392,4272.807,0.0,4221.489,0.0,0.0,0.0,0.0,
2025.10.20 20:00:00,zone,1,2025.10.20 20:00:00,2025.10.20 08:00:00,2025.10.20 16:00:00,4279.818,4337.42,0.0,4245.7,0.0,0.0,0.0,0.0,
2025.10.21 01:37:38,accepted,1,2025.10.20 20:00:00,2025.10.20 08:00:00,2025.10.20 16:00:00,4279.818,4337.42,4337.415,4245.7,4520.845,0.02,183.43,9293.2,done at 4337.415
2025.10.21 12:00:00,zone,-1,2025.10.21 12:00:00,2025.10.21 00:00:00,2025.10.21 08:00:00,4301.821,4332.947,0.0,4372.377,0.0,0.0,0.0,0.0,
2025.10.21 16:00:00,zone,-1,2025.10.21 16:00:00,2025.10.21 04:00:00,2025.10.21 12:00:00,4257.591,4293.448,0.0,4347.077,0.0,0.0,0.0,0.0,
2025.10.21 20:00:00,zone,-1,2025.10.21 20:00:00,2025.10.21 08:00:00,2025.10.21 16:00:00,4143.956,4244.808,0.0,4301.822,0.0,0.0,0.0,0.0,
2025.10.22 05:17:32,accepted,-1,2025.10.21 20:00:00,2025.10.21 08:00:00,2025.10.21 16:00:00,4143.956,4244.808,4143.971,4301.822,3828.269,0.01,157.85,9109.64,done at 4143.971
2025.10.22 16:00:00,zone,-1,2025.10.22 16:00:00,2025.10.22 04:00:00,2025.10.22 12:00:00,4085.352,4107.649,0.0,4161.441,0.0,0.0,0.0,0.0,
2025.10.22 19:31:16,invalidate,-1,2025.10.22 16:00:00,2025.10.22 04:00:00,2025.10.22 12:00:00,4085.352,4107.649,4107.657,4161.441,0.0,0.0,0.0,9145.86,far edge crossed
2025.10.24 12:00:00,zone,-1,2025.10.24 12:00:00,2025.10.24 00:00:00,2025.10.24 08:00:00,4077.991,4107.636,0.0,4144.378,0.0,0.0,0.0,0.0,
2025.10.24 13:07:39,invalidate,-1,2025.10.24 12:00:00,2025.10.24 00:00:00,2025.10.24 08:00:00,4077.991,4107.636,4107.639,4144.378,0.0,0.0,0.0,9145.87,far edge crossed
2025.10.24 20:00:00,zone,1,2025.10.24 20:00:00,2025.10.24 08:00:00,2025.10.24 16:00:00,4077.991,4101.877,0.0,4044.057,0.0,0.0,0.0,0.0,
2025.10.26 22:05:40,invalidate,1,2025.10.24 20:00:00,2025.10.24 08:00:00,2025.10.24 16:00:00,4077.991,4101.877,4077.976,4044.057,0.0,0.0,0.0,9175.57,far edge crossed
2025.10.27 16:00:00,zone,-1,2025.10.27 16:00:00,2025.10.27 04:00:00,2025.10.27 12:00:00,4050.355,4053.885,0.0,4084.863,0.0,0.0,0.0,0.0,
2025.10.27 20:00:00,zone,-1,2025.10.27 20:00:00,2025.10.27 08:00:00,2025.10.27 16:00:00,4010.227,4015.476,0.0,4070.62,0.0,0.0,0.0,0.0,
2025.10.28 01:05:41,invalidate,-1,2025.10.27 20:00:00,2025.10.27 08:00:00,2025.10.27 16:00:00,4010.227,4015.476,4015.493,4070.62,0.0,0.0,0.0,9238.02,far edge crossed
2025.10.28 12:00:00,zone,-1,2025.10.28 12:00:00,2025.10.28 00:00:00,2025.10.28 08:00:00,3935.974,3973.123,0.0,4019.848,0.0,0.0,0.0,0.0,
2025.10.28 20:00:00,zone,1,2025.10.28 20:00:00,2025.10.28 08:00:00,2025.10.28 16:00:00,3935.974,3945.224,0.0,3886.667,0.0,0.0,0.0,0.0,
2025.10.28 22:07:29,invalidate,1,2025.10.28 20:00:00,2025.10.28 08:00:00,2025.10.28 16:00:00,3935.974,3945.224,3935.883,3886.667,0.0,0.0,0.0,9317.67,far edge crossed
2025.10.29 00:37:41,invalidate,-1,2025.10.28 12:00:00,2025.10.28 00:00:00,2025.10.28 08:00:00,3935.974,3973.123,3973.124,4019.848,0.0,0.0,0.0,9280.39,far edge crossed
2025.10.29 12:00:00,zone,1,2025.10.29 12:00:00,2025.10.29 00:00:00,2025.10.29 08:00:00,3982.304,4000.516,0.0,3944.278,0.0,0.0,0.0,0.0,
2025.10.29 18:01:38,invalidate,1,2025.10.29 12:00:00,2025.10.29 00:00:00,2025.10.29 08:00:00,3982.304,4000.516,3982.302,3944.278,0.0,0.0,0.0,9271.25,far edge crossed
