starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,353.86,53.86,17.95,13,7,6,53.85,3.82,0.2937,0.0001,9.75,XAUUSD
300.0,297.8,-2.2,-0.73,59,26,33,44.07,0.82,0.0139,0.0208,33.21,US30
