date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,USDCAD,BUY,timeout,0.6688,4.6,4.34,21.7,0.0424,0.04,False,2.9,20.0,22.9,1
2026-01-01,2026-01-02 00:30:00,2026-01-02 07:00:00,USDCAD,SELL,timeout,0.3182,5.27,4.34,18.95,0.0485,0.04,False,1.38,22.9,24.28,1
2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,USDCAD,BUY,timeout,-0.539,5.59,5.43,22.34,0.0515,0.05,False,-2.92,24.28,21.36,1
2026-01-07,2026-01-08 01:15:00,2026-01-08 07:00:00,USDCAD,BUY,timeout,0.6818,4.91,4.34,20.32,0.0453,0.04,False,2.96,21.36,24.32,1
2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,USDCAD,BUY,timeout,0.1688,5.59,5.43,22.31,0.0515,0.05,False,0.92,24.32,25.23,1
2026-01-13,2026-01-14 00:45:00,2026-01-14 07:00:00,USDCAD,BUY,timeout,-0.8117,5.8,5.43,21.5,0.0535,0.05,False,-4.4,25.23,20.83,1
2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,USDCAD,BUY,timeout,0.6753,4.79,4.34,20.84,0.0442,0.04,False,2.93,20.83,23.76,1
2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,USDCAD,BUY,timeout,-0.0519,5.47,5.43,22.83,0.0504,0.05,False,-0.28,23.76,23.48,1
2026-01-20,2026-01-21 00:30:00,2026-01-21 07:00:00,USDCAD,BUY,timeout,-0.4026,5.4,4.34,18.49,0.0498,0.04,False,-1.75,23.48,21.73,1
2026-01-21,2026-01-22 00:30:00,2026-01-22 04:00:00,USDCAD,SELL,win,1.2013,5.0,4.34,19.97,0.0461,0.04,False,5.21,21.73,26.95,2
2026-01-22,2026-01-23 01:15:00,2026-01-23 07:00:00,USDCAD,SELL,timeout,-0.1883,6.2,5.43,20.13,0.0571,0.05,False,-1.02,26.95,25.93,1
2026-01-27,2026-01-28 00:45:00,2026-01-28 05:15:00,USDCAD,BUY,loss,-1.0974,5.96,5.43,20.93,0.055,0.05,False,-5.95,25.93,19.97,1
2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,USDCAD,SELL,loss,-1.0974,4.59,4.34,21.73,0.0423,0.04,False,-4.76,19.97,15.21,1
2026-01-29,2026-01-30 00:30:00,2026-01-30 01:00:00,USDCAD,BUY,win,1.2013,3.5,3.26,21.4,0.0322,0.03,False,3.91,15.21,19.12,1
2026-02-04,2026-02-05 00:30:00,2026-02-05 02:15:00,USDCAD,SELL,loss,-1.0974,4.4,4.34,22.7,0.0405,0.04,False,-4.76,19.12,14.36,1
2026-02-05,2026-02-06 00:30:00,2026-02-06 05:30:00,USDCAD,SELL,win,1.2013,3.3,3.26,22.68,0.0304,0.03,False,3.91,14.36,18.27,1
2026-02-10,2026-02-11 00:30:00,2026-02-11 02:30:00,USDCAD,SELL,win,1.2013,4.2,3.26,17.82,0.0387,0.03,False,3.91,18.27,22.18,1
2026-02-11,2026-02-12 00:30:00,2026-02-12 06:15:00,USDCAD,SELL,loss,-1.0974,5.1,4.34,19.57,0.047,0.04,False,-4.76,22.18,17.41,1
2026-02-12,2026-02-13 00:45:00,2026-02-13 07:00:00,USDCAD,BUY,win,1.2013,4.01,3.26,18.69,0.0369,0.03,False,3.91,17.41,21.32,1
2026-02-17,2026-02-18 00:30:00,2026-02-18 05:30:00,USDCAD,SELL,loss,-1.0974,4.9,4.34,20.35,0.0452,0.04,False,-4.76,21.32,16.56,1
2026-02-19,2026-02-20 00:45:00,2026-02-20 01:45:00,USDCAD,SELL,loss,-1.0974,3.81,3.26,19.66,0.0351,0.03,False,-3.57,16.56,12.99,1
2026-02-24,2026-02-25 00:30:00,2026-02-25 05:15:00,USDCAD,SELL,win,1.2013,2.99,2.17,16.71,0.0275,0.02,False,2.61,12.99,15.6,1
2026-02-25,2026-02-26 00:30:00,2026-02-26 07:00:00,USDCAD,SELL,timeout,0.0584,3.59,3.26,20.87,0.0331,0.03,False,0.19,15.6,15.79,1
