id,core,offset,stop,trail_start,trail_distance,use_session,session_start,session_end,long,short,max_spread,volume_ratio,range_atr,stage,from,to,report,initial,final,net,return_pct,pf,win_rate,dd_amount,dd_pct,trades,wins,commission,swap,quality,min_balance,survived
literal-ny-full,literal,0.4,0.5,0.8,0.45,True,13,21,True,True,0.5,0.0,0.0,Final,2026.07.01,2026.08.31,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\high frecency ea\Audit\Small Balance 50 USD 2026-09-01\Reports\Final\literal-ny-full.htm,50.0,20698.5,20648.5,41297.0,4.25,63.37,17.79,0.09,24637,15613,-1478.2199999991392,-3.12,100.0,49.37,True
