starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,325.8,25.8,8.6,10,6,4,60.0,1.87,0.1873,0.0211,8.89,M15
300.0,335.07,35.07,11.69,8,5,3,62.5,2.39,0.2987,0.0113,6.31,M30
