date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 07:30:00,2026-05-28 12:30:00,EURUSD,SELL,loss,-1.04,20.0,15.22,1
2026-05-29,2026-05-29 07:30:00,2026-05-29 14:45:00,EURUSD,SELL,loss,-1.04,15.22,11.58,1
2026-06-01,2026-06-01 07:30:00,2026-06-01 13:00:00,EURUSD,SELL,win,0.96,11.58,14.13,1
2026-06-02,2026-06-02 08:00:00,2026-06-02 16:00:00,EURUSD,BUY,timeout,-0.69,14.13,11.89,1
2026-06-04,2026-06-04 07:30:00,2026-06-04 09:30:00,EURUSD,SELL,loss,-1.04,11.89,9.05,1
2026-06-05,2026-06-05 07:30:00,2026-06-05 12:30:00,EURUSD,BUY,loss,-1.04,9.05,6.88,1
2026-06-08,2026-06-08 08:00:00,2026-06-08 11:00:00,EURUSD,SELL,loss,-1.04,6.88,5.24,1
2026-06-09,2026-06-09 08:00:00,2026-06-09 09:15:00,EURUSD,SELL,loss,-1.04,5.24,3.98,1
2026-06-10,2026-06-10 09:45:00,2026-06-10 11:00:00,EURUSD,BUY,loss,-1.04,3.98,3.03,1
2026-06-11,2026-06-11 08:00:00,2026-06-11 12:15:00,EURUSD,SELL,win,0.96,3.03,3.7,1
2026-06-12,2026-06-12 07:30:00,2026-06-12 08:15:00,EURUSD,SELL,loss,-1.04,3.7,2.81,1
2026-06-15,2026-06-15 08:30:00,2026-06-15 16:00:00,EURUSD,SELL,timeout,-0.105,2.81,2.75,1
2026-06-16,2026-06-16 07:30:00,2026-06-16 10:15:00,EURUSD,BUY,win,0.96,2.75,3.35,1
2026-06-17,2026-06-17 07:30:00,2026-06-17 11:30:00,EURUSD,SELL,win,0.96,3.35,4.09,1
2026-06-18,2026-06-18 07:30:00,2026-06-18 08:45:00,EURUSD,SELL,win,0.96,4.09,5.0,1
2026-06-19,2026-06-19 08:00:00,2026-06-19 12:45:00,EURUSD,BUY,win,0.96,5.0,6.1,1
2026-06-22,2026-06-22 07:30:00,2026-06-22 13:45:00,EURUSD,SELL,win,0.96,6.1,7.45,1
2026-06-23,2026-06-23 07:30:00,2026-06-23 10:45:00,EURUSD,SELL,win,0.96,7.45,9.09,1
2026-06-24,2026-06-24 07:45:00,2026-06-24 12:30:00,EURUSD,SELL,win,0.96,9.09,11.1,1
2026-06-25,2026-06-25 08:00:00,2026-06-25 11:15:00,EURUSD,BUY,loss,-1.04,11.1,8.44,1
2026-06-26,2026-06-26 07:30:00,2026-06-26 08:15:00,EURUSD,BUY,win,0.96,8.44,10.31,1
