date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 07:30:00,2026-05-28 10:45:00,USDCHF,BUY,win,0.935,20.0,24.3,1
2026-05-29,2026-05-29 07:30:00,2026-05-29 12:00:00,USDCHF,BUY,loss,-1.065,24.3,18.35,1
2026-06-01,2026-06-01 07:30:00,2026-06-01 12:45:00,USDCHF,BUY,win,0.935,18.35,22.29,1
2026-06-02,2026-06-02 07:30:00,2026-06-02 16:00:00,USDCHF,BUY,timeout,0.36,22.29,24.14,1
2026-06-04,2026-06-04 07:30:00,2026-06-04 09:45:00,USDCHF,BUY,loss,-1.065,24.14,18.23,1
2026-06-05,2026-06-05 07:30:00,2026-06-05 12:30:00,USDCHF,SELL,loss,-1.065,18.23,13.76,1
2026-06-08,2026-06-08 07:45:00,2026-06-08 12:30:00,USDCHF,BUY,loss,-1.065,13.76,10.39,1
2026-06-09,2026-06-09 08:00:00,2026-06-09 13:45:00,USDCHF,BUY,loss,-1.065,10.39,7.85,1
2026-06-10,2026-06-10 07:30:00,2026-06-10 13:45:00,USDCHF,BUY,loss,-1.065,7.85,5.92,1
2026-06-11,2026-06-11 07:45:00,2026-06-11 16:00:00,USDCHF,BUY,timeout,0.815,5.92,7.03,1
2026-06-12,2026-06-12 07:30:00,2026-06-12 08:15:00,USDCHF,BUY,loss,-1.065,7.03,5.31,1
2026-06-15,2026-06-15 07:30:00,2026-06-15 16:00:00,USDCHF,SELL,timeout,-0.34,5.31,4.9,1
2026-06-16,2026-06-16 07:30:00,2026-06-16 15:45:00,USDCHF,SELL,win,0.935,4.9,5.95,1
2026-06-17,2026-06-17 08:15:00,2026-06-17 14:45:00,USDCHF,BUY,win,0.935,5.95,7.23,1
2026-06-18,2026-06-18 07:30:00,2026-06-18 08:30:00,USDCHF,BUY,win,0.935,7.23,8.78,1
2026-06-19,2026-06-19 07:30:00,2026-06-19 16:00:00,USDCHF,BUY,timeout,0.145,8.78,9.08,1
2026-06-22,2026-06-22 07:30:00,2026-06-22 16:00:00,USDCHF,BUY,timeout,0.395,9.08,9.9,1
2026-06-23,2026-06-23 07:45:00,2026-06-23 16:00:00,USDCHF,BUY,timeout,0.255,9.9,10.48,1
2026-06-24,2026-06-24 07:30:00,2026-06-24 12:30:00,USDCHF,SELL,loss,-1.065,10.48,7.91,1
2026-06-25,2026-06-25 07:30:00,2026-06-25 12:15:00,USDCHF,SELL,loss,-1.065,7.91,5.98,1
2026-06-26,2026-06-26 07:30:00,2026-06-26 16:00:00,USDCHF,SELL,timeout,-0.095,5.98,5.84,1
