symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step,setup_score
XAUUSD,30,1.1111111111111112,2025-12,2025-12-30,2025-12-30 08:30:00,2025-12-30 08:45:00,SELL,4351.837,4360.837,4341.837,4360.837,loss,-1.0178,0.0178,160.0,-900.0,4374.008,4351.837,2.6453,900.0,0.01,200.0,0.01,95
XAUUSD,30,1.1111111111111112,2025-12,2025-12-31,2025-12-31 08:30:00,2025-12-31 08:45:00,SELL,4320.269,4329.269,4310.269,4310.269,win,1.0933,0.0178,160.0,1000.0,4333.067,4320.269,0.845,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-01,2026-01-06,2026-01-06 09:00:00,2026-01-06 09:00:00,SELL,4457.412,4466.412,4447.412,4466.412,loss,-1.0178,0.0178,160.0,-900.0,4476.002,4457.412,2.6689,900.0,0.01,200.0,0.01,95
XAUUSD,30,1.1111111111111112,2026-01,2026-01-07,2026-01-07 08:30:00,2026-01-07 10:15:00,BUY,4468.536,4459.536,4478.536,4459.536,loss,-1.0178,0.0178,160.0,-900.0,4468.536,4459.346,1.1116,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-01,2026-01-08,2026-01-08 08:30:00,2026-01-08 09:00:00,SELL,4425.305,4434.305,4415.305,4434.305,loss,-1.0178,0.0178,160.0,-900.0,4433.3,4425.305,0.9834,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-01,2026-01-13,2026-01-13 08:30:00,2026-01-13 10:00:00,BUY,4592.683,4583.683,4602.683,4583.683,loss,-1.0178,0.0178,160.0,-900.0,4592.683,4579.536,1.792,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-01,2026-01-14,2026-01-14 08:45:00,2026-01-14 13:30:00,BUY,4634.332,4625.332,4644.332,4625.332,loss,-1.0178,0.0178,160.0,-900.0,4634.332,4621.938,1.5406,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-01,2026-01-15,2026-01-15 08:30:00,2026-01-15 10:30:00,BUY,4606.239,4597.239,4616.239,4616.239,win,1.0933,0.0178,160.0,1000.0,4606.239,4597.807,1.0239,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-01,2026-01-20,2026-01-20 08:45:00,2026-01-20 09:30:00,BUY,4725.598,4716.598,4735.598,4735.598,win,1.0933,0.0178,160.0,1000.0,4725.598,4715.0,1.323,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-01,2026-01-21,2026-01-21 08:45:00,2026-01-21 08:45:00,SELL,4853.69,4862.69,4843.69,4862.69,loss,-1.0178,0.0178,160.0,-900.0,4869.67,4853.69,1.1229,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-01,2026-01-22,2026-01-22 08:30:00,2026-01-22 09:00:00,SELL,4824.399,4833.399,4814.399,4833.399,loss,-1.0178,0.0178,160.0,-900.0,4835.648,4824.399,1.4394,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-01,2026-01-27,2026-01-27 08:30:00,2026-01-27 08:45:00,SELL,5075.326,5084.326,5065.326,5084.326,loss,-1.0178,0.0178,160.0,-900.0,5088.428,5075.326,1.2032,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-01,2026-01-28,2026-01-28 08:30:00,2026-01-28 08:30:00,BUY,5301.073,5292.073,5311.073,5292.073,loss,-1.0178,0.0178,160.0,-900.0,5301.073,5286.449,1.1881,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-01,2026-01-29,2026-01-29 08:30:00,2026-01-29 08:30:00,SELL,5522.926,5531.926,5512.926,5512.926,win,1.0933,0.0178,160.0,1000.0,5554.969,5522.926,1.6609,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-02,2026-02-03,2026-02-03 08:30:00,2026-02-03 08:30:00,BUY,4942.051,4933.051,4952.051,4933.051,loss,-1.0178,0.0178,160.0,-900.0,4942.051,4898.547,1.8305,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-02,2026-02-04,2026-02-04 08:30:00,2026-02-04 08:30:00,SELL,5074.869,5083.869,5064.869,5083.869,loss,-1.0267,0.0267,240.0,-900.0,5091.855,5074.869,1.0694,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-02,2026-02-05,2026-02-05 08:45:00,2026-02-05 08:45:00,SELL,4912.659,4921.659,4902.659,4921.659,loss,-1.0178,0.0178,160.0,-900.0,4943.555,4912.659,1.0625,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-02,2026-02-10,2026-02-10 08:30:00,2026-02-10 08:45:00,BUY,5041.269,5032.269,5051.269,5051.269,win,1.0844,0.0267,240.0,1000.0,5041.269,5029.082,1.0155,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-02,2026-02-11,2026-02-11 08:30:00,2026-02-11 09:30:00,SELL,5050.738,5059.738,5040.738,5059.738,loss,-1.0267,0.0267,240.0,-900.0,5060.3,5050.738,0.9676,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-02,2026-02-12,2026-02-12 08:30:00,2026-02-12 08:45:00,SELL,5060.849,5069.849,5050.849,5069.849,loss,-1.0267,0.0267,240.0,-900.0,5073.434,5060.849,1.2335,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-02,2026-02-18,2026-02-18 08:30:00,2026-02-18 10:30:00,SELL,4922.493,4931.493,4912.493,4912.493,win,1.0933,0.0178,160.0,1000.0,4932.364,4922.493,1.3474,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-02,2026-02-19,2026-02-19 08:30:00,2026-02-19 09:15:00,BUY,5014.798,5005.798,5024.798,5005.798,loss,-1.0267,0.0267,240.0,-900.0,5014.798,5006.094,1.3523,900.0,0.01,200.0,0.01,100
XAUUSD,30,1.1111111111111112,2026-02,2026-02-24,2026-02-24 08:30:00,2026-02-24 08:30:00,BUY,5179.569,5170.569,5189.569,5170.569,loss,-1.0267,0.0267,240.0,-900.0,5179.569,5165.06,1.3723,900.0,0.01,200.0,0.01,100
