date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:15:00,2025-12-31 07:00:00,EURUSD,BUY,timeout,-0.9533,4.6,4.5,22.5,0.0307,0.03,False,-4.29,20.0,15.71,1
2026-01-01,2026-01-02 00:15:00,2026-01-02 03:15:00,AUDUSD,BUY,win,1.2733,3.61,3.0,19.1,0.0241,0.02,False,3.82,15.71,19.53,1
2026-01-06,2026-01-07 00:15:00,2026-01-07 00:30:00,AUDUSD,BUY,loss,-1.06,4.49,3.0,15.36,0.0299,0.02,False,-3.18,19.53,16.35,1
2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,EURUSD,BUY,timeout,0.2733,3.76,3.0,18.35,0.0251,0.02,False,0.82,16.35,17.17,1
2026-01-07,2026-01-08 00:15:00,2026-01-08 05:30:00,AUDUSD,SELL,win,1.2733,3.95,3.0,17.47,0.0263,0.02,False,3.82,17.17,20.99,1
2026-01-08,2026-01-09 00:15:00,2026-01-09 07:00:00,EURUSD,SELL,timeout,0.5933,4.83,4.5,21.44,0.0322,0.03,False,2.67,20.99,23.66,1
2026-01-13,2026-01-14 00:15:00,2026-01-14 07:00:00,AUDUSD,BUY,timeout,0.98,5.44,4.5,19.02,0.0363,0.03,False,4.41,23.66,28.07,2
2026-01-14,2026-01-15 00:15:00,2026-01-15 03:30:00,AUDUSD,BUY,loss,-1.06,6.46,6.0,21.38,0.043,0.04,False,-6.36,28.07,21.71,1
2026-01-15,2026-01-16 00:15:00,2026-01-16 07:00:00,EURUSD,SELL,timeout,-0.5,4.99,4.5,20.73,0.0333,0.03,False,-2.25,21.71,19.46,1
2026-01-20,2026-01-21 00:15:00,2026-01-21 07:00:00,EURUSD,SELL,timeout,0.4533,4.48,3.0,15.42,0.0298,0.02,False,1.36,19.46,20.82,1
2026-01-21,2026-01-22 00:15:00,2026-01-22 07:00:00,EURUSD,BUY,timeout,0.3333,4.79,4.5,21.61,0.0319,0.03,False,1.5,20.82,22.32,1
2026-01-22,2026-01-23 00:15:00,2026-01-23 07:00:00,EURUSD,SELL,timeout,0.3933,5.13,4.5,20.16,0.0342,0.03,False,1.77,22.32,24.09,1
2026-01-27,2026-01-28 00:15:00,2026-01-28 00:30:00,AUDUSD,BUY,win,1.2733,5.54,4.5,18.68,0.0369,0.03,False,5.73,24.09,29.82,2
2026-01-27,2026-01-28 00:30:00,2026-01-28 01:00:00,EURUSD,BUY,loss,-1.0533,6.86,6.0,20.12,0.0457,0.04,False,-6.32,29.82,23.5,1
2026-01-28,2026-01-29 00:15:00,2026-01-29 01:00:00,EURUSD,BUY,loss,-1.0533,5.4,4.5,19.15,0.036,0.03,False,-4.74,23.5,18.76,1
2026-01-29,2026-01-30 00:15:00,2026-01-30 00:45:00,AUDUSD,SELL,win,1.2733,4.31,3.0,15.99,0.0288,0.02,False,3.82,18.76,22.58,1
2026-01-29,2026-01-30 00:15:00,2026-01-30 00:15:00,EURUSD,SELL,win,1.28,5.19,4.5,19.93,0.0346,0.03,False,5.76,22.58,28.34,2
2026-02-03,2026-02-04 00:15:00,2026-02-04 07:00:00,AUDUSD,BUY,timeout,0.5667,6.52,6.0,21.17,0.0435,0.04,False,3.4,28.34,31.74,2
2026-02-04,2026-02-05 00:15:00,2026-02-05 02:00:00,AUDUSD,BUY,loss,-1.06,7.3,6.0,18.9,0.0487,0.04,False,-6.36,31.74,25.38,1
2026-02-05,2026-02-06 00:15:00,2026-02-06 02:15:00,EURUSD,SELL,loss,-1.0533,5.84,4.5,17.73,0.0389,0.03,False,-4.74,25.38,20.64,1
2026-02-10,2026-02-11 00:15:00,2026-02-11 02:30:00,EURUSD,BUY,win,1.28,4.75,4.5,21.8,0.0316,0.03,False,5.76,20.64,26.4,2
2026-02-11,2026-02-12 00:15:00,2026-02-12 04:45:00,EURUSD,BUY,loss,-1.0533,6.07,6.0,22.73,0.0405,0.04,False,-6.32,26.4,20.08,1
2026-02-12,2026-02-13 00:15:00,2026-02-13 06:15:00,GBPUSD,SELL,win,1.2667,4.62,4.5,22.41,0.0308,0.03,False,5.7,20.08,25.78,1
2026-02-17,2026-02-18 00:15:00,2026-02-18 07:00:00,AUDUSD,SELL,timeout,0.86,5.93,4.5,17.46,0.0395,0.03,False,3.87,25.78,29.65,2
2026-02-18,2026-02-19 00:15:00,2026-02-19 01:00:00,AUDUSD,SELL,loss,-1.06,6.82,6.0,20.24,0.0455,0.04,False,-6.36,29.65,23.29,1
2026-02-19,2026-02-20 00:15:00,2026-02-20 07:00:00,EURUSD,SELL,timeout,0.3,5.36,4.5,19.32,0.0357,0.03,False,1.35,23.29,24.64,1
2026-02-24,2026-02-25 00:15:00,2026-02-25 05:00:00,EURUSD,BUY,win,1.28,5.67,4.5,18.26,0.0378,0.03,False,5.76,24.64,30.4,2
2026-02-25,2026-02-26 00:15:00,2026-02-26 07:00:00,EURUSD,BUY,timeout,-0.26,6.99,6.0,19.74,0.0466,0.04,False,-1.56,30.4,28.84,2
2026-02-26,2026-02-27 00:15:00,2026-02-27 07:00:00,EURUSD,BUY,timeout,-0.3867,6.63,6.0,20.8,0.0442,0.04,False,-2.32,28.84,26.52,2
2026-03-03,2026-03-04 00:15:00,2026-03-04 01:15:00,EURUSD,SELL,win,1.28,6.1,6.0,22.62,0.0407,0.04,False,7.68,26.52,34.2,3
2026-03-04,2026-03-05 00:15:00,2026-03-05 02:15:00,EURUSD,BUY,loss,-1.0533,7.87,7.5,21.93,0.0524,0.05,False,-7.9,34.2,26.3,2
2026-03-05,2026-03-06 00:15:00,2026-03-06 07:00:00,EURUSD,BUY,timeout,-0.22,6.05,6.0,22.81,0.0403,0.04,False,-1.32,26.3,24.98,1
2026-03-10,2026-03-10 23:15:00,2026-03-11 03:30:00,EURUSD,BUY,win,1.28,5.75,4.5,18.01,0.0383,0.03,False,5.76,24.98,30.74,2
2026-03-11,2026-03-11 23:15:00,2026-03-12 06:00:00,EURUSD,SELL,timeout,0.24,7.07,6.0,19.52,0.0471,0.04,False,1.44,30.74,32.18,2
