symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step
EURUSD,15,1.3333333333333333,2026-01,2026-01-13,2026-01-14 00:30:00,2026-01-14 07:00:00,BUY,1.16429,1.16279,1.16629,1.16484,timeout,0.3133,0.0533,8.0,55.0,1.16429,1.16376,2.0054,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-01,2026-01-13,2026-01-14 00:30:00,2026-01-14 03:45:00,BUY,1.34255,1.34105,1.34455,1.34455,win,1.2667,0.0667,10.0,200.0,1.34255,1.34201,1.546,150.0,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-01,2026-01-14,2026-01-15 00:15:00,2026-01-15 03:30:00,BUY,0.66824,0.66674,0.67024,0.66674,loss,-1.06,0.06,9.0,-150.0,0.66824,0.66801,0.92,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-01,2026-01-14,2026-01-15 00:15:00,2026-01-15 04:45:00,SELL,1.38846,1.38996,1.38646,1.38996,loss,-1.1,0.1,15.0,-150.0,1.38878,1.38846,0.8615,105.69,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-01,2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,SELL,1.34342,1.34492,1.34142,1.34347,timeout,-0.1,0.0667,10.0,-5.0,1.34396,1.34342,1.0573,150.0,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-01,2026-01-15,2026-01-16 00:15:00,2026-01-16 07:00:00,SELL,0.67004,0.67154,0.66804,0.6701,timeout,-0.1,0.06,9.0,-6.0,0.67021,0.67004,0.85,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-01,2026-01-15,2026-01-16 00:15:00,2026-01-16 07:00:00,SELL,1.16065,1.16215,1.15865,1.16132,timeout,-0.5,0.0533,8.0,-67.0,1.16094,1.16065,1.0885,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-01,2026-01-15,2026-01-16 00:15:00,2026-01-16 07:00:00,SELL,1.33801,1.33951,1.33601,1.33845,timeout,-0.36,0.0667,10.0,-44.0,1.33822,1.33801,0.6377,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-01,2026-01-15,2026-01-16 00:15:00,2026-01-16 07:00:00,BUY,1.38921,1.38771,1.39121,1.38934,timeout,-0.0133,0.1,15.0,13.0,1.38921,1.38893,0.8235,105.69,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-01,2026-01-20,2026-01-21 00:15:00,2026-01-21 06:45:00,BUY,0.67324,0.67174,0.67524,0.67524,win,1.2733,0.06,9.0,200.0,0.67324,0.67294,1.2537,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-01,2026-01-20,2026-01-21 00:15:00,2026-01-21 07:00:00,SELL,1.17216,1.17366,1.17016,1.1714,timeout,0.4533,0.0533,8.0,76.0,1.17267,1.17216,1.4542,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-01,2026-01-20,2026-01-21 00:15:00,2026-01-21 01:15:00,SELL,1.3434,1.3449,1.3414,1.3449,loss,-1.0667,0.0667,10.0,-150.0,1.34398,1.3434,1.5467,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-01,2026-01-20,2026-01-21 00:15:00,2026-01-21 07:00:00,BUY,1.38365,1.38215,1.38565,1.38334,timeout,-0.3067,0.1,15.0,-31.0,1.38365,1.38332,1.0336,105.69,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-01,2026-01-21,2026-01-22 00:15:00,2026-01-22 00:30:00,BUY,0.67596,0.67446,0.67796,0.67796,win,1.2733,0.06,9.0,200.0,0.67596,0.67535,2.5957,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-01,2026-01-21,2026-01-22 00:15:00,2026-01-22 07:00:00,BUY,1.1679,1.1664,1.1699,1.16848,timeout,0.3333,0.0533,8.0,58.0,1.1679,1.16724,1.6239,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-01,2026-01-21,2026-01-22 00:15:00,2026-01-22 07:00:00,BUY,1.34213,1.34063,1.34413,1.34239,timeout,0.1067,0.0667,10.0,26.0,1.34213,1.34164,0.9648,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-01,2026-01-21,2026-01-22 00:15:00,2026-01-22 04:00:00,SELL,1.38403,1.38553,1.38203,1.38203,win,1.2333,0.1,15.0,200.0,1.38441,1.38403,0.9252,105.69,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-01,2026-01-22,2026-01-23 00:15:00,2026-01-23 07:00:00,BUY,0.68409,0.68259,0.68609,0.685,timeout,0.5467,0.06,9.0,91.0,0.68409,0.68386,1.3036,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-01,2026-01-22,2026-01-23 00:15:00,2026-01-23 07:00:00,SELL,1.17486,1.17636,1.17286,1.17419,timeout,0.3933,0.0533,8.0,67.0,1.17535,1.17486,1.4816,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-01,2026-01-22,2026-01-23 00:15:00,2026-01-23 07:00:00,BUY,1.37903,1.37753,1.38103,1.37854,timeout,-0.4267,0.1,15.0,-49.0,1.37903,1.3784,2.5418,105.69,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-01,2026-01-22,2026-01-23 00:45:00,2026-01-23 07:00:00,SELL,1.34952,1.35102,1.34752,1.34893,timeout,0.3267,0.0667,10.0,59.0,1.35006,1.34952,0.9818,150.0,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-01,2026-01-27,2026-01-28 00:15:00,2026-01-28 00:30:00,BUY,0.69965,0.69815,0.70165,0.70165,win,1.2733,0.06,9.0,200.0,0.69965,0.69896,0.8571,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-01,2026-01-27,2026-01-28 00:15:00,2026-01-28 00:30:00,SELL,1.38139,1.38289,1.37939,1.38289,loss,-1.0667,0.0667,10.0,-150.0,1.38266,1.38139,0.7222,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-01,2026-01-27,2026-01-28 00:15:00,2026-01-28 05:15:00,BUY,1.36026,1.35876,1.36226,1.35876,loss,-1.1,0.1,15.0,-150.0,1.36026,1.35917,0.9449,105.69,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 01:00:00,BUY,1.20226,1.20076,1.20426,1.20076,loss,-1.0533,0.0533,8.0,-150.0,1.20226,1.20076,0.8111,150.0,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-01,2026-01-28,2026-01-29 00:15:00,2026-01-29 01:00:00,BUY,0.70441,0.70291,0.70641,0.70291,loss,-1.06,0.06,9.0,-150.0,0.70441,0.70309,1.9473,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-01,2026-01-28,2026-01-29 00:15:00,2026-01-29 01:00:00,BUY,1.19805,1.19655,1.20005,1.19655,loss,-1.0533,0.0533,8.0,-150.0,1.19805,1.19685,1.697,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-01,2026-01-28,2026-01-29 00:15:00,2026-01-29 01:00:00,BUY,1.38271,1.38121,1.38471,1.38121,loss,-1.0667,0.0667,10.0,-150.0,1.38271,1.38135,1.6315,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-01,2026-01-28,2026-01-29 00:15:00,2026-01-29 01:00:00,SELL,1.35335,1.35485,1.35135,1.35485,loss,-1.1,0.1,15.0,-150.0,1.35461,1.35335,1.9622,105.69,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-01,2026-01-29,2026-01-30 00:15:00,2026-01-30 00:45:00,SELL,0.70469,0.70619,0.70269,0.70269,win,1.2733,0.06,9.0,200.0,0.70525,0.70469,1.1512,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-01,2026-01-29,2026-01-30 00:15:00,2026-01-30 00:15:00,SELL,1.1966,1.1981,1.1946,1.1946,win,1.28,0.0533,8.0,200.0,1.19729,1.1966,1.5333,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-01,2026-01-29,2026-01-30 00:15:00,2026-01-30 00:30:00,SELL,1.38063,1.38213,1.37863,1.37863,win,1.2667,0.0667,10.0,200.0,1.38138,1.38063,1.1589,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-01,2026-01-29,2026-01-30 00:15:00,2026-01-30 00:45:00,BUY,1.34912,1.34762,1.35112,1.35112,win,1.2333,0.1,15.0,200.0,1.34912,1.34837,0.9749,105.69,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-02,2026-02-03,2026-02-04 00:15:00,2026-02-04 07:00:00,BUY,0.70225,0.70075,0.70425,0.70319,timeout,0.5667,0.06,9.0,94.0,0.70225,0.70156,1.4681,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-02,2026-02-03,2026-02-04 00:15:00,2026-02-04 05:30:00,BUY,1.36971,1.36821,1.37171,1.37171,win,1.2667,0.0667,10.0,200.0,1.36971,1.36906,1.2727,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-02,2026-02-03,2026-02-04 00:45:00,2026-02-04 05:45:00,BUY,1.18159,1.18009,1.18359,1.18359,win,1.28,0.0533,8.0,200.0,1.18159,1.18084,1.7617,150.0,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-02,2026-02-04,2026-02-05 00:15:00,2026-02-05 02:00:00,BUY,0.69969,0.69819,0.70169,0.69819,loss,-1.06,0.06,9.0,-150.0,0.69969,0.69929,1.1523,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-02,2026-02-04,2026-02-05 00:15:00,2026-02-05 02:15:00,BUY,1.36472,1.36322,1.36672,1.36322,loss,-1.0667,0.0667,10.0,-150.0,1.36472,1.36437,0.7573,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-02,2026-02-04,2026-02-05 00:15:00,2026-02-05 02:15:00,SELL,1.36645,1.36795,1.36445,1.36795,loss,-1.1,0.1,15.0,-150.0,1.36704,1.36645,1.1971,105.69,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-02,2026-02-04,2026-02-05 00:30:00,2026-02-05 07:00:00,SELL,1.17998,1.18148,1.17798,1.17963,timeout,0.18,0.0533,8.0,35.0,1.18026,1.17998,0.8596,150.0,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-02,2026-02-05,2026-02-06 00:15:00,2026-02-06 00:30:00,SELL,0.69015,0.69165,0.68815,0.69165,loss,-1.06,0.06,9.0,-150.0,0.69161,0.69015,2.6408,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-02,2026-02-05,2026-02-06 00:15:00,2026-02-06 02:15:00,SELL,1.1774,1.1789,1.1754,1.1789,loss,-1.0533,0.0533,8.0,-150.0,1.17787,1.1774,1.063,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-02,2026-02-05,2026-02-06 00:15:00,2026-02-06 00:45:00,SELL,1.35131,1.35281,1.34931,1.35281,loss,-1.0667,0.0667,10.0,-150.0,1.35245,1.35131,1.9068,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-02,2026-02-05,2026-02-06 00:15:00,2026-02-06 00:45:00,BUY,1.37197,1.37047,1.37397,1.37047,loss,-1.1,0.1,15.0,-150.0,1.37197,1.3711,1.6549,105.69,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-02,2026-02-10,2026-02-11 00:15:00,2026-02-11 01:45:00,BUY,0.70757,0.70607,0.70957,0.70957,win,1.2733,0.06,9.0,200.0,0.70757,0.70726,1.1157,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-02,2026-02-10,2026-02-11 00:15:00,2026-02-11 02:30:00,BUY,1.18905,1.18755,1.19105,1.19105,win,1.28,0.0533,8.0,200.0,1.18905,1.18858,1.443,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-02,2026-02-10,2026-02-11 00:15:00,2026-02-11 02:15:00,BUY,1.36347,1.36197,1.36547,1.36547,win,1.2667,0.0667,10.0,200.0,1.36347,1.3631,0.8677,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-02,2026-02-10,2026-02-11 00:15:00,2026-02-11 02:15:00,SELL,1.35512,1.35662,1.35312,1.35312,win,1.2333,0.1,15.0,200.0,1.35536,1.35512,0.6143,105.69,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-02,2026-02-11,2026-02-12 00:15:00,2026-02-12 01:30:00,BUY,0.71252,0.71102,0.71452,0.71452,win,1.2733,0.06,9.0,200.0,0.71252,0.7119,1.8468,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-02,2026-02-11,2026-02-12 00:15:00,2026-02-12 04:45:00,BUY,1.18759,1.18609,1.18959,1.18609,loss,-1.0533,0.0533,8.0,-150.0,1.18759,1.18664,2.66,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-02,2026-02-11,2026-02-12 00:15:00,2026-02-12 06:30:00,BUY,1.36254,1.36104,1.36454,1.36104,loss,-1.0667,0.0667,10.0,-150.0,1.36254,1.36149,1.9066,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-02,2026-02-11,2026-02-12 00:15:00,2026-02-12 06:30:00,SELL,1.35749,1.35899,1.35549,1.35899,loss,-1.1,0.1,15.0,-150.0,1.35841,1.35749,1.8858,105.69,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-02,2026-02-12,2026-02-13 00:15:00,2026-02-13 06:15:00,SELL,1.36166,1.36316,1.35966,1.35966,win,1.2667,0.0667,10.0,200.0,1.36213,1.36166,1.1171,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-02,2026-02-12,2026-02-13 00:30:00,2026-02-13 07:00:00,SELL,1.18668,1.18818,1.18468,1.18497,timeout,1.0867,0.0533,8.0,171.0,1.18714,1.18668,1.4636,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-02,2026-02-12,2026-02-13 00:45:00,2026-02-13 07:00:00,BUY,1.36138,1.35988,1.36338,1.36338,win,1.2333,0.1,15.0,200.0,1.36138,1.36082,1.4905,105.69,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-02,2026-02-17,2026-02-18 00:15:00,2026-02-18 07:00:00,SELL,0.70809,0.70959,0.70609,0.70671,timeout,0.86,0.06,9.0,138.0,0.70844,0.70809,1.4412,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-02,2026-02-17,2026-02-18 00:15:00,2026-02-18 07:00:00,SELL,1.35619,1.35769,1.35419,1.35769,loss,-1.0667,0.0667,10.0,-150.0,1.35661,1.35619,0.8473,150.0,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-02,2026-02-18,2026-02-19 00:15:00,2026-02-19 01:00:00,SELL,0.70403,0.70553,0.70203,0.70553,loss,-1.06,0.06,9.0,-150.0,0.70437,0.70403,1.4737,150.0,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-02,2026-02-19,2026-02-20 00:15:00,2026-02-20 01:45:00,SELL,0.70528,0.70678,0.70328,0.70328,win,1.2733,0.06,9.0,200.0,0.70577,0.70528,1.5011,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-02,2026-02-19,2026-02-20 00:15:00,2026-02-20 07:00:00,SELL,1.17665,1.17815,1.17465,1.17612,timeout,0.3,0.0533,8.0,53.0,1.17711,1.17665,1.3197,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-02,2026-02-19,2026-02-20 00:15:00,2026-02-20 07:00:00,BUY,1.36898,1.36748,1.37098,1.36811,timeout,-0.68,0.1,15.0,-87.0,1.36898,1.36854,1.3568,105.69,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-02,2026-02-19,2026-02-20 00:45:00,2026-02-20 01:30:00,BUY,1.34628,1.34478,1.34828,1.34478,loss,-1.0667,0.0667,10.0,-150.0,1.34628,1.34552,1.5716,150.0,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-02,2026-02-24,2026-02-25 00:15:00,2026-02-25 00:30:00,BUY,0.706,0.7045,0.708,0.708,win,1.2733,0.06,9.0,200.0,0.706,0.70567,1.4855,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-02,2026-02-24,2026-02-25 00:15:00,2026-02-25 05:00:00,BUY,1.17768,1.17618,1.17968,1.17968,win,1.28,0.0533,8.0,200.0,1.17768,1.17728,1.3429,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-02,2026-02-24,2026-02-25 00:15:00,2026-02-25 02:30:00,BUY,1.34964,1.34814,1.35164,1.35164,win,1.2667,0.0667,10.0,200.0,1.34964,1.34908,1.058,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-02,2026-02-24,2026-02-25 00:15:00,2026-02-25 03:00:00,SELL,1.37006,1.37156,1.36806,1.36806,win,1.2333,0.1,15.0,200.0,1.37052,1.37006,1.4805,105.69,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-02,2026-02-25,2026-02-26 00:15:00,2026-02-26 07:00:00,BUY,0.71206,0.71056,0.71406,0.71244,timeout,0.1933,0.06,9.0,38.0,0.71206,0.71178,0.9924,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-02,2026-02-25,2026-02-26 00:15:00,2026-02-26 07:00:00,BUY,1.18156,1.18006,1.18356,1.18125,timeout,-0.26,0.0533,8.0,-31.0,1.18156,1.18113,1.2016,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-02,2026-02-25,2026-02-26 00:15:00,2026-02-26 07:00:00,SELL,1.36738,1.36888,1.36538,1.3669,timeout,0.22,0.1,15.0,48.0,1.36763,1.36738,0.8314,105.69,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-02,2026-02-25,2026-02-26 00:30:00,2026-02-26 07:00:00,BUY,1.35583,1.35433,1.35783,1.35493,timeout,-0.6667,0.0667,10.0,-90.0,1.35583,1.3553,1.1091,150.0,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-02,2026-02-26,2026-02-27 00:15:00,2026-02-27 05:15:00,BUY,0.7106,0.7091,0.7126,0.7126,win,1.2733,0.06,9.0,200.0,0.7106,0.71013,1.7641,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-02,2026-02-26,2026-02-27 00:15:00,2026-02-27 07:00:00,BUY,1.18035,1.17885,1.18235,1.17985,timeout,-0.3867,0.0533,8.0,-50.0,1.18035,1.18001,1.1415,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-02,2026-02-26,2026-02-27 00:15:00,2026-02-27 01:45:00,BUY,1.34922,1.34772,1.35122,1.34772,loss,-1.0667,0.0667,10.0,-150.0,1.34922,1.34873,1.1726,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-02,2026-02-26,2026-02-27 00:15:00,2026-02-27 07:00:00,SELL,1.36741,1.36891,1.36541,1.36721,timeout,0.0333,0.1,15.0,20.0,1.36769,1.36741,0.9356,105.69,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-03,2026-03-03,2026-03-04 00:15:00,2026-03-04 00:45:00,SELL,0.70251,0.70401,0.70051,0.70051,win,1.2733,0.06,9.0,200.0,0.70391,0.70251,2.5258,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-03,2026-03-03,2026-03-04 00:15:00,2026-03-04 01:15:00,SELL,1.16025,1.16175,1.15825,1.15825,win,1.28,0.0533,8.0,200.0,1.16107,1.16025,1.8457,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-03,2026-03-03,2026-03-04 00:15:00,2026-03-04 01:15:00,SELL,1.3339,1.3354,1.3319,1.3319,win,1.2667,0.0667,10.0,200.0,1.33521,1.3339,1.8986,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-03,2026-03-03,2026-03-04 00:15:00,2026-03-04 01:15:00,SELL,1.36747,1.36897,1.36547,1.36897,loss,-1.1,0.1,15.0,-150.0,1.36822,1.36747,1.4247,105.69,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-03,2026-03-04,2026-03-05 00:15:00,2026-03-05 01:45:00,BUY,0.7079,0.7064,0.7099,0.7064,loss,-1.06,0.06,9.0,-150.0,0.7079,0.70722,2.1156,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-03,2026-03-04,2026-03-05 00:15:00,2026-03-05 02:15:00,BUY,1.16374,1.16224,1.16574,1.16224,loss,-1.0533,0.0533,8.0,-150.0,1.16374,1.16317,1.5287,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-03,2026-03-04,2026-03-05 00:15:00,2026-03-05 03:00:00,BUY,1.33705,1.33555,1.33905,1.33555,loss,-1.0667,0.0667,10.0,-150.0,1.33705,1.33643,1.539,150.0,0.01,200.0,0.01
USDCAD,15,1.3333333333333333,2026-03,2026-03-04,2026-03-05 00:15:00,2026-03-05 03:30:00,SELL,1.36405,1.36555,1.36205,1.36555,loss,-1.1,0.1,15.0,-150.0,1.36459,1.36405,1.0618,105.69,0.01,200.0,0.01
AUDUSD,15,1.3333333333333333,2026-03,2026-03-05,2026-03-06 00:15:00,2026-03-06 02:00:00,BUY,0.70165,0.70015,0.70365,0.70365,win,1.2733,0.06,9.0,200.0,0.70165,0.70081,2.2105,150.0,0.01,200.0,0.01
EURUSD,15,1.3333333333333333,2026-03,2026-03-05,2026-03-06 00:15:00,2026-03-06 07:00:00,BUY,1.16103,1.15953,1.16303,1.16078,timeout,-0.22,0.0533,8.0,-25.0,1.16103,1.16049,1.1962,150.0,0.01,200.0,0.01
GBPUSD,15,1.3333333333333333,2026-03,2026-03-05,2026-03-06 00:15:00,2026-03-06 07:00:00,BUY,1.33612,1.33462,1.33812,1.3363,timeout,0.0533,0.0667,10.0,18.0,1.33612,1.33547,0.8132,150.0,0.01,200.0,0.01
