bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,setup_score,spread_r,spread_points,atr,reason,balance_before,risk_amount,pnl,balance_after
NewsPulse,BTCUSD,M1,2026-06,2026-06-15 12:30:00,2026-06-15 12:31:00,BUY,66236.91,66179.15,66352.43,66179.15,loss,-1.1731,75,0.1731,1000.0,47.8,News straddle buy pulse around 08:30 NY.,30.32,1.52,-1.78,28.54
Trend,US30,H1,2026-06,2026-06-15 13:00:00,2026-06-15 18:00:00,BUY,51914.7,51788.721429,52292.635714,51914.7,trail_stop,0.4833,89,0.0167,21.0,83.985714,EMA trend aligned with ADX breakout.,28.54,1.43,0.69,29.23
NewsPulse,BTCUSD,M1,2026-06,2026-06-15 14:00:00,2026-06-15 14:15:00,SELL,66340.47,66438.33,66144.75,66438.33,loss,-1.1022,82,0.1022,1000.0,69.309286,News straddle sell pulse around 10:00 NY.,29.23,1.46,-1.61,27.62
NewsPulse,XAGUSD,M1,2026-06,2026-06-15 14:00:00,2026-06-15 14:05:00,SELL,70.99,71.194,70.582,71.194,loss,-1.1471,77,0.1471,30.0,0.082357,News straddle sell pulse around 10:00 NY.,27.62,1.38,-1.58,26.04
NewsPulse,US30,M1,2026-06,2026-06-15 18:00:00,2026-06-15 18:01:00,BUY,51933.1,51918.1,51963.1,51933.1,trail_stop,0.36,78,0.14,21.0,13.35,News straddle buy pulse around 14:00 NY.,26.04,1.3,0.47,26.51
Grid,AUDUSD,M15,2026-06,2026-06-16 01:45:00,2026-06-16 02:15:00,BUY,0.70619,0.705661,0.706931,0.705661,loss,-1.17,71,0.17,9.0,0.000392,Range grid buy at lower Bollinger band.,26.51,1.33,-1.55,24.96
Grid,GBPUSD,M15,2026-06,2026-06-16 02:00:00,2026-06-16 04:15:00,BUY,1.34007,1.339449,1.340939,1.339449,loss,-1.161,72,0.161,10.0,0.00046,Range grid buy at lower Bollinger band.,24.96,1.25,-1.45,23.51
NewsPulse,XAGUSD,M1,2026-06,2026-06-16 12:30:00,2026-06-16 12:51:00,BUY,70.601,70.401,71.001,71.001,win,1.35,77,0.15,30.0,0.071143,News straddle buy pulse around 08:30 NY.,23.51,1.18,1.59,25.09
NewsPulse,BTCUSD,M1,2026-06,2026-06-16 14:00:00,2026-06-16 14:00:00,BUY,66085.5,66006.32,66243.86,66006.32,loss,-1.1263,79,0.1263,1000.0,72.726429,News straddle buy pulse around 10:00 NY.,25.09,1.25,-1.41,23.68
NewsPulse,US30,M1,2026-06,2026-06-16 14:00:00,2026-06-16 14:13:00,BUY,52055.1,52005.6,52154.1,52154.1,win,1.4576,88,0.0424,21.0,32.671429,News straddle buy pulse around 10:00 NY.,23.68,1.18,1.73,25.41
Trend,GBPJPY,H1,2026-06,2026-06-16 14:00:00,2026-06-16 14:00:00,BUY,215.362,215.048929,216.301214,215.048929,loss,-1.0703,84,0.0703,22.0,0.208714,EMA trend aligned with ADX breakout.,25.41,1.27,-1.36,24.05
Trend,GBPJPY,H1,2026-06,2026-06-16 15:00:00,2026-06-16 21:00:00,BUY,215.51,215.19725,216.44825,215.19725,loss,-1.0703,84,0.0703,22.0,0.2085,EMA trend aligned with ADX breakout.,24.05,1.2,-1.29,22.76
Trend,US30,H1,2026-06,2026-06-16 15:00:00,2026-06-16 15:00:00,BUY,52234.4,52097.117857,52646.246429,52097.117857,loss,-1.0153,89,0.0153,21.0,91.521429,EMA trend aligned with ADX breakout.,22.76,1.14,-1.16,21.61
Trend,US30,H1,2026-06,2026-06-16 16:00:00,2026-06-16 19:00:00,BUY,52290.1,52148.95,52713.55,52148.95,loss,-1.0149,90,0.0149,21.0,94.1,EMA trend aligned with ADX breakout.,21.61,1.08,-1.1,20.51
NewsPulse,US30,M1,2026-06,2026-06-16 18:00:00,2026-06-16 18:22:00,SELL,52230.3,52258.4,52174.1,52230.3,trail_stop,0.4253,85,0.0747,21.0,11.921429,News straddle sell pulse around 14:00 NY.,20.51,1.03,0.44,20.95
Grid,GBPUSD,M15,2026-06,2026-06-17 06:00:00,2026-06-17 06:00:00,BUY,1.34211,1.341448,1.343036,1.341448,loss,-1.1512,73,0.1512,10.0,0.00049,Range grid buy at lower Bollinger band.,20.95,1.05,-1.21,19.74
NewsPulse,BTCUSD,M1,2026-06,2026-06-17 12:30:00,2026-06-17 12:31:00,SELL,64615.51,64682.73,64481.07,64615.51,trail_stop,0.3512,77,0.1488,1000.0,61.625714,News straddle sell pulse around 08:30 NY.,19.74,0.99,0.35,20.09
Trend,US30,H1,2026-06,2026-06-17 13:00:00,2026-06-17 13:00:00,BUY,52314.9,52211.689286,52624.532143,52211.689286,loss,-1.0107,90,0.0107,11.0,68.807143,EMA trend aligned with ADX breakout.,20.09,1.0,-1.02,19.07
NewsPulse,BTCUSD,M1,2026-06,2026-06-17 14:00:00,2026-06-17 14:00:00,SELL,65150.84,65224.21,65004.1,65224.21,loss,-1.1363,78,0.1363,1000.0,67.082857,News straddle sell pulse around 10:00 NY.,19.07,0.95,-1.08,17.99
NewsPulse,US30,M1,2026-06,2026-06-17 14:00:00,2026-06-17 14:01:00,SELL,52313.9,52343.5,52254.7,52313.9,trail_stop,0.4595,88,0.0405,12.0,26.521429,News straddle sell pulse around 10:00 NY.,17.99,0.9,0.41,18.4
NewsPulse,BTCUSD,M1,2026-06,2026-06-18 12:30:00,2026-06-18 12:49:00,BUY,64137.47,64061.65,64289.11,64289.11,win,1.3681,79,0.1319,1000.0,46.595714,News straddle buy pulse around 08:30 NY.,18.4,0.92,1.26,19.66
NewsPulse,US30,M1,2026-06,2026-06-18 12:30:00,2026-06-18 12:39:00,BUY,51859.2,51838.4,51900.8,51838.4,loss,-1.1106,81,0.1106,23.0,15.342857,News straddle buy pulse around 08:30 NY.,19.66,0.98,-1.09,18.57
NewsPulse,BTCUSD,M1,2026-06,2026-06-18 14:00:00,2026-06-18 14:05:00,BUY,63904.67,63778.53,64156.95,63778.53,loss,-1.0793,84,0.0793,1000.0,100.640714,News straddle buy pulse around 10:00 NY.,18.57,0.93,-1.0,17.57
NewsPulse,US30,M1,2026-06,2026-06-18 14:00:00,2026-06-18 14:07:00,SELL,51849.3,51900.8,51746.3,51849.3,trail_stop,0.4553,88,0.0447,23.0,36.664286,News straddle sell pulse around 10:00 NY.,17.57,0.88,0.4,17.97
NewsPulse,XAGUSD,M1,2026-06,2026-06-18 14:00:00,2026-06-18 14:01:00,BUY,66.807,66.607,67.207,66.607,loss,-1.15,77,0.15,30.0,0.153857,News straddle buy pulse around 10:00 NY.,17.97,0.9,-1.03,16.93
NewsPulse,BTCUSD,M1,2026-06,2026-06-18 18:00:00,2026-06-18 18:19:00,BUY,62557.65,62444.58,62783.79,62783.79,win,1.4116,83,0.0884,1000.0,48.643571,News straddle buy pulse around 14:00 NY.,16.93,0.85,1.2,18.13
NewsPulse,US30,M1,2026-06,2026-06-18 18:00:00,2026-06-18 18:00:00,SELL,51736.6,51749.9,51710.0,51749.9,loss,-1.1579,76,0.1579,21.0,12.535714,News straddle sell pulse around 14:00 NY.,18.13,0.91,-1.05,17.08
NewsPulse,US30,M1,2026-06,2026-06-19 12:30:00,2026-06-19 12:43:00,SELL,51516.6,51540.9,51468.0,51516.6,trail_stop,0.4053,83,0.0947,23.0,7.492857,News straddle sell pulse around 08:30 NY.,17.08,0.85,0.35,17.42
NewsPulse,BTCUSD,M1,2026-06,2026-06-19 14:00:00,2026-06-19 14:00:00,SELL,63098.41,63159.61,62976.01,63159.61,loss,-1.1634,76,0.1634,1000.0,59.25,News straddle sell pulse around 10:00 NY.,17.42,0.87,-1.01,16.41
NewsPulse,US30,M1,2026-06,2026-06-19 14:00:00,2026-06-19 14:11:00,SELL,51561.2,51589.3,51505.0,51589.3,loss,-1.0819,84,0.0819,23.0,15.607143,News straddle sell pulse around 10:00 NY.,16.41,0.82,-0.89,15.52
NewsPulse,XAGUSD,M1,2026-06,2026-06-19 14:00:00,2026-06-19 14:03:00,SELL,64.556,64.727,64.214,64.727,loss,-1.1754,74,0.1754,30.0,0.071143,News straddle sell pulse around 10:00 NY.,15.52,0.78,-0.91,14.61
NewsPulse,BTCUSD,M1,2026-06,2026-06-21 14:00:00,2026-06-21 14:08:00,BUY,64074.65,64009.9,64204.15,64009.9,loss,-1.1544,77,0.1544,1000.0,25.591429,News straddle buy pulse around 10:00 NY.,14.61,0.73,-0.84,13.77
Trend,BTCUSD,H1,2026-06,2026-06-21 20:00:00,2026-06-21 20:00:00,SELL,63772.0,64167.539286,62585.382143,64167.539286,loss,-1.0253,88,0.0253,1000.0,263.692857,EMA trend aligned with ADX breakdown.,13.77,0.69,-0.71,13.06
NewsPulse,BTCUSD,M1,2026-06,2026-06-22 14:00:00,2026-06-22 14:01:00,BUY,65463.39,65387.47,65615.23,65463.39,trail_stop,0.3683,79,0.1317,1000.0,71.395714,News straddle buy pulse around 10:00 NY.,13.06,0.65,0.24,13.3
NewsPulse,US30,M1,2026-06,2026-06-22 14:00:00,2026-06-22 14:04:00,SELL,51938.2,51973.9,51866.8,51938.2,trail_stop,0.4356,86,0.0644,23.0,32.671429,News straddle sell pulse around 10:00 NY.,13.3,0.67,0.29,13.59
NewsPulse,US30,M1,2026-06,2026-06-22 18:00:00,2026-06-22 18:10:00,SELL,51822.2,51848.0,51770.6,51822.2,trail_stop,0.4186,84,0.0814,21.0,12.735714,News straddle sell pulse around 14:00 NY.,13.59,0.68,0.28,13.88
NewsPulse,US30,M1,2026-06,2026-06-23 12:30:00,2026-06-23 12:33:00,BUY,51602.2,51571.4,51663.8,51571.4,loss,-1.0747,85,0.0747,23.0,18.05,News straddle buy pulse around 08:30 NY.,13.88,0.69,-0.75,13.13
NewsPulse,XAGUSD,M1,2026-06,2026-06-23 12:30:00,2026-06-23 13:00:00,BUY,61.969,61.791,62.325,61.791,loss,-1.1685,75,0.1685,30.0,0.089214,News straddle buy pulse around 08:30 NY.,13.13,0.66,-0.77,12.36
Trend,GBPJPY,H1,2026-06,2026-06-23 15:00:00,2026-06-24 06:00:00,SELL,213.073,213.464714,211.897857,213.464714,loss,-1.0562,85,0.0562,22.0,0.261143,EMA trend aligned with ADX breakdown.,12.36,0.62,-0.65,11.71
NewsPulse,US30,M1,2026-06,2026-06-23 18:00:00,2026-06-23 18:00:00,BUY,51926.7,51903.3,51973.5,51903.3,loss,-1.0897,83,0.0897,21.0,15.857143,News straddle buy pulse around 14:00 NY.,11.71,0.59,-0.64,11.07
Trend,XAUUSD,H1,2026-06,2026-06-24 12:00:00,2026-06-24 12:00:00,SELL,3987.762,4024.439464,3877.729607,4024.439464,loss,-1.0436,87,0.0436,160.0,24.451643,EMA trend aligned with ADX breakdown.,11.07,0.55,-0.58,10.49
NewsPulse,BTCUSD,M1,2026-06,2026-06-24 12:30:00,2026-06-24 12:49:00,BUY,62707.86,62628.81,62865.96,62707.86,trail_stop,0.3735,79,0.1265,1000.0,47.349286,News straddle buy pulse around 08:30 NY.,10.49,0.52,0.2,10.69
NewsPulse,US30,M1,2026-06,2026-06-24 12:30:00,2026-06-24 12:31:00,BUY,51848.7,51833.6,51878.9,51848.7,trail_stop,0.3477,77,0.1523,23.0,14.571429,News straddle buy pulse around 08:30 NY.,10.69,0.53,0.19,10.88
NewsPulse,BTCUSD,M1,2026-06,2026-06-24 14:00:00,2026-06-24 14:03:00,SELL,61241.14,61382.22,60958.98,61241.14,trail_stop,0.4291,85,0.0709,1000.0,119.108571,News straddle sell pulse around 10:00 NY.,10.88,0.54,0.23,11.11
NewsPulse,XAUUSD,M1,2026-06,2026-06-24 14:00:00,2026-06-24 14:30:00,SELL,4033.067,4043.625,4011.951,4027.697,timeout,0.6028,77,0.1515,160.0,7.128429,News straddle sell pulse around 10:00 NY.,11.11,0.56,0.33,11.44
NewsPulse,BTCUSD,M1,2026-06,2026-06-24 18:00:00,2026-06-24 18:19:00,BUY,59360.49,59212.95,59655.57,59655.57,win,1.4322,85,0.0678,1000.0,126.222143,News straddle buy pulse around 14:00 NY.,11.44,0.57,0.82,12.26
