date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 12:30:00,2026-05-28 14:00:00,NZDUSD,BUY,win,0.93,20.0,24.28,1
2026-05-29,2026-05-29 12:45:00,2026-05-29 20:45:00,NZDUSD,BUY,timeout,0.495,24.28,27.04,2
2026-06-01,2026-06-01 12:45:00,2026-06-01 13:00:00,NZDUSD,BUY,loss,-1.07,27.04,20.39,1
2026-06-02,2026-06-02 12:30:00,2026-06-02 21:00:00,NZDUSD,SELL,timeout,0.47,20.39,22.59,1
2026-06-03,2026-06-03 12:30:00,2026-06-03 13:45:00,NZDUSD,SELL,win,0.93,22.59,27.42,2
2026-06-04,2026-06-04 13:45:00,2026-06-04 20:30:00,NZDUSD,BUY,loss,-1.07,27.42,20.67,1
2026-06-05,2026-06-05 12:30:00,2026-06-05 12:45:00,NZDUSD,SELL,win,0.93,20.67,25.1,1
2026-06-08,2026-06-08 12:30:00,2026-06-08 14:15:00,NZDUSD,BUY,loss,-1.07,25.1,18.92,1
2026-06-09,2026-06-09 12:30:00,2026-06-09 15:30:00,NZDUSD,SELL,win,0.93,18.92,22.97,1
2026-06-10,2026-06-10 12:30:00,2026-06-10 13:30:00,NZDUSD,BUY,win,0.93,22.97,27.88,2
2026-06-11,2026-06-11 12:30:00,2026-06-11 17:30:00,NZDUSD,SELL,loss,-1.07,27.88,21.02,1
2026-06-12,2026-06-12 12:30:00,2026-06-12 20:45:00,NZDUSD,SELL,timeout,-0.76,21.02,17.34,1
2026-06-15,2026-06-15 12:30:00,2026-06-15 19:45:00,NZDUSD,BUY,loss,-1.07,17.34,13.08,1
2026-06-16,2026-06-16 12:30:00,2026-06-16 21:00:00,NZDUSD,BUY,timeout,-0.065,13.08,12.88,1
2026-06-17,2026-06-17 12:45:00,2026-06-17 18:00:00,NZDUSD,BUY,loss,-1.07,12.88,9.71,1
2026-06-18,2026-06-18 13:30:00,2026-06-18 16:00:00,NZDUSD,BUY,loss,-1.07,9.71,7.32,1
2026-06-19,2026-06-19 12:30:00,2026-06-19 20:45:00,NZDUSD,SELL,timeout,0.01,7.32,7.34,1
2026-06-22,2026-06-22 12:30:00,2026-06-22 17:30:00,NZDUSD,BUY,loss,-1.07,7.34,5.53,1
2026-06-23,2026-06-23 12:30:00,2026-06-23 21:00:00,NZDUSD,SELL,timeout,0.305,5.53,5.92,1
2026-06-24,2026-06-24 12:30:00,2026-06-24 21:00:00,NZDUSD,SELL,timeout,-0.565,5.92,5.15,1
2026-06-25,2026-06-25 12:30:00,2026-06-25 16:00:00,NZDUSD,BUY,win,0.93,5.15,6.25,1
2026-06-26,2026-06-26 12:30:00,2026-06-26 20:45:00,NZDUSD,SELL,timeout,0.32,6.25,6.71,1
