trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
21,8,4,9,38.1,2.27,20.0,24.22,1,52399.91,False,,77.78,19.09,AUDUSD
22,7,6,9,31.82,0.49,20.0,15.44,1,52399.91,False,,72.5,10.15,USDJPY
21,8,6,7,38.1,-0.41,20.0,11.85,1,52399.91,False,,71.52,10.72,USDCHF
20,9,8,3,45.0,-0.7,20.0,10.48,1,52399.91,False,,65.25,10.48,USDCAD
19,1,1,17,5.26,-3.26,20.0,8.23,1,52399.91,False,,66.82,6.64,EURGBP
20,8,9,3,40.0,-2.03,20.0,7.61,1,52399.91,False,,85.19,5.11,EURUSD
22,10,10,2,45.45,-1.93,20.0,7.25,1,52399.91,False,,86.11,4.94,EURJPY
22,6,8,8,27.27,-2.77,20.0,6.71,1,52399.91,False,,81.53,5.15,NZDUSD
20,8,11,1,40.0,-3.06,20.0,5.6,1,52399.91,False,,86.11,5.6,GBPUSD
