date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 12:30:00,2026-05-28 14:00:00,AUDUSD,BUY,win,0.955,20.0,24.39,1
2026-05-29,2026-05-29 12:45:00,2026-05-29 14:45:00,AUDUSD,BUY,win,0.955,24.39,29.75,2
2026-06-01,2026-06-01 12:30:00,2026-06-01 13:00:00,AUDUSD,SELL,win,0.955,29.75,36.29,3
2026-06-02,2026-06-02 12:30:00,2026-06-02 21:00:00,AUDUSD,SELL,timeout,-0.06,36.29,35.78,3
2026-06-03,2026-06-03 12:30:00,2026-06-03 13:45:00,AUDUSD,SELL,win,0.955,35.78,43.65,3
2026-06-04,2026-06-04 14:30:00,2026-06-04 21:00:00,AUDUSD,SELL,timeout,0.37,43.65,47.36,4
2026-06-05,2026-06-05 12:30:00,2026-06-05 12:45:00,AUDUSD,SELL,win,0.955,47.36,57.76,5
2026-06-08,2026-06-08 12:30:00,2026-06-08 14:15:00,AUDUSD,SELL,win,0.955,57.76,70.45,5
2026-06-10,2026-06-10 12:30:00,2026-06-10 13:30:00,AUDUSD,BUY,win,0.955,70.45,85.92,6
2026-06-11,2026-06-11 12:30:00,2026-06-11 17:15:00,AUDUSD,SELL,loss,-1.045,85.92,65.27,5
2026-06-12,2026-06-12 12:30:00,2026-06-12 15:00:00,AUDUSD,SELL,loss,-1.045,65.27,49.58,4
2026-06-15,2026-06-15 12:45:00,2026-06-15 21:00:00,AUDUSD,BUY,timeout,-0.135,49.58,48.04,4
2026-06-16,2026-06-16 12:45:00,2026-06-16 21:00:00,AUDUSD,BUY,timeout,-0.165,48.04,46.22,4
2026-06-17,2026-06-17 12:45:00,2026-06-17 18:00:00,AUDUSD,BUY,loss,-1.045,46.22,35.11,3
2026-06-18,2026-06-18 12:45:00,2026-06-18 21:00:00,AUDUSD,BUY,timeout,-0.405,35.11,31.84,2
2026-06-19,2026-06-19 12:30:00,2026-06-19 20:45:00,AUDUSD,SELL,timeout,-0.055,31.84,31.44,2
2026-06-22,2026-06-22 12:30:00,2026-06-22 21:00:00,AUDUSD,BUY,timeout,-0.61,31.44,27.03,2
2026-06-23,2026-06-23 13:00:00,2026-06-23 16:45:00,AUDUSD,BUY,loss,-1.045,27.03,20.53,1
2026-06-24,2026-06-24 12:30:00,2026-06-24 21:00:00,AUDUSD,SELL,timeout,-0.305,20.53,19.09,1
2026-06-25,2026-06-25 12:30:00,2026-06-25 12:45:00,AUDUSD,BUY,win,0.955,19.09,23.28,1
2026-06-26,2026-06-26 12:30:00,2026-06-26 20:45:00,AUDUSD,SELL,timeout,0.175,23.28,24.22,1
