symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step,setup_score
US100,30,1.0,2025-12,2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,SELL,25455.57,25555.57,25355.57,25404.36,timeout,0.4905,0.0216,216.0,51.21,25478.17,25455.57,1.1787,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 03:30:00,BUY,25339.57,25239.57,25439.57,25439.57,win,0.9784,0.0216,216.0,100.0,25339.57,25305.86,1.037,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,SELL,25660.51,25760.51,25560.51,25612.09,timeout,0.4626,0.0216,216.0,48.42,25681.42,25660.51,1.494,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-07,2026-01-08 00:30:00,2026-01-08 06:00:00,BUY,25670.83,25570.83,25770.83,25570.83,loss,-1.0216,0.0216,216.0,-100.0,25670.83,25649.59,0.9807,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,BUY,25540.05,25440.05,25640.05,25533.6,timeout,-0.0861,0.0216,216.0,-6.45,25540.05,25518.19,0.8234,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-13,2026-01-14 00:30:00,2026-01-14 07:00:00,BUY,25778.15,25678.15,25878.15,25712.62,timeout,-0.6769,0.0216,216.0,-65.53,25778.15,25739.61,1.5567,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,BUY,25615.79,25515.79,25715.79,25681.51,timeout,0.6356,0.0216,216.0,65.72,25615.79,25593.75,0.7678,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 07:00:00,BUY,25034.87,24934.87,25134.87,25109.36,timeout,0.7257,0.0192,192.0,74.49,25034.87,24992.57,1.1979,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-21,2026-01-22 01:15:00,2026-01-22 07:00:00,BUY,25459.79,25359.79,25559.79,25394.32,timeout,-0.6763,0.0216,216.0,-65.47,25459.79,25416.95,0.7656,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 07:00:00,BUY,25518.57,25418.57,25618.57,25580.31,timeout,0.5958,0.0216,216.0,61.74,25518.57,25477.89,1.1419,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 06:00:00,BUY,26063.11,25963.11,26163.11,26163.11,win,0.9784,0.0216,216.0,100.0,26063.11,26027.71,1.7603,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-28,2026-01-29 01:15:00,2026-01-29 04:15:00,SELL,25997.37,26097.37,25897.37,26097.37,loss,-1.0216,0.0216,216.0,-100.0,26072.83,25997.37,1.0741,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 01:15:00,BUY,25882.66,25782.66,25982.66,25782.66,loss,-1.0216,0.0216,216.0,-100.0,25882.66,25798.85,1.3423,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-03,2026-02-04 00:45:00,2026-02-04 07:00:00,SELL,25300.15,25400.15,25200.15,25395.4,timeout,-0.9741,0.0216,216.0,-95.25,25343.92,25300.15,0.7812,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-04,2026-02-05 00:30:00,2026-02-05 02:00:00,BUY,25034.86,24934.86,25134.86,24934.86,loss,-1.0216,0.0216,216.0,-100.0,25034.86,24945.85,1.0509,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-05,2026-02-06 00:30:00,2026-02-06 01:30:00,BUY,24295.74,24195.74,24395.74,24395.74,win,0.9784,0.0216,216.0,100.0,24295.74,24161.85,1.4774,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-10,2026-02-11 00:30:00,2026-02-11 07:00:00,BUY,25215.56,25115.56,25315.56,25185.49,timeout,-0.3223,0.0216,216.0,-30.07,25215.56,25196.27,0.7036,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-11,2026-02-12 00:30:00,2026-02-12 07:00:00,BUY,25186.33,25086.33,25286.33,25265.95,timeout,0.777,0.0192,192.0,79.62,25186.33,25146.45,1.1903,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-12,2026-02-13 00:30:00,2026-02-13 06:30:00,SELL,24698.07,24798.07,24598.07,24598.07,win,0.9808,0.0192,192.0,100.0,24795.64,24698.07,1.7651,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-17,2026-02-18 02:00:00,2026-02-18 07:00:00,BUY,24698.72,24598.72,24798.72,24755.98,timeout,0.5534,0.0192,192.0,57.26,24698.72,24652.9,1.0453,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-18,2026-02-19 01:00:00,2026-02-19 07:00:00,BUY,24912.21,24812.21,25012.21,24964.5,timeout,0.5037,0.0192,192.0,52.29,24912.21,24855.6,1.2851,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-19,2026-02-20 00:30:00,2026-02-20 07:00:00,BUY,24842.44,24742.44,24942.44,24894.36,timeout,0.5,0.0192,192.0,51.92,24842.44,24805.77,1.1217,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-26,2026-02-27 00:30:00,2026-02-27 07:00:00,SELL,24947.07,25047.07,24847.07,25012.5,timeout,-0.6759,0.0216,216.0,-65.43,24991.82,24947.07,1.2309,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-03,2026-03-04 01:15:00,2026-03-04 03:15:00,SELL,24660.03,24760.03,24560.03,24560.03,win,0.9808,0.0192,192.0,100.0,24786.15,24660.03,2.3959,100.0,0.01,500.0,0.01,95
US100,30,1.0,2026-03,2026-03-04,2026-03-05 01:15:00,2026-03-05 01:45:00,SELL,25146.46,25246.46,25046.46,25046.46,win,0.9784,0.0216,216.0,100.0,25228.8,25146.46,2.3729,100.0,0.01,500.0,0.01,95
US100,30,1.0,2026-03,2026-03-05,2026-03-06 01:15:00,2026-03-06 07:00:00,SELL,25042.73,25142.73,24942.73,25081.0,timeout,-0.4019,0.0192,192.0,-38.27,25080.72,25042.73,0.7403,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-10,2026-03-10 23:45:00,2026-03-11 01:30:00,BUY,24992.29,24892.29,25092.29,25092.29,win,0.9808,0.0192,192.0,100.0,24992.29,24961.24,0.6576,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-11,2026-03-11 23:30:00,2026-03-12 06:00:00,SELL,24796.29,24896.29,24696.29,24753.4,timeout,0.4073,0.0216,216.0,42.89,24852.32,24796.29,1.4032,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-12,2026-03-12 23:30:00,2026-03-13 06:00:00,SELL,24562.4,24662.4,24462.4,24576.68,timeout,-0.1644,0.0216,216.0,-14.28,24612.54,24562.4,1.2542,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-17,2026-03-18 00:00:00,2026-03-18 02:15:00,BUY,24823.37,24723.37,24923.37,24923.37,win,0.9808,0.0192,192.0,100.0,24823.37,24795.24,1.4037,100.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-18,2026-03-18 23:30:00,2026-03-19 02:30:00,BUY,24427.29,24327.29,24527.29,24527.29,win,0.9808,0.0192,192.0,100.0,24427.29,24397.03,0.6165,100.0,0.01,500.0,0.01,100
