date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-25,2026-05-25 23:30:00,2026-05-26 00:00:00,XAUUSD,SELL,win,1.3041,20.0,26.0,1
2026-05-26,2026-05-26 23:30:00,2026-05-26 23:30:00,XAUUSD,BUY,win,1.304,26.0,33.8,2
2026-05-27,2026-05-27 23:30:00,2026-05-28 02:30:00,US30,SELL,win,1.2528,33.8,43.53,3
2026-05-28,2026-05-28 23:30:00,2026-05-29 00:00:00,XAUUSD,SELL,loss,-1.0005,43.53,33.52,2
2026-05-31,2026-05-31 23:30:00,2026-06-01 01:00:00,XAUUSD,BUY,loss,-1.0003,33.52,25.81,1
2026-06-01,2026-06-01 23:30:00,2026-06-02 00:15:00,XAUUSD,SELL,loss,-1.0004,25.81,19.87,1
2026-06-02,2026-06-02 23:45:00,2026-06-03 06:00:00,US30,BUY,timeout,-0.5317,19.87,17.44,1
2026-06-03,2026-06-03 23:30:00,2026-06-03 23:45:00,XAUUSD,BUY,win,1.3039,17.44,22.67,1
2026-06-04,2026-06-04 23:30:00,2026-06-05 00:15:00,XAUUSD,SELL,win,1.3041,22.67,29.47,2
2026-06-07,2026-06-07 23:30:00,2026-06-08 01:15:00,XAUUSD,BUY,loss,-1.0002,29.47,22.69,1
2026-06-08,2026-06-08 23:30:00,2026-06-09 01:15:00,XAUUSD,SELL,loss,-1.0003,22.69,17.47,1
2026-06-09,2026-06-09 23:30:00,2026-06-10 01:00:00,XAUUSD,SELL,win,1.3042,17.47,22.71,1
2026-06-10,2026-06-10 23:30:00,2026-06-11 01:15:00,US30,BUY,win,1.2903,22.71,29.45,2
2026-06-11,2026-06-11 23:30:00,2026-06-12 00:00:00,US30,BUY,loss,-1.0517,29.45,22.32,1
2026-06-14,2026-06-14 23:30:00,2026-06-15 01:15:00,US30,BUY,win,1.2786,22.32,28.89,2
2026-06-15,2026-06-15 23:30:00,2026-06-16 00:15:00,XAUUSD,BUY,loss,-1.0005,28.89,22.24,1
2026-06-16,2026-06-16 23:30:00,2026-06-17 00:00:00,XAUUSD,SELL,loss,-1.0006,22.24,17.12,1
2026-06-17,2026-06-17 23:30:00,2026-06-18 06:00:00,US30,BUY,timeout,0.099,17.12,17.51,1
2026-06-18,2026-06-18 23:30:00,2026-06-19 00:00:00,US30,BUY,loss,-1.0722,17.51,13.19,1
2026-06-21,2026-06-21 23:30:00,2026-06-21 23:45:00,XAUUSD,SELL,win,1.3041,13.19,17.15,1
2026-06-22,2026-06-22 23:30:00,2026-06-22 23:45:00,XAUUSD,BUY,loss,-1.0008,17.15,13.2,1
2026-06-23,2026-06-23 23:30:00,2026-06-23 23:30:00,XAUUSD,SELL,win,1.3041,13.2,17.16,1
2026-06-24,2026-06-24 23:30:00,2026-06-24 23:30:00,XAUUSD,BUY,win,1.3041,17.16,22.31,1
