starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,343.59,43.59,14.53,23,10,13,43.48,3.42,0.1487,0.0202,18.28,M15
300.0,284.27,-15.73,-5.24,13,3,10,23.08,-0.8,-0.0616,0.0143,16.21,M30
