date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 23:15:00,2026-05-29 00:00:00,BTCUSD,BUY,win,1.3042,20.0,26.0,1
2026-05-29,2026-05-29 23:15:00,2026-05-30 00:00:00,BTCUSD,SELL,loss,-1.0001,26.0,20.02,1
2026-05-30,2026-05-30 23:15:00,2026-05-31 00:15:00,BTCUSD,SELL,loss,-1.0001,20.02,15.41,1
2026-05-31,2026-05-31 23:15:00,2026-05-31 23:30:00,BTCUSD,SELL,win,1.3043,15.41,20.04,1
2026-06-03,2026-06-03 23:15:00,2026-06-04 00:15:00,BTCUSD,SELL,win,1.3043,20.04,26.05,2
2026-06-04,2026-06-04 23:15:00,2026-06-04 23:45:00,BTCUSD,SELL,loss,-1.0,26.05,20.06,1
2026-06-05,2026-06-05 23:15:00,2026-06-05 23:30:00,BTCUSD,SELL,win,1.3043,20.06,26.08,2
2026-06-06,2026-06-06 23:30:00,2026-06-07 01:00:00,BTCUSD,BUY,win,1.3043,26.08,33.9,3
2026-06-07,2026-06-07 23:15:00,2026-06-07 23:45:00,BTCUSD,BUY,win,1.3043,33.9,44.07,4
2026-06-09,2026-06-09 23:15:00,2026-06-09 23:30:00,BTCUSD,BUY,loss,-1.0001,44.07,33.93,3
2026-06-11,2026-06-11 23:30:00,2026-06-11 23:30:00,BTCUSD,BUY,win,1.3043,33.93,44.11,4
2026-06-12,2026-06-12 23:15:00,2026-06-12 23:30:00,BTCUSD,SELL,loss,-1.0001,44.11,33.96,3
2026-06-13,2026-06-13 23:15:00,2026-06-13 23:15:00,BTCUSD,BUY,win,1.3041,33.96,44.15,4
2026-06-14,2026-06-14 23:15:00,2026-06-15 06:00:00,BTCUSD,BUY,timeout,0.6546,44.15,50.8,4
2026-06-16,2026-06-16 23:15:00,2026-06-17 00:30:00,BTCUSD,SELL,loss,-1.0001,50.8,39.11,3
2026-06-17,2026-06-17 23:15:00,2026-06-18 00:00:00,BTCUSD,BUY,win,1.3043,39.11,50.85,4
2026-06-18,2026-06-18 23:30:00,2026-06-19 03:00:00,BTCUSD,BUY,loss,-1.0001,50.85,39.15,3
2026-06-19,2026-06-19 23:30:00,2026-06-19 23:45:00,BTCUSD,BUY,win,1.3042,39.15,50.89,4
2026-06-20,2026-06-20 23:15:00,2026-06-21 00:15:00,BTCUSD,BUY,loss,-1.0002,50.89,39.19,3
2026-06-21,2026-06-21 23:15:00,2026-06-21 23:30:00,BTCUSD,BUY,loss,-1.0001,39.19,30.17,2
2026-06-23,2026-06-23 23:15:00,2026-06-23 23:45:00,BTCUSD,BUY,win,1.3043,30.17,39.22,3
2026-06-24,2026-06-24 23:15:00,2026-06-25 00:00:00,BTCUSD,BUY,win,1.3043,39.22,50.99,4
2026-06-25,2026-06-25 23:15:00,2026-06-25 23:30:00,BTCUSD,BUY,win,1.3043,50.99,66.29,5
2026-06-26,2026-06-26 23:15:00,2026-06-27 00:00:00,BTCUSD,SELL,loss,-1.0001,66.29,51.04,4
