trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
22,13,8,1,59.09,9.64,20.0,86.49,6,52399.91,False,,54.41,11.85,XAGUSD
24,13,10,1,54.17,7.61,20.0,51.04,4,52399.91,False,,40.72,15.41,BTCUSD
22,12,10,0,54.55,5.64,20.0,34.07,3,52399.91,False,,64.86,9.13,XAUUSD
13,5,7,1,38.46,-1.58,20.0,9.14,1,52399.91,False,,78.34,7.15,US30
