symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step
US100,30,1.1111111111111112,2025-12,2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,SELL,25455.57,25545.57,25355.57,25404.36,timeout,0.545,0.024,216.0,51.21,25478.17,25455.57,1.1787,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 03:30:00,BUY,25339.57,25249.57,25439.57,25439.57,win,1.0871,0.024,216.0,100.0,25339.57,25305.86,1.037,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,SELL,25660.51,25750.51,25560.51,25612.09,timeout,0.514,0.024,216.0,48.42,25681.42,25660.51,1.494,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-07,2026-01-08 00:30:00,2026-01-08 05:45:00,BUY,25670.83,25580.83,25770.83,25580.83,loss,-1.024,0.024,216.0,-90.0,25670.83,25649.59,0.9807,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,BUY,25540.05,25450.05,25640.05,25533.6,timeout,-0.0957,0.024,216.0,-6.45,25540.05,25518.19,0.8234,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-13,2026-01-14 00:30:00,2026-01-14 07:00:00,BUY,25778.15,25688.15,25878.15,25712.62,timeout,-0.7521,0.024,216.0,-65.53,25778.15,25739.61,1.5567,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,BUY,25615.79,25525.79,25715.79,25681.51,timeout,0.7062,0.024,216.0,65.72,25615.79,25593.75,0.7678,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 07:00:00,BUY,25034.87,24944.87,25134.87,25109.36,timeout,0.8063,0.0213,192.0,74.49,25034.87,24992.57,1.1979,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-21,2026-01-22 01:15:00,2026-01-22 06:00:00,BUY,25459.79,25369.79,25559.79,25369.79,loss,-1.024,0.024,216.0,-90.0,25459.79,25416.95,0.7656,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 07:00:00,BUY,25518.57,25428.57,25618.57,25580.31,timeout,0.662,0.024,216.0,61.74,25518.57,25477.89,1.1419,90.0,0.01,500.0,0.01
