symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step,setup_score
US100,30,1.0,2025-12,2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,SELL,25455.57,25535.57,25375.57,25404.36,timeout,0.6131,0.027,216.0,51.21,25478.17,25455.57,1.1787,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 02:15:00,BUY,25339.57,25259.57,25419.57,25419.57,win,0.973,0.027,216.0,80.0,25339.57,25305.86,1.037,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,SELL,25660.51,25740.51,25580.51,25612.09,timeout,0.5782,0.027,216.0,48.42,25681.42,25660.51,1.494,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-07,2026-01-08 00:30:00,2026-01-08 05:30:00,BUY,25670.83,25590.83,25750.83,25590.83,loss,-1.027,0.027,216.0,-80.0,25670.83,25649.59,0.9807,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,BUY,25540.05,25460.05,25620.05,25533.6,timeout,-0.1076,0.027,216.0,-6.45,25540.05,25518.19,0.8234,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-13,2026-01-14 00:30:00,2026-01-14 06:00:00,BUY,25778.15,25698.15,25858.15,25698.15,loss,-1.027,0.027,216.0,-80.0,25778.15,25739.61,1.5567,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,BUY,25615.79,25535.79,25695.79,25681.51,timeout,0.7945,0.027,216.0,65.72,25615.79,25593.75,0.7678,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 07:00:00,BUY,25034.87,24954.87,25114.87,25109.36,timeout,0.9071,0.024,192.0,74.49,25034.87,24992.57,1.1979,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-21,2026-01-22 01:15:00,2026-01-22 06:00:00,BUY,25459.79,25379.79,25539.79,25379.79,loss,-1.027,0.027,216.0,-80.0,25459.79,25416.95,0.7656,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 06:00:00,BUY,25518.57,25438.57,25598.57,25598.57,win,0.973,0.027,216.0,80.0,25518.57,25477.89,1.1419,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 06:00:00,BUY,26063.11,25983.11,26143.11,26143.11,win,0.973,0.027,216.0,80.0,26063.11,26027.71,1.7603,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-28,2026-01-29 01:15:00,2026-01-29 03:15:00,SELL,25997.37,26077.37,25917.37,26077.37,loss,-1.027,0.027,216.0,-80.0,26072.83,25997.37,1.0741,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 01:00:00,BUY,25882.66,25802.66,25962.66,25802.66,loss,-1.027,0.027,216.0,-80.0,25882.66,25798.85,1.3423,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-03,2026-02-04 00:45:00,2026-02-04 02:00:00,SELL,25300.15,25380.15,25220.15,25380.15,loss,-1.027,0.027,216.0,-80.0,25343.92,25300.15,0.7812,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-04,2026-02-05 00:30:00,2026-02-05 02:00:00,BUY,25034.86,24954.86,25114.86,24954.86,loss,-1.027,0.027,216.0,-80.0,25034.86,24945.85,1.0509,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-05,2026-02-06 00:30:00,2026-02-06 01:30:00,BUY,24295.74,24215.74,24375.74,24375.74,win,0.973,0.027,216.0,80.0,24295.74,24161.85,1.4774,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-10,2026-02-11 00:30:00,2026-02-11 07:00:00,BUY,25215.56,25135.56,25295.56,25185.49,timeout,-0.4029,0.027,216.0,-30.07,25215.56,25196.27,0.7036,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-11,2026-02-12 00:30:00,2026-02-12 04:15:00,BUY,25186.33,25106.33,25266.33,25266.33,win,0.976,0.024,192.0,80.0,25186.33,25146.45,1.1903,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-12,2026-02-13 00:30:00,2026-02-13 06:15:00,SELL,24698.07,24778.07,24618.07,24618.07,win,0.976,0.024,192.0,80.0,24795.64,24698.07,1.7651,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-17,2026-02-18 02:00:00,2026-02-18 04:30:00,BUY,24698.72,24618.72,24778.72,24778.72,win,0.976,0.024,192.0,80.0,24698.72,24652.9,1.0453,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-18,2026-02-19 01:00:00,2026-02-19 07:00:00,BUY,24912.21,24832.21,24992.21,24964.5,timeout,0.6296,0.024,192.0,52.29,24912.21,24855.6,1.2851,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-19,2026-02-20 00:30:00,2026-02-20 07:00:00,BUY,24842.44,24762.44,24922.44,24894.36,timeout,0.625,0.024,192.0,51.92,24842.44,24805.77,1.1217,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-26,2026-02-27 00:30:00,2026-02-27 07:00:00,SELL,24947.07,25027.07,24867.07,25012.5,timeout,-0.8449,0.027,216.0,-65.43,24991.82,24947.07,1.2309,80.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-03,2026-03-04 01:15:00,2026-03-04 02:30:00,SELL,24660.03,24740.03,24580.03,24580.03,win,0.976,0.024,192.0,80.0,24786.15,24660.03,2.3959,80.0,0.01,500.0,0.01,95
